ID,district,CBD,minority,lowengpro,age18or65,lowinc,minority_zone,lowengpro_zone,age18or65_zone,lowinc_zone,County,termini,Beaverton,Clackamas,ClarkCounty,ColumbiaCounty,Damascus,External,FairviewtoWoodVillagetoTroutdale,ForestGrove,Gateway,Gresham,HappyValley,Hillsboro,Lents,MilwaukietoLakeOswego,PortlandCentralCity,Rivergate,SherwoodtoNewberg,Tigard,Tualatin,Vancouver,WestLinntoOregonCity,WillametteValley,Wilsonville
962,Clackamas.Co,0,0.018867925,0,0.754716981,0.052731773,0,0,1,0,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
963,Clackamas.Co,0,0.031914894,0,0.755319149,0.054778074,0,0,1,0,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
964,Clackamas.Co,0,0,0,0.75,0.052731773,0,0,1,0,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
965,Clackamas.Co,0,0.017253278,0,0.755693582,0.098675735,0,0,1,0,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
966,Southwest,0,0.176084763,0.047426842,0.499495459,0.182107784,0,0,1,0,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
967,Southwest,0,0.211352657,0.038647343,0.609299517,0.204196684,1,0,1,1,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
968,Southwest,0,0.172651934,0.041436464,0.497237569,0.123720862,0,0,1,0,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
969,Southwest,0,0.19012605,0.070378151,0.510504202,0.195700751,0,0,1,0,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
970,Southwest,0,0.203703704,0,0.537037037,0.404782538,1,0,1,1,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
971,Southwest,0,0.203781513,0,0.535714286,0.226929633,1,0,1,1,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
972,Southwest,0,0.206349206,0,0.53968254,0.094357132,1,0,1,0,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
973,Southwest,0,0.083333333,0,0.5,0.07399478,0,0,1,0,Washington,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
974,Southwest,0,0,0,0,0,0,0,0,0,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
975,Southwest,0,0.191287879,0.070075758,0.509469697,0.166246009,0,0,1,0,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
976,Southwest,0,0.173913043,0.086956522,0.52173913,0.102236261,0,0,1,0,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
977,Southwest,0,0.086956522,0,0.47826087,0.07399478,0,0,1,0,Washington,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
978,Southwest,0,0.100649351,0,0.49025974,0.242150637,0,0,1,1,Washington,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
979,Southwest,0,0.133333333,0,0.533333333,0.07399478,0,0,1,0,Washington,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
980,Southwest,0,0.097560976,0,0.487804878,0.07399478,0,0,1,0,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
981,Southwest,0,0.099009901,0,0.524752475,0.07601251,0,0,1,0,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
982,Southwest,0,0.133333333,0,0.533333333,0.07399478,0,0,1,0,Washington,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
983,Southwest,0,0.202898551,0,0.52173913,0.094357132,1,0,1,0,Clackamas,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
984,Southwest,0,0.215017065,0.058020478,0.645051195,0.088822762,1,0,1,0,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
985,Southwest,0,0.218181818,0.063636364,0.654545455,0.087956343,1,0,1,0,Clackamas,Wilsonville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
986,Southwest,0,0.11627907,0.01744186,0.656976744,0.066690376,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
987,Southwest,0,0.116438356,0.01369863,0.650684932,0.04777069,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
988,Southwest,0,0.2,0,0.529411765,0.094357132,0,0,1,0,Clackamas,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
989,Southwest,0,0.098972923,0.006535948,0.62464986,0.061078546,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
990,Southwest,0,0.107174491,0.011514615,0.639503986,0.065233654,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
991,Southwest,0,0.113832853,0.015850144,0.653458213,0.065351568,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
992,Southwest,0,0.126079447,0.008635579,0.654576857,0.078122271,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
993,Southwest,0,0.113475177,0.016548463,0.65248227,0.087737162,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
994,Southwest,0,0.114183764,0.016057092,0.652988403,0.141728959,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
995,Southwest,0,0.126245847,0.009966777,0.65448505,0.049301936,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
996,Southwest,0,0.125423729,0.008474576,0.654237288,0.089028101,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
997,Southwest,0,0.125,0,0.625,0.036297469,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
998,Southwest,0,0.076923077,0,0.615384615,0.034485955,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
999,Southwest,0,0,0,1,0.051186952,0,0,1,0,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1000,Southwest,0,0.1,0,0.6,0.066338935,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1001,Southwest,0,0.117647059,0.058823529,0.705882353,0.146984536,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1002,Southwest,0,0.2,0.1,0.6,0.018894883,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1003,Southwest,0,0.225,0.05,0.6,0.025158108,1,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1004,Southwest,0,0.235294118,0.058823529,0.558823529,0.018894883,1,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1005,Southwest,0,0.199471598,0.046235139,0.647291942,0.030761659,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1006,Southwest,0,0.176190476,0.023809524,0.717142857,0.048344789,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1007,Southwest,0,0.24,0.066666667,0.506666667,0.514296634,1,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1008,Southwest,0,0.241935484,0.064516129,0.516129032,0.330025896,1,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1009,Southwest,0,0.199670872,0.02852441,0.587493143,0.193227802,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1010,Southwest,0,0.186186186,0.015015015,0.60960961,0.053023529,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1011,Southwest,0,0.210199005,0.048507463,0.595771144,0.029993958,1,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1012,Southwest,0,0.22706422,0.068807339,0.565366972,0.102653189,1,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1013,Southwest,0,0.225352113,0.066901408,0.563380282,0.018894883,1,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1014,Southwest,0,0.202054795,0.034246575,0.592465753,0.036889535,1,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1015,Southwest,0,0.187766714,0.014224751,0.610241821,0.048089813,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1016,Southwest,0,0.218965517,0.048275862,0.553448276,0.061431715,1,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1017,Southwest,0,0.218375499,0.049267643,0.553928096,0.116946571,1,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1018,Southwest,0,0.139047619,0.033333333,0.653333333,0.150028774,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1019,Southwest,0,0,0,0,0,0,0,0,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1020,Southwest,0,0.130208333,0.020833333,0.661458333,0.05306426,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1021,Southwest,0,0.138790036,0.03202847,0.65480427,0.064809657,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1022,Southwest,0,0.121387283,0,0.664739884,0.037452413,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1023,Southwest,0,0.127516779,0,0.657718121,0.038537967,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1024,Southwest,0,0.158690176,0.007556675,0.629722922,0.315882991,0,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1025,Southwest,0,0.185286104,0.057220708,0.613079019,0.243515961,0,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1026,Southwest,0,0.074766355,0,0.440420561,0.263105487,0,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1027,Southwest,0,0.110607777,0.003020008,0.589656474,0.127699909,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1028,Southwest,0,0.178913738,0.07028754,0.618743344,0.197443728,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1029,Southwest,0,0.213461538,0.113461538,0.596153846,0.20207362,1,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1030,Southwest,0,0.119230769,0,0.661538462,0.108308875,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1031,Southwest,0,0.140350877,0.035087719,0.649122807,0.218259803,0,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1032,Southwest,0,0.240334378,0.064785789,0.507836991,0.357714886,1,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1033,Southwest,0,0.244525547,0.065693431,0.510948905,0.38877615,1,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1034,Southwest,0,0.122538293,0.015317287,0.479212254,0.133543113,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1035,Southwest,0,0.122356495,0.01510574,0.478851964,0.102446121,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1036,Southwest,0,0.122033898,0.015254237,0.479661017,0.192297556,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1037,Southwest,0,0.125,0.0125,0.475,0.337532657,0,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1038,Southwest,0,0.139130435,0.060869565,0.495652174,0.378284752,0,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1039,Southwest,0,0.135416667,0.0625,0.5,0.22388781,0,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1040,Southwest,0,0.243902439,0.066202091,0.508710801,0.385602736,1,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1041,Southwest,0,0.139344262,0.06557377,0.491803279,0.372741942,0,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1042,Southwest,0,0.212355212,0.111969112,0.598455598,0.299645442,1,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1043,Southwest,0,0.208695652,0.113043478,0.591304348,0.097660792,1,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1044,Southwest,0,0,0,0,0,0,0,0,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1045,Southwest,0,0.137931034,0.064655172,0.495689655,0.278580743,0,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1046,Southwest,0,0.212041885,0.088132635,0.584642234,0.170720315,1,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1047,Southwest,0,0.202453988,0.099693252,0.601226994,0.093496543,1,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1048,Southwest,0,0.175226586,0.025176234,0.593152064,0.081920738,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1049,Southwest,0,0,0,0,0,0,0,0,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1050,Southwest,0,0.05177665,0.01928934,0.766497462,0.250503681,0,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1051,Southwest,0,0.051060487,0.018853103,0.767478397,0.231744567,0,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1052,Southwest,0,0.051460362,0.019471488,0.767732962,0.306552721,0,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1053,Southwest,0,0.135849057,0.033962264,0.566037736,0.148410791,0,0,1,0,Washington,SherwoodtoNewberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1054,Southwest,0,0,0,0.666666667,0.148099473,0,0,1,0,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1055,Southwest,0,0.132075472,0.037735849,0.566037736,0.226173193,0,0,1,1,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1056,Southwest,0,0.133727811,0.034319527,0.565680473,0.203707275,0,0,1,1,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1057,Southwest,0,0.133986928,0.035947712,0.565359477,0.088334677,0,0,1,0,Washington,Tigard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1058,Southwest,0,0.133949192,0.034642032,0.563510393,0.116014382,0,0,1,0,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1059,Southwest,0,0,0,0,0,0,0,0,0,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1060,Southwest,0,0.111111111,0,0.555555556,0.136702964,0,0,1,0,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1061,Southwest,0,0.087443946,0,0.637892377,0.082777081,0,0,1,0,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1062,Southwest,0,0.143979058,0.005235602,0.537521815,0.056270442,0,0,1,0,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1063,Southwest,0,0.104582844,0,0.606345476,0.055813102,0,0,1,0,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1064,Southwest,0,0.158297872,0.005106383,0.531914894,0.109881393,0,0,1,0,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1065,Southwest,0,0.224489796,0.056122449,0.37244898,0.329350132,1,0,1,1,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1066,Southwest,0,0.217060168,0.051789794,0.361005331,0.327566328,1,0,1,1,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1067,Southwest,0,0.309090909,0.109090909,0.459090909,0.335203213,1,0,1,1,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1068,Southwest,0,0.310606061,0.106060606,0.462121212,0.333685853,1,0,1,1,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1069,Southwest,0,0.281299525,0.089540412,0.469889065,0.277343499,1,0,1,1,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1070,Southwest,0,0.088618593,0.004344049,0.572545613,0.056986912,0,0,1,0,Clackamas,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1071,Southwest,0,0.138028169,0.036619718,0.563380282,0.105595904,0,0,1,0,Washington,Tualatin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1072,Southwest,0,0.127725857,0.009345794,0.568535826,0.052790434,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1073,Southwest,0,0.1278826,0.008385744,0.568134172,0.068403027,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1074,Southwest,0,0.143081761,0.022012579,0.440251572,0.04622873,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1075,Southwest,0,0.143451143,0.020790021,0.440748441,0.191206281,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1076,Southwest,0,0.121902874,0.044598612,0.556987116,0.130658076,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1077,Southwest,0,0.117117117,0.040540541,0.554804805,0.087047471,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1078,Southwest,0,0.081325301,0.005271084,0.53689759,0.098546316,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1079,Southwest,0,0.081081081,0.006237006,0.538461538,0.09248196,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1080,Southwest,0,0.086431227,0.025092937,0.567843866,0.076149169,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1081,Southwest,0,0.143302181,0.021806854,0.45482866,0.072306173,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1082,Southwest,0,0.127018299,0.009687836,0.569429494,0.062936882,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1083,Southwest,0,0.048561151,0.003597122,0.679856115,0.035372823,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1084,Southwest,0,0.041749503,0.007289596,0.689198144,0.047155017,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1085,Southwest,0,0.069767442,0.007751938,0.602067183,0.063105055,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1086,Southwest,0,0.037567084,0.008944544,0.697674419,0.094843818,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1087,Southwest,0,0.070210632,0.003009027,0.639919759,0.111838334,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1088,Southwest,0,0.059183673,0.034693878,0.646938776,0.064519585,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1089,Southwest,0,0.05942623,0.034836066,0.645491803,0.112097931,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1090,Southwest,0,0.074418605,0.027906977,0.627906977,0.112623205,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1091,Southwest,0,0.078488372,0.026162791,0.625,0.042754845,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1092,Southwest,0,0.10546875,0.015625,0.59765625,0.120064289,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1093,Southwest,0,0.107692308,0.015384615,0.584615385,0.02689673,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1094,Southwest,0,0.107142857,0.011904762,0.595238095,0.02689673,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1095,Southwest,0,0.104417671,0.016064257,0.59437751,0.031122106,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1096,Southwest,0,0.104065041,0.017886179,0.598373984,0.047026722,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1097,Southwest,0,0.057934509,0.035264484,0.647355164,0.022782764,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1098,Southwest,0,0.075726141,0.020746888,0.59439834,0.058597471,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1099,Southwest,0,0.12633833,0.017130621,0.586723769,0.045619774,0,0,1,0,Clackamas,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
