PERSON_TYPE,PER,PURPOSE,QUANTITY,person_order
RETIRED,38,EATING OUT,10493,4
RETIRED,38,ESCORT,347,4
RETIRED,38,HOME,235064,4
RETIRED,38,MAINTENANCE,7296,4
RETIRED,38,SHOP,7328,4
RETIRED,38,VISITING,9595,4
RETIRED,39,DISCRETIONARY,17024,4
RETIRED,39,EATING OUT,7895,4
RETIRED,39,ESCORT,311,4
RETIRED,39,HOME,245338,4
RETIRED,39,MAINTENANCE,5786,4
RETIRED,39,SHOP,5888,4
RETIRED,39,VISITING,8701,4
RETIRED,40,DISCRETIONARY,12994,4
RETIRED,40,EATING OUT,5669,4
RETIRED,40,ESCORT,250,4
RETIRED,40,HOME,256800,4
RETIRED,40,MAINTENANCE,4406,4
RETIRED,40,SHOP,3747,4
RETIRED,40,VISITING,7077,4
RETIRED,41,DISCRETIONARY,8893,4
RETIRED,41,EATING OUT,3612,4
RETIRED,41,ESCORT,211,4
RETIRED,41,HOME,267019,4
RETIRED,41,MAINTENANCE,3353,4
RETIRED,41,SHOP,2424,4
RETIRED,41,VISITING,5431,4
RETIRED,42,DISCRETIONARY,4276,4
RETIRED,42,EATING OUT,1706,4
RETIRED,42,ESCORT,174,4
RETIRED,42,HOME,276909,4
RETIRED,42,MAINTENANCE,2500,4
RETIRED,42,SHOP,1616,4
RETIRED,42,VISITING,3762,4
RETIRED,43,DISCRETIONARY,3240,4
RETIRED,43,EATING OUT,750,4
RETIRED,43,ESCORT,152,4
RETIRED,43,HOME,281325,4
RETIRED,43,MAINTENANCE,1810,4
RETIRED,43,SHOP,1101,4
RETIRED,43,VISITING,2565,4
RETIRED,44,DISCRETIONARY,2300,4
RETIRED,44,EATING OUT,483,4
RETIRED,44,ESCORT,114,4
RETIRED,44,HOME,284515,4
RETIRED,44,MAINTENANCE,1325,4
RETIRED,44,SHOP,728,4
RETIRED,44,VISITING,1478,4
RETIRED,45,DISCRETIONARY,1556,4
RETIRED,45,EATING OUT,321,4
RETIRED,45,ESCORT,94,4
RETIRED,45,HOME,286740,4
RETIRED,45,MAINTENANCE,909,4
RETIRED,45,SHOP,438,4
RETIRED,45,VISITING,885,4
RETIRED,46,DISCRETIONARY,1025,4
RETIRED,46,EATING OUT,195,4
RETIRED,46,ESCORT,79,4
RETIRED,46,HOME,288540,4
RETIRED,46,MAINTENANCE,537,4
RETIRED,46,SHOP,257,4
RETIRED,46,VISITING,310,4
RETIRED,47,DISCRETIONARY,479,4
RETIRED,47,EATING OUT,104,4
RETIRED,47,ESCORT,46,4
RETIRED,47,HOME,289774,4
RETIRED,47,MAINTENANCE,264,4
RETIRED,47,SHOP,111,4
RETIRED,47,VISITING,165,4
COLLEGE STUDENT,8,DISCRETIONARY,197,5
COLLEGE STUDENT,8,EATING OUT,48,5
COLLEGE STUDENT,8,ESCORT,19,5
COLLEGE STUDENT,8,HOME,260922,5
COLLEGE STUDENT,8,MAINTENANCE,132,5
COLLEGE STUDENT,8,SHOP,103,5
COLLEGE STUDENT,8,UNIVERSITY,160,5
COLLEGE STUDENT,8,VISITING,85,5
COLLEGE STUDENT,8,WORK,157,5
COLLEGE STUDENT,8,WORK-BASED,3,5
COLLEGE STUDENT,9,DISCRETIONARY,422,5
COLLEGE STUDENT,9,EATING OUT,84,5
COLLEGE STUDENT,9,ESCORT,122,5
COLLEGE STUDENT,9,HOME,259769,5
COLLEGE STUDENT,9,MAINTENANCE,341,5
COLLEGE STUDENT,9,SHOP,318,5
COLLEGE STUDENT,9,UNIVERSITY,300,5
COLLEGE STUDENT,9,VISITING,169,5
COLLEGE STUDENT,9,WORK,294,5
COLLEGE STUDENT,9,WORK-BASED,7,5
COLLEGE STUDENT,10,DISCRETIONARY,695,5
COLLEGE STUDENT,10,EATING OUT,120,5
COLLEGE STUDENT,10,ESCORT,443,5
COLLEGE STUDENT,10,HOME,258079,5
COLLEGE STUDENT,10,MAINTENANCE,654,5
COLLEGE STUDENT,10,SHOP,487,5
COLLEGE STUDENT,10,UNIVERSITY,470,5
COLLEGE STUDENT,10,VISITING,255,5
COLLEGE STUDENT,10,WORK,615,5
COLLEGE STUDENT,10,WORK-BASED,8,5
COLLEGE STUDENT,11,DISCRETIONARY,1014,5
COLLEGE STUDENT,11,EATING OUT,133,5
COLLEGE STUDENT,11,ESCORT,1069,5
COLLEGE STUDENT,11,HOME,254207,5
COLLEGE STUDENT,11,MAINTENANCE,1058,5
COLLEGE STUDENT,11,SHOP,697,5
COLLEGE STUDENT,11,UNIVERSITY,2387,5
COLLEGE STUDENT,11,VISITING,347,5
COLLEGE STUDENT,11,WORK,905,5
COLLEGE STUDENT,11,WORK-BASED,9,5
COLLEGE STUDENT,12,DISCRETIONARY,1357,5
COLLEGE STUDENT,12,EATING OUT,130,5
COLLEGE STUDENT,12,ESCORT,1610,5
COLLEGE STUDENT,12,HOME,248823,5
COLLEGE STUDENT,12,MAINTENANCE,1611,5
COLLEGE STUDENT,12,SHOP,879,5
COLLEGE STUDENT,12,UNIVERSITY,5585,5
COLLEGE STUDENT,12,VISITING,420,5
COLLEGE STUDENT,12,WORK,1398,5
COLLEGE STUDENT,12,WORK-BASED,13,5
COLLEGE STUDENT,13,DISCRETIONARY,1831,5
COLLEGE STUDENT,13,EATING OUT,123,5
COLLEGE STUDENT,13,ESCORT,3916,5
COLLEGE STUDENT,13,HOME,229779,5
COLLEGE STUDENT,13,MAINTENANCE,2239,5
COLLEGE STUDENT,13,SHOP,983,5
COLLEGE STUDENT,13,UNIVERSITY,20433,5
COLLEGE STUDENT,13,VISITING,491,5
COLLEGE STUDENT,13,WORK,2014,5
COLLEGE STUDENT,13,WORK-BASED,17,5
COLLEGE STUDENT,14,DISCRETIONARY,2634,5
COLLEGE STUDENT,14,EATING OUT,132,5
COLLEGE STUDENT,14,ESCORT,10895,5
COLLEGE STUDENT,14,HOME,200343,5
COLLEGE STUDENT,14,MAINTENANCE,3391,5
COLLEGE STUDENT,14,SHOP,1242,5
COLLEGE STUDENT,14,UNIVERSITY,39758,5
COLLEGE STUDENT,14,VISITING,620,5
COLLEGE STUDENT,14,WORK,2792,5
COLLEGE STUDENT,14,WORK-BASED,19,5
COLLEGE STUDENT,15,DISCRETIONARY,3387,5
COLLEGE STUDENT,15,EATING OUT,144,5
COLLEGE STUDENT,15,ESCORT,12151,5
COLLEGE STUDENT,15,HOME,182563,5
COLLEGE STUDENT,15,MAINTENANCE,4428,5
COLLEGE STUDENT,15,SHOP,1530,5
COLLEGE STUDENT,15,UNIVERSITY,53395,5
COLLEGE STUDENT,15,VISITING,867,5
COLLEGE STUDENT,15,WORK,3333,5
COLLEGE STUDENT,15,WORK-BASED,28,5
COLLEGE STUDENT,16,DISCRETIONARY,4046,5
COLLEGE STUDENT,16,EATING OUT,158,5
COLLEGE STUDENT,16,ESCORT,8122,5
COLLEGE STUDENT,16,HOME,167748,5
COLLEGE STUDENT,16,MAINTENANCE,5337,5
COLLEGE STUDENT,16,SHOP,2044,5
COLLEGE STUDENT,16,UNIVERSITY,69255,5
COLLEGE STUDENT,16,VISITING,1215,5
COLLEGE STUDENT,16,WORK,3871,5
COLLEGE STUDENT,16,WORK-BASED,30,5
COLLEGE STUDENT,17,DISCRETIONARY,4573,5
COLLEGE STUDENT,17,EATING OUT,171,5
COLLEGE STUDENT,17,ESCORT,3676,5
COLLEGE STUDENT,17,HOME,156349,5
COLLEGE STUDENT,17,MAINTENANCE,6183,5
COLLEGE STUDENT,17,SHOP,2854,5
COLLEGE STUDENT,17,UNIVERSITY,82202,5
COLLEGE STUDENT,17,VISITING,1666,5
COLLEGE STUDENT,17,WORK,4117,5
COLLEGE STUDENT,17,WORK-BASED,35,5
COLLEGE STUDENT,18,DISCRETIONARY,4942,5
COLLEGE STUDENT,18,EATING OUT,198,5
COLLEGE STUDENT,18,ESCORT,2809,5
COLLEGE STUDENT,18,HOME,143930,5
COLLEGE STUDENT,18,MAINTENANCE,6898,5
COLLEGE STUDENT,18,SHOP,4167,5
COLLEGE STUDENT,18,UNIVERSITY,92446,5
COLLEGE STUDENT,18,VISITING,2116,5
COLLEGE STUDENT,18,WORK,4279,5
COLLEGE STUDENT,18,WORK-BASED,41,5
COLLEGE STUDENT,19,DISCRETIONARY,4772,5
COLLEGE STUDENT,19,EATING OUT,247,5
COLLEGE STUDENT,19,ESCORT,2587,5
COLLEGE STUDENT,19,HOME,133381,5
COLLEGE STUDENT,19,MAINTENANCE,7379,5
COLLEGE STUDENT,19,SHOP,5734,5
COLLEGE STUDENT,19,UNIVERSITY,100761,5
COLLEGE STUDENT,19,VISITING,2485,5
COLLEGE STUDENT,19,WORK,4439,5
COLLEGE STUDENT,19,WORK-BASED,41,5
COLLEGE STUDENT,20,DISCRETIONARY,4707,5
COLLEGE STUDENT,20,EATING OUT,283,5
COLLEGE STUDENT,20,ESCORT,2512,5
COLLEGE STUDENT,20,HOME,125105,5
COLLEGE STUDENT,20,MAINTENANCE,7664,5
COLLEGE STUDENT,20,SHOP,7017,5
COLLEGE STUDENT,20,UNIVERSITY,106965,5
COLLEGE STUDENT,20,VISITING,2887,5
COLLEGE STUDENT,20,WORK,4634,5
COLLEGE STUDENT,20,WORK-BASED,52,5
COLLEGE STUDENT,21,DISCRETIONARY,4568,5
COLLEGE STUDENT,21,EATING OUT,532,5
COLLEGE STUDENT,21,ESCORT,2494,5
COLLEGE STUDENT,21,HOME,119894,5
COLLEGE STUDENT,21,MAINTENANCE,7752,5
COLLEGE STUDENT,21,SHOP,7554,5
COLLEGE STUDENT,21,UNIVERSITY,110881,5
COLLEGE STUDENT,21,VISITING,3186,5
COLLEGE STUDENT,21,WORK,4909,5
COLLEGE STUDENT,21,WORK-BASED,56,5
COLLEGE STUDENT,22,DISCRETIONARY,4234,5
COLLEGE STUDENT,22,EATING OUT,759,5
COLLEGE STUDENT,22,ESCORT,2525,5
COLLEGE STUDENT,22,HOME,118625,5
COLLEGE STUDENT,22,MAINTENANCE,7379,5
COLLEGE STUDENT,22,SHOP,7152,5
COLLEGE STUDENT,22,UNIVERSITY,112313,5
COLLEGE STUDENT,22,VISITING,3497,5
COLLEGE STUDENT,22,WORK,5264,5
COLLEGE STUDENT,22,WORK-BASED,78,5
COLLEGE STUDENT,23,DISCRETIONARY,4055,5
COLLEGE STUDENT,23,EATING OUT,838,5
COLLEGE STUDENT,23,ESCORT,2506,5
COLLEGE STUDENT,23,HOME,119565,5
COLLEGE STUDENT,23,MAINTENANCE,6865,5
COLLEGE STUDENT,23,SHOP,6645,5
COLLEGE STUDENT,23,UNIVERSITY,111709,5
COLLEGE STUDENT,23,VISITING,3806,5
COLLEGE STUDENT,23,WORK,5723,5
COLLEGE STUDENT,23,WORK-BASED,114,5
COLLEGE STUDENT,24,DISCRETIONARY,3874,5
COLLEGE STUDENT,24,EATING OUT,797,5
COLLEGE STUDENT,24,ESCORT,2655,5
COLLEGE STUDENT,24,HOME,128466,5
COLLEGE STUDENT,24,MAINTENANCE,6469,5
COLLEGE STUDENT,24,SHOP,6378,5
COLLEGE STUDENT,24,UNIVERSITY,103245,5
COLLEGE STUDENT,24,VISITING,3605,5
COLLEGE STUDENT,24,WORK,6199,5
COLLEGE STUDENT,24,WORK-BASED,138,5
COLLEGE STUDENT,25,DISCRETIONARY,3784,5
COLLEGE STUDENT,25,EATING OUT,668,5
COLLEGE STUDENT,25,ESCORT,2808,5
COLLEGE STUDENT,25,HOME,132769,5
COLLEGE STUDENT,25,MAINTENANCE,6258,5
COLLEGE STUDENT,25,SHOP,6395,5
COLLEGE STUDENT,25,UNIVERSITY,98811,5
COLLEGE STUDENT,25,VISITING,3508,5
COLLEGE STUDENT,25,WORK,6702,5
COLLEGE STUDENT,25,WORK-BASED,123,5
COLLEGE STUDENT,26,DISCRETIONARY,3806,5
COLLEGE STUDENT,26,EATING OUT,559,5
COLLEGE STUDENT,26,ESCORT,5195,5
COLLEGE STUDENT,26,HOME,134100,5
COLLEGE STUDENT,26,MAINTENANCE,6140,5
COLLEGE STUDENT,26,SHOP,6438,5
COLLEGE STUDENT,26,UNIVERSITY,94882,5
COLLEGE STUDENT,26,VISITING,3399,5
COLLEGE STUDENT,26,WORK,7200,5
COLLEGE STUDENT,26,WORK-BASED,107,5
COLLEGE STUDENT,27,DISCRETIONARY,3770,5
COLLEGE STUDENT,27,EATING OUT,416,5
COLLEGE STUDENT,27,ESCORT,9299,5
COLLEGE STUDENT,27,HOME,135146,5
COLLEGE STUDENT,27,MAINTENANCE,5937,5
COLLEGE STUDENT,27,SHOP,6067,5
COLLEGE STUDENT,27,UNIVERSITY,90172,5
COLLEGE STUDENT,27,VISITING,3207,5
COLLEGE STUDENT,27,WORK,7723,5
COLLEGE STUDENT,27,WORK-BASED,89,5
COLLEGE STUDENT,28,DISCRETIONARY,3832,5
COLLEGE STUDENT,28,EATING OUT,375,5
COLLEGE STUDENT,28,ESCORT,10497,5
COLLEGE STUDENT,28,HOME,139547,5
COLLEGE STUDENT,28,MAINTENANCE,5837,5
COLLEGE STUDENT,28,SHOP,5965,5
COLLEGE STUDENT,28,UNIVERSITY,84574,5
COLLEGE STUDENT,28,VISITING,3113,5
COLLEGE STUDENT,28,WORK,7985,5
COLLEGE STUDENT,28,WORK-BASED,101,5
COLLEGE STUDENT,29,DISCRETIONARY,3901,5
COLLEGE STUDENT,29,EATING OUT,344,5
COLLEGE STUDENT,29,ESCORT,9290,5
COLLEGE STUDENT,29,HOME,146991,5
COLLEGE STUDENT,29,MAINTENANCE,5727,5
COLLEGE STUDENT,29,SHOP,5927,5
COLLEGE STUDENT,29,UNIVERSITY,78364,5
COLLEGE STUDENT,29,VISITING,3106,5
COLLEGE STUDENT,29,WORK,8077,5
COLLEGE STUDENT,29,WORK-BASED,99,5
COLLEGE STUDENT,30,DISCRETIONARY,4423,5
COLLEGE STUDENT,30,EATING OUT,404,5
COLLEGE STUDENT,30,ESCORT,5665,5
COLLEGE STUDENT,30,HOME,156163,5
COLLEGE STUDENT,30,MAINTENANCE,5610,5
COLLEGE STUDENT,30,SHOP,5919,5
COLLEGE STUDENT,30,UNIVERSITY,71568,5
COLLEGE STUDENT,30,VISITING,3174,5
COLLEGE STUDENT,30,WORK,8794,5
COLLEGE STUDENT,30,WORK-BASED,106,5
COLLEGE STUDENT,31,DISCRETIONARY,5028,5
COLLEGE STUDENT,31,EATING OUT,572,5
COLLEGE STUDENT,31,ESCORT,4763,5
COLLEGE STUDENT,31,HOME,163148,5
COLLEGE STUDENT,31,MAINTENANCE,5305,5
COLLEGE STUDENT,31,SHOP,5710,5
COLLEGE STUDENT,31,UNIVERSITY,64316,5
COLLEGE STUDENT,31,VISITING,3296,5
COLLEGE STUDENT,31,WORK,9572,5
COLLEGE STUDENT,31,WORK-BASED,116,5
COLLEGE STUDENT,32,DISCRETIONARY,5828,5
COLLEGE STUDENT,32,EATING OUT,693,5
COLLEGE STUDENT,32,ESCORT,3127,5
COLLEGE STUDENT,32,HOME,165746,5
COLLEGE STUDENT,32,MAINTENANCE,4830,5
COLLEGE STUDENT,32,SHOP,5300,5
COLLEGE STUDENT,32,UNIVERSITY,62711,5
COLLEGE STUDENT,32,VISITING,3403,5
COLLEGE STUDENT,32,WORK,10046,5
COLLEGE STUDENT,32,WORK-BASED,142,5
COLLEGE STUDENT,33,DISCRETIONARY,6289,5
COLLEGE STUDENT,33,EATING OUT,1096,5
COLLEGE STUDENT,33,ESCORT,2548,5
COLLEGE STUDENT,33,HOME,169158,5
COLLEGE STUDENT,33,MAINTENANCE,4660,5
COLLEGE STUDENT,33,SHOP,4737,5
COLLEGE STUDENT,33,UNIVERSITY,59813,5
COLLEGE STUDENT,33,VISITING,3618,5
COLLEGE STUDENT,33,WORK,9790,5
COLLEGE STUDENT,33,WORK-BASED,117,5
COLLEGE STUDENT,34,DISCRETIONARY,6837,5
COLLEGE STUDENT,34,EATING OUT,1624,5
COLLEGE STUDENT,34,ESCORT,2214,5
COLLEGE STUDENT,34,HOME,173258,5
COLLEGE STUDENT,34,MAINTENANCE,4310,5
COLLEGE STUDENT,34,SHOP,4847,5
COLLEGE STUDENT,34,UNIVERSITY,55953,5
COLLEGE STUDENT,34,VISITING,4275,5
COLLEGE STUDENT,34,WORK,8408,5
COLLEGE STUDENT,34,WORK-BASED,100,5
COLLEGE STUDENT,35,DISCRETIONARY,7532,5
COLLEGE STUDENT,35,EATING OUT,2094,5
COLLEGE STUDENT,35,ESCORT,2051,5
COLLEGE STUDENT,35,HOME,176787,5
COLLEGE STUDENT,35,MAINTENANCE,4397,5
COLLEGE STUDENT,35,SHOP,4713,5
COLLEGE STUDENT,35,UNIVERSITY,51579,5
COLLEGE STUDENT,35,VISITING,5648,5
COLLEGE STUDENT,35,WORK,6933,5
COLLEGE STUDENT,35,WORK-BASED,92,5
COLLEGE STUDENT,36,DISCRETIONARY,8815,5
COLLEGE STUDENT,36,EATING OUT,2479,5
COLLEGE STUDENT,36,ESCORT,1840,5
COLLEGE STUDENT,36,HOME,179914,5
COLLEGE STUDENT,36,MAINTENANCE,4726,5
COLLEGE STUDENT,36,SHOP,4476,5
COLLEGE STUDENT,36,UNIVERSITY,46996,5
COLLEGE STUDENT,36,VISITING,6730,5
COLLEGE STUDENT,36,WORK,5768,5
COLLEGE STUDENT,36,WORK-BASED,82,5
COLLEGE STUDENT,37,DISCRETIONARY,8199,5
COLLEGE STUDENT,37,EATING OUT,2457,5
COLLEGE STUDENT,37,ESCORT,1718,5
COLLEGE STUDENT,37,HOME,186651,5
COLLEGE STUDENT,37,MAINTENANCE,4404,5
COLLEGE STUDENT,37,SHOP,4673,5
COLLEGE STUDENT,37,UNIVERSITY,40883,5
COLLEGE STUDENT,37,VISITING,7709,5
COLLEGE STUDENT,37,WORK,5059,5
COLLEGE STUDENT,37,WORK-BASED,73,5
COLLEGE STUDENT,38,DISCRETIONARY,7186,5
COLLEGE STUDENT,38,EATING OUT,2056,5
COLLEGE STUDENT,38,ESCORT,1577,5
COLLEGE STUDENT,38,HOME,196005,5
COLLEGE STUDENT,38,MAINTENANCE,3708,5
COLLEGE STUDENT,38,SHOP,4511,5
COLLEGE STUDENT,38,UNIVERSITY,35391,5
COLLEGE STUDENT,38,VISITING,7241,5
COLLEGE STUDENT,38,WORK,4092,5
COLLEGE STUDENT,38,WORK-BASED,59,5
COLLEGE STUDENT,39,DISCRETIONARY,5930,5
COLLEGE STUDENT,39,EATING OUT,1642,5
COLLEGE STUDENT,39,ESCORT,1377,5
COLLEGE STUDENT,39,HOME,205943,5
COLLEGE STUDENT,39,MAINTENANCE,2955,5
COLLEGE STUDENT,39,SHOP,3828,5
COLLEGE STUDENT,39,UNIVERSITY,29903,5
COLLEGE STUDENT,39,VISITING,6714,5
COLLEGE STUDENT,39,WORK,3491,5
COLLEGE STUDENT,39,WORK-BASED,43,5
COLLEGE STUDENT,40,DISCRETIONARY,4469,5
COLLEGE STUDENT,40,EATING OUT,1245,5
COLLEGE STUDENT,40,ESCORT,1239,5
COLLEGE STUDENT,40,HOME,217075,5
COLLEGE STUDENT,40,MAINTENANCE,2195,5
COLLEGE STUDENT,40,SHOP,2612,5
COLLEGE STUDENT,40,UNIVERSITY,24435,5
COLLEGE STUDENT,40,VISITING,5571,5
COLLEGE STUDENT,40,WORK,2948,5
COLLEGE STUDENT,40,WORK-BASED,37,5
COLLEGE STUDENT,41,DISCRETIONARY,3062,5
COLLEGE STUDENT,41,EATING OUT,897,5
COLLEGE STUDENT,41,ESCORT,1077,5
COLLEGE STUDENT,41,HOME,227157,5
COLLEGE STUDENT,41,MAINTENANCE,1603,5
COLLEGE STUDENT,41,SHOP,1847,5
COLLEGE STUDENT,41,UNIVERSITY,19244,5
COLLEGE STUDENT,41,VISITING,4355,5
COLLEGE STUDENT,41,WORK,2551,5
COLLEGE STUDENT,41,WORK-BASED,33,5
COLLEGE STUDENT,42,DISCRETIONARY,1394,5
COLLEGE STUDENT,42,EATING OUT,516,5
COLLEGE STUDENT,42,ESCORT,996,5
COLLEGE STUDENT,42,HOME,236538,5
COLLEGE STUDENT,42,MAINTENANCE,1153,5
COLLEGE STUDENT,42,SHOP,1266,5
COLLEGE STUDENT,42,UNIVERSITY,14627,5
COLLEGE STUDENT,42,VISITING,3100,5
COLLEGE STUDENT,42,WORK,2213,5
COLLEGE STUDENT,42,WORK-BASED,23,5
COLLEGE STUDENT,43,DISCRETIONARY,1046,5
COLLEGE STUDENT,43,EATING OUT,264,5
COLLEGE STUDENT,43,ESCORT,838,5
COLLEGE STUDENT,43,HOME,243374,5
COLLEGE STUDENT,43,MAINTENANCE,782,5
COLLEGE STUDENT,43,SHOP,860,5
COLLEGE STUDENT,43,UNIVERSITY,10616,5
COLLEGE STUDENT,43,VISITING,2190,5
COLLEGE STUDENT,43,WORK,1838,5
COLLEGE STUDENT,43,WORK-BASED,18,5
COLLEGE STUDENT,44,DISCRETIONARY,690,5
COLLEGE STUDENT,44,EATING OUT,181,5
COLLEGE STUDENT,44,ESCORT,757,5
COLLEGE STUDENT,44,HOME,249000,5
COLLEGE STUDENT,44,MAINTENANCE,531,5
COLLEGE STUDENT,44,SHOP,586,5
COLLEGE STUDENT,44,UNIVERSITY,7262,5
COLLEGE STUDENT,44,VISITING,1291,5
COLLEGE STUDENT,44,WORK,1517,5
COLLEGE STUDENT,44,WORK-BASED,11,5
COLLEGE STUDENT,45,DISCRETIONARY,462,5
COLLEGE STUDENT,45,EATING OUT,132,5
COLLEGE STUDENT,45,ESCORT,654,5
COLLEGE STUDENT,45,HOME,253218,5
COLLEGE STUDENT,45,MAINTENANCE,334,5
COLLEGE STUDENT,45,SHOP,383,5
COLLEGE STUDENT,45,UNIVERSITY,4650,5
COLLEGE STUDENT,45,VISITING,782,5
COLLEGE STUDENT,45,WORK,1199,5
COLLEGE STUDENT,45,WORK-BASED,12,5
COLLEGE STUDENT,46,DISCRETIONARY,277,5
COLLEGE STUDENT,46,EATING OUT,97,5
COLLEGE STUDENT,46,ESCORT,603,5
COLLEGE STUDENT,46,HOME,256558,5
COLLEGE STUDENT,46,MAINTENANCE,206,5
COLLEGE STUDENT,46,SHOP,221,5
COLLEGE STUDENT,46,UNIVERSITY,2663,5
COLLEGE STUDENT,46,VISITING,292,5
COLLEGE STUDENT,46,WORK,900,5
COLLEGE STUDENT,46,WORK-BASED,9,5
COLLEGE STUDENT,47,DISCRETIONARY,117,5
COLLEGE STUDENT,47,EATING OUT,58,5
COLLEGE STUDENT,47,ESCORT,439,5
COLLEGE STUDENT,47,HOME,259119,5
COLLEGE STUDENT,47,MAINTENANCE,98,5
COLLEGE STUDENT,47,SHOP,94,5
COLLEGE STUDENT,47,UNIVERSITY,1131,5
COLLEGE STUDENT,47,VISITING,166,5
COLLEGE STUDENT,47,WORK,594,5
COLLEGE STUDENT,47,WORK-BASED,10,5
DRIVING AGE STUDENT,8,DISCRETIONARY,101,6
DRIVING AGE STUDENT,8,EATING OUT,27,6
DRIVING AGE STUDENT,8,ESCORT,1,6
DRIVING AGE STUDENT,8,HOME,102619,6
DRIVING AGE STUDENT,8,MAINTENANCE,39,6
DRIVING AGE STUDENT,8,SCHOOL,827,6
DRIVING AGE STUDENT,8,SHOP,22,6
DRIVING AGE STUDENT,8,VISITING,22,6
DRIVING AGE STUDENT,8,WORK,2,6
DRIVING AGE STUDENT,9,DISCRETIONARY,233,6
DRIVING AGE STUDENT,9,EATING OUT,43,6
DRIVING AGE STUDENT,9,ESCORT,8,6
DRIVING AGE STUDENT,9,HOME,101334,6
DRIVING AGE STUDENT,9,MAINTENANCE,108,6
DRIVING AGE STUDENT,9,SCHOOL,1852,6
DRIVING AGE STUDENT,9,SHOP,42,6
DRIVING AGE STUDENT,9,VISITING,37,6
DRIVING AGE STUDENT,9,WORK,3,6
DRIVING AGE STUDENT,10,DISCRETIONARY,357,6
DRIVING AGE STUDENT,10,EATING OUT,54,6
DRIVING AGE STUDENT,10,ESCORT,35,6
DRIVING AGE STUDENT,10,HOME,99864,6
DRIVING AGE STUDENT,10,MAINTENANCE,163,6
DRIVING AGE STUDENT,10,SCHOOL,3063,6
DRIVING AGE STUDENT,10,SHOP,69,6
DRIVING AGE STUDENT,10,VISITING,49,6
DRIVING AGE STUDENT,10,WORK,6,6
DRIVING AGE STUDENT,11,DISCRETIONARY,450,6
DRIVING AGE STUDENT,11,EATING OUT,49,6
DRIVING AGE STUDENT,11,ESCORT,76,6
DRIVING AGE STUDENT,11,HOME,98039,6
DRIVING AGE STUDENT,11,MAINTENANCE,249,6
DRIVING AGE STUDENT,11,SCHOOL,4626,6
DRIVING AGE STUDENT,11,SHOP,90,6
DRIVING AGE STUDENT,11,VISITING,64,6
DRIVING AGE STUDENT,11,WORK,16,6
DRIVING AGE STUDENT,11,WORK-BASED,1,6
DRIVING AGE STUDENT,12,DISCRETIONARY,501,6
DRIVING AGE STUDENT,12,EATING OUT,37,6
DRIVING AGE STUDENT,12,ESCORT,77,6
DRIVING AGE STUDENT,12,HOME,83598,6
DRIVING AGE STUDENT,12,MAINTENANCE,270,6
DRIVING AGE STUDENT,12,SCHOOL,18988,6
DRIVING AGE STUDENT,12,SHOP,91,6
DRIVING AGE STUDENT,12,VISITING,68,6
DRIVING AGE STUDENT,12,WORK,29,6
DRIVING AGE STUDENT,12,WORK-BASED,1,6
DRIVING AGE STUDENT,13,DISCRETIONARY,466,6
DRIVING AGE STUDENT,13,EATING OUT,21,6
DRIVING AGE STUDENT,13,ESCORT,114,6
DRIVING AGE STUDENT,13,HOME,53233,6
DRIVING AGE STUDENT,13,MAINTENANCE,232,6
DRIVING AGE STUDENT,13,SCHOOL,49419,6
DRIVING AGE STUDENT,13,SHOP,67,6
DRIVING AGE STUDENT,13,VISITING,63,6
DRIVING AGE STUDENT,13,WORK,42,6
DRIVING AGE STUDENT,13,WORK-BASED,3,6
DRIVING AGE STUDENT,14,DISCRETIONARY,506,6
DRIVING AGE STUDENT,14,EATING OUT,16,6
DRIVING AGE STUDENT,14,ESCORT,187,6
DRIVING AGE STUDENT,14,HOME,33254,6
DRIVING AGE STUDENT,14,MAINTENANCE,232,6
DRIVING AGE STUDENT,14,SCHOOL,69303,6
DRIVING AGE STUDENT,14,SHOP,49,6
DRIVING AGE STUDENT,14,VISITING,63,6
DRIVING AGE STUDENT,14,WORK,47,6
DRIVING AGE STUDENT,14,WORK-BASED,3,6
DRIVING AGE STUDENT,15,DISCRETIONARY,522,6
DRIVING AGE STUDENT,15,EATING OUT,8,6
DRIVING AGE STUDENT,15,ESCORT,132,6
DRIVING AGE STUDENT,15,HOME,21041,6
DRIVING AGE STUDENT,15,MAINTENANCE,205,6
DRIVING AGE STUDENT,15,SCHOOL,81570,6
DRIVING AGE STUDENT,15,SHOP,35,6
DRIVING AGE STUDENT,15,VISITING,80,6
DRIVING AGE STUDENT,15,WORK,65,6
DRIVING AGE STUDENT,15,WORK-BASED,2,6
DRIVING AGE STUDENT,16,DISCRETIONARY,556,6
DRIVING AGE STUDENT,16,EATING OUT,6,6
DRIVING AGE STUDENT,16,ESCORT,81,6
DRIVING AGE STUDENT,16,HOME,13928,6
DRIVING AGE STUDENT,16,MAINTENANCE,189,6
DRIVING AGE STUDENT,16,SCHOOL,88678,6
DRIVING AGE STUDENT,16,SHOP,36,6
DRIVING AGE STUDENT,16,VISITING,100,6
DRIVING AGE STUDENT,16,WORK,85,6
DRIVING AGE STUDENT,16,WORK-BASED,1,6
DRIVING AGE STUDENT,17,DISCRETIONARY,607,6
DRIVING AGE STUDENT,17,EATING OUT,6,6
DRIVING AGE STUDENT,17,ESCORT,31,6
DRIVING AGE STUDENT,17,HOME,12604,6
DRIVING AGE STUDENT,17,MAINTENANCE,194,6
DRIVING AGE STUDENT,17,SCHOOL,89931,6
