ZONE,PER,PERSONS NOT AT HOME
2818,PER42,17
2818,PER43,10
2818,PER44,7
2818,PER45,3
2818,PER46,1
2818,PER8,3
2818,PER9,3
2819,PER10,8
2819,PER11,11
2819,PER12,19
2819,PER13,62
2819,PER14,126
2819,PER15,153
2819,PER16,152
2819,PER17,149
2819,PER18,154
2819,PER19,154
2819,PER20,155
2819,PER21,160
2819,PER22,156
2819,PER23,153
2819,PER24,155
2819,PER25,148
2819,PER26,150
2819,PER27,162
2819,PER28,158
2819,PER29,120
2819,PER30,91
2819,PER31,72
2819,PER32,61
2819,PER33,54
2819,PER34,49
2819,PER35,39
2819,PER36,42
2819,PER37,29
2819,PER38,27
2819,PER39,22
2819,PER40,21
2819,PER41,12
2819,PER42,8
2819,PER43,6
2819,PER44,2
2819,PER45,1
2819,PER46,2
2819,PER47,1
2819,PER8,4
2819,PER9,4
2820,PER10,1
2820,PER11,2
2820,PER12,6
2820,PER13,13
2820,PER14,34
2820,PER15,39
2820,PER16,37
2820,PER17,36
2820,PER18,36
2820,PER19,33
2820,PER20,34
2820,PER21,37
2820,PER22,39
2820,PER23,41
2820,PER24,44
2820,PER25,41
2820,PER26,41
2820,PER27,43
2820,PER28,47
2820,PER29,43
2820,PER30,39
2820,PER31,37
2820,PER32,35
2820,PER33,30
2820,PER34,32
2820,PER35,38
2820,PER36,47
2820,PER37,43
2820,PER38,45
2820,PER39,38
2820,PER40,33
2820,PER41,16
2820,PER42,8
2820,PER43,1
2820,PER44,1
2820,PER45,1
2820,PER8,1
2820,PER9,1
2821,PER12,1
2821,PER13,4
2821,PER14,5
2821,PER15,7
2821,PER16,7
2821,PER17,7
2821,PER18,8
2821,PER19,8
2821,PER20,8
2821,PER21,8
2821,PER22,8
2821,PER23,8
2821,PER24,8
2821,PER25,9
2821,PER26,9
2821,PER27,9
2821,PER28,9
2821,PER29,9
2821,PER30,7
2821,PER31,7
2821,PER32,8
2821,PER33,7
2821,PER34,5
2821,PER35,5
2821,PER36,4
2821,PER37,4
2821,PER38,4
2821,PER39,3
2821,PER40,3
2821,PER41,3
2821,PER42,2
2821,PER43,2
2821,PER44,1
2821,PER45,1
2821,PER46,1
2822,PER10,1
2822,PER11,2
2822,PER12,1
2822,PER13,4
2822,PER14,10
2822,PER15,15
2822,PER16,13
2822,PER17,13
2822,PER18,13
2822,PER19,12
2822,PER20,14
2822,PER21,15
2822,PER22,16
2822,PER23,14
2822,PER24,15
2822,PER25,9
2822,PER26,12
2822,PER27,14
2822,PER28,15
2822,PER29,15
2822,PER30,14
2822,PER31,13
2822,PER32,14
2822,PER33,16
2822,PER34,17
2822,PER35,25
2822,PER36,27
2822,PER37,25
2822,PER38,22
2822,PER39,22
2822,PER40,15
2822,PER41,15
2822,PER42,13
2822,PER43,10
2822,PER44,8
2822,PER45,5
2822,PER46,4
2822,PER47,1
2823,PER10,37
2823,PER11,55
2823,PER12,74
2823,PER13,116
2823,PER14,184
2823,PER15,206
2823,PER16,229
2823,PER17,223
2823,PER18,245
2823,PER19,272
2823,PER20,282
2823,PER21,301
2823,PER22,329
2823,PER23,370
2823,PER24,377
2823,PER25,344
2823,PER26,321
2823,PER27,333
2823,PER28,317
2823,PER29,304
2823,PER30,268
2823,PER31,260
2823,PER32,256
2823,PER33,249
2823,PER34,261
2823,PER35,296
2823,PER36,323
2823,PER37,316
2823,PER38,293
2823,PER39,250
2823,PER40,214
2823,PER41,168
2823,PER42,105
2823,PER43,78
2823,PER44,46
2823,PER45,25
2823,PER46,12
2823,PER47,6
2823,PER8,7
2823,PER9,13
2824,PER10,25
2824,PER11,45
2824,PER12,68
2824,PER13,99
2824,PER14,139
2824,PER15,173
2824,PER16,208
2824,PER17,223
2824,PER18,228
2824,PER19,245
2824,PER20,252
2824,PER21,271
2824,PER22,273
2824,PER23,275
2824,PER24,282
2824,PER25,284
2824,PER26,282
2824,PER27,275
2824,PER28,272
2824,PER29,266
2824,PER30,237
2824,PER31,223
2824,PER32,212
2824,PER33,187
2824,PER34,174
2824,PER35,177
2824,PER36,183
2824,PER37,186
2824,PER38,171
2824,PER39,132
2824,PER40,109
2824,PER41,70
2824,PER42,51
2824,PER43,45
2824,PER44,30
2824,PER45,21
2824,PER46,16
2824,PER47,5
2824,PER8,6
2824,PER9,14
2825,PER10,36
2825,PER11,51
2825,PER12,76
2825,PER13,117
2825,PER14,190
2825,PER15,229
2825,PER16,261
2825,PER17,270
2825,PER18,281
2825,PER19,290
2825,PER20,301
2825,PER21,303
2825,PER22,315
2825,PER23,310
2825,PER24,305
2825,PER25,295
2825,PER26,296
2825,PER27,319
2825,PER28,310
2825,PER29,303
2825,PER30,283
2825,PER31,258
2825,PER32,226
2825,PER33,194
2825,PER34,183
2825,PER35,169
2825,PER36,156
2825,PER37,157
2825,PER38,136
2825,PER39,116
2825,PER40,98
2825,PER41,62
2825,PER42,39
2825,PER43,28
2825,PER44,19
2825,PER45,14
2825,PER46,9
2825,PER47,5
2825,PER8,10
2825,PER9,15
2826,PER10,13
2826,PER11,22
2826,PER12,31
2826,PER13,55
2826,PER14,108
2826,PER15,138
2826,PER16,148
2826,PER17,139
2826,PER18,137
2826,PER19,142
2826,PER20,153
2826,PER21,165
2826,PER22,194
2826,PER23,241
2826,PER24,233
2826,PER25,210
2826,PER26,200
2826,PER27,201
2826,PER28,192
2826,PER29,178
2826,PER30,170
2826,PER31,186
2826,PER32,170
2826,PER33,152
2826,PER34,139
2826,PER35,159
2826,PER36,183
2826,PER37,187
2826,PER38,176
2826,PER39,139
2826,PER40,119
2826,PER41,91
2826,PER42,56
2826,PER43,39
2826,PER44,23
2826,PER45,16
2826,PER46,12
2826,PER47,9
2826,PER8,3
2826,PER9,5
2827,PER10,10
2827,PER11,17
2827,PER12,22
2827,PER13,47
2827,PER14,110
2827,PER15,130
2827,PER16,112
2827,PER17,102
2827,PER18,100
2827,PER19,106
2827,PER20,120
2827,PER21,129
2827,PER22,141
2827,PER23,147
2827,PER24,154
2827,PER25,145
2827,PER26,160
2827,PER27,182
2827,PER28,170
2827,PER29,142
2827,PER30,128
2827,PER31,114
2827,PER32,111
2827,PER33,132
2827,PER34,130
2827,PER35,155
2827,PER36,183
2827,PER37,185
2827,PER38,158
2827,PER39,142
2827,PER40,125
2827,PER41,93
2827,PER42,69
2827,PER43,56
2827,PER44,38
2827,PER45,30
2827,PER46,13
2827,PER47,4
2827,PER8,2
2827,PER9,6
2828,PER10,7
2828,PER11,12
2828,PER12,21
2828,PER13,57
2828,PER14,131
2828,PER15,167
2828,PER16,188
2828,PER17,188
2828,PER18,189
2828,PER19,187
2828,PER20,190
2828,PER21,190
2828,PER22,190
2828,PER23,189
2828,PER24,188
2828,PER25,183
2828,PER26,179
2828,PER27,173
2828,PER28,164
2828,PER29,123
2828,PER30,94
2828,PER31,73
2828,PER32,50
2828,PER33,39
2828,PER34,32
2828,PER35,22
2828,PER36,28
2828,PER37,23
2828,PER38,20
2828,PER39,12
2828,PER40,12
2828,PER41,9
2828,PER42,9
2828,PER43,5
2828,PER44,5
2828,PER45,6
2828,PER46,5
2828,PER47,2
2828,PER9,2
2829,PER10,13
2829,PER11,20
2829,PER12,24
2829,PER13,36
2829,PER14,70
2829,PER15,80
2829,PER16,87
2829,PER17,81
2829,PER18,87
2829,PER19,95
2829,PER20,94
2829,PER21,99
2829,PER22,102
2829,PER23,102
2829,PER24,104
2829,PER25,99
2829,PER26,97
2829,PER27,107
2829,PER28,104
2829,PER29,97
2829,PER30,82
2829,PER31,74
2829,PER32,79
2829,PER33,85
2829,PER34,90
2829,PER35,94
2829,PER36,97
2829,PER37,94
2829,PER38,86
2829,PER39,76
2829,PER40,65
2829,PER41,56
2829,PER42,28
2829,PER43,22
2829,PER44,21
2829,PER45,10
2829,PER46,7
2829,PER47,6
2829,PER8,3
2829,PER9,7
2830,PER10,90
2830,PER11,149
2830,PER12,211
2830,PER13,295
2830,PER14,406
2830,PER15,481
2830,PER16,536
2830,PER17,572
2830,PER18,647
2830,PER19,713
2830,PER20,778
2830,PER21,810
2830,PER22,829
2830,PER23,838
2830,PER24,844
2830,PER25,817
2830,PER26,793
2830,PER27,773
2830,PER28,748
2830,PER29,747
2830,PER30,687
2830,PER31,625
2830,PER32,601
2830,PER33,538
2830,PER34,499
2830,PER35,462
2830,PER36,440
2830,PER37,466
2830,PER38,434
2830,PER39,348
2830,PER40,278
2830,PER41,219
2830,PER42,139
2830,PER43,111
2830,PER44,82
2830,PER45,48
2830,PER46,26
2830,PER47,18
2830,PER8,25
2830,PER9,47
2831,PER11,1
2831,PER12,1
2831,PER13,3
2831,PER14,5
2831,PER15,9
2831,PER16,8
2831,PER17,8
2831,PER18,8
2831,PER19,8
2831,PER20,8
2831,PER21,8
2831,PER22,10
2831,PER23,11
2831,PER24,11
2831,PER25,11
2831,PER26,11
2831,PER27,12
2831,PER28,8
2831,PER29,5
2831,PER30,4
2831,PER31,4
2831,PER32,3
2831,PER33,3
2831,PER34,4
2831,PER35,4
2831,PER36,5
2831,PER37,5
2831,PER38,4
2831,PER39,10
2831,PER40,9
2831,PER41,8
2831,PER42,8
2831,PER43,6
2831,PER44,6
2831,PER45,4
2832,PER10,20
2832,PER11,29
2832,PER12,80
2832,PER13,177
2832,PER14,314
2832,PER15,383
2832,PER16,393
2832,PER17,392
2832,PER18,393
2832,PER19,390
2832,PER20,390
2832,PER21,398
2832,PER22,404
2832,PER23,415
2832,PER24,415
2832,PER25,401
2832,PER26,400
2832,PER27,400
2832,PER28,381
2832,PER29,315
2832,PER30,229
2832,PER31,208
2832,PER32,188
2832,PER33,158
2832,PER34,139
2832,PER35,130
2832,PER36,139
2832,PER37,143
2832,PER38,118
2832,PER39,111
2832,PER40,90
2832,PER41,67
2832,PER42,41
2832,PER43,24
2832,PER44,15
2832,PER45,8
2832,PER46,6
2832,PER47,4
2832,PER8,6
2832,PER9,8
2833,PER10,23
2833,PER11,29
2833,PER12,42
2833,PER13,68
2833,PER14,104
2833,PER15,133
2833,PER16,148
2833,PER17,138
2833,PER18,139
2833,PER19,154
2833,PER20,162
2833,PER21,173
2833,PER22,166
2833,PER23,169
2833,PER24,171
2833,PER25,170
2833,PER26,174
2833,PER27,176
2833,PER28,179
2833,PER29,181
2833,PER30,163
2833,PER31,149
2833,PER32,137
2833,PER33,132
2833,PER34,116
2833,PER35,103
2833,PER36,110
2833,PER37,105
2833,PER38,86
2833,PER39,69
2833,PER40,56
2833,PER41,50
2833,PER42,36
2833,PER43,24
2833,PER44,19
2833,PER45,16
2833,PER46,10
2833,PER47,8
2833,PER8,3
2833,PER9,11
2834,PER13,1
2834,PER14,1
2834,PER15,1
2834,PER16,3
2834,PER17,3
2834,PER18,3
2834,PER19,3
2834,PER20,3
2834,PER21,4
2834,PER22,4
2834,PER23,3
2834,PER24,3
2834,PER25,3
2834,PER26,5
2834,PER27,5
2834,PER28,4
2834,PER29,2
2834,PER30,1
2834,PER31,1
2834,PER32,2
2834,PER33,3
2834,PER34,2
2834,PER35,4
2834,PER36,4
2834,PER37,4
2834,PER38,5
2834,PER39,5
2834,PER40,4
2834,PER41,4
2834,PER42,3
2834,PER43,1
2834,PER44,1
2834,PER45,1
2834,PER46,1
2834,PER47,1
2835,PER12,2
2835,PER13,3
2835,PER14,4
2835,PER15,4
2835,PER16,2
2835,PER17,2
2835,PER18,2
2835,PER19,1
2835,PER20,1
2835,PER21,1
2835,PER22,1
2835,PER23,1
2835,PER24,1
2835,PER25,1
2835,PER26,1
2835,PER27,1
2835,PER28,1
2835,PER29,1
2835,PER30,1
2835,PER31,1
2836,PER10,40
2836,PER11,69
2836,PER12,88
2836,PER13,133
2836,PER14,201
2836,PER15,244
2836,PER16,258
2836,PER17,301
2836,PER18,340
2836,PER19,393
2836,PER20,412
2836,PER21,421
2836,PER22,434
2836,PER23,430
2836,PER24,415
2836,PER25,375
2836,PER26,383
2836,PER27,389
2836,PER28,397
2836,PER29,392
2836,PER30,371
2836,PER31,357
2836,PER32,339
2836,PER33,321
2836,PER34,271
2836,PER35,270
2836,PER36,288
2836,PER37,280
2836,PER38,245
2836,PER39,195
2836,PER40,160
2836,PER41,116
2836,PER42,75
2836,PER43,52
2836,PER44,41
2836,PER45,29
2836,PER46,20
2836,PER47,12
2836,PER8,8
2836,PER9,21
2837,PER10,16
2837,PER11,19
2837,PER12,41
2837,PER13,62
2837,PER14,84
2837,PER15,115
2837,PER16,128
2837,PER17,136
2837,PER18,149
2837,PER19,176
2837,PER20,203
2837,PER21,227
2837,PER22,218
2837,PER23,214
2837,PER24,211
2837,PER25,198
2837,PER26,203
2837,PER27,193
2837,PER28,169
2837,PER29,164
2837,PER30,160
2837,PER31,140
2837,PER32,127
2837,PER33,120
2837,PER34,120
2837,PER35,117
2837,PER36,130
2837,PER37,128
2837,PER38,112
2837,PER39,102
2837,PER40,65
2837,PER41,42
2837,PER42,24
2837,PER43,17
2837,PER44,12
2837,PER45,11
2837,PER46,5
2837,PER47,4
2837,PER8,6
2837,PER9,6
2838,PER10,144
2838,PER11,223
2838,PER12,560
2838,PER13,1259
2838,PER14,1877
2838,PER15,2248
2838,PER16,2404
2838,PER17,2410
2838,PER18,2455
2838,PER19,2495
2838,PER20,2522
2838,PER21,2516
2838,PER22,2524
2838,PER23,2502
2838,PER24,2432
2838,PER25,2372
2838,PER26,2358
2838,PER27,2329
2838,PER28,2203
2838,PER29,1799
2838,PER30,1414
2838,PER31,1161
2838,PER32,1010
2838,PER33,882
2838,PER34,751
2838,PER35,648
2838,PER36,615
2838,PER37,542
2838,PER38,475
2838,PER39,400
2838,PER40,316
2838,PER41,240
2838,PER42,168
2838,PER43,117
2838,PER44,83
2838,PER45,66
2838,PER46,52
2838,PER47,25
2838,PER8,36
2838,PER9,73
2839,PER10,222
2839,PER11,394
2839,PER12,644
2839,PER13,1060
2839,PER14,1586
2839,PER15,1952
2839,PER16,2199
2839,PER17,2371
2839,PER18,2470
2839,PER19,2535
2839,PER20,2595
2839,PER21,2656
2839,PER22,2748
2839,PER23,2816
2839,PER24,2832
2839,PER25,2769
2839,PER26,2736
2839,PER27,2712
2839,PER28,2645
2839,PER29,2566
2839,PER30,2430
2839,PER31,2305
2839,PER32,2116
2839,PER33,1825
2839,PER34,1438
2839,PER35,1120
2839,PER36,902
2839,PER37,732
2839,PER38,597
2839,PER39,479
2839,PER40,399
2839,PER41,317
2839,PER42,250
2839,PER43,211
2839,PER44,187
2839,PER45,145
2839,PER46,92
2839,PER47,54
2839,PER8,38
2839,PER9,80
2840,PER11,2
2840,PER12,7
2840,PER13,8
2840,PER14,16
2840,PER15,20
2840,PER16,23
2840,PER17,19
2840,PER18,17
2840,PER19,22
2840,PER20,20
2840,PER21,19
2840,PER22,24
2840,PER23,24
2840,PER24,21
2840,PER25,19
2840,PER26,24
2840,PER27,28
2840,PER28,30
2840,PER29,30
2840,PER30,30
2840,PER31,32
2840,PER32,29
2840,PER33,29
2840,PER34,27
2840,PER35,25
2840,PER36,35
2840,PER37,34
2840,PER38,28
2840,PER39,28
2840,PER40,25
2840,PER41,14
2840,PER42,7
2840,PER43,8
2840,PER44,7
2840,PER45,5
2840,PER46,2
2840,PER47,1
2841,PER10,14
2841,PER11,21
2841,PER12,25
2841,PER13,39
2841,PER14,65
2841,PER15,77
2841,PER16,77
2841,PER17,77
2841,PER18,75
2841,PER19,76
2841,PER20,86
2841,PER21,94
2841,PER22,102
2841,PER23,111
2841,PER24,106
2841,PER25,108
2841,PER26,112
2841,PER27,119
2841,PER28,108
2841,PER29,108
2841,PER30,95
2841,PER31,85
2841,PER32,88
2841,PER33,92
2841,PER34,93
2841,PER35,99
2841,PER36,128
2841,PER37,123
2841,PER38,114
2841,PER39,89
2841,PER40,62
2841,PER41,50
2841,PER42,35
2841,PER43,26
2841,PER44,14
2841,PER45,9
2841,PER46,7
2841,PER47,4
2841,PER8,1
2841,PER9,2
2842,PER10,9
2842,PER11,18
2842,PER12,67
2842,PER13,264
2842,PER14,564
2842,PER15,737
2842,PER16,802
2842,PER17,805
2842,PER18,815
2842,PER19,814
2842,PER20,821
2842,PER21,827
2842,PER22,818
2842,PER23,815
2842,PER24,808
2842,PER25,801
2842,PER26,794
2842,PER27,791
2842,PER28,727
2842,PER29,566
2842,PER30,387
2842,PER31,287
2842,PER32,220
2842,PER33,175
2842,PER34,127
2842,PER35,95
2842,PER36,84
2842,PER37,69
2842,PER38,65
2842,PER39,59
2842,PER40,45
2842,PER41,32
2842,PER42,24
2842,PER43,16
2842,PER44,14
2842,PER45,12
2842,PER46,8
2842,PER47,3
2842,PER8,3
2842,PER9,7
2843,PER10,43
2843,PER11,54
2843,PER12,97
2843,PER13,249
2843,PER14,437
2843,PER15,537
2843,PER16,580
2843,PER17,579
2843,PER18,582
2843,PER19,590
2843,PER20,606
2843,PER21,623
2843,PER22,633
2843,PER23,639
2843,PER24,626
2843,PER25,608
2843,PER26,627
2843,PER27,628
2843,PER28,589
2843,PER29,482
2843,PER30,378
2843,PER31,319
2843,PER32,278
2843,PER33,252
2843,PER34,236
2843,PER35,226
2843,PER36,248
2843,PER37,244
2843,PER38,218
2843,PER39,180
2843,PER40,153
2843,PER41,123
2843,PER42,76
2843,PER43,58
2843,PER44,41
2843,PER45,24
2843,PER46,17
2843,PER47,15
2843,PER8,12
2843,PER9,24
2844,PER10,15
2844,PER11,28
2844,PER12,82
2844,PER13,255
2844,PER14,565
2844,PER15,692
2844,PER16,743
2844,PER17,746
2844,PER18,749
2844,PER19,755
2844,PER20,768
2844,PER21,773
2844,PER22,769
2844,PER23,767
2844,PER24,763
2844,PER25,741
2844,PER26,746
2844,PER27,753
2844,PER28,684
2844,PER29,530
2844,PER30,369
2844,PER31,277
2844,PER32,213
2844,PER33,184
2844,PER34,149
2844,PER35,134
2844,PER36,124
2844,PER37,129
2844,PER38,115
2844,PER39,82
2844,PER40,70
2844,PER41,53
2844,PER42,34
2844,PER43,21
2844,PER44,12
2844,PER45,9
2844,PER46,6
2844,PER47,3
2844,PER8,4
2844,PER9,9
2845,PER10,16
2845,PER11,22
2845,PER12,35
2845,PER13,36
2845,PER14,34
2845,PER15,44
2845,PER16,54
2845,PER17,66
2845,PER18,67
2845,PER19,75
2845,PER20,73
2845,PER21,74
2845,PER22,73
2845,PER23,65
2845,PER24,63
2845,PER25,60
2845,PER26,68
2845,PER27,68
2845,PER28,64
2845,PER29,68
2845,PER30,76
2845,PER31,85
2845,PER32,98
2845,PER33,101
2845,PER34,116
2845,PER35,139
2845,PER36,175
2845,PER37,165
2845,PER38,156
2845,PER39,135
2845,PER40,105
2845,PER41,81
2845,PER42,34
2845,PER43,17
2845,PER44,8
2845,PER45,3
2845,PER46,2
2845,PER47,3
2845,PER8,3
2845,PER9,5
2846,PER10,14
2846,PER11,22
2846,PER12,38
2846,PER13,94
2846,PER14,187
2846,PER15,235
2846,PER16,234
2846,PER17,243
2846,PER18,245
2846,PER19,248
2846,PER20,254
2846,PER21,259
2846,PER22,264
2846,PER23,263
2846,PER24,259
2846,PER25,252
2846,PER26,253
2846,PER27,263
2846,PER28,256
2846,PER29,233
2846,PER30,209
2846,PER31,180
2846,PER32,157
2846,PER33,139
2846,PER34,119
2846,PER35,103
2846,PER36,101
2846,PER37,95
2846,PER38,85
2846,PER39,72
2846,PER40,54
2846,PER41,44
2846,PER42,34
2846,PER43,27
2846,PER44,20
2846,PER45,13
2846,PER46,9
2846,PER47,5
2846,PER8,3
2846,PER9,6
2847,PER10,9
2847,PER11,30
2847,PER12,90
2847,PER13,337
2847,PER14,702
2847,PER15,914
2847,PER16,1009
2847,PER17,1006
2847,PER18,1013
2847,PER19,1024
2847,PER20,1022
2847,PER21,1019
2847,PER22,1019
2847,PER23,1020
2847,PER24,1008
2847,PER25,1001
2847,PER26,1001
2847,PER27,984
2847,PER28,886
2847,PER29,664
2847,PER30,463
2847,PER31,336
2847,PER32,256
2847,PER33,195
2847,PER34,142
2847,PER35,95
2847,PER36,83
2847,PER37,73
2847,PER38,59
2847,PER39,54
2847,PER40,40
2847,PER41,33
2847,PER42,28
2847,PER43,23
2847,PER44,16
2847,PER45,12
2847,PER46,8
2847,PER47,5
2847,PER9,3
2848,PER10,7
2848,PER11,12
2848,PER12,21
2848,PER13,22
2848,PER14,31
2848,PER15,38
2848,PER16,40
2848,PER17,41
2848,PER18,42
2848,PER19,45
2848,PER20,47
2848,PER21,49
2848,PER22,49
2848,PER23,50
2848,PER24,48
2848,PER25,48
2848,PER26,47
2848,PER27,49
2848,PER28,49
2848,PER29,49
2848,PER30,44
2848,PER31,45
2848,PER32,41
2848,PER33,46
2848,PER34,56
2848,PER35,61
2848,PER36,66
2848,PER37,70
2848,PER38,53
2848,PER39,51
2848,PER40,40
2848,PER41,30
2848,PER42,17
2848,PER43,13
2848,PER44,7
2848,PER45,5
2848,PER46,2
2848,PER9,1
2849,PER10,41
2849,PER11,60
2849,PER12,96
2849,PER13,158
2849,PER14,239
2849,PER15,303
2849,PER16,356
2849,PER17,386
2849,PER18,420
2849,PER19,486
2849,PER20,538
2849,PER21,563
2849,PER22,571
2849,PER23,578
2849,PER24,556
2849,PER25,529
2849,PER26,515
2849,PER27,507
2849,PER28,484
2849,PER29,456
2849,PER30,429
2849,PER31,416
2849,PER32,404
2849,PER33,358
2849,PER34,321
2849,PER35,305
2849,PER36,249
2849,PER37,222
2849,PER38,206
2849,PER39,176
2849,PER40,124
2849,PER41,92
2849,PER42,60
2849,PER43,41
2849,PER44,32
2849,PER45,24
2849,PER46,14
2849,PER47,7
2849,PER8,8
2849,PER9,20
2850,PER10,22
2850,PER11,33
2850,PER12,44
2850,PER13,75
2850,PER14,121
2850,PER15,167
2850,PER16,176
2850,PER17,188
2850,PER18,209
2850,PER19,217
2850,PER20,226
2850,PER21,241
2850,PER22,252
2850,PER23,249
2850,PER24,234
2850,PER25,225
2850,PER26,232
2850,PER27,243
2850,PER28,233
2850,PER29,220
2850,PER30,204
2850,PER31,192
2850,PER32,168
2850,PER33,155
2850,PER34,158
2850,PER35,154
2850,PER36,161
2850,PER37,165
2850,PER38,146
2850,PER39,121
2850,PER40,97
2850,PER41,67
2850,PER42,48
2850,PER43,31
2850,PER44,24
2850,PER45,16
2850,PER46,13
2850,PER47,5
2850,PER8,2
2850,PER9,4
2851,PER10,16
2851,PER11,26
2851,PER12,47
2851,PER13,67
2851,PER14,112
2851,PER15,140
2851,PER16,143
2851,PER17,148
2851,PER18,151
2851,PER19,158
2851,PER20,162
2851,PER21,173
2851,PER22,184
2851,PER23,183
2851,PER24,184
2851,PER25,177
2851,PER26,173
2851,PER27,183
2851,PER28,173
2851,PER29,156
2851,PER30,155
2851,PER31,151
2851,PER32,131
2851,PER33,117
2851,PER34,117
2851,PER35,123
2851,PER36,128
2851,PER37,123
2851,PER38,107
2851,PER39,87
2851,PER40,77
2851,PER41,54
2851,PER42,35
2851,PER43,24
2851,PER44,21
2851,PER45,16
2851,PER46,8
2851,PER47,6
2851,PER8,3
2851,PER9,7
2852,PER10,95
2852,PER11,134
2852,PER12,364
2852,PER13,834
2852,PER14,1209
2852,PER15,1424
2852,PER16,1555
2852,PER17,1583
2852,PER18,1615
2852,PER19,1641
2852,PER20,1661
2852,PER21,1665
2852,PER22,1666
2852,PER23,1663
2852,PER24,1625
2852,PER25,1575
2852,PER26,1551
2852,PER27,1525
2852,PER28,1431
2852,PER29,1174
2852,PER30,882
2852,PER31,723
2852,PER32,607
2852,PER33,517
2852,PER34,410
2852,PER35,318
2852,PER36,280
2852,PER37,223
2852,PER38,179
2852,PER39,143
2852,PER40,127
2852,PER41,95
2852,PER42,69
2852,PER43,52
2852,PER44,44
2852,PER45,33
2852,PER46,22
2852,PER47,7
2852,PER8,14
2852,PER9,46
2853,PER10,1
2853,PER11,8
2853,PER12,8
2853,PER13,17
2853,PER14,34
2853,PER15,47
2853,PER16,48
2853,PER17,41
2853,PER18,45
2853,PER19,46
2853,PER20,50
2853,PER21,54
2853,PER22,56
2853,PER23,66
2853,PER24,67
2853,PER25,56
2853,PER26,58
2853,PER27,58
2853,PER28,57
2853,PER29,58
2853,PER30,48
2853,PER31,53
2853,PER32,58
2853,PER33,55
2853,PER34,66
2853,PER35,87
2853,PER36,91
2853,PER37,96
2853,PER38,91
2853,PER39,76
2853,PER40,54
2853,PER41,42
2853,PER42,26
2853,PER43,17
2853,PER44,12
2853,PER45,10
2853,PER46,3
2853,PER47,2
2853,PER8,1
2853,PER9,1
2854,PER10,13
2854,PER11,18
2854,PER12,47
2854,PER13,193
2854,PER14,388
2854,PER15,485
2854,PER16,493
2854,PER17,490
2854,PER18,496
2854,PER19,493
2854,PER20,490
2854,PER21,500
2854,PER22,503
2854,PER23,502
2854,PER24,500
2854,PER25,499
2854,PER26,499
2854,PER27,520
2854,PER28,472
2854,PER29,380
2854,PER30,270
2854,PER31,224
2854,PER32,181
2854,PER33,155
2854,PER34,130
2854,PER35,125
2854,PER36,109
2854,PER37,99
2854,PER38,89
2854,PER39,75
2854,PER40,58
2854,PER41,42
2854,PER42,30
2854,PER43,23
2854,PER44,19
2854,PER45,14
2854,PER46,9
2854,PER47,4
2854,PER8,4
2854,PER9,6
2855,PER10,28
2855,PER11,57
2855,PER12,155
2855,PER13,441
2855,PER14,737
2855,PER15,900
2855,PER16,962
2855,PER17,958
2855,PER18,970
2855,PER19,991
2855,PER20,995
2855,PER21,994
2855,PER22,1002
2855,PER23,1000
2855,PER24,986
2855,PER25,967
2855,PER26,971
2855,PER27,980
2855,PER28,926
2855,PER29,765
2855,PER30,580
2855,PER31,460
2855,PER32,387
2855,PER33,329
2855,PER34,267
2855,PER35,224
2855,PER36,200
2855,PER37,160
2855,PER38,149
2855,PER39,121
2855,PER40,95
2855,PER41,81
2855,PER42,61
2855,PER43,45
2855,PER44,35
2855,PER45,25
2855,PER46,9
2855,PER47,5
2855,PER8,4
2855,PER9,11
2856,PER10,10
2856,PER11,14
2856,PER12,24
2856,PER13,39
2856,PER14,60
2856,PER15,66
2856,PER16,62
2856,PER17,67
2856,PER18,67
2856,PER19,68
2856,PER20,71
2856,PER21,69
2856,PER22,75
2856,PER23,79
2856,PER24,84
2856,PER25,74
2856,PER26,72
2856,PER27,71
2856,PER28,67
2856,PER29,65
2856,PER30,65
2856,PER31,63
2856,PER32,61
2856,PER33,58
2856,PER34,57
2856,PER35,56
2856,PER36,51
2856,PER37,56
2856,PER38,42
2856,PER39,41
2856,PER40,33
2856,PER41,27
2856,PER42,13
2856,PER43,12
2856,PER44,8
2856,PER45,4
2856,PER46,2
2856,PER47,1
2856,PER8,2
2856,PER9,4
2857,PER10,77
2857,PER11,116
2857,PER12,176
2857,PER13,269
2857,PER14,453
2857,PER15,555
2857,PER16,616
2857,PER17,643
2857,PER18,702
2857,PER19,791
2857,PER20,851
2857,PER21,888
2857,PER22,910
2857,PER23,905
2857,PER24,878
2857,PER25,820
2857,PER26,812
2857,PER27,826
2857,PER28,785
2857,PER29,701
2857,PER30,614
2857,PER31,588
2857,PER32,563
2857,PER33,530
2857,PER34,530
2857,PER35,591
2857,PER36,640
2857,PER37,616
2857,PER38,559
2857,PER39,481
2857,PER40,363
2857,PER41,276
2857,PER42,182
2857,PER43,128
2857,PER44,94
2857,PER45,65
2857,PER46,41
2857,PER47,22
2857,PER8,17
2857,PER9,39
2858,PER10,58
2858,PER11,86
2858,PER12,126
2858,PER13,184
2858,PER14,247
2858,PER15,295
2858,PER16,350
2858,PER17,369
2858,PER18,398
2858,PER19,432
2858,PER20,453
2858,PER21,449
2858,PER22,460
2858,PER23,483
2858,PER24,477
2858,PER25,450
2858,PER26,429
2858,PER27,411
2858,PER28,415
2858,PER29,422
2858,PER30,386
2858,PER31,382
2858,PER32,339
2858,PER33,312
