ZONE,PER,PERSONS NOT AT HOME
2976,PER12,4
2976,PER13,5
2976,PER14,16
2976,PER15,20
2976,PER16,19
2976,PER17,24
2976,PER18,23
2976,PER19,21
2976,PER20,22
2976,PER21,26
2976,PER22,28
2976,PER23,29
2976,PER24,25
2976,PER25,26
2976,PER26,31
2976,PER27,29
2976,PER28,29
2976,PER29,23
2976,PER30,24
2976,PER31,23
2976,PER32,25
2976,PER33,29
2976,PER34,41
2976,PER35,54
2976,PER36,60
2976,PER37,54
2976,PER38,50
2976,PER39,41
2976,PER40,30
2976,PER41,19
2976,PER42,7
2976,PER43,2
2976,PER44,3
2976,PER45,3
2976,PER46,1
2977,PER10,254
2977,PER11,411
2977,PER12,708
2977,PER13,1245
2977,PER14,1925
2977,PER15,2445
2977,PER16,2804
2977,PER17,3017
2977,PER18,3168
2977,PER19,3267
2977,PER20,3350
2977,PER21,3418
2977,PER22,3487
2977,PER23,3554
2977,PER24,3555
2977,PER25,3488
2977,PER26,3441
2977,PER27,3397
2977,PER28,3323
2977,PER29,3213
2977,PER30,3065
2977,PER31,2846
2977,PER32,2593
2977,PER33,2216
2977,PER34,1695
2977,PER35,1292
2977,PER36,1055
2977,PER37,890
2977,PER38,705
2977,PER39,577
2977,PER40,453
2977,PER41,383
2977,PER42,325
2977,PER43,259
2977,PER44,206
2977,PER45,164
2977,PER46,124
2977,PER47,71
2977,PER8,53
2977,PER9,97
2978,PER10,11
2978,PER11,4
2978,PER12,10
2978,PER13,13
2978,PER14,41
2978,PER15,44
2978,PER16,42
2978,PER17,36
2978,PER18,42
2978,PER19,55
2978,PER20,54
2978,PER21,56
2978,PER22,61
2978,PER23,77
2978,PER24,68
2978,PER25,62
2978,PER26,67
2978,PER27,69
2978,PER28,75
2978,PER29,66
2978,PER30,55
2978,PER31,54
2978,PER32,48
2978,PER33,51
2978,PER34,58
2978,PER35,73
2978,PER36,82
2978,PER37,75
2978,PER38,68
2978,PER39,62
2978,PER40,55
2978,PER41,39
2978,PER42,18
2978,PER43,9
2978,PER44,7
2978,PER45,4
2978,PER46,3
2978,PER47,1
2978,PER8,5
2978,PER9,8
2979,PER10,22
2979,PER11,35
2979,PER12,77
2979,PER13,202
2979,PER14,417
2979,PER15,527
2979,PER16,586
2979,PER17,582
2979,PER18,597
2979,PER19,609
2979,PER20,612
2979,PER21,611
2979,PER22,607
2979,PER23,609
2979,PER24,599
2979,PER25,593
2979,PER26,586
2979,PER27,593
2979,PER28,550
2979,PER29,443
2979,PER30,354
2979,PER31,288
2979,PER32,243
2979,PER33,218
2979,PER34,178
2979,PER35,149
2979,PER36,140
2979,PER37,130
2979,PER38,110
2979,PER39,98
2979,PER40,80
2979,PER41,56
2979,PER42,45
2979,PER43,36
2979,PER44,19
2979,PER45,19
2979,PER46,16
2979,PER47,6
2979,PER8,6
2979,PER9,8
2980,PER10,8
2980,PER11,10
2980,PER12,17
2980,PER13,31
2980,PER14,46
2980,PER15,66
2980,PER16,69
2980,PER17,61
2980,PER18,58
2980,PER19,60
2980,PER20,72
2980,PER21,73
2980,PER22,83
2980,PER23,86
2980,PER24,86
2980,PER25,78
2980,PER26,72
2980,PER27,81
2980,PER28,74
2980,PER29,69
2980,PER30,77
2980,PER31,72
2980,PER32,72
2980,PER33,77
2980,PER34,74
2980,PER35,84
2980,PER36,100
2980,PER37,101
2980,PER38,92
2980,PER39,76
2980,PER40,61
2980,PER41,36
2980,PER42,24
2980,PER43,15
2980,PER44,11
2980,PER45,7
2980,PER46,2
2980,PER47,1
2980,PER8,3
2980,PER9,4
2981,PER10,29
2981,PER11,57
2981,PER12,79
2981,PER13,123
2981,PER14,195
2981,PER15,249
2981,PER16,282
2981,PER17,306
2981,PER18,330
2981,PER19,336
2981,PER20,332
2981,PER21,330
2981,PER22,322
2981,PER23,321
2981,PER24,319
2981,PER25,311
2981,PER26,313
2981,PER27,311
2981,PER28,314
2981,PER29,307
2981,PER30,308
2981,PER31,297
2981,PER32,297
2981,PER33,272
2981,PER34,251
2981,PER35,247
2981,PER36,263
2981,PER37,233
2981,PER38,197
2981,PER39,165
2981,PER40,126
2981,PER41,82
2981,PER42,55
2981,PER43,43
2981,PER44,33
2981,PER45,20
2981,PER46,14
2981,PER47,8
2981,PER8,12
2981,PER9,19
2982,PER10,3
2982,PER11,9
2982,PER12,14
2982,PER13,31
2982,PER14,54
2982,PER15,53
2982,PER16,54
2982,PER17,55
2982,PER18,62
2982,PER19,65
2982,PER20,62
2982,PER21,60
2982,PER22,76
2982,PER23,79
2982,PER24,68
2982,PER25,71
2982,PER26,70
2982,PER27,74
2982,PER28,78
2982,PER29,68
2982,PER30,55
2982,PER31,58
2982,PER32,54
2982,PER33,50
2982,PER34,50
2982,PER35,58
2982,PER36,62
2982,PER37,62
2982,PER38,57
2982,PER39,44
2982,PER40,37
2982,PER41,35
2982,PER42,23
2982,PER43,12
2982,PER44,11
2982,PER45,8
2982,PER46,5
2982,PER47,4
2983,PER10,7
2983,PER11,17
2983,PER12,21
2983,PER13,29
2983,PER14,31
2983,PER15,39
2983,PER16,45
2983,PER17,49
2983,PER18,60
2983,PER19,66
2983,PER20,70
2983,PER21,70
2983,PER22,69
2983,PER23,59
2983,PER24,57
2983,PER25,56
2983,PER26,51
2983,PER27,49
2983,PER28,47
2983,PER29,47
2983,PER30,45
2983,PER31,59
2983,PER32,81
2983,PER33,102
2983,PER34,125
2983,PER35,150
2983,PER36,172
2983,PER37,159
2983,PER38,140
2983,PER39,117
2983,PER40,95
2983,PER41,71
2983,PER42,28
2983,PER43,21
2983,PER44,13
2983,PER45,6
2983,PER46,3
2983,PER9,5
2984,PER10,17
2984,PER11,23
2984,PER12,21
2984,PER13,38
2984,PER14,87
2984,PER15,133
2984,PER16,133
2984,PER17,141
2984,PER18,147
2984,PER19,136
2984,PER20,139
2984,PER21,146
2984,PER22,162
2984,PER23,181
2984,PER24,171
2984,PER25,149
2984,PER26,145
2984,PER27,161
2984,PER28,163
2984,PER29,151
2984,PER30,137
2984,PER31,119
2984,PER32,117
2984,PER33,117
2984,PER34,123
2984,PER35,143
2984,PER36,176
2984,PER37,181
2984,PER38,149
2984,PER39,139
2984,PER40,104
2984,PER41,79
2984,PER42,60
2984,PER43,35
2984,PER44,16
2984,PER45,14
2984,PER46,11
2984,PER47,7
2984,PER8,4
2984,PER9,10
2985,PER10,38
2985,PER11,55
2985,PER12,66
2985,PER13,131
2985,PER14,186
2985,PER15,242
2985,PER16,294
2985,PER17,299
2985,PER18,325
2985,PER19,344
2985,PER20,367
2985,PER21,378
2985,PER22,386
2985,PER23,379
2985,PER24,369
2985,PER25,366
2985,PER26,363
2985,PER27,363
2985,PER28,358
2985,PER29,345
2985,PER30,327
2985,PER31,302
2985,PER32,294
2985,PER33,258
2985,PER34,226
2985,PER35,218
2985,PER36,206
2985,PER37,184
2985,PER38,157
2985,PER39,130
2985,PER40,110
2985,PER41,92
2985,PER42,69
2985,PER43,53
2985,PER44,36
2985,PER45,26
2985,PER46,13
2985,PER47,10
2985,PER8,8
2985,PER9,19
2986,PER10,29
2986,PER11,44
2986,PER12,71
2986,PER13,122
2986,PER14,221
2986,PER15,277
2986,PER16,297
2986,PER17,309
2986,PER18,324
2986,PER19,335
2986,PER20,347
2986,PER21,354
2986,PER22,356
2986,PER23,352
2986,PER24,356
2986,PER25,353
2986,PER26,352
2986,PER27,357
2986,PER28,344
2986,PER29,342
2986,PER30,323
2986,PER31,289
2986,PER32,264
2986,PER33,249
2986,PER34,218
2986,PER35,187
2986,PER36,190
2986,PER37,163
2986,PER38,138
2986,PER39,115
2986,PER40,100
2986,PER41,89
2986,PER42,63
2986,PER43,51
2986,PER44,37
2986,PER45,27
2986,PER46,14
2986,PER47,8
2986,PER8,7
2986,PER9,18
2987,PER10,9
2987,PER11,20
2987,PER12,29
2987,PER13,26
2987,PER14,59
2987,PER15,64
2987,PER16,66
2987,PER17,70
2987,PER18,76
2987,PER19,79
2987,PER20,79
2987,PER21,85
2987,PER22,94
2987,PER23,100
2987,PER24,95
2987,PER25,94
2987,PER26,96
2987,PER27,98
2987,PER28,99
2987,PER29,95
2987,PER30,80
2987,PER31,72
2987,PER32,73
2987,PER33,83
2987,PER34,106
2987,PER35,118
2987,PER36,126
2987,PER37,124
2987,PER38,108
2987,PER39,73
2987,PER40,52
2987,PER41,38
2987,PER42,27
2987,PER43,18
2987,PER44,12
2987,PER45,9
2987,PER46,2
2987,PER47,2
2987,PER8,1
2987,PER9,5
2988,PER10,8
2988,PER11,12
2988,PER12,19
2988,PER13,28
2988,PER14,49
2988,PER15,64
2988,PER16,64
2988,PER17,59
2988,PER18,59
2988,PER19,59
2988,PER20,65
2988,PER21,63
2988,PER22,62
2988,PER23,65
2988,PER24,69
2988,PER25,69
2988,PER26,62
2988,PER27,66
2988,PER28,69
2988,PER29,73
2988,PER30,69
2988,PER31,70
2988,PER32,67
2988,PER33,54
2988,PER34,48
2988,PER35,64
2988,PER36,64
2988,PER37,61
2988,PER38,51
2988,PER39,42
2988,PER40,32
2988,PER41,24
2988,PER42,15
2988,PER43,10
2988,PER44,1
2988,PER45,3
2988,PER46,2
2988,PER47,3
2989,PER10,23
2989,PER11,36
2989,PER12,104
2989,PER13,261
2989,PER14,512
2989,PER15,654
2989,PER16,708
2989,PER17,725
2989,PER18,737
2989,PER19,748
2989,PER20,757
2989,PER21,753
2989,PER22,757
2989,PER23,760
2989,PER24,741
2989,PER25,717
2989,PER26,723
2989,PER27,721
2989,PER28,679
2989,PER29,568
2989,PER30,427
2989,PER31,342
2989,PER32,289
2989,PER33,249
2989,PER34,211
2989,PER35,169
2989,PER36,155
2989,PER37,146
2989,PER38,130
2989,PER39,106
2989,PER40,75
2989,PER41,59
2989,PER42,41
2989,PER43,33
2989,PER44,24
2989,PER45,18
2989,PER46,13
2989,PER47,7
2989,PER8,3
2989,PER9,11
2990,PER10,348
2990,PER11,584
2990,PER12,1008
2990,PER13,1650
2990,PER14,2593
2990,PER15,3293
2990,PER16,3743
2990,PER17,4078
2990,PER18,4311
2990,PER19,4480
2990,PER20,4644
2990,PER21,4770
2990,PER22,4873
2990,PER23,4900
2990,PER24,4931
2990,PER25,4865
2990,PER26,4750
2990,PER27,4706
2990,PER28,4587
2990,PER29,4415
2990,PER30,4208
2990,PER31,3942
2990,PER32,3606
2990,PER33,3201
2990,PER34,2682
2990,PER35,2209
2990,PER36,1955
2990,PER37,1727
2990,PER38,1446
2990,PER39,1203
2990,PER40,976
2990,PER41,768
2990,PER42,580
2990,PER43,447
2990,PER44,335
2990,PER45,248
2990,PER46,178
2990,PER47,95
2990,PER8,75
2990,PER9,162
2991,PER10,14
2991,PER11,21
2991,PER12,44
2991,PER13,124
2991,PER14,213
2991,PER15,259
2991,PER16,278
2991,PER17,281
2991,PER18,283
2991,PER19,288
2991,PER20,292
2991,PER21,295
2991,PER22,302
2991,PER23,307
2991,PER24,304
2991,PER25,294
2991,PER26,295
2991,PER27,295
2991,PER28,288
2991,PER29,243
2991,PER30,188
2991,PER31,167
2991,PER32,149
2991,PER33,131
2991,PER34,123
2991,PER35,130
2991,PER36,134
2991,PER37,126
2991,PER38,108
2991,PER39,89
2991,PER40,74
2991,PER41,52
2991,PER42,30
2991,PER43,16
2991,PER44,10
2991,PER45,10
2991,PER46,5
2991,PER47,2
2991,PER8,6
2991,PER9,10
2992,PER10,6
2992,PER11,6
2992,PER12,7
2992,PER13,9
2992,PER14,28
2992,PER15,38
2992,PER16,34
2992,PER17,29
2992,PER18,30
2992,PER19,35
2992,PER20,36
2992,PER21,40
2992,PER22,38
2992,PER23,38
2992,PER24,40
2992,PER25,40
2992,PER26,37
2992,PER27,42
2992,PER28,34
2992,PER29,35
2992,PER30,37
2992,PER31,32
2992,PER32,25
2992,PER33,18
2992,PER34,21
2992,PER35,24
2992,PER36,30
2992,PER37,31
2992,PER38,29
2992,PER39,22
2992,PER40,20
2992,PER41,20
2992,PER42,13
2992,PER43,10
2992,PER44,5
2992,PER45,4
2992,PER46,3
2992,PER47,1
2992,PER9,2
2993,PER10,20
2993,PER11,35
2993,PER12,108
2993,PER13,374
2993,PER14,708
2993,PER15,910
2993,PER16,1001
2993,PER17,995
2993,PER18,1015
2993,PER19,1026
2993,PER20,1031
2993,PER21,1040
2993,PER22,1060
2993,PER23,1048
2993,PER24,1018
2993,PER25,1001
2993,PER26,992
2993,PER27,1003
2993,PER28,943
2993,PER29,751
2993,PER30,533
2993,PER31,414
2993,PER32,356
2993,PER33,280
2993,PER34,263
2993,PER35,257
2993,PER36,254
2993,PER37,237
2993,PER38,202
2993,PER39,164
2993,PER40,130
2993,PER41,84
2993,PER42,51
2993,PER43,36
2993,PER44,24
2993,PER45,17
2993,PER46,14
2993,PER47,11
2993,PER8,5
2993,PER9,8
2994,PER10,13
2994,PER11,26
2994,PER12,45
2994,PER13,50
2994,PER14,89
2994,PER15,128
2994,PER16,132
2994,PER17,132
2994,PER18,146
2994,PER19,160
2994,PER20,171
2994,PER21,184
2994,PER22,194
2994,PER23,205
2994,PER24,196
2994,PER25,192
2994,PER26,200
2994,PER27,193
2994,PER28,186
2994,PER29,170
2994,PER30,153
2994,PER31,148
2994,PER32,152
2994,PER33,155
2994,PER34,167
2994,PER35,161
2994,PER36,150
2994,PER37,140
2994,PER38,123
2994,PER39,111
2994,PER40,82
2994,PER41,58
2994,PER42,37
2994,PER43,35
2994,PER44,23
2994,PER45,18
2994,PER46,10
2994,PER47,8
2994,PER8,2
2994,PER9,8
2995,PER10,8
2995,PER11,13
2995,PER12,23
2995,PER13,45
2995,PER14,71
2995,PER15,90
2995,PER16,107
2995,PER17,113
2995,PER18,119
2995,PER19,129
2995,PER20,125
2995,PER21,128
2995,PER22,127
2995,PER23,125
2995,PER24,117
2995,PER25,118
2995,PER26,125
2995,PER27,131
2995,PER28,138
2995,PER29,122
2995,PER30,119
2995,PER31,116
2995,PER32,111
2995,PER33,105
2995,PER34,90
2995,PER35,90
2995,PER36,98
2995,PER37,106
2995,PER38,84
2995,PER39,76
2995,PER40,67
2995,PER41,45
2995,PER42,31
2995,PER43,22
2995,PER44,12
2995,PER45,9
2995,PER46,7
2995,PER47,1
2995,PER8,1
2995,PER9,4
2996,PER10,4
2996,PER11,13
2996,PER12,22
2996,PER13,36
2996,PER14,79
2996,PER15,112
2996,PER16,110
2996,PER17,116
2996,PER18,125
2996,PER19,127
2996,PER20,132
2996,PER21,136
2996,PER22,137
2996,PER23,151
2996,PER24,143
2996,PER25,136
2996,PER26,143
2996,PER27,148
2996,PER28,148
2996,PER29,130
2996,PER30,135
2996,PER31,129
2996,PER32,106
2996,PER33,102
2996,PER34,88
2996,PER35,95
2996,PER36,104
2996,PER37,101
2996,PER38,96
2996,PER39,86
2996,PER40,52
2996,PER41,33
2996,PER42,25
2996,PER43,20
2996,PER44,15
2996,PER45,14
2996,PER46,7
2996,PER47,5
2996,PER8,3
2996,PER9,4
2997,PER10,6
2997,PER11,9
2997,PER12,9
2997,PER13,26
2997,PER14,59
2997,PER15,83
2997,PER16,93
2997,PER17,80
2997,PER18,75
2997,PER19,76
2997,PER20,83
2997,PER21,88
2997,PER22,87
2997,PER23,85
2997,PER24,85
2997,PER25,85
2997,PER26,87
2997,PER27,91
2997,PER28,94
2997,PER29,88
2997,PER30,71
2997,PER31,65
2997,PER32,60
2997,PER33,74
2997,PER34,86
2997,PER35,109
2997,PER36,110
2997,PER37,108
2997,PER38,96
2997,PER39,83
2997,PER40,61
2997,PER41,48
2997,PER42,25
2997,PER43,11
2997,PER44,6
2997,PER45,3
2997,PER46,1
2997,PER47,2
2997,PER8,3
2997,PER9,5
2998,PER10,1
2998,PER11,1
2998,PER12,1
2998,PER13,3
2998,PER14,2
2998,PER15,5
2998,PER16,7
2998,PER17,10
2998,PER18,9
2998,PER19,11
2998,PER20,10
2998,PER21,8
2998,PER22,6
2998,PER23,6
2998,PER24,6
2998,PER25,6
2998,PER26,6
2998,PER27,7
2998,PER28,7
2998,PER29,6
2998,PER30,8
2998,PER31,10
2998,PER32,13
2998,PER33,12
2998,PER34,13
2998,PER35,17
2998,PER36,25
2998,PER37,24
2998,PER38,24
2998,PER39,20
2998,PER40,19
2998,PER41,18
2998,PER42,6
2998,PER43,5
2998,PER44,2
2998,PER9,1
2999,PER10,5
2999,PER11,10
2999,PER12,13
2999,PER13,63
2999,PER14,117
2999,PER15,142
2999,PER16,150
2999,PER17,149
2999,PER18,154
2999,PER19,158
2999,PER20,156
2999,PER21,161
2999,PER22,172
2999,PER23,176
2999,PER24,173
2999,PER25,167
2999,PER26,167
2999,PER27,166
2999,PER28,154
2999,PER29,114
2999,PER30,74
2999,PER31,54
2999,PER32,42
2999,PER33,33
2999,PER34,32
2999,PER35,23
2999,PER36,17
2999,PER37,22
2999,PER38,18
2999,PER39,23
2999,PER40,22
2999,PER41,15
2999,PER42,11
2999,PER43,8
2999,PER44,5
2999,PER45,3
2999,PER8,2
2999,PER9,4
3000,PER10,134
3000,PER11,227
3000,PER12,346
3000,PER13,554
3000,PER14,866
3000,PER15,1082
3000,PER16,1238
3000,PER17,1374
3000,PER18,1506
3000,PER19,1612
3000,PER20,1689
3000,PER21,1740
3000,PER22,1783
3000,PER23,1818
3000,PER24,1796
3000,PER25,1761
3000,PER26,1738
3000,PER27,1711
3000,PER28,1664
3000,PER29,1595
3000,PER30,1518
3000,PER31,1449
3000,PER32,1340
3000,PER33,1200
3000,PER34,1097
3000,PER35,949
3000,PER36,898
3000,PER37,839
3000,PER38,739
3000,PER39,625
3000,PER40,497
3000,PER41,359
3000,PER42,262
3000,PER43,195
3000,PER44,146
3000,PER45,106
3000,PER46,64
3000,PER47,38
3000,PER8,28
3000,PER9,59
3001,PER10,17
3001,PER11,31
3001,PER12,45
3001,PER13,55
3001,PER14,103
3001,PER15,127
3001,PER16,138
3001,PER17,144
3001,PER18,163
3001,PER19,181
3001,PER20,191
3001,PER21,201
3001,PER22,184
3001,PER23,192
3001,PER24,194
3001,PER25,193
3001,PER26,207
3001,PER27,219
3001,PER28,215
3001,PER29,199
3001,PER30,178
3001,PER31,169
3001,PER32,154
3001,PER33,162
3001,PER34,145
3001,PER35,147
3001,PER36,165
3001,PER37,140
3001,PER38,137
3001,PER39,121
3001,PER40,93
3001,PER41,59
3001,PER42,38
3001,PER43,27
3001,PER44,22
3001,PER45,16
3001,PER46,5
3001,PER47,3
3001,PER8,3
3001,PER9,13
3002,PER10,17
3002,PER11,21
3002,PER12,55
3002,PER13,164
3002,PER14,321
3002,PER15,389
3002,PER16,414
3002,PER17,398
3002,PER18,415
3002,PER19,417
3002,PER20,421
3002,PER21,421
3002,PER22,427
3002,PER23,434
3002,PER24,433
3002,PER25,424
3002,PER26,418
3002,PER27,421
3002,PER28,397
3002,PER29,316
3002,PER30,232
3002,PER31,192
3002,PER32,165
3002,PER33,146
3002,PER34,130
3002,PER35,105
3002,PER36,127
3002,PER37,117
3002,PER38,103
3002,PER39,82
3002,PER40,72
3002,PER41,53
3002,PER42,43
3002,PER43,35
3002,PER44,22
3002,PER45,20
3002,PER46,16
3002,PER47,9
3002,PER8,6
3002,PER9,10
3003,PER10,30
3003,PER11,55
3003,PER12,89
3003,PER13,160
3003,PER14,267
3003,PER15,348
3003,PER16,389
3003,PER17,398
3003,PER18,420
3003,PER19,440
3003,PER20,464
3003,PER21,472
3003,PER22,478
3003,PER23,487
3003,PER24,472
3003,PER25,456
3003,PER26,453
3003,PER27,468
3003,PER28,447
3003,PER29,423
3003,PER30,394
3003,PER31,371
3003,PER32,340
3003,PER33,317
3003,PER34,293
3003,PER35,282
3003,PER36,293
3003,PER37,279
3003,PER38,229
3003,PER39,186
3003,PER40,139
3003,PER41,102
3003,PER42,76
3003,PER43,50
3003,PER44,35
3003,PER45,25
3003,PER46,20
3003,PER47,9
3003,PER8,4
3003,PER9,11
3004,PER10,40
3004,PER11,64
3004,PER12,134
3004,PER13,463
3004,PER14,970
3004,PER15,1189
3004,PER16,1267
3004,PER17,1249
3004,PER18,1256
3004,PER19,1263
3004,PER20,1268
3004,PER21,1266
3004,PER22,1258
3004,PER23,1262
3004,PER24,1236
3004,PER25,1216
3004,PER26,1238
3004,PER27,1261
3004,PER28,1159
3004,PER29,895
3004,PER30,604
3004,PER31,475
3004,PER32,399
3004,PER33,333
3004,PER34,262
3004,PER35,214
3004,PER36,233
3004,PER37,205
3004,PER38,177
3004,PER39,153
3004,PER40,113
3004,PER41,81
3004,PER42,50
3004,PER43,40
3004,PER44,28
3004,PER45,26
3004,PER46,17
3004,PER47,9
3004,PER8,13
3004,PER9,23
3005,PER10,3
3005,PER11,3
3005,PER12,1
3005,PER13,2
3005,PER14,4
3005,PER15,9
3005,PER16,9
3005,PER17,12
3005,PER18,12
3005,PER19,13
3005,PER20,11
3005,PER21,10
3005,PER22,12
3005,PER23,12
3005,PER24,13
3005,PER25,13
3005,PER26,12
3005,PER27,12
3005,PER28,12
3005,PER29,10
3005,PER30,7
3005,PER31,6
3005,PER32,8
3005,PER33,9
3005,PER34,9
3005,PER35,12
3005,PER36,13
3005,PER37,15
3005,PER38,11
3005,PER39,7
3005,PER40,6
3005,PER41,4
3005,PER42,1
3005,PER8,2
3005,PER9,2
3006,PER10,4
3006,PER11,9
3006,PER12,15
3006,PER13,22
3006,PER14,36
3006,PER15,42
3006,PER16,46
3006,PER17,49
3006,PER18,62
3006,PER19,60
3006,PER20,61
3006,PER21,67
3006,PER22,66
3006,PER23,70
3006,PER24,70
3006,PER25,64
3006,PER26,66
3006,PER27,63
3006,PER28,57
3006,PER29,54
3006,PER30,43
3006,PER31,39
3006,PER32,41
3006,PER33,42
3006,PER34,51
3006,PER35,72
3006,PER36,84
3006,PER37,89
3006,PER38,78
3006,PER39,68
3006,PER40,54
3006,PER41,30
3006,PER42,22
3006,PER43,7
3006,PER44,4
3006,PER45,2
3006,PER46,2
3006,PER47,1
3006,PER9,4
3007,PER10,25
3007,PER11,51
3007,PER12,89
3007,PER13,169
3007,PER14,284
3007,PER15,344
3007,PER16,382
3007,PER17,384
3007,PER18,418
3007,PER19,438
3007,PER20,454
3007,PER21,473
3007,PER22,490
3007,PER23,504
3007,PER24,492
3007,PER25,478
3007,PER26,471
3007,PER27,460
3007,PER28,438
3007,PER29,406
3007,PER30,374
3007,PER31,353
3007,PER32,337
3007,PER33,305
3007,PER34,266
3007,PER35,243
3007,PER36,240
3007,PER37,223
3007,PER38,192
3007,PER39,160
3007,PER40,119
3007,PER41,93
3007,PER42,70
3007,PER43,52
3007,PER44,38
3007,PER45,29
3007,PER46,22
3007,PER47,17
3007,PER8,3
3007,PER9,7
3008,PER10,6
3008,PER11,7
3008,PER12,6
3008,PER13,9
3008,PER14,15
3008,PER15,21
3008,PER16,23
3008,PER17,23
3008,PER18,25
3008,PER19,24
3008,PER20,25
3008,PER21,25
3008,PER22,26
3008,PER23,25
3008,PER24,27
3008,PER25,27
3008,PER26,30
3008,PER27,29
3008,PER28,31
3008,PER29,32
3008,PER30,28
3008,PER31,25
3008,PER32,27
3008,PER33,22
3008,PER34,24
3008,PER35,27
3008,PER36,32
3008,PER37,34
3008,PER38,27
3008,PER39,16
3008,PER40,13
3008,PER41,8
3008,PER42,6
3008,PER43,4
3008,PER44,2
3008,PER45,2
3008,PER46,2
3008,PER47,1
3008,PER8,2
3008,PER9,2
3009,PER10,5
3009,PER11,5
3009,PER12,9
3009,PER13,9
3009,PER14,13
3009,PER15,20
3009,PER16,18
3009,PER17,19
3009,PER18,21
3009,PER19,24
3009,PER20,28
3009,PER21,29
3009,PER22,27
3009,PER23,25
3009,PER24,24
3009,PER25,25
3009,PER26,34
3009,PER27,34
3009,PER28,25
3009,PER29,27
3009,PER30,30
3009,PER31,33
3009,PER32,35
3009,PER33,33
3009,PER34,37
3009,PER35,50
3009,PER36,55
3009,PER37,49
3009,PER38,42
3009,PER39,35
3009,PER40,24
3009,PER41,14
3009,PER42,7
3009,PER43,3
3009,PER44,3
3009,PER45,1
3009,PER8,1
3009,PER9,2
3010,PER10,28
3010,PER11,37
3010,PER12,53
3010,PER13,63
3010,PER14,99
3010,PER15,128
3010,PER16,149
3010,PER17,155
3010,PER18,169
3010,PER19,175
3010,PER20,176
3010,PER21,170
3010,PER22,154
3010,PER23,153
3010,PER24,150
3010,PER25,150
3010,PER26,150
3010,PER27,157
3010,PER28,144
3010,PER29,138
3010,PER30,146
3010,PER31,185
3010,PER32,202
3010,PER33,228
3010,PER34,257
3010,PER35,274
3010,PER36,316
3010,PER37,292
3010,PER38,277
3010,PER39,220
3010,PER40,162
3010,PER41,114
3010,PER42,55
3010,PER43,41
3010,PER44,30
3010,PER45,12
3010,PER46,6
3010,PER47,4
3010,PER8,2
3010,PER9,9
3011,PER10,11
3011,PER11,17
3011,PER12,23
3011,PER13,22
3011,PER14,42
3011,PER15,60
3011,PER16,72
3011,PER17,77
3011,PER18,80
3011,PER19,75
3011,PER20,74
3011,PER21,75
3011,PER22,78
3011,PER23,80
3011,PER24,81
3011,PER25,81
3011,PER26,80
3011,PER27,86
3011,PER28,88
3011,PER29,77
3011,PER30,72
3011,PER31,67
3011,PER32,56
3011,PER33,64
3011,PER34,60
3011,PER35,66
3011,PER36,76
3011,PER37,79
3011,PER38,73
3011,PER39,66
3011,PER40,56
3011,PER41,39
3011,PER42,23
3011,PER43,20
3011,PER44,11
3011,PER45,12
3011,PER46,8
3011,PER47,3
3011,PER8,5
3011,PER9,5
3012,PER10,101
3012,PER11,162
3012,PER12,255
3012,PER13,393
3012,PER14,545
3012,PER15,670
3012,PER16,749
3012,PER17,792
3012,PER18,805
3012,PER19,824
3012,PER20,827
3012,PER21,839
3012,PER22,864
3012,PER23,876
3012,PER24,878
3012,PER25,872
3012,PER26,860
3012,PER27,840
3012,PER28,813
3012,PER29,796
3012,PER30,746
3012,PER31,686
3012,PER32,613
3012,PER33,510
3012,PER34,392
3012,PER35,280
3012,PER36,224
3012,PER37,177
3012,PER38,147
3012,PER39,118
3012,PER40,95
3012,PER41,79
3012,PER42,71
3012,PER43,58
3012,PER44,44
3012,PER45,32
3012,PER46,25
3012,PER47,11
3012,PER8,18
3012,PER9,38
3013,PER10,3
3013,PER11,7
3013,PER12,12
3013,PER13,15
3013,PER14,20
3013,PER15,24
3013,PER16,29
3013,PER17,32
3013,PER18,33
3013,PER19,33
3013,PER20,32
3013,PER21,32
3013,PER22,32
3013,PER23,35
3013,PER24,34
3013,PER25,36
3013,PER26,36
3013,PER27,34
3013,PER28,36
3013,PER29,33
3013,PER30,30
3013,PER31,29
3013,PER32,25
3013,PER33,25
3013,PER34,23
3013,PER35,21
3013,PER36,16
3013,PER37,13
3013,PER38,11
3013,PER39,10
3013,PER40,5
3013,PER41,3
3013,PER42,2
3013,PER43,2
3013,PER44,2
3013,PER45,1
3013,PER46,1
3013,PER8,1
3013,PER9,3
3014,PER10,6
3014,PER11,8
3014,PER12,15
3014,PER13,23
3014,PER14,48
3014,PER15,64
3014,PER16,60
3014,PER17,46
3014,PER18,46
3014,PER19,48
3014,PER20,49
3014,PER21,65
3014,PER22,80
3014,PER23,82
3014,PER24,82
3014,PER25,70
3014,PER26,67
3014,PER27,85
3014,PER28,89
3014,PER29,65
3014,PER30,52
3014,PER31,51
3014,PER32,55
3014,PER33,62
3014,PER34,79
3014,PER35,109
3014,PER36,125
3014,PER37,122
3014,PER38,118
3014,PER39,102
3014,PER40,78
3014,PER41,51
3014,PER42,25
3014,PER43,14
3014,PER44,5
3014,PER45,4
3014,PER46,2
3014,PER47,1
3014,PER8,1
3014,PER9,2
3015,PER10,75
3015,PER11,132
3015,PER12,215
3015,PER13,341
3015,PER14,525
3015,PER15,640
3015,PER16,738
3015,PER17,774
3015,PER18,819
