PERSON_TYPE,PER,PURPOSE,QUANTITY,person_order
RETIRED,37,HOME,356956,4
RETIRED,37,MAINTENANCE,12789,4
RETIRED,37,SHOP,12095,4
RETIRED,37,VISITING,15081,4
RETIRED,38,DISCRETIONARY,32697,4
RETIRED,38,EATING OUT,16825,4
RETIRED,38,ESCORT,507,4
RETIRED,38,HOME,370835,4
RETIRED,38,MAINTENANCE,10462,4
RETIRED,38,SHOP,10941,4
RETIRED,38,VISITING,13937,4
RETIRED,39,DISCRETIONARY,26657,4
RETIRED,39,EATING OUT,12483,4
RETIRED,39,ESCORT,449,4
RETIRED,39,HOME,386998,4
RETIRED,39,MAINTENANCE,8267,4
RETIRED,39,SHOP,8783,4
RETIRED,39,VISITING,12567,4
RETIRED,40,DISCRETIONARY,20435,4
RETIRED,40,EATING OUT,8967,4
RETIRED,40,ESCORT,375,4
RETIRED,40,HOME,404257,4
RETIRED,40,MAINTENANCE,6329,4
RETIRED,40,SHOP,5598,4
RETIRED,40,VISITING,10243,4
RETIRED,41,DISCRETIONARY,13808,4
RETIRED,41,EATING OUT,5722,4
RETIRED,41,ESCORT,314,4
RETIRED,41,HOME,420029,4
RETIRED,41,MAINTENANCE,4721,4
RETIRED,41,SHOP,3701,4
RETIRED,41,VISITING,7909,4
RETIRED,42,DISCRETIONARY,6513,4
RETIRED,42,EATING OUT,2687,4
RETIRED,42,ESCORT,273,4
RETIRED,42,HOME,435417,4
RETIRED,42,MAINTENANCE,3474,4
RETIRED,42,SHOP,2388,4
RETIRED,42,VISITING,5452,4
RETIRED,43,DISCRETIONARY,4895,4
RETIRED,43,EATING OUT,1211,4
RETIRED,43,ESCORT,239,4
RETIRED,43,HOME,442126,4
RETIRED,43,MAINTENANCE,2506,4
RETIRED,43,SHOP,1548,4
RETIRED,43,VISITING,3679,4
RETIRED,44,DISCRETIONARY,3364,4
RETIRED,44,EATING OUT,795,4
RETIRED,44,ESCORT,169,4
RETIRED,44,HOME,447127,4
RETIRED,44,MAINTENANCE,1779,4
RETIRED,44,SHOP,932,4
RETIRED,44,VISITING,2038,4
RETIRED,45,DISCRETIONARY,2304,4
RETIRED,45,EATING OUT,509,4
RETIRED,45,ESCORT,137,4
RETIRED,45,HOME,450250,4
RETIRED,45,MAINTENANCE,1178,4
RETIRED,45,SHOP,631,4
RETIRED,45,VISITING,1195,4
RETIRED,46,DISCRETIONARY,1426,4
RETIRED,46,EATING OUT,297,4
RETIRED,46,ESCORT,127,4
RETIRED,46,HOME,452887,4
RETIRED,46,MAINTENANCE,724,4
RETIRED,46,SHOP,373,4
RETIRED,46,VISITING,370,4
RETIRED,47,DISCRETIONARY,694,4
RETIRED,47,EATING OUT,156,4
RETIRED,47,ESCORT,85,4
RETIRED,47,HOME,454552,4
RETIRED,47,MAINTENANCE,338,4
RETIRED,47,SHOP,174,4
RETIRED,47,VISITING,205,4
COLLEGE STUDENT,8,DISCRETIONARY,158,5
COLLEGE STUDENT,8,EATING OUT,48,5
COLLEGE STUDENT,8,ESCORT,28,5
COLLEGE STUDENT,8,HOME,286273,5
COLLEGE STUDENT,8,MAINTENANCE,139,5
COLLEGE STUDENT,8,SHOP,142,5
COLLEGE STUDENT,8,UNIVERSITY,148,5
COLLEGE STUDENT,8,VISITING,70,5
COLLEGE STUDENT,8,WORK,160,5
COLLEGE STUDENT,8,WORK-BASED,3,5
COLLEGE STUDENT,9,DISCRETIONARY,409,5
COLLEGE STUDENT,9,EATING OUT,90,5
COLLEGE STUDENT,9,ESCORT,126,5
COLLEGE STUDENT,9,HOME,285074,5
COLLEGE STUDENT,9,MAINTENANCE,366,5
COLLEGE STUDENT,9,SHOP,332,5
COLLEGE STUDENT,9,UNIVERSITY,312,5
COLLEGE STUDENT,9,VISITING,149,5
COLLEGE STUDENT,9,WORK,304,5
COLLEGE STUDENT,9,WORK-BASED,7,5
COLLEGE STUDENT,10,DISCRETIONARY,690,5
COLLEGE STUDENT,10,EATING OUT,126,5
COLLEGE STUDENT,10,ESCORT,425,5
COLLEGE STUDENT,10,HOME,283319,5
COLLEGE STUDENT,10,MAINTENANCE,701,5
COLLEGE STUDENT,10,SHOP,551,5
COLLEGE STUDENT,10,UNIVERSITY,494,5
COLLEGE STUDENT,10,VISITING,214,5
COLLEGE STUDENT,10,WORK,639,5
COLLEGE STUDENT,10,WORK-BASED,10,5
COLLEGE STUDENT,11,DISCRETIONARY,1015,5
COLLEGE STUDENT,11,EATING OUT,139,5
COLLEGE STUDENT,11,ESCORT,1043,5
COLLEGE STUDENT,11,HOME,278999,5
COLLEGE STUDENT,11,MAINTENANCE,1177,5
COLLEGE STUDENT,11,SHOP,747,5
COLLEGE STUDENT,11,UNIVERSITY,2754,5
COLLEGE STUDENT,11,VISITING,278,5
COLLEGE STUDENT,11,WORK,1005,5
COLLEGE STUDENT,11,WORK-BASED,12,5
COLLEGE STUDENT,12,DISCRETIONARY,1449,5
COLLEGE STUDENT,12,EATING OUT,147,5
COLLEGE STUDENT,12,ESCORT,1507,5
COLLEGE STUDENT,12,HOME,273068,5
COLLEGE STUDENT,12,MAINTENANCE,1734,5
COLLEGE STUDENT,12,SHOP,939,5
COLLEGE STUDENT,12,UNIVERSITY,6397,5
COLLEGE STUDENT,12,VISITING,364,5
COLLEGE STUDENT,12,WORK,1548,5
COLLEGE STUDENT,12,WORK-BASED,16,5
COLLEGE STUDENT,13,DISCRETIONARY,1959,5
COLLEGE STUDENT,13,EATING OUT,150,5
COLLEGE STUDENT,13,ESCORT,3905,5
COLLEGE STUDENT,13,HOME,252497,5
COLLEGE STUDENT,13,MAINTENANCE,2347,5
COLLEGE STUDENT,13,SHOP,1086,5
COLLEGE STUDENT,13,UNIVERSITY,22461,5
COLLEGE STUDENT,13,VISITING,469,5
COLLEGE STUDENT,13,WORK,2264,5
COLLEGE STUDENT,13,WORK-BASED,31,5
COLLEGE STUDENT,14,DISCRETIONARY,2873,5
COLLEGE STUDENT,14,EATING OUT,174,5
COLLEGE STUDENT,14,ESCORT,11003,5
COLLEGE STUDENT,14,HOME,221384,5
COLLEGE STUDENT,14,MAINTENANCE,3481,5
COLLEGE STUDENT,14,SHOP,1357,5
COLLEGE STUDENT,14,UNIVERSITY,43232,5
COLLEGE STUDENT,14,VISITING,573,5
COLLEGE STUDENT,14,WORK,3057,5
COLLEGE STUDENT,14,WORK-BASED,35,5
COLLEGE STUDENT,15,DISCRETIONARY,3644,5
COLLEGE STUDENT,15,EATING OUT,183,5
COLLEGE STUDENT,15,ESCORT,12486,5
COLLEGE STUDENT,15,HOME,202023,5
COLLEGE STUDENT,15,MAINTENANCE,4653,5
COLLEGE STUDENT,15,SHOP,1713,5
COLLEGE STUDENT,15,UNIVERSITY,57892,5
COLLEGE STUDENT,15,VISITING,782,5
COLLEGE STUDENT,15,WORK,3753,5
COLLEGE STUDENT,15,WORK-BASED,40,5
COLLEGE STUDENT,16,DISCRETIONARY,4298,5
COLLEGE STUDENT,16,EATING OUT,192,5
COLLEGE STUDENT,16,ESCORT,8276,5
COLLEGE STUDENT,16,HOME,186111,5
COLLEGE STUDENT,16,MAINTENANCE,5660,5
COLLEGE STUDENT,16,SHOP,2199,5
COLLEGE STUDENT,16,UNIVERSITY,74930,5
COLLEGE STUDENT,16,VISITING,1138,5
COLLEGE STUDENT,16,WORK,4320,5
COLLEGE STUDENT,16,WORK-BASED,45,5
COLLEGE STUDENT,17,DISCRETIONARY,4938,5
COLLEGE STUDENT,17,EATING OUT,209,5
COLLEGE STUDENT,17,ESCORT,3766,5
COLLEGE STUDENT,17,HOME,173592,5
COLLEGE STUDENT,17,MAINTENANCE,6450,5
COLLEGE STUDENT,17,SHOP,3095,5
COLLEGE STUDENT,17,UNIVERSITY,88766,5
COLLEGE STUDENT,17,VISITING,1653,5
COLLEGE STUDENT,17,WORK,4660,5
COLLEGE STUDENT,17,WORK-BASED,40,5
COLLEGE STUDENT,18,DISCRETIONARY,5326,5
COLLEGE STUDENT,18,EATING OUT,247,5
COLLEGE STUDENT,18,ESCORT,2813,5
COLLEGE STUDENT,18,HOME,160099,5
COLLEGE STUDENT,18,MAINTENANCE,7277,5
COLLEGE STUDENT,18,SHOP,4675,5
COLLEGE STUDENT,18,UNIVERSITY,99843,5
COLLEGE STUDENT,18,VISITING,2097,5
COLLEGE STUDENT,18,WORK,4749,5
COLLEGE STUDENT,18,WORK-BASED,43,5
COLLEGE STUDENT,19,DISCRETIONARY,5219,5
COLLEGE STUDENT,19,EATING OUT,312,5
COLLEGE STUDENT,19,ESCORT,2626,5
COLLEGE STUDENT,19,HOME,148437,5
COLLEGE STUDENT,19,MAINTENANCE,7881,5
COLLEGE STUDENT,19,SHOP,6412,5
COLLEGE STUDENT,19,UNIVERSITY,108866,5
COLLEGE STUDENT,19,VISITING,2541,5
COLLEGE STUDENT,19,WORK,4832,5
COLLEGE STUDENT,19,WORK-BASED,43,5
COLLEGE STUDENT,20,DISCRETIONARY,5038,5
COLLEGE STUDENT,20,EATING OUT,362,5
COLLEGE STUDENT,20,ESCORT,2575,5
COLLEGE STUDENT,20,HOME,139302,5
COLLEGE STUDENT,20,MAINTENANCE,8192,5
COLLEGE STUDENT,20,SHOP,7919,5
COLLEGE STUDENT,20,UNIVERSITY,115660,5
COLLEGE STUDENT,20,VISITING,2984,5
COLLEGE STUDENT,20,WORK,5087,5
COLLEGE STUDENT,20,WORK-BASED,50,5
COLLEGE STUDENT,21,DISCRETIONARY,4944,5
COLLEGE STUDENT,21,EATING OUT,646,5
COLLEGE STUDENT,21,ESCORT,2517,5
COLLEGE STUDENT,21,HOME,133712,5
COLLEGE STUDENT,21,MAINTENANCE,8326,5
COLLEGE STUDENT,21,SHOP,8585,5
COLLEGE STUDENT,21,UNIVERSITY,119741,5
COLLEGE STUDENT,21,VISITING,3281,5
COLLEGE STUDENT,21,WORK,5369,5
COLLEGE STUDENT,21,WORK-BASED,48,5
COLLEGE STUDENT,22,DISCRETIONARY,4580,5
COLLEGE STUDENT,22,EATING OUT,955,5
COLLEGE STUDENT,22,ESCORT,2506,5
COLLEGE STUDENT,22,HOME,132434,5
COLLEGE STUDENT,22,MAINTENANCE,7885,5
COLLEGE STUDENT,22,SHOP,8153,5
COLLEGE STUDENT,22,UNIVERSITY,121213,5
COLLEGE STUDENT,22,VISITING,3585,5
COLLEGE STUDENT,22,WORK,5757,5
COLLEGE STUDENT,22,WORK-BASED,101,5
COLLEGE STUDENT,23,DISCRETIONARY,4367,5
COLLEGE STUDENT,23,EATING OUT,1012,5
COLLEGE STUDENT,23,ESCORT,2590,5
COLLEGE STUDENT,23,HOME,133447,5
COLLEGE STUDENT,23,MAINTENANCE,7321,5
COLLEGE STUDENT,23,SHOP,7524,5
COLLEGE STUDENT,23,UNIVERSITY,120675,5
COLLEGE STUDENT,23,VISITING,3933,5
COLLEGE STUDENT,23,WORK,6141,5
COLLEGE STUDENT,23,WORK-BASED,159,5
COLLEGE STUDENT,24,DISCRETIONARY,4209,5
COLLEGE STUDENT,24,EATING OUT,963,5
COLLEGE STUDENT,24,ESCORT,2708,5
COLLEGE STUDENT,24,HOME,143288,5
COLLEGE STUDENT,24,MAINTENANCE,6743,5
COLLEGE STUDENT,24,SHOP,7161,5
COLLEGE STUDENT,24,UNIVERSITY,111551,5
COLLEGE STUDENT,24,VISITING,3774,5
COLLEGE STUDENT,24,WORK,6588,5
COLLEGE STUDENT,24,WORK-BASED,184,5
COLLEGE STUDENT,25,DISCRETIONARY,4069,5
COLLEGE STUDENT,25,EATING OUT,810,5
COLLEGE STUDENT,25,ESCORT,2851,5
COLLEGE STUDENT,25,HOME,148299,5
COLLEGE STUDENT,25,MAINTENANCE,6590,5
COLLEGE STUDENT,25,SHOP,7108,5
COLLEGE STUDENT,25,UNIVERSITY,106567,5
COLLEGE STUDENT,25,VISITING,3650,5
COLLEGE STUDENT,25,WORK,7091,5
COLLEGE STUDENT,25,WORK-BASED,134,5
COLLEGE STUDENT,26,DISCRETIONARY,4009,5
COLLEGE STUDENT,26,EATING OUT,640,5
COLLEGE STUDENT,26,ESCORT,5275,5
COLLEGE STUDENT,26,HOME,150020,5
COLLEGE STUDENT,26,MAINTENANCE,6414,5
COLLEGE STUDENT,26,SHOP,7154,5
COLLEGE STUDENT,26,UNIVERSITY,102434,5
COLLEGE STUDENT,26,VISITING,3529,5
COLLEGE STUDENT,26,WORK,7590,5
COLLEGE STUDENT,26,WORK-BASED,104,5
COLLEGE STUDENT,27,DISCRETIONARY,4020,5
COLLEGE STUDENT,27,EATING OUT,498,5
COLLEGE STUDENT,27,ESCORT,9717,5
COLLEGE STUDENT,27,HOME,151161,5
COLLEGE STUDENT,27,MAINTENANCE,6298,5
COLLEGE STUDENT,27,SHOP,6743,5
COLLEGE STUDENT,27,UNIVERSITY,97316,5
COLLEGE STUDENT,27,VISITING,3363,5
COLLEGE STUDENT,27,WORK,7943,5
COLLEGE STUDENT,27,WORK-BASED,110,5
COLLEGE STUDENT,28,DISCRETIONARY,4054,5
COLLEGE STUDENT,28,EATING OUT,445,5
COLLEGE STUDENT,28,ESCORT,11039,5
COLLEGE STUDENT,28,HOME,156095,5
COLLEGE STUDENT,28,MAINTENANCE,6261,5
COLLEGE STUDENT,28,SHOP,6546,5
COLLEGE STUDENT,28,UNIVERSITY,91220,5
COLLEGE STUDENT,28,VISITING,3243,5
COLLEGE STUDENT,28,WORK,8165,5
COLLEGE STUDENT,28,WORK-BASED,101,5
COLLEGE STUDENT,29,DISCRETIONARY,4159,5
COLLEGE STUDENT,29,EATING OUT,391,5
COLLEGE STUDENT,29,ESCORT,9655,5
COLLEGE STUDENT,29,HOME,164273,5
COLLEGE STUDENT,29,MAINTENANCE,6182,5
COLLEGE STUDENT,29,SHOP,6483,5
COLLEGE STUDENT,29,UNIVERSITY,84448,5
COLLEGE STUDENT,29,VISITING,3234,5
COLLEGE STUDENT,29,WORK,8252,5
COLLEGE STUDENT,29,WORK-BASED,92,5
COLLEGE STUDENT,30,DISCRETIONARY,4730,5
COLLEGE STUDENT,30,EATING OUT,433,5
COLLEGE STUDENT,30,ESCORT,5951,5
COLLEGE STUDENT,30,HOME,174045,5
COLLEGE STUDENT,30,MAINTENANCE,5983,5
COLLEGE STUDENT,30,SHOP,6450,5
COLLEGE STUDENT,30,UNIVERSITY,77095,5
COLLEGE STUDENT,30,VISITING,3326,5
COLLEGE STUDENT,30,WORK,9040,5
COLLEGE STUDENT,30,WORK-BASED,116,5
COLLEGE STUDENT,31,DISCRETIONARY,5402,5
COLLEGE STUDENT,31,EATING OUT,639,5
COLLEGE STUDENT,31,ESCORT,4896,5
COLLEGE STUDENT,31,HOME,181500,5
COLLEGE STUDENT,31,MAINTENANCE,5713,5
COLLEGE STUDENT,31,SHOP,6273,5
COLLEGE STUDENT,31,UNIVERSITY,69457,5
COLLEGE STUDENT,31,VISITING,3444,5
COLLEGE STUDENT,31,WORK,9708,5
COLLEGE STUDENT,31,WORK-BASED,137,5
COLLEGE STUDENT,32,DISCRETIONARY,6212,5
COLLEGE STUDENT,32,EATING OUT,836,5
COLLEGE STUDENT,32,ESCORT,3170,5
COLLEGE STUDENT,32,HOME,184289,5
COLLEGE STUDENT,32,MAINTENANCE,5064,5
COLLEGE STUDENT,32,SHOP,5782,5
COLLEGE STUDENT,32,UNIVERSITY,67856,5
COLLEGE STUDENT,32,VISITING,3592,5
COLLEGE STUDENT,32,WORK,10200,5
COLLEGE STUDENT,32,WORK-BASED,168,5
COLLEGE STUDENT,33,DISCRETIONARY,6802,5
COLLEGE STUDENT,33,EATING OUT,1322,5
COLLEGE STUDENT,33,ESCORT,2609,5
COLLEGE STUDENT,33,HOME,188210,5
COLLEGE STUDENT,33,MAINTENANCE,4829,5
COLLEGE STUDENT,33,SHOP,5139,5
COLLEGE STUDENT,33,UNIVERSITY,64527,5
COLLEGE STUDENT,33,VISITING,3763,5
COLLEGE STUDENT,33,WORK,9798,5
COLLEGE STUDENT,33,WORK-BASED,170,5
COLLEGE STUDENT,34,DISCRETIONARY,7479,5
COLLEGE STUDENT,34,EATING OUT,1962,5
COLLEGE STUDENT,34,ESCORT,2311,5
COLLEGE STUDENT,34,HOME,192248,5
COLLEGE STUDENT,34,MAINTENANCE,4441,5
COLLEGE STUDENT,34,SHOP,5276,5
COLLEGE STUDENT,34,UNIVERSITY,60405,5
COLLEGE STUDENT,34,VISITING,4398,5
COLLEGE STUDENT,34,WORK,8514,5
COLLEGE STUDENT,34,WORK-BASED,135,5
COLLEGE STUDENT,35,DISCRETIONARY,8267,5
COLLEGE STUDENT,35,EATING OUT,2534,5
COLLEGE STUDENT,35,ESCORT,2081,5
COLLEGE STUDENT,35,HOME,195856,5
COLLEGE STUDENT,35,MAINTENANCE,4547,5
COLLEGE STUDENT,35,SHOP,5164,5
COLLEGE STUDENT,35,UNIVERSITY,55833,5
COLLEGE STUDENT,35,VISITING,5855,5
COLLEGE STUDENT,35,WORK,6921,5
COLLEGE STUDENT,35,WORK-BASED,111,5
COLLEGE STUDENT,36,DISCRETIONARY,9578,5
COLLEGE STUDENT,36,EATING OUT,2956,5
COLLEGE STUDENT,36,ESCORT,1852,5
COLLEGE STUDENT,36,HOME,199390,5
COLLEGE STUDENT,36,MAINTENANCE,4755,5
COLLEGE STUDENT,36,SHOP,4956,5
COLLEGE STUDENT,36,UNIVERSITY,50998,5
COLLEGE STUDENT,36,VISITING,6933,5
COLLEGE STUDENT,36,WORK,5650,5
COLLEGE STUDENT,36,WORK-BASED,101,5
COLLEGE STUDENT,37,DISCRETIONARY,8849,5
COLLEGE STUDENT,37,EATING OUT,2891,5
COLLEGE STUDENT,37,ESCORT,1680,5
COLLEGE STUDENT,37,HOME,206966,5
COLLEGE STUDENT,37,MAINTENANCE,4394,5
COLLEGE STUDENT,37,SHOP,5125,5
COLLEGE STUDENT,37,UNIVERSITY,44354,5
COLLEGE STUDENT,37,VISITING,7919,5
COLLEGE STUDENT,37,WORK,4912,5
COLLEGE STUDENT,37,WORK-BASED,79,5
COLLEGE STUDENT,38,DISCRETIONARY,7740,5
COLLEGE STUDENT,38,EATING OUT,2437,5
COLLEGE STUDENT,38,ESCORT,1535,5
COLLEGE STUDENT,38,HOME,217116,5
COLLEGE STUDENT,38,MAINTENANCE,3718,5
COLLEGE STUDENT,38,SHOP,4853,5
COLLEGE STUDENT,38,UNIVERSITY,38299,5
COLLEGE STUDENT,38,VISITING,7479,5
COLLEGE STUDENT,38,WORK,3933,5
COLLEGE STUDENT,38,WORK-BASED,59,5
COLLEGE STUDENT,39,DISCRETIONARY,6320,5
COLLEGE STUDENT,39,EATING OUT,1865,5
COLLEGE STUDENT,39,ESCORT,1389,5
COLLEGE STUDENT,39,HOME,227980,5
COLLEGE STUDENT,39,MAINTENANCE,2986,5
COLLEGE STUDENT,39,SHOP,4049,5
COLLEGE STUDENT,39,UNIVERSITY,32320,5
COLLEGE STUDENT,39,VISITING,6895,5
COLLEGE STUDENT,39,WORK,3313,5
COLLEGE STUDENT,39,WORK-BASED,52,5
COLLEGE STUDENT,40,DISCRETIONARY,4794,5
COLLEGE STUDENT,40,EATING OUT,1411,5
COLLEGE STUDENT,40,ESCORT,1228,5
COLLEGE STUDENT,40,HOME,239768,5
COLLEGE STUDENT,40,MAINTENANCE,2214,5
COLLEGE STUDENT,40,SHOP,2817,5
COLLEGE STUDENT,40,UNIVERSITY,26345,5
COLLEGE STUDENT,40,VISITING,5713,5
COLLEGE STUDENT,40,WORK,2830,5
COLLEGE STUDENT,40,WORK-BASED,49,5
COLLEGE STUDENT,41,DISCRETIONARY,3242,5
COLLEGE STUDENT,41,EATING OUT,984,5
COLLEGE STUDENT,41,ESCORT,1109,5
COLLEGE STUDENT,41,HOME,250726,5
COLLEGE STUDENT,41,MAINTENANCE,1587,5
COLLEGE STUDENT,41,SHOP,1882,5
COLLEGE STUDENT,41,UNIVERSITY,20741,5
COLLEGE STUDENT,41,VISITING,4478,5
COLLEGE STUDENT,41,WORK,2385,5
COLLEGE STUDENT,41,WORK-BASED,35,5
COLLEGE STUDENT,42,DISCRETIONARY,1426,5
COLLEGE STUDENT,42,EATING OUT,517,5
COLLEGE STUDENT,42,ESCORT,966,5
COLLEGE STUDENT,42,HOME,260860,5
COLLEGE STUDENT,42,MAINTENANCE,1098,5
COLLEGE STUDENT,42,SHOP,1310,5
COLLEGE STUDENT,42,UNIVERSITY,15764,5
COLLEGE STUDENT,42,VISITING,3138,5
COLLEGE STUDENT,42,WORK,2060,5
COLLEGE STUDENT,42,WORK-BASED,30,5
COLLEGE STUDENT,43,DISCRETIONARY,1053,5
COLLEGE STUDENT,43,EATING OUT,287,5
COLLEGE STUDENT,43,ESCORT,872,5
COLLEGE STUDENT,43,HOME,267847,5
COLLEGE STUDENT,43,MAINTENANCE,729,5
COLLEGE STUDENT,43,SHOP,911,5
COLLEGE STUDENT,43,UNIVERSITY,11512,5
COLLEGE STUDENT,43,VISITING,2206,5
COLLEGE STUDENT,43,WORK,1731,5
COLLEGE STUDENT,43,WORK-BASED,21,5
COLLEGE STUDENT,44,DISCRETIONARY,707,5
COLLEGE STUDENT,44,EATING OUT,228,5
COLLEGE STUDENT,44,ESCORT,821,5
COLLEGE STUDENT,44,HOME,273773,5
COLLEGE STUDENT,44,MAINTENANCE,481,5
COLLEGE STUDENT,44,SHOP,630,5
COLLEGE STUDENT,44,UNIVERSITY,7865,5
COLLEGE STUDENT,44,VISITING,1234,5
COLLEGE STUDENT,44,WORK,1408,5
COLLEGE STUDENT,44,WORK-BASED,22,5
COLLEGE STUDENT,45,DISCRETIONARY,458,5
COLLEGE STUDENT,45,EATING OUT,174,5
COLLEGE STUDENT,45,ESCORT,682,5
COLLEGE STUDENT,45,HOME,278265,5
COLLEGE STUDENT,45,MAINTENANCE,296,5
COLLEGE STUDENT,45,SHOP,418,5
COLLEGE STUDENT,45,UNIVERSITY,4974,5
COLLEGE STUDENT,45,VISITING,772,5
COLLEGE STUDENT,45,WORK,1118,5
COLLEGE STUDENT,45,WORK-BASED,12,5
COLLEGE STUDENT,46,DISCRETIONARY,278,5
COLLEGE STUDENT,46,EATING OUT,125,5
COLLEGE STUDENT,46,ESCORT,628,5
COLLEGE STUDENT,46,HOME,281742,5
COLLEGE STUDENT,46,MAINTENANCE,152,5
COLLEGE STUDENT,46,SHOP,238,5
COLLEGE STUDENT,46,UNIVERSITY,2897,5
COLLEGE STUDENT,46,VISITING,269,5
COLLEGE STUDENT,46,WORK,833,5
COLLEGE STUDENT,46,WORK-BASED,7,5
COLLEGE STUDENT,47,DISCRETIONARY,132,5
COLLEGE STUDENT,47,EATING OUT,65,5
COLLEGE STUDENT,47,ESCORT,424,5
COLLEGE STUDENT,47,HOME,284489,5
COLLEGE STUDENT,47,MAINTENANCE,72,5
COLLEGE STUDENT,47,SHOP,95,5
COLLEGE STUDENT,47,UNIVERSITY,1227,5
COLLEGE STUDENT,47,VISITING,150,5
COLLEGE STUDENT,47,WORK,513,5
COLLEGE STUDENT,47,WORK-BASED,2,5
DRIVING AGE STUDENT,8,DISCRETIONARY,148,6
DRIVING AGE STUDENT,8,EATING OUT,20,6
DRIVING AGE STUDENT,8,ESCORT,5,6
DRIVING AGE STUDENT,8,HOME,141582,6
DRIVING AGE STUDENT,8,MAINTENANCE,59,6
DRIVING AGE STUDENT,8,SCHOOL,1029,6
DRIVING AGE STUDENT,8,SHOP,25,6
DRIVING AGE STUDENT,8,VISITING,21,6
DRIVING AGE STUDENT,8,WORK,2,6
DRIVING AGE STUDENT,9,DISCRETIONARY,301,6
DRIVING AGE STUDENT,9,EATING OUT,36,6
DRIVING AGE STUDENT,9,ESCORT,15,6
DRIVING AGE STUDENT,9,HOME,139941,6
DRIVING AGE STUDENT,9,MAINTENANCE,150,6
DRIVING AGE STUDENT,9,SCHOOL,2326,6
DRIVING AGE STUDENT,9,SHOP,62,6
DRIVING AGE STUDENT,9,VISITING,53,6
DRIVING AGE STUDENT,9,WORK,7,6
DRIVING AGE STUDENT,10,DISCRETIONARY,470,6
DRIVING AGE STUDENT,10,EATING OUT,55,6
DRIVING AGE STUDENT,10,ESCORT,30,6
DRIVING AGE STUDENT,10,HOME,137967,6
DRIVING AGE STUDENT,10,MAINTENANCE,269,6
DRIVING AGE STUDENT,10,SCHOOL,3935,6
DRIVING AGE STUDENT,10,SHOP,90,6
DRIVING AGE STUDENT,10,VISITING,65,6
DRIVING AGE STUDENT,10,WORK,10,6
DRIVING AGE STUDENT,11,DISCRETIONARY,607,6
DRIVING AGE STUDENT,11,EATING OUT,58,6
DRIVING AGE STUDENT,11,ESCORT,72,6
DRIVING AGE STUDENT,11,HOME,135714,6
DRIVING AGE STUDENT,11,MAINTENANCE,360,6
DRIVING AGE STUDENT,11,SCHOOL,5882,6
DRIVING AGE STUDENT,11,SHOP,108,6
DRIVING AGE STUDENT,11,VISITING,69,6
DRIVING AGE STUDENT,11,WORK,21,6
DRIVING AGE STUDENT,12,DISCRETIONARY,675,6
DRIVING AGE STUDENT,12,EATING OUT,48,6
DRIVING AGE STUDENT,12,ESCORT,88,6
DRIVING AGE STUDENT,12,HOME,116928,6
DRIVING AGE STUDENT,12,MAINTENANCE,402,6
DRIVING AGE STUDENT,12,SCHOOL,24510,6
DRIVING AGE STUDENT,12,SHOP,102,6
DRIVING AGE STUDENT,12,VISITING,79,6
DRIVING AGE STUDENT,12,WORK,58,6
DRIVING AGE STUDENT,12,WORK-BASED,1,6
DRIVING AGE STUDENT,13,DISCRETIONARY,640,6
DRIVING AGE STUDENT,13,EATING OUT,29,6
DRIVING AGE STUDENT,13,ESCORT,129,6
DRIVING AGE STUDENT,13,HOME,76615,6
DRIVING AGE STUDENT,13,MAINTENANCE,329,6
DRIVING AGE STUDENT,13,SCHOOL,64913,6
DRIVING AGE STUDENT,13,SHOP,80,6
DRIVING AGE STUDENT,13,VISITING,77,6
DRIVING AGE STUDENT,13,WORK,78,6
DRIVING AGE STUDENT,13,WORK-BASED,1,6
DRIVING AGE STUDENT,14,DISCRETIONARY,698,6
DRIVING AGE STUDENT,14,EATING OUT,15,6
DRIVING AGE STUDENT,14,ESCORT,196,6
DRIVING AGE STUDENT,14,HOME,49642,6
DRIVING AGE STUDENT,14,MAINTENANCE,288,6
DRIVING AGE STUDENT,14,SCHOOL,91794,6
DRIVING AGE STUDENT,14,SHOP,63,6
DRIVING AGE STUDENT,14,VISITING,75,6
DRIVING AGE STUDENT,14,WORK,119,6
DRIVING AGE STUDENT,14,WORK-BASED,1,6
DRIVING AGE STUDENT,15,DISCRETIONARY,734,6
DRIVING AGE STUDENT,15,EATING OUT,11,6
DRIVING AGE STUDENT,15,ESCORT,146,6
DRIVING AGE STUDENT,15,HOME,33380,6
DRIVING AGE STUDENT,15,MAINTENANCE,264,6
DRIVING AGE STUDENT,15,SCHOOL,108074,6
DRIVING AGE STUDENT,15,SHOP,44,6
DRIVING AGE STUDENT,15,VISITING,90,6
DRIVING AGE STUDENT,15,WORK,147,6
DRIVING AGE STUDENT,15,WORK-BASED,1,6
DRIVING AGE STUDENT,16,DISCRETIONARY,808,6
DRIVING AGE STUDENT,16,EATING OUT,9,6
DRIVING AGE STUDENT,16,ESCORT,73,6
DRIVING AGE STUDENT,16,HOME,23739,6
DRIVING AGE STUDENT,16,MAINTENANCE,254,6
DRIVING AGE STUDENT,16,SCHOOL,117660,6
DRIVING AGE STUDENT,16,SHOP,58,6
DRIVING AGE STUDENT,16,VISITING,135,6
DRIVING AGE STUDENT,16,WORK,155,6
DRIVING AGE STUDENT,17,DISCRETIONARY,915,6
DRIVING AGE STUDENT,17,EATING OUT,12,6
DRIVING AGE STUDENT,17,ESCORT,31,6
DRIVING AGE STUDENT,17,HOME,21925,6
