ZONE,CITY,TRIP MODE,QUANTITY
787,Escondido,WALK,9
788,Escondido,BIKE,14
788,Escondido,HOV2,734
788,Escondido,HOV3,568
788,Escondido,LOCAL,59
788,Escondido,LRT,22
788,Escondido,RAPID,24
788,Escondido,SCHOOLBUS,120
788,Escondido,SOV,970
788,Escondido,Total,2683
788,Escondido,WALK,172
797,Escondido,BIKE,2
797,Escondido,HOV2,158
797,Escondido,HOV3,87
797,Escondido,LOCAL,2
797,Escondido,LRT,8
797,Escondido,RAPID,3
797,Escondido,SCHOOLBUS,14
797,Escondido,SOV,320
797,Escondido,Total,602
797,Escondido,WALK,8
805,Escondido,BIKE,1
805,Escondido,HOV2,204
805,Escondido,HOV3,136
805,Escondido,LOCAL,3
805,Escondido,LRT,1
805,Escondido,RAPID,1
805,Escondido,SCHOOLBUS,4
805,Escondido,SOV,438
805,Escondido,Total,818
805,Escondido,WALK,30
807,Escondido,HOV2,94
807,Escondido,HOV3,63
807,Escondido,LOCAL,5
807,Escondido,LRT,2
807,Escondido,SCHOOLBUS,8
807,Escondido,SOV,156
807,Escondido,Total,348
807,Escondido,WALK,20
821,Escondido,BIKE,1
821,Escondido,HOV2,86
821,Escondido,HOV3,94
821,Escondido,LRT,5
821,Escondido,SCHOOLBUS,13
821,Escondido,SOV,152
821,Escondido,Total,368
821,Escondido,WALK,17
825,Escondido,BIKE,8
825,Escondido,HOV2,770
825,Escondido,HOV3,521
825,Escondido,LOCAL,6
825,Escondido,LRT,11
825,Escondido,RAPID,5
825,Escondido,SCHOOLBUS,102
825,Escondido,SOV,1338
825,Escondido,Total,2852
825,Escondido,WALK,91
827,Escondido,BIKE,10
827,Escondido,HOV2,637
827,Escondido,HOV3,601
827,Escondido,LOCAL,12
827,Escondido,LRT,13
827,Escondido,RAPID,9
827,Escondido,SCHOOLBUS,172
827,Escondido,SOV,917
827,Escondido,Total,2572
827,Escondido,WALK,201
833,Escondido,BIKE,4
833,Escondido,HOV2,687
833,Escondido,HOV3,548
833,Escondido,LOCAL,4
833,Escondido,LRT,7
833,Escondido,RAPID,1
833,Escondido,SCHOOLBUS,36
833,Escondido,SOV,930
833,Escondido,Total,2311
833,Escondido,WALK,94
837,Escondido,BIKE,3
837,Escondido,HOV2,321
837,Escondido,HOV3,217
837,Escondido,LOCAL,37
837,Escondido,LRT,11
837,Escondido,RAPID,12
837,Escondido,SCHOOLBUS,29
837,Escondido,SOV,581
837,Escondido,Total,1266
837,Escondido,WALK,55
838,Escondido,HOV2,88
838,Escondido,HOV3,62
838,Escondido,LOCAL,2
838,Escondido,LRT,1
838,Escondido,SCHOOLBUS,7
838,Escondido,SOV,158
838,Escondido,Total,355
838,Escondido,WALK,37
840,Escondido,BIKE,8
840,Escondido,CR,1
840,Escondido,HOV2,845
840,Escondido,HOV3,861
840,Escondido,LOCAL,47
840,Escondido,LRT,14
840,Escondido,RAPID,9
840,Escondido,SCHOOLBUS,106
840,Escondido,SOV,1022
840,Escondido,Total,3150
840,Escondido,WALK,237
851,Escondido,BIKE,9
851,Escondido,HOV2,410
851,Escondido,HOV3,218
851,Escondido,LOCAL,37
851,Escondido,LRT,20
851,Escondido,RAPID,18
851,Escondido,SCHOOLBUS,17
851,Escondido,SOV,835
851,Escondido,Total,1741
851,Escondido,WALK,177
853,Escondido,BIKE,6
853,Escondido,HOV2,1052
853,Escondido,HOV3,1252
853,Escondido,LOCAL,4
853,Escondido,LRT,1
853,Escondido,RAPID,2
853,Escondido,SCHOOLBUS,384
853,Escondido,SOV,1006
853,Escondido,Total,4002
853,Escondido,WALK,295
861,Escondido,BIKE,5
861,Escondido,HOV2,221
861,Escondido,HOV3,204
861,Escondido,LOCAL,13
861,Escondido,LRT,5
861,Escondido,RAPID,5
861,Escondido,SCHOOLBUS,19
861,Escondido,SOV,488
861,Escondido,Total,1028
861,Escondido,WALK,68
863,Escondido,HOV2,5
863,Escondido,HOV3,4
863,Escondido,LOCAL,1
863,Escondido,LRT,1
863,Escondido,SCHOOLBUS,1
863,Escondido,SOV,12
863,Escondido,Total,24
864,Escondido,BIKE,6
864,Escondido,HOV2,602
864,Escondido,HOV3,429
864,Escondido,LOCAL,13
864,Escondido,LRT,32
864,Escondido,RAPID,7
864,Escondido,SCHOOLBUS,17
864,Escondido,SOV,985
864,Escondido,Total,2180
864,Escondido,WALK,89
865,Escondido,BIKE,12
865,Escondido,HOV2,182
865,Escondido,HOV3,97
865,Escondido,LOCAL,12
865,Escondido,LRT,36
865,Escondido,RAPID,9
865,Escondido,SCHOOLBUS,4
865,Escondido,SOV,350
865,Escondido,Total,803
865,Escondido,WALK,101
869,Escondido,BIKE,8
869,Escondido,HOV2,249
869,Escondido,HOV3,136
869,Escondido,LOCAL,9
869,Escondido,LRT,8
869,Escondido,RAPID,3
869,Escondido,SCHOOLBUS,21
869,Escondido,SOV,576
869,Escondido,Total,1061
869,Escondido,WALK,51
875,Escondido,BIKE,2
875,Escondido,HOV2,255
875,Escondido,HOV3,144
875,Escondido,LOCAL,3
875,Escondido,LRT,1
875,Escondido,RAPID,1
875,Escondido,SCHOOLBUS,1
875,Escondido,SOV,485
875,Escondido,Total,929
875,Escondido,WALK,37
876,Escondido,BIKE,8
876,Escondido,HOV2,263
876,Escondido,HOV3,137
876,Escondido,LOCAL,8
876,Escondido,LRT,9
876,Escondido,RAPID,11
876,Escondido,SCHOOLBUS,25
876,Escondido,SOV,564
876,Escondido,Total,1096
876,Escondido,WALK,71
878,Escondido,BIKE,10
878,Escondido,HOV2,150
878,Escondido,HOV3,86
878,Escondido,LOCAL,20
878,Escondido,LRT,12
878,Escondido,RAPID,7
878,Escondido,SCHOOLBUS,15
878,Escondido,SOV,248
878,Escondido,Total,602
878,Escondido,WALK,54
885,Escondido,BIKE,8
885,Escondido,HOV2,323
885,Escondido,HOV3,133
885,Escondido,LOCAL,46
885,Escondido,LRT,18
885,Escondido,RAPID,25
885,Escondido,SCHOOLBUS,11
885,Escondido,SOV,559
885,Escondido,Total,1232
885,Escondido,WALK,109
886,Escondido,BIKE,8
886,Escondido,CR,1
886,Escondido,HOV2,339
886,Escondido,HOV3,228
886,Escondido,LOCAL,25
886,Escondido,LRT,7
886,Escondido,RAPID,18
886,Escondido,SCHOOLBUS,33
886,Escondido,SOV,628
886,Escondido,Total,1386
886,Escondido,WALK,99
888,Escondido,BIKE,1
888,Escondido,HOV2,55
888,Escondido,HOV3,33
888,Escondido,LOCAL,4
888,Escondido,RAPID,2
888,Escondido,SCHOOLBUS,2
888,Escondido,SOV,92
888,Escondido,Total,202
888,Escondido,WALK,13
891,Escondido,BIKE,7
891,Escondido,EXP,1
891,Escondido,HOV2,463
891,Escondido,HOV3,339
891,Escondido,LOCAL,38
891,Escondido,LRT,52
891,Escondido,RAPID,17
891,Escondido,SCHOOLBUS,20
891,Escondido,SOV,967
891,Escondido,Total,2048
891,Escondido,WALK,144
896,Escondido,BIKE,3
896,Escondido,HOV2,239
896,Escondido,HOV3,172
896,Escondido,LOCAL,1
896,Escondido,LRT,1
896,Escondido,RAPID,1
896,Escondido,SCHOOLBUS,14
896,Escondido,SOV,380
896,Escondido,Total,849
896,Escondido,WALK,38
901,Escondido,HOV2,9
901,Escondido,HOV3,9
901,Escondido,RAPID,1
901,Escondido,SOV,34
901,Escondido,Total,54
901,Escondido,WALK,1
902,Escondido,HOV2,8
902,Escondido,HOV3,7
902,Escondido,SOV,10
902,Escondido,Total,26
902,Escondido,WALK,1
903,Escondido,BIKE,7
903,Escondido,HOV2,556
903,Escondido,HOV3,323
903,Escondido,LOCAL,20
903,Escondido,LRT,3
903,Escondido,RAPID,6
903,Escondido,SOV,1213
903,Escondido,Total,2319
903,Escondido,WALK,191
905,Escondido,HOV2,81
905,Escondido,HOV3,59
905,Escondido,LOCAL,3
905,Escondido,LRT,1
905,Escondido,SCHOOLBUS,2
905,Escondido,SOV,164
905,Escondido,Total,321
905,Escondido,WALK,11
906,Escondido,BIKE,10
906,Escondido,HOV2,160
906,Escondido,HOV3,66
906,Escondido,LOCAL,4
906,Escondido,LRT,13
906,Escondido,RAPID,2
906,Escondido,SCHOOLBUS,1
906,Escondido,SOV,281
906,Escondido,Total,601
906,Escondido,WALK,64
909,Escondido,BIKE,11
909,Escondido,HOV2,252
909,Escondido,HOV3,132
909,Escondido,LOCAL,12
909,Escondido,LRT,8
909,Escondido,RAPID,4
909,Escondido,SCHOOLBUS,1
909,Escondido,SOV,667
909,Escondido,Total,1206
909,Escondido,WALK,119
910,Escondido,BIKE,1
910,Escondido,HOV2,73
910,Escondido,HOV3,45
910,Escondido,LOCAL,1
910,Escondido,LRT,1
910,Escondido,RAPID,1
910,Escondido,SCHOOLBUS,3
910,Escondido,SOV,138
910,Escondido,Total,273
910,Escondido,WALK,10
912,Escondido,BIKE,2
912,Escondido,CR,1
912,Escondido,HOV2,236
912,Escondido,HOV3,139
912,Escondido,LOCAL,38
912,Escondido,LRT,16
912,Escondido,RAPID,34
912,Escondido,SCHOOLBUS,31
912,Escondido,SOV,327
912,Escondido,Total,907
912,Escondido,WALK,83
913,Escondido,BIKE,3
913,Escondido,HOV2,215
913,Escondido,HOV3,205
913,Escondido,LOCAL,19
913,Escondido,LRT,6
913,Escondido,RAPID,8
913,Escondido,SCHOOLBUS,17
913,Escondido,SOV,339
913,Escondido,Total,905
913,Escondido,WALK,93
914,Escondido,BIKE,3
914,Escondido,HOV2,205
914,Escondido,HOV3,139
914,Escondido,LOCAL,23
914,Escondido,LRT,8
914,Escondido,RAPID,12
914,Escondido,SCHOOLBUS,27
914,Escondido,SOV,343
914,Escondido,Total,842
914,Escondido,WALK,82
917,Escondido,BIKE,20
917,Escondido,HOV2,1470
917,Escondido,HOV3,1698
917,Escondido,LOCAL,307
917,Escondido,LRT,22
917,Escondido,RAPID,30
917,Escondido,SCHOOLBUS,473
917,Escondido,SOV,1847
917,Escondido,Total,6653
917,Escondido,WALK,786
919,Escondido,BIKE,1
919,Escondido,HOV2,118
919,Escondido,HOV3,65
919,Escondido,LOCAL,2
919,Escondido,LRT,1
919,Escondido,RAPID,2
919,Escondido,SCHOOLBUS,11
919,Escondido,SOV,236
919,Escondido,Total,480
919,Escondido,WALK,44
921,Escondido,BIKE,5
921,Escondido,HOV2,365
921,Escondido,HOV3,373
921,Escondido,LOCAL,9
921,Escondido,LRT,7
921,Escondido,RAPID,10
921,Escondido,SCHOOLBUS,15
921,Escondido,SOV,494
921,Escondido,Total,1431
921,Escondido,WALK,153
924,Escondido,BIKE,2
924,Escondido,HOV2,201
924,Escondido,HOV3,163
924,Escondido,LOCAL,12
924,Escondido,LRT,6
924,Escondido,RAPID,3
924,Escondido,SCHOOLBUS,11
924,Escondido,SOV,411
924,Escondido,Total,864
924,Escondido,WALK,55
926,Escondido,BIKE,14
926,Escondido,HOV2,685
926,Escondido,HOV3,597
926,Escondido,LOCAL,18
926,Escondido,LRT,13
926,Escondido,RAPID,22
926,Escondido,SCHOOLBUS,43
926,Escondido,SOV,1147
926,Escondido,Total,2779
926,Escondido,WALK,240
929,Escondido,BIKE,3
929,Escondido,HOV2,249
929,Escondido,HOV3,165
929,Escondido,LOCAL,44
929,Escondido,LRT,9
929,Escondido,RAPID,21
929,Escondido,SCHOOLBUS,17
929,Escondido,SOV,378
929,Escondido,Total,1066
929,Escondido,WALK,180
932,Escondido,BIKE,21
932,Escondido,HOV2,611
932,Escondido,HOV3,665
932,Escondido,LOCAL,20
932,Escondido,LRT,14
932,Escondido,RAPID,7
932,Escondido,SCHOOLBUS,161
932,Escondido,SOV,644
932,Escondido,Total,2480
932,Escondido,WALK,337
933,Escondido,BIKE,13
933,Escondido,HOV2,620
933,Escondido,HOV3,674
933,Escondido,LOCAL,11
933,Escondido,LRT,7
933,Escondido,RAPID,28
933,Escondido,SCHOOLBUS,183
933,Escondido,SOV,938
933,Escondido,Total,2850
933,Escondido,WALK,376
935,Escondido,BIKE,9
935,Escondido,CR,1
935,Escondido,HOV2,798
935,Escondido,HOV3,788
935,Escondido,LOCAL,64
935,Escondido,LRT,20
935,Escondido,RAPID,42
935,Escondido,SCHOOLBUS,160
935,Escondido,SOV,1038
935,Escondido,Total,3423
935,Escondido,WALK,503
943,Escondido,BIKE,13
943,Escondido,CR,2
943,Escondido,HOV2,523
943,Escondido,HOV3,325
943,Escondido,LOCAL,86
943,Escondido,LRT,89
943,Escondido,RAPID,56
943,Escondido,SCHOOLBUS,85
943,Escondido,SOV,903
943,Escondido,Total,2357
943,Escondido,WALK,275
945,Escondido,BIKE,18
945,Escondido,HOV2,853
945,Escondido,HOV3,806
945,Escondido,LOCAL,13
945,Escondido,LRT,4
945,Escondido,RAPID,1
945,Escondido,SCHOOLBUS,277
945,Escondido,SOV,1075
945,Escondido,Total,3328
945,Escondido,WALK,281
948,Escondido,BIKE,25
948,Escondido,CR,2
948,Escondido,EXP,1
948,Escondido,HOV2,1191
948,Escondido,HOV3,617
948,Escondido,LOCAL,45
948,Escondido,LRT,24
948,Escondido,RAPID,53
948,Escondido,SCHOOLBUS,18
948,Escondido,SOV,2271
948,Escondido,Total,4824
948,Escondido,WALK,577
949,Escondido,BIKE,9
949,Escondido,HOV2,596
949,Escondido,HOV3,672
949,Escondido,LOCAL,49
949,Escondido,LRT,22
949,Escondido,RAPID,54
949,Escondido,SCHOOLBUS,131
949,Escondido,SOV,615
949,Escondido,Total,2926
949,Escondido,WALK,778
952,Escondido,BIKE,22
952,Escondido,HOV2,526
952,Escondido,HOV3,313
952,Escondido,LOCAL,16
952,Escondido,LRT,10
952,Escondido,RAPID,12
952,Escondido,SCHOOLBUS,56
952,Escondido,SOV,1047
952,Escondido,Total,2194
952,Escondido,WALK,192
954,Escondido,BIKE,7
954,Escondido,HOV2,256
954,Escondido,HOV3,165
954,Escondido,LOCAL,16
954,Escondido,LRT,13
954,Escondido,RAPID,19
954,Escondido,SCHOOLBUS,8
954,Escondido,SOV,291
954,Escondido,Total,955
954,Escondido,WALK,180
959,Escondido,BIKE,9
959,Escondido,HOV2,564
959,Escondido,HOV3,290
959,Escondido,LOCAL,66
959,Escondido,LRT,5
959,Escondido,RAPID,10
959,Escondido,SOV,1042
959,Escondido,Total,2311
959,Escondido,WALK,325
960,Escondido,BIKE,19
960,Escondido,CR,1
960,Escondido,HOV2,776
960,Escondido,HOV3,384
960,Escondido,LOCAL,40
960,Escondido,LRT,38
960,Escondido,RAPID,26
960,Escondido,SCHOOLBUS,26
960,Escondido,SOV,1871
960,Escondido,Total,3566
960,Escondido,WALK,385
966,Escondido,BIKE,3
966,Escondido,HOV2,206
966,Escondido,HOV3,121
966,Escondido,LOCAL,6
966,Escondido,LRT,22
966,Escondido,RAPID,2
966,Escondido,SCHOOLBUS,90
966,Escondido,SOV,422
966,Escondido,Total,933
966,Escondido,WALK,61
967,Escondido,BIKE,23
967,Escondido,CR,2
967,Escondido,HOV2,752
967,Escondido,HOV3,375
967,Escondido,LOCAL,78
967,Escondido,LRT,26
967,Escondido,RAPID,80
967,Escondido,SCHOOLBUS,27
967,Escondido,SOV,1729
967,Escondido,Total,3661
967,Escondido,WALK,569
971,Escondido,BIKE,3
971,Escondido,HOV2,266
971,Escondido,HOV3,245
971,Escondido,LRT,1
971,Escondido,RAPID,1
971,Escondido,SCHOOLBUS,11
971,Escondido,SOV,405
971,Escondido,Total,989
971,Escondido,WALK,57
972,Escondido,BIKE,15
972,Escondido,CR,2
972,Escondido,HOV2,455
972,Escondido,HOV3,363
972,Escondido,LOCAL,44
972,Escondido,LRT,55
972,Escondido,RAPID,54
972,Escondido,SCHOOLBUS,66
972,Escondido,SOV,610
972,Escondido,Total,2200
972,Escondido,WALK,536
975,Escondido,BIKE,7
975,Escondido,HOV2,680
975,Escondido,HOV3,710
975,Escondido,LOCAL,14
975,Escondido,LRT,11
975,Escondido,RAPID,3
975,Escondido,SCHOOLBUS,153
975,Escondido,SOV,934
975,Escondido,Total,3340
975,Escondido,WALK,828
979,Escondido,BIKE,25
979,Escondido,HOV2,607
979,Escondido,HOV3,455
979,Escondido,LOCAL,60
979,Escondido,LRT,15
979,Escondido,RAPID,20
979,Escondido,SCHOOLBUS,46
979,Escondido,SOV,1050
979,Escondido,Total,2640
979,Escondido,WALK,362
980,Escondido,BIKE,38
980,Escondido,CR,1
980,Escondido,HOV2,681
980,Escondido,HOV3,449
980,Escondido,LOCAL,51
980,Escondido,LRT,29
980,Escondido,RAPID,18
980,Escondido,SCHOOLBUS,12
980,Escondido,SOV,1635
980,Escondido,Total,3257
980,Escondido,WALK,343
984,Escondido,BIKE,13
984,Escondido,HOV2,811
984,Escondido,HOV3,715
984,Escondido,LOCAL,64
984,Escondido,LRT,44
984,Escondido,RAPID,42
984,Escondido,SCHOOLBUS,149
984,Escondido,SOV,990
984,Escondido,Total,3732
984,Escondido,WALK,904
990,Escondido,BIKE,21
990,Escondido,CR,1
990,Escondido,HOV2,333
990,Escondido,HOV3,215
990,Escondido,LOCAL,32
990,Escondido,LRT,45
990,Escondido,RAPID,20
990,Escondido,SCHOOLBUS,30
990,Escondido,SOV,680
990,Escondido,Total,1602
990,Escondido,WALK,225
996,Escondido,HOV2,12
996,Escondido,HOV3,5
996,Escondido,SCHOOLBUS,1
996,Escondido,SOV,10
996,Escondido,Total,28
999,Escondido,BIKE,31
999,Escondido,HOV2,570
999,Escondido,HOV3,415
999,Escondido,LOCAL,44
999,Escondido,LRT,52
999,Escondido,RAPID,53
999,Escondido,SCHOOLBUS,7
999,Escondido,SOV,1344
999,Escondido,Total,2924
999,Escondido,WALK,408
1003,Escondido,BIKE,23
1003,Escondido,EXP,1
1003,Escondido,HOV2,633
1003,Escondido,HOV3,454
1003,Escondido,LOCAL,90
1003,Escondido,LRT,25
1003,Escondido,RAPID,22
1003,Escondido,SCHOOLBUS,97
1003,Escondido,SOV,1382
1003,Escondido,Total,3197
1003,Escondido,WALK,470
1004,Escondido,BIKE,21
1004,Escondido,HOV2,934
1004,Escondido,HOV3,1216
1004,Escondido,LOCAL,12
1004,Escondido,LRT,16
1004,Escondido,RAPID,25
1004,Escondido,SCHOOLBUS,288
1004,Escondido,SOV,1048
1004,Escondido,Total,3921
1004,Escondido,WALK,361
1005,Escondido,BIKE,5
1005,Escondido,HOV2,218
1005,Escondido,HOV3,122
1005,Escondido,LOCAL,22
1005,Escondido,RAPID,14
1005,Escondido,SOV,444
1005,Escondido,Total,1018
1005,Escondido,WALK,193
1008,Escondido,HOV2,83
1008,Escondido,HOV3,46
1008,Escondido,LOCAL,4
1008,Escondido,RAPID,1
1008,Escondido,SOV,162
1008,Escondido,Total,333
1008,Escondido,WALK,37
1009,Escondido,BIKE,17
1009,Escondido,HOV2,765
1009,Escondido,HOV3,736
1009,Escondido,LOCAL,222
1009,Escondido,LRT,38
1009,Escondido,RAPID,71
1009,Escondido,SCHOOLBUS,93
1009,Escondido,SOV,1387
1009,Escondido,Total,4095
1009,Escondido,WALK,766
1011,Escondido,BIKE,11
1011,Escondido,HOV2,466
1011,Escondido,HOV3,428
1011,Escondido,LOCAL,35
1011,Escondido,LRT,15
1011,Escondido,RAPID,36
1011,Escondido,SCHOOLBUS,9
1011,Escondido,SOV,835
1011,Escondido,Total,2207
1011,Escondido,WALK,372
1015,Escondido,BIKE,25
1015,Escondido,HOV2,684
1015,Escondido,HOV3,445
1015,Escondido,LOCAL,129
1015,Escondido,LRT,62
1015,Escondido,RAPID,57
1015,Escondido,SCHOOLBUS,114
1015,Escondido,SOV,1233
1015,Escondido,Total,3456
1015,Escondido,WALK,707
1017,Escondido,BIKE,14
1017,Escondido,HOV2,590
1017,Escondido,HOV3,334
1017,Escondido,LOCAL,22
1017,Escondido,LRT,19
1017,Escondido,RAPID,19
1017,Escondido,SCHOOLBUS,45
1017,Escondido,SOV,1535
1017,Escondido,Total,2835
1017,Escondido,WALK,257
1019,Escondido,BIKE,2
1019,Escondido,HOV2,167
1019,Escondido,HOV3,93
1019,Escondido,LOCAL,5
1019,Escondido,LRT,1
1019,Escondido,RAPID,6
1019,Escondido,SCHOOLBUS,2
1019,Escondido,SOV,329
1019,Escondido,Total,703
1019,Escondido,WALK,98
1021,Escondido,BIKE,19
1021,Escondido,CR,2
1021,Escondido,EXP,1
1021,Escondido,HOV2,580
1021,Escondido,HOV3,386
1021,Escondido,LOCAL,53
1021,Escondido,LRT,33
1021,Escondido,RAPID,86
1021,Escondido,SCHOOLBUS,56
1021,Escondido,SOV,880
1021,Escondido,Total,2603
1021,Escondido,WALK,507
1022,Escondido,BIKE,12
1022,Escondido,CR,1
1022,Escondido,HOV2,761
1022,Escondido,HOV3,574
1022,Escondido,LOCAL,52
1022,Escondido,LRT,24
1022,Escondido,RAPID,20
1022,Escondido,SCHOOLBUS,68
1022,Escondido,SOV,1136
1022,Escondido,Total,3231
1022,Escondido,WALK,583
1027,Escondido,HOV2,60
1027,Escondido,HOV3,71
1027,Escondido,LRT,1
1027,Escondido,SCHOOLBUS,11
1027,Escondido,SOV,115
1027,Escondido,Total,269
1027,Escondido,WALK,11
1034,Escondido,BIKE,47
1034,Escondido,CR,1
1034,Escondido,HOV2,885
1034,Escondido,HOV3,775
1034,Escondido,LOCAL,65
1034,Escondido,LRT,18
1034,Escondido,RAPID,59
1034,Escondido,SCHOOLBUS,169
1034,Escondido,SOV,1379
1034,Escondido,Total,4611
1034,Escondido,WALK,1213
1035,Escondido,BIKE,2
1035,Escondido,HOV2,218
1035,Escondido,HOV3,137
1035,Escondido,LOCAL,18
1035,Escondido,LRT,11
1035,Escondido,RAPID,29
1035,Escondido,SCHOOLBUS,32
1035,Escondido,SOV,279
1035,Escondido,Total,994
1035,Escondido,WALK,268
1036,Escondido,BIKE,34
1036,Escondido,CR,1
1036,Escondido,HOV2,1576
1036,Escondido,HOV3,1807
1036,Escondido,LOCAL,329
1036,Escondido,LRT,30
1036,Escondido,RAPID,108
1036,Escondido,SCHOOLBUS,354
1036,Escondido,SOV,2134
1036,Escondido,Total,7007
1036,Escondido,WALK,634
1037,Escondido,BIKE,5
1037,Escondido,HOV2,458
1037,Escondido,HOV3,642
1037,Escondido,LOCAL,9
1037,Escondido,LRT,3
1037,Escondido,RAPID,9
1037,Escondido,SCHOOLBUS,148
1037,Escondido,SOV,426
1037,Escondido,Total,2090
1037,Escondido,WALK,390
1042,Escondido,BIKE,14
1042,Escondido,HOV2,422
1042,Escondido,HOV3,188
1042,Escondido,LOCAL,29
1042,Escondido,LRT,15
1042,Escondido,RAPID,22
1042,Escondido,SCHOOLBUS,4
1042,Escondido,SOV,936
1042,Escondido,Total,1791
1042,Escondido,WALK,161
1048,Escondido,BIKE,19
1048,Escondido,HOV2,699
1048,Escondido,HOV3,548
1048,Escondido,LOCAL,55
1048,Escondido,LRT,65
1048,Escondido,RAPID,34
1048,Escondido,SCHOOLBUS,162
1048,Escondido,SOV,1017
1048,Escondido,Total,3508
1048,Escondido,WALK,909
1053,Escondido,BIKE,36
1053,Escondido,CR,2
1053,Escondido,HOV2,407
1053,Escondido,HOV3,329
1053,Escondido,LOCAL,94
1053,Escondido,LRT,77
1053,Escondido,RAPID,111
1053,Escondido,SCHOOLBUS,51
1053,Escondido,SOV,645
1053,Escondido,Total,2526
1053,Escondido,WALK,774
1054,Escondido,BIKE,40
1054,Escondido,HOV2,1396
1054,Escondido,HOV3,1334
1054,Escondido,LOCAL,66
1054,Escondido,LRT,61
1054,Escondido,RAPID,86
1054,Escondido,SCHOOLBUS,141
1054,Escondido,SOV,1915
1054,Escondido,Total,7056
1054,Escondido,WALK,2017
1059,Escondido,BIKE,5
1059,Escondido,EXP,1
1059,Escondido,HOV2,201
1059,Escondido,HOV3,181
1059,Escondido,LOCAL,5
1059,Escondido,LRT,2
1059,Escondido,RAPID,4
1059,Escondido,SCHOOLBUS,5
1059,Escondido,SOV,495
1059,Escondido,Total,994
1059,Escondido,WALK,95
1062,Escondido,BIKE,10
1062,Escondido,HOV2,1479
1062,Escondido,HOV3,1019
1062,Escondido,LOCAL,114
1062,Escondido,LRT,42
1062,Escondido,RAPID,49
1062,Escondido,SCHOOLBUS,6
1062,Escondido,SOV,3162
1062,Escondido,Total,6991
1062,Escondido,WALK,1110
1063,Escondido,BIKE,16
1063,Escondido,HOV2,667
1063,Escondido,HOV3,400
1063,Escondido,LOCAL,32
1063,Escondido,LRT,12
1063,Escondido,RAPID,52
1063,Escondido,SCHOOLBUS,1
1063,Escondido,SOV,1259
1063,Escondido,Total,3029
1063,Escondido,WALK,590
1064,Escondido,BIKE,3
1064,Escondido,HOV2,238
1064,Escondido,HOV3,149
1064,Escondido,LOCAL,10
1064,Escondido,LRT,5
1064,Escondido,RAPID,16
1064,Escondido,SOV,425
1064,Escondido,Total,1052
1064,Escondido,WALK,206
1066,Escondido,BIKE,29
1066,Escondido,HOV2,435
1066,Escondido,HOV3,215
1066,Escondido,LOCAL,12
1066,Escondido,LRT,115
1066,Escondido,RAPID,16
1066,Escondido,SOV,1490
1066,Escondido,Total,2414
1066,Escondido,WALK,102
1067,Escondido,BIKE,4
1067,Escondido,HOV2,93
1067,Escondido,HOV3,68
1067,Escondido,LOCAL,4
1067,Escondido,LRT,5
1067,Escondido,RAPID,3
1067,Escondido,SCHOOLBUS,2
1067,Escondido,SOV,172
1067,Escondido,Total,406
1067,Escondido,WALK,55
1071,Escondido,BIKE,2
1071,Escondido,CR,1
1071,Escondido,HOV2,295
1071,Escondido,HOV3,224
1071,Escondido,LOCAL,3
1071,Escondido,LRT,4
1071,Escondido,RAPID,8
1071,Escondido,SOV,514
1071,Escondido,Total,1126
1071,Escondido,WALK,75
1072,Escondido,BIKE,1
1072,Escondido,HOV2,587
1072,Escondido,HOV3,454
1072,Escondido,LRT,7
1072,Escondido,RAPID,4
1072,Escondido,SCHOOLBUS,47
1072,Escondido,SOV,1089
1072,Escondido,Total,2259
1072,Escondido,WALK,70
1074,Escondido,BIKE,35
1074,Escondido,HOV2,1357
1074,Escondido,HOV3,1437
1074,Escondido,LOCAL,132
1074,Escondido,LRT,20
1074,Escondido,RAPID,55
1074,Escondido,SCHOOLBUS,179
1074,Escondido,SOV,1722
1074,Escondido,Total,6133
1074,Escondido,WALK,1196
1078,Escondido,BIKE,5
1078,Escondido,HOV2,537
1078,Escondido,HOV3,372
1078,Escondido,LOCAL,34
1078,Escondido,LRT,10
1078,Escondido,RAPID,30
1078,Escondido,SOV,951
1078,Escondido,Total,2410
1078,Escondido,WALK,471
1082,Escondido,BIKE,9
1082,Escondido,HOV2,283
1082,Escondido,HOV3,165
1082,Escondido,LOCAL,9
1082,Escondido,LRT,11
1082,Escondido,RAPID,16
1082,Escondido,SCHOOLBUS,10
1082,Escondido,SOV,307
1082,Escondido,Total,1035
1082,Escondido,WALK,225
1083,Escondido,BIKE,11
1083,Escondido,HOV2,796
1083,Escondido,HOV3,523
1083,Escondido,LOCAL,31
1083,Escondido,LRT,13
1083,Escondido,RAPID,59
1083,Escondido,SOV,1394
1083,Escondido,Total,3382
1083,Escondido,WALK,555
1085,Escondido,BIKE,12
1085,Escondido,HOV2,385
1085,Escondido,HOV3,306
1085,Escondido,LOCAL,34
1085,Escondido,LRT,12
1085,Escondido,RAPID,36
1085,Escondido,SCHOOLBUS,6
1085,Escondido,SOV,693
1085,Escondido,Total,1873
1085,Escondido,WALK,389
1089,Escondido,BIKE,24
1089,Escondido,HOV2,258
1089,Escondido,HOV3,225
1089,Escondido,LOCAL,80
1089,Escondido,LRT,70
1089,Escondido,RAPID,77
1089,Escondido,SCHOOLBUS,26
1089,Escondido,SOV,375
1089,Escondido,Total,1825
1089,Escondido,WALK,690
1091,Escondido,BIKE,6
1091,Escondido,HOV2,232
1091,Escondido,HOV3,105
1091,Escondido,LOCAL,8
1091,Escondido,LRT,26
