ZONE,COUNTY,TRIP MODE,QUANTITY
205,Fulton,KNR_ALLTRN,2
205,Fulton,KNR_PRMTRN,7
205,Fulton,PNR_ALLTRN,3
205,Fulton,PNR_PRMTRN,20
205,Fulton,SCHOOL_BUS,27
205,Fulton,SHARED2FREE,282
205,Fulton,SHARED2PAY,1
205,Fulton,SHARED3FREE,151
205,Fulton,TOTAL,1391
205,Fulton,WALK,41
205,Fulton,WALK_ALLTRN,12
205,Fulton,WALK_PRMTRN,28
206,Fulton,BIKE,54
206,Fulton,DRIVEALONEFREE,9195
206,Fulton,DRIVEALONEPAY,115
206,Fulton,KNR_ALLTRN,18
206,Fulton,KNR_PRMTRN,89
206,Fulton,PNR_ALLTRN,2
206,Fulton,PNR_PRMTRN,166
206,Fulton,SCHOOL_BUS,280
206,Fulton,SHARED2FREE,2340
206,Fulton,SHARED2PAY,10
206,Fulton,SHARED3FREE,1355
206,Fulton,TOTAL,15063
206,Fulton,WALK,839
206,Fulton,WALK_ALLTRN,224
206,Fulton,WALK_PRMTRN,376
207,Fulton,BIKE,11
207,Fulton,DRIVEALONEFREE,2000
207,Fulton,DRIVEALONEPAY,12
207,Fulton,KNR_ALLTRN,4
207,Fulton,KNR_PRMTRN,12
207,Fulton,PNR_PRMTRN,15
207,Fulton,SCHOOL_BUS,144
207,Fulton,SHARED2FREE,701
207,Fulton,SHARED3FREE,358
207,Fulton,TOTAL,3814
207,Fulton,WALK,172
207,Fulton,WALK_ALLTRN,104
207,Fulton,WALK_PRMTRN,281
208,Fulton,BIKE,35
208,Fulton,DRIVEALONEFREE,7472
208,Fulton,DRIVEALONEPAY,135
208,Fulton,KNR_ALLTRN,15
208,Fulton,KNR_PRMTRN,212
208,Fulton,PNR_ALLTRN,1
208,Fulton,PNR_PRMTRN,258
208,Fulton,SCHOOL_BUS,1643
208,Fulton,SHARED2FREE,2388
208,Fulton,SHARED2PAY,9
208,Fulton,SHARED3FREE,1666
208,Fulton,TOTAL,15016
208,Fulton,WALK,744
208,Fulton,WALK_ALLTRN,231
208,Fulton,WALK_PRMTRN,207
209,Fulton,BIKE,6
209,Fulton,DRIVEALONEFREE,466
209,Fulton,DRIVEALONEPAY,4
209,Fulton,KNR_PRMTRN,1
209,Fulton,PNR_PRMTRN,4
209,Fulton,SHARED2FREE,112
209,Fulton,SHARED3FREE,42
209,Fulton,TOTAL,707
209,Fulton,WALK,56
209,Fulton,WALK_ALLTRN,5
209,Fulton,WALK_PRMTRN,11
210,Fulton,BIKE,28
210,Fulton,DRIVEALONEFREE,4878
210,Fulton,DRIVEALONEPAY,133
210,Fulton,KNR_ALLTRN,1
210,Fulton,KNR_PRMTRN,10
210,Fulton,PNR_PRMTRN,17
210,Fulton,SHARED2FREE,705
210,Fulton,SHARED2PAY,13
210,Fulton,SHARED3FREE,301
210,Fulton,TOTAL,6397
210,Fulton,WALK,232
210,Fulton,WALK_ALLTRN,30
210,Fulton,WALK_PRMTRN,49
211,Fulton,BIKE,29
211,Fulton,DRIVEALONEFREE,4764
211,Fulton,DRIVEALONEPAY,92
211,Fulton,KNR_PRMTRN,10
211,Fulton,PNR_PRMTRN,16
211,Fulton,SHARED2FREE,826
211,Fulton,SHARED2PAY,7
211,Fulton,SHARED3FREE,459
211,Fulton,TOTAL,6628
211,Fulton,WALK,355
211,Fulton,WALK_ALLTRN,31
211,Fulton,WALK_PRMTRN,39
212,Fulton,BIKE,5
212,Fulton,DRIVEALONEFREE,1341
212,Fulton,DRIVEALONEPAY,2
212,Fulton,KNR_ALLTRN,6
212,Fulton,KNR_PRMTRN,15
212,Fulton,PNR_ALLTRN,3
212,Fulton,PNR_PRMTRN,21
212,Fulton,SCHOOL_BUS,82
212,Fulton,SHARED2FREE,525
212,Fulton,SHARED2PAY,3
212,Fulton,SHARED3FREE,279
212,Fulton,TOTAL,2351
212,Fulton,WALK,61
212,Fulton,WALK_ALLTRN,3
212,Fulton,WALK_PRMTRN,5
213,Fulton,BIKE,6
213,Fulton,DRIVEALONEFREE,1097
213,Fulton,DRIVEALONEPAY,2
213,Fulton,KNR_ALLTRN,4
213,Fulton,KNR_PRMTRN,8
213,Fulton,PNR_PRMTRN,14
213,Fulton,SCHOOL_BUS,52
213,Fulton,SHARED2FREE,373
213,Fulton,SHARED2PAY,1
213,Fulton,SHARED3FREE,173
213,Fulton,TOTAL,1831
213,Fulton,WALK,51
213,Fulton,WALK_ALLTRN,50
214,Fulton,BIKE,37
214,Fulton,DRIVEALONEFREE,4096
214,Fulton,DRIVEALONEPAY,20
214,Fulton,KNR_ALLTRN,15
214,Fulton,KNR_PRMTRN,25
214,Fulton,PNR_ALLTRN,2
214,Fulton,PNR_PRMTRN,40
214,Fulton,SCHOOL_BUS,353
214,Fulton,SHARED2FREE,1614
214,Fulton,SHARED2PAY,3
214,Fulton,SHARED3FREE,1034
214,Fulton,TOTAL,7705
214,Fulton,WALK,336
214,Fulton,WALK_ALLTRN,125
214,Fulton,WALK_PRMTRN,5
215,Fulton,BIKE,44
215,Fulton,DRIVEALONEFREE,5005
215,Fulton,DRIVEALONEPAY,33
215,Fulton,KNR_ALLTRN,32
215,Fulton,KNR_PRMTRN,23
215,Fulton,PNR_ALLTRN,4
215,Fulton,PNR_PRMTRN,64
215,Fulton,SCHOOL_BUS,634
215,Fulton,SHARED2FREE,2474
215,Fulton,SHARED2PAY,1
215,Fulton,SHARED3FREE,1679
215,Fulton,TOTAL,10386
215,Fulton,WALK,269
215,Fulton,WALK_ALLTRN,124
216,Fulton,BIKE,14
216,Fulton,DRIVEALONEFREE,2729
216,Fulton,DRIVEALONEPAY,8
216,Fulton,KNR_ALLTRN,7
216,Fulton,KNR_PRMTRN,16
216,Fulton,PNR_ALLTRN,1
216,Fulton,PNR_PRMTRN,43
216,Fulton,SCHOOL_BUS,332
216,Fulton,SHARED2FREE,1216
216,Fulton,SHARED2PAY,4
216,Fulton,SHARED3FREE,901
216,Fulton,TOTAL,5377
216,Fulton,WALK,78
216,Fulton,WALK_ALLTRN,28
217,Fulton,BIKE,8
217,Fulton,DRIVEALONEFREE,1374
217,Fulton,DRIVEALONEPAY,9
217,Fulton,KNR_ALLTRN,3
217,Fulton,KNR_PRMTRN,6
217,Fulton,PNR_ALLTRN,2
217,Fulton,PNR_PRMTRN,19
217,Fulton,SCHOOL_BUS,112
217,Fulton,SHARED2FREE,564
217,Fulton,SHARED2PAY,2
217,Fulton,SHARED3FREE,337
217,Fulton,TOTAL,2483
217,Fulton,WALK,42
217,Fulton,WALK_ALLTRN,5
218,Fulton,BIKE,1
218,Fulton,DRIVEALONEFREE,83
218,Fulton,PNR_PRMTRN,1
218,Fulton,SCHOOL_BUS,5
218,Fulton,SHARED2FREE,33
218,Fulton,SHARED3FREE,14
218,Fulton,TOTAL,138
218,Fulton,WALK,1
219,Fulton,BIKE,7
219,Fulton,DRIVEALONEFREE,2193
219,Fulton,DRIVEALONEPAY,10
219,Fulton,KNR_ALLTRN,3
219,Fulton,KNR_PRMTRN,4
219,Fulton,PNR_ALLTRN,1
219,Fulton,PNR_PRMTRN,9
219,Fulton,SCHOOL_BUS,272
219,Fulton,SHARED2FREE,928
219,Fulton,SHARED2PAY,5
219,Fulton,SHARED3FREE,676
219,Fulton,TOTAL,4144
219,Fulton,WALK,36
220,Fulton,BIKE,28
220,Fulton,DRIVEALONEFREE,5872
220,Fulton,DRIVEALONEPAY,111
220,Fulton,KNR_ALLTRN,10
220,Fulton,PNR_ALLTRN,2
220,Fulton,PNR_PRMTRN,1
220,Fulton,SCHOOL_BUS,13
220,Fulton,SHARED2FREE,890
220,Fulton,SHARED2PAY,13
220,Fulton,SHARED3FREE,466
220,Fulton,TOTAL,7542
220,Fulton,WALK,118
220,Fulton,WALK_ALLTRN,18
221,Fulton,BIKE,17
221,Fulton,DRIVEALONEFREE,4457
221,Fulton,DRIVEALONEPAY,90
221,Fulton,KNR_ALLTRN,2
221,Fulton,KNR_PRMTRN,1
221,Fulton,PNR_ALLTRN,1
221,Fulton,PNR_PRMTRN,4
221,Fulton,SCHOOL_BUS,252
221,Fulton,SHARED2FREE,1306
221,Fulton,SHARED2PAY,12
221,Fulton,SHARED3FREE,749
221,Fulton,TOTAL,6999
221,Fulton,WALK,108
222,Fulton,BIKE,5
222,Fulton,DRIVEALONEFREE,273
222,Fulton,DRIVEALONEPAY,3
222,Fulton,PNR_PRMTRN,3
222,Fulton,SCHOOL_BUS,15
222,Fulton,SHARED2FREE,98
222,Fulton,SHARED3FREE,57
222,Fulton,TOTAL,458
222,Fulton,WALK,4
223,Fulton,BIKE,5
223,Fulton,DRIVEALONEFREE,1743
223,Fulton,DRIVEALONEPAY,6
223,Fulton,KNR_ALLTRN,7
223,Fulton,KNR_PRMTRN,7
223,Fulton,PNR_ALLTRN,2
223,Fulton,PNR_PRMTRN,21
223,Fulton,SCHOOL_BUS,166
223,Fulton,SHARED2FREE,733
223,Fulton,SHARED2PAY,1
223,Fulton,SHARED3FREE,488
223,Fulton,TOTAL,3227
223,Fulton,WALK,46
223,Fulton,WALK_ALLTRN,2
224,Fulton,BIKE,18
224,Fulton,DRIVEALONEFREE,2260
224,Fulton,DRIVEALONEPAY,11
224,Fulton,KNR_ALLTRN,5
224,Fulton,KNR_PRMTRN,11
224,Fulton,PNR_ALLTRN,1
224,Fulton,PNR_PRMTRN,25
224,Fulton,SCHOOL_BUS,90
224,Fulton,SHARED2FREE,741
224,Fulton,SHARED2PAY,4
224,Fulton,SHARED3FREE,461
224,Fulton,TOTAL,3754
224,Fulton,WALK,90
224,Fulton,WALK_ALLTRN,37
225,Fulton,BIKE,36
225,Fulton,DRIVEALONEFREE,3120
225,Fulton,DRIVEALONEPAY,15
225,Fulton,KNR_ALLTRN,11
225,Fulton,KNR_PRMTRN,14
225,Fulton,PNR_ALLTRN,1
225,Fulton,PNR_PRMTRN,13
225,Fulton,SCHOOL_BUS,143
225,Fulton,SHARED2FREE,1077
225,Fulton,SHARED2PAY,1
225,Fulton,SHARED3FREE,632
225,Fulton,TOTAL,5412
225,Fulton,WALK,285
225,Fulton,WALK_ALLTRN,64
226,Fulton,BIKE,11
226,Fulton,DRIVEALONEFREE,1050
226,Fulton,DRIVEALONEPAY,8
226,Fulton,KNR_ALLTRN,2
226,Fulton,PNR_ALLTRN,1
226,Fulton,SHARED2FREE,310
226,Fulton,SHARED2PAY,2
226,Fulton,SHARED3FREE,179
226,Fulton,TOTAL,1668
226,Fulton,WALK,71
226,Fulton,WALK_ALLTRN,34
227,Fulton,BIKE,4
227,Fulton,DRIVEALONEFREE,669
227,Fulton,DRIVEALONEPAY,1
227,Fulton,KNR_ALLTRN,2
227,Fulton,PNR_ALLTRN,2
227,Fulton,SHARED2FREE,175
227,Fulton,SHARED2PAY,1
227,Fulton,SHARED3FREE,103
227,Fulton,TOTAL,1037
227,Fulton,WALK,67
227,Fulton,WALK_ALLTRN,13
228,Fulton,BIKE,43
228,Fulton,DRIVEALONEFREE,4725
228,Fulton,DRIVEALONEPAY,34
228,Fulton,KNR_ALLTRN,13
228,Fulton,KNR_PRMTRN,11
228,Fulton,PNR_ALLTRN,3
228,Fulton,PNR_PRMTRN,20
228,Fulton,SCHOOL_BUS,477
228,Fulton,SHARED2FREE,1968
228,Fulton,SHARED2PAY,7
228,Fulton,SHARED3FREE,1457
228,Fulton,TOTAL,9127
228,Fulton,WALK,338
228,Fulton,WALK_ALLTRN,31
229,Fulton,DRIVEALONEFREE,218
229,Fulton,KNR_ALLTRN,1
229,Fulton,SCHOOL_BUS,6
229,Fulton,SHARED2FREE,55
229,Fulton,SHARED3FREE,30
229,Fulton,TOTAL,312
229,Fulton,WALK,2
230,Fulton,BIKE,2
230,Fulton,DRIVEALONEFREE,272
230,Fulton,DRIVEALONEPAY,2
230,Fulton,KNR_PRMTRN,2
230,Fulton,PNR_PRMTRN,2
230,Fulton,SCHOOL_BUS,9
230,Fulton,SHARED2FREE,107
230,Fulton,SHARED3FREE,67
230,Fulton,TOTAL,474
230,Fulton,WALK,10
230,Fulton,WALK_ALLTRN,1
231,Fulton,BIKE,7
231,Fulton,DRIVEALONEFREE,1134
231,Fulton,DRIVEALONEPAY,4
231,Fulton,KNR_ALLTRN,5
231,Fulton,KNR_PRMTRN,1
231,Fulton,PNR_ALLTRN,2
231,Fulton,PNR_PRMTRN,9
231,Fulton,SCHOOL_BUS,55
231,Fulton,SHARED2FREE,321
231,Fulton,SHARED3FREE,244
231,Fulton,TOTAL,1879
231,Fulton,WALK,81
231,Fulton,WALK_ALLTRN,16
232,Fulton,BIKE,12
232,Fulton,DRIVEALONEFREE,2079
232,Fulton,DRIVEALONEPAY,26
232,Fulton,KNR_ALLTRN,3
232,Fulton,PNR_ALLTRN,3
232,Fulton,SHARED2FREE,522
232,Fulton,SHARED2PAY,2
232,Fulton,SHARED3FREE,261
232,Fulton,TOTAL,3068
232,Fulton,WALK,135
232,Fulton,WALK_ALLTRN,25
233,Fulton,BIKE,2
233,Fulton,DRIVEALONEFREE,646
233,Fulton,DRIVEALONEPAY,7
233,Fulton,SCHOOL_BUS,10
233,Fulton,SHARED2FREE,156
233,Fulton,SHARED3FREE,63
233,Fulton,TOTAL,937
233,Fulton,WALK,44
233,Fulton,WALK_ALLTRN,9
234,Fulton,BIKE,7
234,Fulton,DRIVEALONEFREE,607
234,Fulton,DRIVEALONEPAY,7
234,Fulton,KNR_ALLTRN,5
234,Fulton,KNR_PRMTRN,1
234,Fulton,PNR_PRMTRN,1
234,Fulton,SCHOOL_BUS,447
234,Fulton,SHARED2FREE,423
234,Fulton,SHARED3FREE,340
234,Fulton,TOTAL,1980
234,Fulton,WALK,118
234,Fulton,WALK_ALLTRN,24
235,Fulton,BIKE,1
235,Fulton,DRIVEALONEFREE,113
235,Fulton,DRIVEALONEPAY,1
235,Fulton,PNR_PRMTRN,1
235,Fulton,SCHOOL_BUS,4
235,Fulton,SHARED2FREE,45
235,Fulton,SHARED3FREE,19
235,Fulton,TOTAL,192
235,Fulton,WALK,7
235,Fulton,WALK_ALLTRN,1
236,Fulton,BIKE,8
236,Fulton,DRIVEALONEFREE,712
236,Fulton,DRIVEALONEPAY,3
236,Fulton,KNR_ALLTRN,2
236,Fulton,SHARED2FREE,189
236,Fulton,SHARED2PAY,1
236,Fulton,SHARED3FREE,165
236,Fulton,TOTAL,1149
236,Fulton,WALK,64
236,Fulton,WALK_ALLTRN,5
237,Fulton,BIKE,17
237,Fulton,DRIVEALONEFREE,1216
237,Fulton,DRIVEALONEPAY,11
237,Fulton,KNR_ALLTRN,4
237,Fulton,PNR_PRMTRN,1
237,Fulton,SCHOOL_BUS,21
237,Fulton,SHARED2FREE,289
237,Fulton,SHARED3FREE,209
237,Fulton,TOTAL,1915
237,Fulton,WALK,111
237,Fulton,WALK_ALLTRN,36
238,Fulton,BIKE,21
238,Fulton,DRIVEALONEFREE,2122
238,Fulton,DRIVEALONEPAY,17
238,Fulton,KNR_ALLTRN,11
238,Fulton,PNR_ALLTRN,4
238,Fulton,PNR_PRMTRN,3
238,Fulton,SCHOOL_BUS,12
238,Fulton,SHARED2FREE,606
238,Fulton,SHARED2PAY,2
238,Fulton,SHARED3FREE,340
238,Fulton,TOTAL,3515
238,Fulton,WALK,284
238,Fulton,WALK_ALLTRN,93
239,Fulton,BIKE,24
239,Fulton,DRIVEALONEFREE,3162
239,Fulton,DRIVEALONEPAY,44
239,Fulton,KNR_ALLTRN,14
239,Fulton,KNR_PRMTRN,1
239,Fulton,PNR_ALLTRN,4
239,Fulton,PNR_PRMTRN,2
239,Fulton,SCHOOL_BUS,10
239,Fulton,SHARED2FREE,995
239,Fulton,SHARED2PAY,3
239,Fulton,SHARED3FREE,581
239,Fulton,TOTAL,5301
239,Fulton,WALK,362
239,Fulton,WALK_ALLTRN,99
240,Fulton,BIKE,67
240,Fulton,DRIVEALONEFREE,7637
240,Fulton,DRIVEALONEPAY,60
240,Fulton,KNR_ALLTRN,16
240,Fulton,KNR_PRMTRN,10
240,Fulton,PNR_ALLTRN,5
240,Fulton,PNR_PRMTRN,14
240,Fulton,SCHOOL_BUS,141
240,Fulton,SHARED2FREE,2588
240,Fulton,SHARED2PAY,1
240,Fulton,SHARED3FREE,1457
240,Fulton,TOTAL,12974
240,Fulton,WALK,849
240,Fulton,WALK_ALLTRN,114
240,Fulton,WALK_PRMTRN,15
241,Fulton,BIKE,21
241,Fulton,DRIVEALONEFREE,3342
241,Fulton,DRIVEALONEPAY,56
241,Fulton,KNR_ALLTRN,2
241,Fulton,KNR_PRMTRN,17
241,Fulton,PNR_PRMTRN,24
241,Fulton,SCHOOL_BUS,87
241,Fulton,SHARED2FREE,832
241,Fulton,SHARED2PAY,2
241,Fulton,SHARED3FREE,488
241,Fulton,TOTAL,5241
241,Fulton,WALK,298
241,Fulton,WALK_ALLTRN,22
241,Fulton,WALK_PRMTRN,50
242,Fulton,BIKE,7
242,Fulton,DRIVEALONEFREE,619
242,Fulton,DRIVEALONEPAY,6
242,Fulton,KNR_ALLTRN,1
242,Fulton,KNR_PRMTRN,2
242,Fulton,PNR_ALLTRN,1
242,Fulton,PNR_PRMTRN,12
242,Fulton,SCHOOL_BUS,20
242,Fulton,SHARED2FREE,176
242,Fulton,SHARED2PAY,1
242,Fulton,SHARED3FREE,74
242,Fulton,TOTAL,962
242,Fulton,WALK,31
242,Fulton,WALK_ALLTRN,4
242,Fulton,WALK_PRMTRN,8
243,Fulton,BIKE,62
243,Fulton,DRIVEALONEFREE,6900
243,Fulton,DRIVEALONEPAY,109
243,Fulton,KNR_ALLTRN,24
243,Fulton,KNR_PRMTRN,101
243,Fulton,PNR_ALLTRN,12
243,Fulton,PNR_PRMTRN,98
243,Fulton,SCHOOL_BUS,595
243,Fulton,SHARED2FREE,1923
243,Fulton,SHARED2PAY,20
243,Fulton,SHARED3FREE,1185
243,Fulton,TOTAL,12270
243,Fulton,WALK,968
243,Fulton,WALK_ALLTRN,137
243,Fulton,WALK_PRMTRN,136
244,Fulton,BIKE,28
244,Fulton,DRIVEALONEFREE,4438
244,Fulton,DRIVEALONEPAY,64
244,Fulton,KNR_PRMTRN,77
244,Fulton,PNR_PRMTRN,130
244,Fulton,SHARED2FREE,1019
244,Fulton,SHARED2PAY,11
244,Fulton,SHARED3FREE,493
244,Fulton,TOTAL,7143
244,Fulton,WALK,634
244,Fulton,WALK_ALLTRN,139
244,Fulton,WALK_PRMTRN,110
245,Fulton,BIKE,21
245,Fulton,DRIVEALONEFREE,3080
245,Fulton,DRIVEALONEPAY,20
245,Fulton,KNR_ALLTRN,3
245,Fulton,KNR_PRMTRN,15
245,Fulton,PNR_PRMTRN,36
245,Fulton,SCHOOL_BUS,56
245,Fulton,SHARED2FREE,1027
245,Fulton,SHARED2PAY,3
245,Fulton,SHARED3FREE,546
245,Fulton,TOTAL,5480
245,Fulton,WALK,401
245,Fulton,WALK_ALLTRN,70
245,Fulton,WALK_PRMTRN,202
246,Fulton,BIKE,60
246,Fulton,DRIVEALONEFREE,9503
246,Fulton,DRIVEALONEPAY,216
246,Fulton,KNR_ALLTRN,28
246,Fulton,KNR_PRMTRN,84
246,Fulton,PNR_ALLTRN,30
246,Fulton,PNR_PRMTRN,146
246,Fulton,SCHOOL_BUS,216
246,Fulton,SHARED2FREE,1679
246,Fulton,SHARED2PAY,22
246,Fulton,SHARED3FREE,887
246,Fulton,TOTAL,14284
246,Fulton,WALK,1008
246,Fulton,WALK_ALLTRN,216
246,Fulton,WALK_PRMTRN,189
247,Fulton,BIKE,18
247,Fulton,DRIVEALONEFREE,4617
247,Fulton,DRIVEALONEPAY,90
247,Fulton,KNR_ALLTRN,17
247,Fulton,KNR_PRMTRN,39
247,Fulton,PNR_ALLTRN,28
247,Fulton,PNR_PRMTRN,67
247,Fulton,SCHOOL_BUS,27
247,Fulton,SHARED2FREE,759
247,Fulton,SHARED2PAY,11
247,Fulton,SHARED3FREE,346
247,Fulton,TOTAL,7042
247,Fulton,WALK,713
247,Fulton,WALK_ALLTRN,234
247,Fulton,WALK_PRMTRN,76
248,Fulton,BIKE,51
248,Fulton,DRIVEALONEFREE,10038
248,Fulton,DRIVEALONEPAY,209
248,Fulton,KNR_ALLTRN,34
248,Fulton,KNR_PRMTRN,29
248,Fulton,PNR_ALLTRN,40
248,Fulton,PNR_PRMTRN,50
248,Fulton,SCHOOL_BUS,46
248,Fulton,SHARED2FREE,1665
248,Fulton,SHARED2PAY,12
248,Fulton,SHARED3FREE,907
248,Fulton,TOTAL,14795
248,Fulton,WALK,1221
248,Fulton,WALK_ALLTRN,408
248,Fulton,WALK_PRMTRN,85
249,Fulton,BIKE,25
249,Fulton,DRIVEALONEFREE,2200
249,Fulton,DRIVEALONEPAY,54
249,Fulton,KNR_ALLTRN,10
249,Fulton,KNR_PRMTRN,10
249,Fulton,PNR_ALLTRN,3
249,Fulton,PNR_PRMTRN,16
249,Fulton,SCHOOL_BUS,133
249,Fulton,SHARED2FREE,479
249,Fulton,SHARED2PAY,6
249,Fulton,SHARED3FREE,277
249,Fulton,TOTAL,3518
249,Fulton,WALK,230
249,Fulton,WALK_ALLTRN,39
249,Fulton,WALK_PRMTRN,36
250,Fulton,BIKE,12
250,Fulton,DRIVEALONEFREE,2378
250,Fulton,DRIVEALONEPAY,27
250,Fulton,KNR_ALLTRN,5
250,Fulton,KNR_PRMTRN,6
250,Fulton,PNR_ALLTRN,2
250,Fulton,PNR_PRMTRN,7
250,Fulton,SCHOOL_BUS,84
250,Fulton,SHARED2FREE,670
250,Fulton,SHARED2PAY,3
250,Fulton,SHARED3FREE,379
250,Fulton,TOTAL,3913
250,Fulton,WALK,293
250,Fulton,WALK_ALLTRN,24
250,Fulton,WALK_PRMTRN,23
251,Fulton,BIKE,14
251,Fulton,DRIVEALONEFREE,2049
251,Fulton,DRIVEALONEPAY,15
251,Fulton,KNR_ALLTRN,14
251,Fulton,KNR_PRMTRN,4
251,Fulton,PNR_ALLTRN,4
251,Fulton,PNR_PRMTRN,1
251,Fulton,SCHOOL_BUS,441
251,Fulton,SHARED2FREE,907
251,Fulton,SHARED3FREE,696
251,Fulton,TOTAL,4511
251,Fulton,WALK,268
251,Fulton,WALK_ALLTRN,96
251,Fulton,WALK_PRMTRN,2
252,Fulton,BIKE,5
252,Fulton,DRIVEALONEFREE,889
252,Fulton,DRIVEALONEPAY,6
252,Fulton,KNR_ALLTRN,2
252,Fulton,KNR_PRMTRN,4
252,Fulton,PNR_ALLTRN,2
252,Fulton,PNR_PRMTRN,4
252,Fulton,SCHOOL_BUS,50
252,Fulton,SHARED2FREE,326
252,Fulton,SHARED3FREE,193
252,Fulton,TOTAL,1662
252,Fulton,WALK,132
252,Fulton,WALK_ALLTRN,49
253,Fulton,BIKE,1
253,Fulton,DRIVEALONEFREE,260
253,Fulton,DRIVEALONEPAY,1
253,Fulton,KNR_ALLTRN,1
253,Fulton,SCHOOL_BUS,3
253,Fulton,SHARED2FREE,61
253,Fulton,SHARED3FREE,59
253,Fulton,TOTAL,417
253,Fulton,WALK,30
253,Fulton,WALK_ALLTRN,1
254,Fulton,BIKE,45
254,Fulton,DRIVEALONEFREE,3932
254,Fulton,DRIVEALONEPAY,37
254,Fulton,KNR_ALLTRN,32
254,Fulton,KNR_PRMTRN,1
254,Fulton,PNR_ALLTRN,9
254,Fulton,PNR_PRMTRN,2
254,Fulton,SCHOOL_BUS,353
254,Fulton,SHARED2FREE,1255
254,Fulton,SHARED2PAY,5
254,Fulton,SHARED3FREE,1160
254,Fulton,TOTAL,7763
254,Fulton,WALK,717
254,Fulton,WALK_ALLTRN,215
255,Fulton,BIKE,66
255,Fulton,DRIVEALONEFREE,7317
255,Fulton,DRIVEALONEPAY,80
255,Fulton,KNR_ALLTRN,33
255,Fulton,KNR_PRMTRN,13
255,Fulton,PNR_ALLTRN,6
255,Fulton,PNR_PRMTRN,27
255,Fulton,SCHOOL_BUS,300
255,Fulton,SHARED2FREE,2305
255,Fulton,SHARED2PAY,6
255,Fulton,SHARED3FREE,1471
255,Fulton,TOTAL,12703
255,Fulton,WALK,882
255,Fulton,WALK_ALLTRN,196
255,Fulton,WALK_PRMTRN,1
256,Fulton,BIKE,38
256,Fulton,DRIVEALONEFREE,5439
256,Fulton,DRIVEALONEPAY,97
256,Fulton,KNR_ALLTRN,34
256,Fulton,KNR_PRMTRN,3
256,Fulton,PNR_ALLTRN,27
256,Fulton,PNR_PRMTRN,12
256,Fulton,SCHOOL_BUS,117
256,Fulton,SHARED2FREE,1130
256,Fulton,SHARED2PAY,10
256,Fulton,SHARED3FREE,608
256,Fulton,TOTAL,8235
256,Fulton,WALK,437
256,Fulton,WALK_ALLTRN,276
256,Fulton,WALK_PRMTRN,7
257,Fulton,BIKE,3
257,Fulton,DRIVEALONEFREE,939
257,Fulton,DRIVEALONEPAY,20
257,Fulton,KNR_ALLTRN,2
257,Fulton,KNR_PRMTRN,2
257,Fulton,PNR_PRMTRN,3
257,Fulton,SHARED2FREE,149
257,Fulton,SHARED2PAY,4
257,Fulton,SHARED3FREE,59
257,Fulton,TOTAL,1278
257,Fulton,WALK,80
257,Fulton,WALK_ALLTRN,9
257,Fulton,WALK_PRMTRN,8
258,Fulton,BIKE,12
258,Fulton,DRIVEALONEFREE,1968
258,Fulton,DRIVEALONEPAY,40
258,Fulton,KNR_PRMTRN,10
258,Fulton,PNR_PRMTRN,16
258,Fulton,SHARED2FREE,295
258,Fulton,SHARED2PAY,1
258,Fulton,SHARED3FREE,150
258,Fulton,TOTAL,2773
258,Fulton,WALK,237
258,Fulton,WALK_ALLTRN,17
258,Fulton,WALK_PRMTRN,27
259,Fulton,BIKE,12
259,Fulton,DRIVEALONEFREE,1759
259,Fulton,DRIVEALONEPAY,35
259,Fulton,KNR_ALLTRN,1
259,Fulton,KNR_PRMTRN,6
259,Fulton,PNR_PRMTRN,9
259,Fulton,SCHOOL_BUS,42
259,Fulton,SHARED2FREE,473
259,Fulton,SHARED2PAY,5
259,Fulton,SHARED3FREE,290
259,Fulton,TOTAL,2758
259,Fulton,WALK,117
259,Fulton,WALK_ALLTRN,4
259,Fulton,WALK_PRMTRN,5
260,Fulton,BIKE,18
260,Fulton,DRIVEALONEFREE,1699
260,Fulton,DRIVEALONEPAY,10
260,Fulton,KNR_ALLTRN,8
260,Fulton,KNR_PRMTRN,13
260,Fulton,PNR_ALLTRN,3
260,Fulton,PNR_PRMTRN,21
260,Fulton,SCHOOL_BUS,104
260,Fulton,SHARED2FREE,512
260,Fulton,SHARED3FREE,311
260,Fulton,TOTAL,2859
260,Fulton,WALK,127
260,Fulton,WALK_ALLTRN,22
260,Fulton,WALK_PRMTRN,11
261,Fulton,BIKE,90
261,Fulton,DRIVEALONEFREE,6802
261,Fulton,DRIVEALONEPAY,83
261,Fulton,KNR_ALLTRN,35
261,Fulton,KNR_PRMTRN,47
261,Fulton,PNR_ALLTRN,9
261,Fulton,PNR_PRMTRN,21
261,Fulton,SCHOOL_BUS,648
261,Fulton,SHARED2FREE,2359
261,Fulton,SHARED2PAY,7
261,Fulton,SHARED3FREE,1787
261,Fulton,TOTAL,13029
261,Fulton,WALK,917
261,Fulton,WALK_ALLTRN,220
261,Fulton,WALK_PRMTRN,4
262,Fulton,BIKE,64
262,Fulton,DRIVEALONEFREE,6523
262,Fulton,DRIVEALONEPAY,58
262,Fulton,KNR_ALLTRN,29
262,Fulton,KNR_PRMTRN,19
262,Fulton,PNR_ALLTRN,10
262,Fulton,PNR_PRMTRN,21
262,Fulton,SCHOOL_BUS,712
262,Fulton,SHARED2FREE,2766
262,Fulton,SHARED2PAY,11
262,Fulton,SHARED3FREE,2291
262,Fulton,TOTAL,13723
262,Fulton,WALK,946
262,Fulton,WALK_ALLTRN,273
