ZONE,PER,QUANTITY
4259,PER18,26
4259,PER19,25
4259,PER20,30
4259,PER21,36
4259,PER22,35
4259,PER23,41
4259,PER24,44
4259,PER25,43
4259,PER26,41
4259,PER27,40
4259,PER28,37
4259,PER29,37
4259,PER30,41
4259,PER31,33
4259,PER32,31
4259,PER33,30
4259,PER34,36
4259,PER35,39
4259,PER36,45
4259,PER37,50
4259,PER38,42
4259,PER39,31
4259,PER40,24
4259,PER41,18
4259,PER42,14
4259,PER43,9
4259,PER44,5
4259,PER45,4
4259,PER46,1
4259,PER47,4
4260,PER10,29
4260,PER11,55
4260,PER12,138
4260,PER13,410
4260,PER14,803
4260,PER15,990
4260,PER16,1072
4260,PER17,1043
4260,PER18,1049
4260,PER19,1066
4260,PER20,1081
4260,PER21,1088
4260,PER22,1077
4260,PER23,1066
4260,PER24,1031
4260,PER25,1014
4260,PER26,1006
4260,PER27,1015
4260,PER28,944
4260,PER29,741
4260,PER30,518
4260,PER31,408
4260,PER32,322
4260,PER33,270
4260,PER34,223
4260,PER35,202
4260,PER36,178
4260,PER37,165
4260,PER38,141
4260,PER39,127
4260,PER40,95
4260,PER41,66
4260,PER42,48
4260,PER43,34
4260,PER44,23
4260,PER45,14
4260,PER46,11
4260,PER47,7
4260,PER8,4
4260,PER9,9
4261,PER11,2
4261,PER12,5
4261,PER13,11
4261,PER14,31
4261,PER15,39
4261,PER16,40
4261,PER17,40
4261,PER18,40
4261,PER19,39
4261,PER20,45
4261,PER21,58
4261,PER22,61
4261,PER23,65
4261,PER24,62
4261,PER25,54
4261,PER26,52
4261,PER27,60
4261,PER28,59
4261,PER29,50
4261,PER30,45
4261,PER31,42
4261,PER32,49
4261,PER33,43
4261,PER34,37
4261,PER35,42
4261,PER36,66
4261,PER37,80
4261,PER38,76
4261,PER39,66
4261,PER40,42
4261,PER41,28
4261,PER42,16
4261,PER43,6
4261,PER44,3
4261,PER45,2
4261,PER46,2
4261,PER47,1
4262,PER10,48
4262,PER11,84
4262,PER12,145
4262,PER13,326
4262,PER14,592
4262,PER15,747
4262,PER16,810
4262,PER17,835
4262,PER18,883
4262,PER19,916
4262,PER20,940
4262,PER21,947
4262,PER22,949
4262,PER23,941
4262,PER24,918
4262,PER25,914
4262,PER26,919
4262,PER27,917
4262,PER28,867
4262,PER29,743
4262,PER30,623
4262,PER31,547
4262,PER32,475
4262,PER33,404
4262,PER34,368
4262,PER35,346
4262,PER36,321
4262,PER37,272
4262,PER38,225
4262,PER39,185
4262,PER40,152
4262,PER41,111
4262,PER42,89
4262,PER43,65
4262,PER44,46
4262,PER45,31
4262,PER46,20
4262,PER47,9
4262,PER8,13
4262,PER9,23
4263,PER10,12
4263,PER11,19
4263,PER12,31
4263,PER13,54
4263,PER14,85
4263,PER15,112
4263,PER16,120
4263,PER17,111
4263,PER18,114
4263,PER19,112
4263,PER20,115
4263,PER21,115
4263,PER22,114
4263,PER23,120
4263,PER24,128
4263,PER25,113
4263,PER26,118
4263,PER27,121
4263,PER28,118
4263,PER29,117
4263,PER30,104
4263,PER31,85
4263,PER32,80
4263,PER33,80
4263,PER34,94
4263,PER35,100
4263,PER36,110
4263,PER37,107
4263,PER38,92
4263,PER39,81
4263,PER40,63
4263,PER41,50
4263,PER42,29
4263,PER43,23
4263,PER44,21
4263,PER45,14
4263,PER46,7
4263,PER47,3
4263,PER8,1
4263,PER9,5
4264,PER10,29
4264,PER11,46
4264,PER12,99
4264,PER13,252
4264,PER14,520
4264,PER15,671
4264,PER16,699
4264,PER17,682
4264,PER18,688
4264,PER19,701
4264,PER20,700
4264,PER21,701
4264,PER22,703
4264,PER23,707
4264,PER24,696
4264,PER25,679
4264,PER26,704
4264,PER27,742
4264,PER28,721
4264,PER29,562
4264,PER30,398
4264,PER31,312
4264,PER32,260
4264,PER33,215
4264,PER34,172
4264,PER35,188
4264,PER36,194
4264,PER37,191
4264,PER38,167
4264,PER39,128
4264,PER40,102
4264,PER41,80
4264,PER42,50
4264,PER43,30
4264,PER44,19
4264,PER45,20
4264,PER46,13
4264,PER47,10
4264,PER8,2
4264,PER9,10
4265,PER10,20
4265,PER11,22
4265,PER12,23
4265,PER13,30
4265,PER14,62
4265,PER15,84
4265,PER16,87
4265,PER17,84
4265,PER18,90
4265,PER19,100
4265,PER20,101
4265,PER21,105
4265,PER22,108
4265,PER23,108
4265,PER24,97
4265,PER25,95
4265,PER26,96
4265,PER27,104
4265,PER28,112
4265,PER29,108
4265,PER30,99
4265,PER31,101
4265,PER32,109
4265,PER33,112
4265,PER34,121
4265,PER35,134
4265,PER36,144
4265,PER37,133
4265,PER38,114
4265,PER39,95
4265,PER40,65
4265,PER41,43
4265,PER42,27
4265,PER43,16
4265,PER44,11
4265,PER45,7
4265,PER46,2
4265,PER47,2
4265,PER8,2
4265,PER9,16
4266,PER10,17
4266,PER11,34
4266,PER12,91
4266,PER13,348
4266,PER14,735
4266,PER15,897
4266,PER16,931
4266,PER17,902
4266,PER18,914
4266,PER19,921
4266,PER20,937
4266,PER21,937
4266,PER22,931
4266,PER23,942
4266,PER24,927
4266,PER25,920
4266,PER26,917
4266,PER27,932
4266,PER28,874
4266,PER29,667
4266,PER30,463
4266,PER31,351
4266,PER32,274
4266,PER33,232
4266,PER34,204
4266,PER35,197
4266,PER36,183
4266,PER37,179
4266,PER38,148
4266,PER39,126
4266,PER40,95
4266,PER41,69
4266,PER42,37
4266,PER43,34
4266,PER44,19
4266,PER45,15
4266,PER46,10
4266,PER47,9
4266,PER8,6
4266,PER9,11
4267,PER10,10
4267,PER11,26
4267,PER12,30
4267,PER13,35
4267,PER14,71
4267,PER15,98
4267,PER16,113
4267,PER17,108
4267,PER18,112
4267,PER19,117
4267,PER20,124
4267,PER21,129
4267,PER22,120
4267,PER23,126
4267,PER24,125
4267,PER25,124
4267,PER26,128
4267,PER27,133
4267,PER28,127
4267,PER29,117
4267,PER30,129
4267,PER31,153
4267,PER32,180
4267,PER33,191
4267,PER34,206
4267,PER35,227
4267,PER36,258
4267,PER37,263
4267,PER38,233
4267,PER39,191
4267,PER40,163
4267,PER41,102
4267,PER42,49
4267,PER43,39
4267,PER44,19
4267,PER45,10
4267,PER46,8
4267,PER47,3
4267,PER8,2
4267,PER9,5
4268,PER10,16
4268,PER11,29
4268,PER12,41
4268,PER13,74
4268,PER14,108
4268,PER15,132
4268,PER16,152
4268,PER17,152
4268,PER18,155
4268,PER19,161
4268,PER20,166
4268,PER21,180
4268,PER22,186
4268,PER23,190
4268,PER24,193
4268,PER25,189
4268,PER26,188
4268,PER27,190
4268,PER28,186
4268,PER29,182
4268,PER30,177
4268,PER31,168
4268,PER32,146
4268,PER33,139
4268,PER34,129
4268,PER35,125
4268,PER36,119
4268,PER37,104
4268,PER38,86
4268,PER39,69
4268,PER40,60
4268,PER41,50
4268,PER42,36
4268,PER43,25
4268,PER44,22
4268,PER45,15
4268,PER46,8
4268,PER47,4
4268,PER8,4
4268,PER9,6
4269,PER10,8
4269,PER11,12
4269,PER12,23
4269,PER13,41
4269,PER14,62
4269,PER15,84
4269,PER16,99
4269,PER17,111
4269,PER18,118
4269,PER19,124
4269,PER20,133
4269,PER21,135
4269,PER22,140
4269,PER23,141
4269,PER24,131
4269,PER25,131
4269,PER26,139
4269,PER27,146
4269,PER28,135
4269,PER29,134
4269,PER30,129
4269,PER31,132
4269,PER32,111
4269,PER33,103
4269,PER34,89
4269,PER35,87
4269,PER36,101
4269,PER37,87
4269,PER38,75
4269,PER39,66
4269,PER40,51
4269,PER41,40
4269,PER42,29
4269,PER43,23
4269,PER44,11
4269,PER45,9
4269,PER46,5
4269,PER47,3
4269,PER9,3
4270,PER10,3
4270,PER11,5
4270,PER12,14
4270,PER13,31
4270,PER14,74
4270,PER15,89
4270,PER16,86
4270,PER17,91
4270,PER18,94
4270,PER19,100
4270,PER20,105
4270,PER21,102
4270,PER22,106
4270,PER23,106
4270,PER24,101
4270,PER25,99
4270,PER26,99
4270,PER27,97
4270,PER28,105
4270,PER29,95
4270,PER30,83
4270,PER31,82
4270,PER32,82
4270,PER33,85
4270,PER34,114
4270,PER35,120
4270,PER36,128
4270,PER37,121
4270,PER38,106
4270,PER39,82
4270,PER40,60
4270,PER41,44
4270,PER42,35
4270,PER43,27
4270,PER44,14
4270,PER45,13
4270,PER46,3
4270,PER8,4
4270,PER9,6
4271,PER10,67
4271,PER11,120
4271,PER12,186
4271,PER13,294
4271,PER14,482
4271,PER15,607
4271,PER16,708
4271,PER17,732
4271,PER18,766
4271,PER19,785
4271,PER20,799
4271,PER21,802
4271,PER22,818
4271,PER23,819
4271,PER24,818
4271,PER25,803
4271,PER26,806
4271,PER27,806
4271,PER28,789
4271,PER29,731
4271,PER30,655
4271,PER31,608
4271,PER32,549
4271,PER33,466
4271,PER34,359
4271,PER35,279
4271,PER36,250
4271,PER37,219
4271,PER38,176
4271,PER39,139
4271,PER40,115
4271,PER41,88
4271,PER42,66
4271,PER43,55
4271,PER44,44
4271,PER45,32
4271,PER46,20
4271,PER47,15
4271,PER8,15
4271,PER9,28
4272,PER10,81
4272,PER11,129
4272,PER12,212
4272,PER13,326
4272,PER14,435
4272,PER15,545
4272,PER16,641
4272,PER17,694
4272,PER18,742
4272,PER19,759
4272,PER20,804
4272,PER21,845
4272,PER22,902
4272,PER23,965
4272,PER24,972
4272,PER25,908
4272,PER26,856
4272,PER27,825
4272,PER28,789
4272,PER29,743
4272,PER30,711
4272,PER31,683
4272,PER32,645
4272,PER33,580
4272,PER34,513
4272,PER35,478
4272,PER36,439
4272,PER37,408
4272,PER38,370
4272,PER39,303
4272,PER40,229
4272,PER41,168
4272,PER42,125
4272,PER43,89
4272,PER44,60
4272,PER45,44
4272,PER46,37
4272,PER47,18
4272,PER8,18
4272,PER9,38
4273,PER10,19
4273,PER11,28
4273,PER12,37
4273,PER13,60
4273,PER14,85
4273,PER15,106
4273,PER16,129
4273,PER17,137
4273,PER18,155
4273,PER19,162
4273,PER20,156
4273,PER21,155
4273,PER22,160
4273,PER23,159
4273,PER24,151
4273,PER25,149
4273,PER26,148
4273,PER27,135
4273,PER28,143
4273,PER29,139
4273,PER30,129
4273,PER31,108
4273,PER32,107
4273,PER33,95
4273,PER34,96
4273,PER35,79
4273,PER36,80
4273,PER37,77
4273,PER38,73
4273,PER39,61
4273,PER40,52
4273,PER41,41
4273,PER42,31
4273,PER43,22
4273,PER44,16
4273,PER45,13
4273,PER46,9
4273,PER47,6
4273,PER8,3
4273,PER9,5
4274,PER10,1
4274,PER13,2
4274,PER14,3
4274,PER15,4
4274,PER16,6
4274,PER17,7
4274,PER18,9
4274,PER19,7
4274,PER20,8
4274,PER21,8
4274,PER22,8
4274,PER23,9
4274,PER24,10
4274,PER25,11
4274,PER26,10
4274,PER27,8
4274,PER28,6
4274,PER29,7
4274,PER30,11
4274,PER31,13
4274,PER32,17
4274,PER33,21
4274,PER34,21
4274,PER35,15
4274,PER36,16
4274,PER37,18
4274,PER38,13
4274,PER39,11
4274,PER40,10
4274,PER41,4
4274,PER42,3
4274,PER43,1
4274,PER46,1
4274,PER8,1
4274,PER9,1
4275,PER10,32
4275,PER11,74
4275,PER12,114
4275,PER13,161
4275,PER14,232
4275,PER15,272
4275,PER16,316
4275,PER17,328
4275,PER18,344
4275,PER19,365
4275,PER20,392
4275,PER21,394
4275,PER22,390
4275,PER23,402
4275,PER24,404
4275,PER25,392
4275,PER26,382
4275,PER27,386
4275,PER28,373
4275,PER29,369
4275,PER30,360
4275,PER31,319
4275,PER32,279
4275,PER33,232
4275,PER34,206
4275,PER35,191
4275,PER36,184
4275,PER37,143
4275,PER38,117
4275,PER39,95
4275,PER40,80
4275,PER41,54
4275,PER42,40
4275,PER43,39
4275,PER44,33
4275,PER45,26
4275,PER46,13
4275,PER47,8
4275,PER8,4
4275,PER9,14
4276,PER10,52
4276,PER11,55
4276,PER12,54
4276,PER13,116
4276,PER14,181
4276,PER15,230
4276,PER16,250
4276,PER17,276
4276,PER18,294
4276,PER19,330
4276,PER20,356
4276,PER21,353
4276,PER22,354
4276,PER23,360
4276,PER24,340
4276,PER25,331
4276,PER26,316
4276,PER27,306
4276,PER28,316
4276,PER29,314
4276,PER30,297
4276,PER31,277
4276,PER32,251
4276,PER33,234
4276,PER34,211
4276,PER35,238
4276,PER36,252
4276,PER37,246
4276,PER38,214
4276,PER39,192
4276,PER40,161
4276,PER41,119
4276,PER42,86
4276,PER43,49
4276,PER44,32
4276,PER45,18
4276,PER46,9
4276,PER47,7
4276,PER8,11
4276,PER9,22
4277,PER10,10
4277,PER11,13
4277,PER12,25
4277,PER13,63
4277,PER14,115
4277,PER15,151
4277,PER16,160
4277,PER17,167
4277,PER18,171
4277,PER19,172
4277,PER20,175
4277,PER21,172
4277,PER22,184
4277,PER23,183
4277,PER24,181
4277,PER25,178
4277,PER26,178
4277,PER27,182
4277,PER28,181
4277,PER29,146
4277,PER30,120
4277,PER31,94
4277,PER32,85
4277,PER33,86
4277,PER34,77
4277,PER35,71
4277,PER36,83
4277,PER37,91
4277,PER38,87
4277,PER39,82
4277,PER40,58
4277,PER41,42
4277,PER42,39
4277,PER43,28
4277,PER44,20
4277,PER45,19
4277,PER46,13
4277,PER47,5
4277,PER9,6
4278,PER10,34
4278,PER11,58
4278,PER12,109
4278,PER13,292
4278,PER14,587
4278,PER15,764
4278,PER16,790
4278,PER17,763
4278,PER18,786
4278,PER19,799
4278,PER20,800
4278,PER21,816
4278,PER22,832
4278,PER23,832
4278,PER24,808
4278,PER25,798
4278,PER26,831
4278,PER27,856
4278,PER28,823
4278,PER29,700
4278,PER30,535
4278,PER31,472
4278,PER32,423
4278,PER33,401
4278,PER34,363
4278,PER35,346
4278,PER36,384
4278,PER37,366
4278,PER38,318
4278,PER39,268
4278,PER40,203
4278,PER41,163
4278,PER42,110
4278,PER43,98
4278,PER44,61
4278,PER45,33
4278,PER46,20
4278,PER47,12
4278,PER8,7
4278,PER9,17
4279,PER10,4
4279,PER11,15
4279,PER12,22
4279,PER13,37
4279,PER14,55
4279,PER15,66
4279,PER16,68
4279,PER17,75
4279,PER18,77
4279,PER19,79
4279,PER20,79
4279,PER21,76
4279,PER22,76
4279,PER23,77
4279,PER24,74
4279,PER25,76
4279,PER26,77
4279,PER27,79
4279,PER28,73
4279,PER29,66
4279,PER30,62
4279,PER31,58
4279,PER32,51
4279,PER33,51
4279,PER34,47
4279,PER35,49
4279,PER36,38
4279,PER37,37
4279,PER38,32
4279,PER39,18
4279,PER40,18
4279,PER41,14
4279,PER42,6
4279,PER43,6
4279,PER44,5
4279,PER45,3
4279,PER46,2
4279,PER47,2
4279,PER9,1
4280,PER10,5
4280,PER11,4
4280,PER12,7
4280,PER13,16
4280,PER14,20
4280,PER15,27
4280,PER16,25
4280,PER17,22
4280,PER18,22
4280,PER19,24
4280,PER20,27
4280,PER21,29
4280,PER22,30
4280,PER23,28
4280,PER24,27
4280,PER25,24
4280,PER26,26
4280,PER27,31
4280,PER28,30
4280,PER29,22
4280,PER30,13
4280,PER31,11
4280,PER32,13
4280,PER33,15
4280,PER34,14
4280,PER35,18
4280,PER36,21
4280,PER37,24
4280,PER38,20
4280,PER39,24
4280,PER40,20
4280,PER41,13
4280,PER42,7
4280,PER43,7
4280,PER44,10
4280,PER45,9
4280,PER46,8
4280,PER47,8
4280,PER8,1
4280,PER9,2
4282,PER10,20
4282,PER11,20
4282,PER12,93
4282,PER13,325
4282,PER14,714
4282,PER15,892
4282,PER16,939
4282,PER17,918
4282,PER18,913
4282,PER19,928
4282,PER20,947
4282,PER21,949
4282,PER22,947
4282,PER23,943
4282,PER24,920
4282,PER25,908
4282,PER26,912
4282,PER27,953
4282,PER28,896
4282,PER29,677
4282,PER30,459
4282,PER31,337
4282,PER32,252
4282,PER33,214
4282,PER34,171
4282,PER35,152
4282,PER36,149
4282,PER37,145
4282,PER38,131
4282,PER39,115
4282,PER40,92
4282,PER41,69
4282,PER42,38
4282,PER43,29
4282,PER44,20
4282,PER45,15
4282,PER46,10
4282,PER47,5
4282,PER9,12
4283,PER10,76
4283,PER11,143
4283,PER12,233
4283,PER13,366
4283,PER14,557
4283,PER15,700
4283,PER16,793
4283,PER17,843
4283,PER18,876
4283,PER19,898
4283,PER20,916
4283,PER21,933
4283,PER22,932
4283,PER23,949
4283,PER24,947
4283,PER25,934
4283,PER26,923
4283,PER27,915
4283,PER28,913
4283,PER29,884
4283,PER30,847
4283,PER31,786
4283,PER32,728
4283,PER33,626
4283,PER34,525
4283,PER35,418
4283,PER36,370
4283,PER37,318
4283,PER38,263
4283,PER39,203
4283,PER40,159
4283,PER41,124
4283,PER42,85
4283,PER43,70
4283,PER44,52
4283,PER45,40
4283,PER46,35
4283,PER47,23
4283,PER8,17
4283,PER9,37
4284,PER10,31
4284,PER11,52
4284,PER12,72
4284,PER13,110
4284,PER14,184
4284,PER15,226
4284,PER16,250
4284,PER17,269
4284,PER18,287
4284,PER19,288
4284,PER20,299
4284,PER21,307
4284,PER22,310
4284,PER23,321
4284,PER24,322
4284,PER25,318
4284,PER26,314
4284,PER27,293
4284,PER28,284
4284,PER29,268
4284,PER30,246
4284,PER31,236
4284,PER32,227
4284,PER33,191
4284,PER34,167
4284,PER35,123
4284,PER36,105
4284,PER37,104
4284,PER38,91
4284,PER39,79
4284,PER40,65
4284,PER41,49
4284,PER42,34
4284,PER43,24
4284,PER44,16
4284,PER45,13
4284,PER46,8
4284,PER47,4
4284,PER8,5
4284,PER9,9
4285,PER10,10
4285,PER11,21
4285,PER12,33
4285,PER13,45
4285,PER14,73
4285,PER15,87
4285,PER16,86
4285,PER17,96
4285,PER18,116
4285,PER19,126
4285,PER20,126
4285,PER21,130
4285,PER22,139
4285,PER23,138
4285,PER24,142
4285,PER25,131
4285,PER26,128
4285,PER27,126
4285,PER28,123
4285,PER29,109
4285,PER30,102
4285,PER31,96
4285,PER32,81
4285,PER33,73
4285,PER34,86
4285,PER35,95
4285,PER36,90
4285,PER37,74
4285,PER38,66
4285,PER39,58
4285,PER40,41
4285,PER41,28
4285,PER42,17
4285,PER43,16
4285,PER44,14
4285,PER45,9
4285,PER46,8
4285,PER47,6
4285,PER8,3
4285,PER9,7
4286,PER10,60
4286,PER11,105
4286,PER12,188
4286,PER13,278
4286,PER14,362
4286,PER15,445
4286,PER16,507
4286,PER17,540
4286,PER18,599
4286,PER19,618
4286,PER20,645
4286,PER21,671
4286,PER22,692
4286,PER23,716
4286,PER24,712
4286,PER25,684
4286,PER26,642
4286,PER27,634
4286,PER28,645
4286,PER29,625
4286,PER30,600
4286,PER31,567
4286,PER32,536
4286,PER33,479
4286,PER34,423
4286,PER35,358
4286,PER36,306
4286,PER37,269
4286,PER38,221
4286,PER39,182
4286,PER40,145
4286,PER41,118
4286,PER42,84
4286,PER43,60
4286,PER44,46
4286,PER45,37
4286,PER46,25
4286,PER47,16
4286,PER8,8
4286,PER9,27
4287,PER10,168
4287,PER11,268
4287,PER12,453
4287,PER13,674
4287,PER14,985
4287,PER15,1196
4287,PER16,1354
4287,PER17,1459
4287,PER18,1538
4287,PER19,1600
4287,PER20,1630
4287,PER21,1652
4287,PER22,1667
4287,PER23,1693
4287,PER24,1691
4287,PER25,1683
4287,PER26,1677
4287,PER27,1656
4287,PER28,1632
4287,PER29,1578
4287,PER30,1538
4287,PER31,1430
4287,PER32,1309
4287,PER33,1109
4287,PER34,887
4287,PER35,691
4287,PER36,544
4287,PER37,451
4287,PER38,373
4287,PER39,296
4287,PER40,243
4287,PER41,206
4287,PER42,181
4287,PER43,157
4287,PER44,129
4287,PER45,100
4287,PER46,71
4287,PER47,37
4287,PER8,30
4287,PER9,69
4288,PER10,9
4288,PER11,11
4288,PER12,18
4288,PER13,38
4288,PER14,65
4288,PER15,82
4288,PER16,88
4288,PER17,88
4288,PER18,103
4288,PER19,116
4288,PER20,125
4288,PER21,132
4288,PER22,127
4288,PER23,121
4288,PER24,120
4288,PER25,119
4288,PER26,113
4288,PER27,119
4288,PER28,110
4288,PER29,96
4288,PER30,89
4288,PER31,96
4288,PER32,106
4288,PER33,98
4288,PER34,109
4288,PER35,117
4288,PER36,126
4288,PER37,116
4288,PER38,98
4288,PER39,81
4288,PER40,60
4288,PER41,36
4288,PER42,28
4288,PER43,18
4288,PER44,4
4288,PER45,4
4288,PER46,4
4288,PER8,3
4288,PER9,4
4289,PER10,19
4289,PER11,24
4289,PER12,40
4289,PER13,64
4289,PER14,135
4289,PER15,167
4289,PER16,173
4289,PER17,159
4289,PER18,178
4289,PER19,185
4289,PER20,186
4289,PER21,202
4289,PER22,198
4289,PER23,206
4289,PER24,202
4289,PER25,192
4289,PER26,203
4289,PER27,218
4289,PER28,216
4289,PER29,188
4289,PER30,153
4289,PER31,130
4289,PER32,115
4289,PER33,111
4289,PER34,120
4289,PER35,141
4289,PER36,137
4289,PER37,129
4289,PER38,114
4289,PER39,98
4289,PER40,73
4289,PER41,55
4289,PER42,29
4289,PER43,20
4289,PER44,16
4289,PER45,10
4289,PER46,3
4289,PER47,2
4289,PER8,2
4289,PER9,12
4290,PER10,211
4290,PER11,382
4290,PER12,683
4290,PER13,1100
4290,PER14,1578
4290,PER15,1943
4290,PER16,2219
4290,PER17,2370
4290,PER18,2465
4290,PER19,2524
4290,PER20,2546
4290,PER21,2587
4290,PER22,2639
4290,PER23,2671
4290,PER24,2684
4290,PER25,2696
4290,PER26,2673
4290,PER27,2643
4290,PER28,2605
4290,PER29,2535
4290,PER30,2441
4290,PER31,2300
4290,PER32,2087
4290,PER33,1754
4290,PER34,1391
4290,PER35,1073
4290,PER36,816
4290,PER37,690
4290,PER38,551
4290,PER39,475
4290,PER40,415
4290,PER41,349
4290,PER42,303
4290,PER43,263
4290,PER44,215
4290,PER45,164
4290,PER46,136
4290,PER47,80
4290,PER8,39
4290,PER9,90
4291,PER10,10
4291,PER11,17
4291,PER12,66
4291,PER13,200
4291,PER14,383
4291,PER15,492
4291,PER16,532
4291,PER17,524
4291,PER18,529
4291,PER19,525
4291,PER20,521
4291,PER21,523
4291,PER22,521
4291,PER23,526
4291,PER24,521
4291,PER25,513
4291,PER26,512
4291,PER27,522
4291,PER28,488
4291,PER29,373
4291,PER30,257
4291,PER31,180
4291,PER32,137
4291,PER33,116
4291,PER34,89
4291,PER35,89
4291,PER36,82
4291,PER37,78
4291,PER38,68
4291,PER39,49
4291,PER40,43
4291,PER41,29
4291,PER42,25
4291,PER43,18
4291,PER44,13
4291,PER45,8
4291,PER46,8
4291,PER47,4
4291,PER8,2
4291,PER9,6
4292,PER10,3
4292,PER11,4
4292,PER12,14
4292,PER13,27
4292,PER14,47
4292,PER15,63
4292,PER16,70
4292,PER17,72
4292,PER18,76
4292,PER19,84
4292,PER20,86
4292,PER21,88
4292,PER22,93
4292,PER23,92
4292,PER24,95
4292,PER25,94
4292,PER26,98
4292,PER27,102
4292,PER28,106
4292,PER29,112
4292,PER30,102
4292,PER31,93
4292,PER32,80
4292,PER33,72
4292,PER34,54
4292,PER35,69
4292,PER36,76
4292,PER37,75
4292,PER38,71
4292,PER39,59
4292,PER40,43
4292,PER41,31
4292,PER42,29
4292,PER43,20
4292,PER44,11
4292,PER45,10
4292,PER46,3
4292,PER47,1
4292,PER8,1
4292,PER9,2
4293,PER10,19
4293,PER11,28
4293,PER12,33
4293,PER13,52
4293,PER14,110
4293,PER15,124
4293,PER16,123
4293,PER17,99
4293,PER18,106
4293,PER19,108
4293,PER20,110
4293,PER21,117
4293,PER22,123
4293,PER23,120
4293,PER24,117
4293,PER25,118
4293,PER26,117
4293,PER27,132
4293,PER28,126
4293,PER29,104
4293,PER30,105
4293,PER31,114
4293,PER32,112
4293,PER33,123
4293,PER34,131
4293,PER35,163
4293,PER36,187
4293,PER37,169
4293,PER38,156
4293,PER39,124
4293,PER40,94
4293,PER41,65
4293,PER42,44
4293,PER43,37
4293,PER44,27
4293,PER45,11
4293,PER46,8
4293,PER47,6
4293,PER8,7
4293,PER9,15
4294,PER10,16
4294,PER11,32
4294,PER12,43
4294,PER13,74
4294,PER14,141
4294,PER15,177
4294,PER16,191
4294,PER17,185
4294,PER18,207
4294,PER19,229
4294,PER20,245
4294,PER21,260
4294,PER22,260
4294,PER23,253
4294,PER24,230
4294,PER25,219
4294,PER26,222
4294,PER27,217
4294,PER28,220
4294,PER29,222
4294,PER30,216
4294,PER31,215
4294,PER32,205
4294,PER33,217
4294,PER34,232
4294,PER35,280
4294,PER36,286
4294,PER37,282
4294,PER38,241
4294,PER39,209
4294,PER40,161
4294,PER41,107
4294,PER42,56
4294,PER43,40
4294,PER44,29
4294,PER45,20
4294,PER46,12
4294,PER47,9
4294,PER8,2
4294,PER9,9
4295,PER10,22
4295,PER11,39
4295,PER12,106
4295,PER13,431
4295,PER14,881
4295,PER15,1037
4295,PER16,1091
4295,PER17,1062
4295,PER18,1075
4295,PER19,1082
4295,PER20,1091
4295,PER21,1090
4295,PER22,1085
4295,PER23,1094
4295,PER24,1082
4295,PER25,1054
4295,PER26,1067
4295,PER27,1098
4295,PER28,1023
4295,PER29,798
4295,PER30,534
4295,PER31,386
4295,PER32,294
4295,PER33,239
4295,PER34,217
4295,PER35,194
4295,PER36,194
4295,PER37,184
4295,PER38,162
4295,PER39,143
4295,PER40,118
4295,PER41,82
4295,PER42,61
4295,PER43,44
4295,PER44,32
4295,PER45,18
4295,PER46,9
4295,PER47,5
4295,PER8,3
4295,PER9,9
4296,PER10,7
4296,PER11,14
4296,PER12,22
4296,PER13,52
4296,PER14,86
4296,PER15,100
4296,PER16,109
4296,PER17,111
4296,PER18,120
4296,PER19,124
4296,PER20,125
4296,PER21,125
4296,PER22,128
4296,PER23,134
4296,PER24,132
4296,PER25,123
4296,PER26,129
4296,PER27,135
4296,PER28,131
4296,PER29,122
4296,PER30,112
4296,PER31,100
4296,PER32,90
4296,PER33,83
4296,PER34,79
4296,PER35,74
4296,PER36,66
4296,PER37,63
4296,PER38,48
4296,PER39,42
4296,PER40,34
4296,PER41,30
4296,PER42,24
4296,PER43,18
4296,PER44,16
4296,PER45,10
4296,PER46,7
4296,PER47,2
4296,PER8,2
4296,PER9,1
4297,PER10,13
4297,PER11,30
4297,PER12,62
4297,PER13,170
4297,PER14,350
4297,PER15,457
4297,PER16,473
4297,PER17,469
4297,PER18,482
4297,PER19,488
4297,PER20,500
4297,PER21,499
4297,PER22,502
4297,PER23,492
4297,PER24,494
4297,PER25,485
4297,PER26,502
4297,PER27,526
4297,PER28,485
4297,PER29,391
4297,PER30,286
4297,PER31,236
4297,PER32,202
4297,PER33,186
4297,PER34,162
4297,PER35,128
4297,PER36,116
4297,PER37,98
4297,PER38,87
4297,PER39,70
4297,PER40,62
4297,PER41,53
4297,PER42,36
4297,PER43,30
4297,PER44,25
4297,PER45,19
4297,PER46,10
4297,PER47,5
4297,PER8,2
4297,PER9,6
4298,PER10,6
4298,PER11,10
4298,PER12,19
4298,PER13,31
4298,PER14,60
4298,PER15,62
4298,PER16,81
4298,PER17,78
4298,PER18,86
4298,PER19,84
4298,PER20,92
4298,PER21,96
4298,PER22,102
4298,PER23,103
4298,PER24,95
4298,PER25,89
4298,PER26,94
4298,PER27,92
4298,PER28,91
4298,PER29,86
4298,PER30,88
4298,PER31,97
4298,PER32,82
4298,PER33,88
4298,PER34,92
4298,PER35,94
4298,PER36,112
4298,PER37,114
4298,PER38,106
4298,PER39,88
4298,PER40,58
4298,PER41,34
4298,PER42,26
4298,PER43,22
4298,PER44,11
4298,PER45,7
4298,PER46,1
4298,PER47,1
4298,PER8,3
4298,PER9,4
4299,PER10,13
4299,PER11,18
4299,PER12,27
4299,PER13,38
4299,PER14,55
4299,PER15,91
4299,PER16,98
4299,PER17,104
4299,PER18,115
4299,PER19,114
