PERSON_TYPE,PER,PURPOSE,QUANTITY,person_order
PART-TIME WORKER,30,HOME,134623,2
PART-TIME WORKER,30,MAINTENANCE,7349,2
PART-TIME WORKER,30,SHOP,5591,2
PART-TIME WORKER,30,VISITING,2215,2
PART-TIME WORKER,30,WORK,85687,2
PART-TIME WORKER,30,WORK-BASED,468,2
PART-TIME WORKER,31,DISCRETIONARY,8006,2
PART-TIME WORKER,31,EATING OUT,1123,2
PART-TIME WORKER,31,ESCORT,6174,2
PART-TIME WORKER,31,HOME,138939,2
PART-TIME WORKER,31,MAINTENANCE,7142,2
PART-TIME WORKER,31,SHOP,5508,2
PART-TIME WORKER,31,VISITING,2353,2
PART-TIME WORKER,31,WORK,81511,2
PART-TIME WORKER,31,WORK-BASED,437,2
PART-TIME WORKER,32,DISCRETIONARY,9675,2
PART-TIME WORKER,32,EATING OUT,1448,2
PART-TIME WORKER,32,ESCORT,4130,2
PART-TIME WORKER,32,HOME,146118,2
PART-TIME WORKER,32,MAINTENANCE,6584,2
PART-TIME WORKER,32,SHOP,5183,2
PART-TIME WORKER,32,VISITING,2522,2
PART-TIME WORKER,32,WORK,75118,2
PART-TIME WORKER,32,WORK-BASED,415,2
PART-TIME WORKER,33,DISCRETIONARY,11054,2
PART-TIME WORKER,33,EATING OUT,2318,2
PART-TIME WORKER,33,ESCORT,3422,2
PART-TIME WORKER,33,HOME,154775,2
PART-TIME WORKER,33,MAINTENANCE,6454,2
PART-TIME WORKER,33,SHOP,4851,2
PART-TIME WORKER,33,VISITING,2732,2
PART-TIME WORKER,33,WORK,65217,2
PART-TIME WORKER,33,WORK-BASED,370,2
PART-TIME WORKER,34,DISCRETIONARY,12585,2
PART-TIME WORKER,34,EATING OUT,3478,2
PART-TIME WORKER,34,ESCORT,3172,2
PART-TIME WORKER,34,HOME,163601,2
PART-TIME WORKER,34,MAINTENANCE,6202,2
PART-TIME WORKER,34,SHOP,5128,2
PART-TIME WORKER,34,VISITING,3407,2
PART-TIME WORKER,34,WORK,53285,2
PART-TIME WORKER,34,WORK-BASED,335,2
PART-TIME WORKER,35,DISCRETIONARY,14492,2
PART-TIME WORKER,35,EATING OUT,4489,2
PART-TIME WORKER,35,ESCORT,2834,2
PART-TIME WORKER,35,HOME,169896,2
PART-TIME WORKER,35,MAINTENANCE,6504,2
PART-TIME WORKER,35,SHOP,5231,2
PART-TIME WORKER,35,VISITING,4612,2
PART-TIME WORKER,35,WORK,42820,2
PART-TIME WORKER,35,WORK-BASED,315,2
PART-TIME WORKER,36,DISCRETIONARY,17633,2
PART-TIME WORKER,36,EATING OUT,5320,2
PART-TIME WORKER,36,ESCORT,2570,2
PART-TIME WORKER,36,HOME,172271,2
PART-TIME WORKER,36,MAINTENANCE,7004,2
PART-TIME WORKER,36,SHOP,5080,2
PART-TIME WORKER,36,VISITING,5790,2
PART-TIME WORKER,36,WORK,35260,2
PART-TIME WORKER,36,WORK-BASED,265,2
PART-TIME WORKER,37,DISCRETIONARY,16608,2
PART-TIME WORKER,37,EATING OUT,5289,2
PART-TIME WORKER,37,ESCORT,2271,2
PART-TIME WORKER,37,HOME,177653,2
PART-TIME WORKER,37,MAINTENANCE,6611,2
PART-TIME WORKER,37,SHOP,5376,2
PART-TIME WORKER,37,VISITING,6808,2
PART-TIME WORKER,37,WORK,30309,2
PART-TIME WORKER,37,WORK-BASED,268,2
PART-TIME WORKER,38,DISCRETIONARY,14658,2
PART-TIME WORKER,38,EATING OUT,4555,2
PART-TIME WORKER,38,ESCORT,2057,2
PART-TIME WORKER,38,HOME,187170,2
PART-TIME WORKER,38,MAINTENANCE,5477,2
PART-TIME WORKER,38,SHOP,5222,2
PART-TIME WORKER,38,VISITING,6504,2
PART-TIME WORKER,38,WORK,25308,2
PART-TIME WORKER,38,WORK-BASED,242,2
PART-TIME WORKER,39,DISCRETIONARY,12044,2
PART-TIME WORKER,39,EATING OUT,3615,2
PART-TIME WORKER,39,ESCORT,1792,2
PART-TIME WORKER,39,HOME,196781,2
PART-TIME WORKER,39,MAINTENANCE,4312,2
PART-TIME WORKER,39,SHOP,4508,2
PART-TIME WORKER,39,VISITING,5982,2
PART-TIME WORKER,39,WORK,21931,2
PART-TIME WORKER,39,WORK-BASED,228,2
PART-TIME WORKER,40,DISCRETIONARY,9250,2
PART-TIME WORKER,40,EATING OUT,2781,2
PART-TIME WORKER,40,ESCORT,1597,2
PART-TIME WORKER,40,HOME,207009,2
PART-TIME WORKER,40,MAINTENANCE,3224,2
PART-TIME WORKER,40,SHOP,3055,2
PART-TIME WORKER,40,VISITING,4916,2
PART-TIME WORKER,40,WORK,19172,2
PART-TIME WORKER,40,WORK-BASED,189,2
PART-TIME WORKER,41,DISCRETIONARY,6160,2
PART-TIME WORKER,41,EATING OUT,1941,2
PART-TIME WORKER,41,ESCORT,1378,2
PART-TIME WORKER,41,HOME,216480,2
PART-TIME WORKER,41,MAINTENANCE,2283,2
PART-TIME WORKER,41,SHOP,2077,2
PART-TIME WORKER,41,VISITING,3901,2
PART-TIME WORKER,41,WORK,16796,2
PART-TIME WORKER,41,WORK-BASED,177,2
PART-TIME WORKER,42,DISCRETIONARY,2769,2
PART-TIME WORKER,42,EATING OUT,1088,2
PART-TIME WORKER,42,ESCORT,1166,2
PART-TIME WORKER,42,HOME,225731,2
PART-TIME WORKER,42,MAINTENANCE,1594,2
PART-TIME WORKER,42,SHOP,1425,2
PART-TIME WORKER,42,VISITING,2778,2
PART-TIME WORKER,42,WORK,14480,2
PART-TIME WORKER,42,WORK-BASED,162,2
PART-TIME WORKER,43,DISCRETIONARY,2010,2
PART-TIME WORKER,43,EATING OUT,568,2
PART-TIME WORKER,43,ESCORT,996,2
PART-TIME WORKER,43,HOME,231009,2
PART-TIME WORKER,43,MAINTENANCE,1099,2
PART-TIME WORKER,43,SHOP,980,2
PART-TIME WORKER,43,VISITING,1974,2
PART-TIME WORKER,43,WORK,12414,2
PART-TIME WORKER,43,WORK-BASED,143,2
PART-TIME WORKER,44,DISCRETIONARY,1377,2
PART-TIME WORKER,44,EATING OUT,415,2
PART-TIME WORKER,44,ESCORT,848,2
PART-TIME WORKER,44,HOME,235469,2
PART-TIME WORKER,44,MAINTENANCE,754,2
PART-TIME WORKER,44,SHOP,607,2
PART-TIME WORKER,44,VISITING,1186,2
PART-TIME WORKER,44,WORK,10415,2
PART-TIME WORKER,44,WORK-BASED,122,2
PART-TIME WORKER,45,DISCRETIONARY,873,2
PART-TIME WORKER,45,EATING OUT,301,2
PART-TIME WORKER,45,ESCORT,723,2
PART-TIME WORKER,45,HOME,239220,2
PART-TIME WORKER,45,MAINTENANCE,485,2
PART-TIME WORKER,45,SHOP,390,2
PART-TIME WORKER,45,VISITING,705,2
PART-TIME WORKER,45,WORK,8407,2
PART-TIME WORKER,45,WORK-BASED,89,2
PART-TIME WORKER,46,DISCRETIONARY,534,2
PART-TIME WORKER,46,EATING OUT,198,2
PART-TIME WORKER,46,ESCORT,628,2
PART-TIME WORKER,46,HOME,242609,2
PART-TIME WORKER,46,MAINTENANCE,295,2
PART-TIME WORKER,46,SHOP,218,2
PART-TIME WORKER,46,VISITING,233,2
PART-TIME WORKER,46,WORK,6415,2
PART-TIME WORKER,46,WORK-BASED,63,2
PART-TIME WORKER,47,DISCRETIONARY,249,2
PART-TIME WORKER,47,EATING OUT,114,2
PART-TIME WORKER,47,ESCORT,438,2
PART-TIME WORKER,47,HOME,245788,2
PART-TIME WORKER,47,MAINTENANCE,127,2
PART-TIME WORKER,47,SHOP,97,2
PART-TIME WORKER,47,VISITING,133,2
PART-TIME WORKER,47,WORK,4225,2
PART-TIME WORKER,47,WORK-BASED,22,2
NON-WORKER,8,DISCRETIONARY,229,3
NON-WORKER,8,EATING OUT,74,3
NON-WORKER,8,ESCORT,44,3
NON-WORKER,8,HOME,401262,3
NON-WORKER,8,MAINTENANCE,199,3
NON-WORKER,8,SHOP,123,3
NON-WORKER,8,VISITING,65,3
NON-WORKER,9,DISCRETIONARY,580,3
NON-WORKER,9,EATING OUT,183,3
NON-WORKER,9,ESCORT,231,3
NON-WORKER,9,HOME,399964,3
NON-WORKER,9,MAINTENANCE,560,3
NON-WORKER,9,SHOP,333,3
NON-WORKER,9,VISITING,145,3
NON-WORKER,10,DISCRETIONARY,1066,3
NON-WORKER,10,EATING OUT,245,3
NON-WORKER,10,ESCORT,757,3
NON-WORKER,10,HOME,397945,3
NON-WORKER,10,MAINTENANCE,1146,3
NON-WORKER,10,SHOP,611,3
NON-WORKER,10,VISITING,226,3
NON-WORKER,11,DISCRETIONARY,1638,3
NON-WORKER,11,EATING OUT,313,3
NON-WORKER,11,ESCORT,1937,3
NON-WORKER,11,HOME,394881,3
NON-WORKER,11,MAINTENANCE,1934,3
NON-WORKER,11,SHOP,989,3
NON-WORKER,11,VISITING,304,3
NON-WORKER,12,DISCRETIONARY,2380,3
NON-WORKER,12,EATING OUT,343,3
NON-WORKER,12,ESCORT,3270,3
NON-WORKER,12,HOME,390937,3
NON-WORKER,12,MAINTENANCE,3286,3
NON-WORKER,12,SHOP,1384,3
NON-WORKER,12,VISITING,396,3
NON-WORKER,13,DISCRETIONARY,3359,3
NON-WORKER,13,EATING OUT,378,3
NON-WORKER,13,ESCORT,11083,3
NON-WORKER,13,HOME,379108,3
NON-WORKER,13,MAINTENANCE,5595,3
NON-WORKER,13,SHOP,1915,3
NON-WORKER,13,VISITING,558,3
NON-WORKER,14,DISCRETIONARY,5248,3
NON-WORKER,14,EATING OUT,452,3
NON-WORKER,14,ESCORT,36342,3
NON-WORKER,14,HOME,346529,3
NON-WORKER,14,MAINTENANCE,10016,3
NON-WORKER,14,SHOP,2652,3
NON-WORKER,14,VISITING,757,3
NON-WORKER,15,DISCRETIONARY,7089,3
NON-WORKER,15,EATING OUT,545,3
NON-WORKER,15,ESCORT,42847,3
NON-WORKER,15,HOME,331734,3
NON-WORKER,15,MAINTENANCE,14834,3
NON-WORKER,15,SHOP,3815,3
NON-WORKER,15,VISITING,1132,3
NON-WORKER,16,DISCRETIONARY,8675,3
NON-WORKER,16,EATING OUT,636,3
NON-WORKER,16,ESCORT,29646,3
NON-WORKER,16,HOME,335386,3
NON-WORKER,16,MAINTENANCE,19918,3
NON-WORKER,16,SHOP,5958,3
NON-WORKER,16,VISITING,1777,3
NON-WORKER,17,DISCRETIONARY,10129,3
NON-WORKER,17,EATING OUT,812,3
NON-WORKER,17,ESCORT,14623,3
NON-WORKER,17,HOME,339343,3
NON-WORKER,17,MAINTENANCE,24910,3
NON-WORKER,17,SHOP,9529,3
NON-WORKER,17,VISITING,2650,3
NON-WORKER,18,DISCRETIONARY,11269,3
NON-WORKER,18,EATING OUT,1066,3
NON-WORKER,18,ESCORT,11478,3
NON-WORKER,18,HOME,329339,3
NON-WORKER,18,MAINTENANCE,29891,3
NON-WORKER,18,SHOP,15444,3
NON-WORKER,18,VISITING,3509,3
NON-WORKER,19,DISCRETIONARY,11220,3
NON-WORKER,19,EATING OUT,1389,3
NON-WORKER,19,ESCORT,10873,3
NON-WORKER,19,HOME,317189,3
NON-WORKER,19,MAINTENANCE,33885,3
NON-WORKER,19,SHOP,23069,3
NON-WORKER,19,VISITING,4371,3
NON-WORKER,20,DISCRETIONARY,11260,3
NON-WORKER,20,EATING OUT,1629,3
NON-WORKER,20,ESCORT,11131,3
NON-WORKER,20,HOME,305651,3
NON-WORKER,20,MAINTENANCE,36735,3
NON-WORKER,20,SHOP,30396,3
NON-WORKER,20,VISITING,5194,3
NON-WORKER,21,DISCRETIONARY,11159,3
NON-WORKER,21,EATING OUT,2937,3
NON-WORKER,21,ESCORT,11331,3
NON-WORKER,21,HOME,298106,3
NON-WORKER,21,MAINTENANCE,38417,3
NON-WORKER,21,SHOP,34080,3
NON-WORKER,21,VISITING,5966,3
NON-WORKER,22,DISCRETIONARY,10640,3
NON-WORKER,22,EATING OUT,4327,3
NON-WORKER,22,ESCORT,11652,3
NON-WORKER,22,HOME,297833,3
NON-WORKER,22,MAINTENANCE,37342,3
NON-WORKER,22,SHOP,33505,3
NON-WORKER,22,VISITING,6697,3
NON-WORKER,23,DISCRETIONARY,10120,3
NON-WORKER,23,EATING OUT,4856,3
NON-WORKER,23,ESCORT,12030,3
NON-WORKER,23,HOME,300868,3
NON-WORKER,23,MAINTENANCE,35317,3
NON-WORKER,23,SHOP,31374,3
NON-WORKER,23,VISITING,7431,3
NON-WORKER,24,DISCRETIONARY,9791,3
NON-WORKER,24,EATING OUT,4742,3
NON-WORKER,24,ESCORT,12383,3
NON-WORKER,24,HOME,305151,3
NON-WORKER,24,MAINTENANCE,32907,3
NON-WORKER,24,SHOP,29822,3
NON-WORKER,24,VISITING,7200,3
NON-WORKER,25,DISCRETIONARY,9552,3
NON-WORKER,25,EATING OUT,4143,3
NON-WORKER,25,ESCORT,12927,3
NON-WORKER,25,HOME,307758,3
NON-WORKER,25,MAINTENANCE,31634,3
NON-WORKER,25,SHOP,29079,3
NON-WORKER,25,VISITING,6903,3
NON-WORKER,26,DISCRETIONARY,9301,3
NON-WORKER,26,EATING OUT,3401,3
NON-WORKER,26,ESCORT,22959,3
NON-WORKER,26,HOME,300370,3
NON-WORKER,26,MAINTENANCE,30453,3
NON-WORKER,26,SHOP,28830,3
NON-WORKER,26,VISITING,6682,3
NON-WORKER,27,DISCRETIONARY,9052,3
NON-WORKER,27,EATING OUT,2630,3
NON-WORKER,27,ESCORT,39735,3
NON-WORKER,27,HOME,288841,3
NON-WORKER,27,MAINTENANCE,29060,3
NON-WORKER,27,SHOP,26295,3
NON-WORKER,27,VISITING,6383,3
NON-WORKER,28,DISCRETIONARY,9031,3
NON-WORKER,28,EATING OUT,2375,3
NON-WORKER,28,ESCORT,44046,3
NON-WORKER,28,HOME,287977,3
NON-WORKER,28,MAINTENANCE,27707,3
NON-WORKER,28,SHOP,24789,3
NON-WORKER,28,VISITING,6071,3
NON-WORKER,29,DISCRETIONARY,9203,3
NON-WORKER,29,EATING OUT,2146,3
NON-WORKER,29,ESCORT,37796,3
NON-WORKER,29,HOME,297119,3
NON-WORKER,29,MAINTENANCE,26339,3
NON-WORKER,29,SHOP,23417,3
NON-WORKER,29,VISITING,5976,3
NON-WORKER,30,DISCRETIONARY,10569,3
NON-WORKER,30,EATING OUT,2390,3
NON-WORKER,30,ESCORT,22263,3
NON-WORKER,30,HOME,313966,3
NON-WORKER,30,MAINTENANCE,24719,3
NON-WORKER,30,SHOP,22146,3
NON-WORKER,30,VISITING,5943,3
NON-WORKER,31,DISCRETIONARY,12329,3
NON-WORKER,31,EATING OUT,3378,3
NON-WORKER,31,ESCORT,17628,3
NON-WORKER,31,HOME,319300,3
NON-WORKER,31,MAINTENANCE,22689,3
NON-WORKER,31,SHOP,20608,3
NON-WORKER,31,VISITING,6064,3
NON-WORKER,32,DISCRETIONARY,14551,3
NON-WORKER,32,EATING OUT,4109,3
NON-WORKER,32,ESCORT,11018,3
NON-WORKER,32,HOME,328283,3
NON-WORKER,32,MAINTENANCE,19402,3
NON-WORKER,32,SHOP,18353,3
NON-WORKER,32,VISITING,6280,3
NON-WORKER,33,DISCRETIONARY,16062,3
NON-WORKER,33,EATING OUT,6251,3
NON-WORKER,33,ESCORT,8491,3
NON-WORKER,33,HOME,331418,3
NON-WORKER,33,MAINTENANCE,17708,3
NON-WORKER,33,SHOP,15556,3
NON-WORKER,33,VISITING,6510,3
NON-WORKER,34,DISCRETIONARY,17624,3
NON-WORKER,34,EATING OUT,8561,3
NON-WORKER,34,ESCORT,7119,3
NON-WORKER,34,HOME,330847,3
NON-WORKER,34,MAINTENANCE,15484,3
NON-WORKER,34,SHOP,14938,3
NON-WORKER,34,VISITING,7423,3
NON-WORKER,35,DISCRETIONARY,19312,3
NON-WORKER,35,EATING OUT,10566,3
NON-WORKER,35,ESCORT,5931,3
NON-WORKER,35,HOME,327971,3
NON-WORKER,35,MAINTENANCE,14827,3
NON-WORKER,35,SHOP,13842,3
NON-WORKER,35,VISITING,9547,3
NON-WORKER,36,DISCRETIONARY,22492,3
NON-WORKER,36,EATING OUT,12097,3
NON-WORKER,36,ESCORT,5016,3
NON-WORKER,36,HOME,324432,3
NON-WORKER,36,MAINTENANCE,14558,3
NON-WORKER,36,SHOP,12328,3
NON-WORKER,36,VISITING,11073,3
NON-WORKER,37,DISCRETIONARY,20435,3
NON-WORKER,37,EATING OUT,11469,3
NON-WORKER,37,ESCORT,4351,3
NON-WORKER,37,HOME,328986,3
NON-WORKER,37,MAINTENANCE,12723,3
NON-WORKER,37,SHOP,11983,3
NON-WORKER,37,VISITING,12049,3
NON-WORKER,38,DISCRETIONARY,17352,3
NON-WORKER,38,EATING OUT,9425,3
NON-WORKER,38,ESCORT,3784,3
NON-WORKER,38,HOME,339079,3
NON-WORKER,38,MAINTENANCE,10490,3
NON-WORKER,38,SHOP,10920,3
NON-WORKER,38,VISITING,10946,3
NON-WORKER,39,DISCRETIONARY,13835,3
NON-WORKER,39,EATING OUT,7090,3
NON-WORKER,39,ESCORT,3180,3
NON-WORKER,39,HOME,351176,3
NON-WORKER,39,MAINTENANCE,8205,3
NON-WORKER,39,SHOP,8700,3
NON-WORKER,39,VISITING,9810,3
NON-WORKER,40,DISCRETIONARY,10142,3
NON-WORKER,40,EATING OUT,5192,3
NON-WORKER,40,ESCORT,2845,3
NON-WORKER,40,HOME,364304,3
NON-WORKER,40,MAINTENANCE,6119,3
NON-WORKER,40,SHOP,5613,3
NON-WORKER,40,VISITING,7781,3
NON-WORKER,41,DISCRETIONARY,6504,3
NON-WORKER,41,EATING OUT,3373,3
NON-WORKER,41,ESCORT,2375,3
NON-WORKER,41,HOME,375850,3
NON-WORKER,41,MAINTENANCE,4380,3
NON-WORKER,41,SHOP,3645,3
NON-WORKER,41,VISITING,5869,3
NON-WORKER,42,DISCRETIONARY,2714,3
NON-WORKER,42,EATING OUT,1659,3
NON-WORKER,42,ESCORT,2014,3
NON-WORKER,42,HOME,386178,3
NON-WORKER,42,MAINTENANCE,3155,3
NON-WORKER,42,SHOP,2329,3
NON-WORKER,42,VISITING,3947,3
NON-WORKER,43,DISCRETIONARY,1947,3
NON-WORKER,43,EATING OUT,724,3
NON-WORKER,43,ESCORT,1697,3
NON-WORKER,43,HOME,391312,3
NON-WORKER,43,MAINTENANCE,2211,3
NON-WORKER,43,SHOP,1516,3
NON-WORKER,43,VISITING,2589,3
NON-WORKER,44,DISCRETIONARY,1300,3
NON-WORKER,44,EATING OUT,486,3
NON-WORKER,44,ESCORT,1437,3
NON-WORKER,44,HOME,394862,3
NON-WORKER,44,MAINTENANCE,1571,3
NON-WORKER,44,SHOP,947,3
NON-WORKER,44,VISITING,1393,3
NON-WORKER,45,DISCRETIONARY,813,3
NON-WORKER,45,EATING OUT,360,3
NON-WORKER,45,ESCORT,1202,3
NON-WORKER,45,HOME,397234,3
NON-WORKER,45,MAINTENANCE,1037,3
NON-WORKER,45,SHOP,551,3
NON-WORKER,45,VISITING,799,3
NON-WORKER,46,DISCRETIONARY,499,3
NON-WORKER,46,EATING OUT,216,3
NON-WORKER,46,ESCORT,1067,3
NON-WORKER,46,HOME,399027,3
NON-WORKER,46,MAINTENANCE,605,3
NON-WORKER,46,SHOP,298,3
NON-WORKER,46,VISITING,284,3
NON-WORKER,47,DISCRETIONARY,231,3
NON-WORKER,47,EATING OUT,119,3
NON-WORKER,47,ESCORT,733,3
NON-WORKER,47,HOME,400352,3
NON-WORKER,47,MAINTENANCE,284,3
NON-WORKER,47,SHOP,122,3
NON-WORKER,47,VISITING,155,3
RETIRED,8,DISCRETIONARY,131,4
RETIRED,8,EATING OUT,47,4
RETIRED,8,ESCORT,1,4
RETIRED,8,HOME,236710,4
RETIRED,8,MAINTENANCE,91,4
RETIRED,8,SHOP,67,4
RETIRED,8,VISITING,32,4
RETIRED,9,DISCRETIONARY,350,4
RETIRED,9,EATING OUT,112,4
RETIRED,9,ESCORT,10,4
RETIRED,9,HOME,236110,4
RETIRED,9,MAINTENANCE,256,4
RETIRED,9,SHOP,178,4
RETIRED,9,VISITING,63,4
RETIRED,10,DISCRETIONARY,718,4
RETIRED,10,EATING OUT,169,4
RETIRED,10,ESCORT,46,4
RETIRED,10,HOME,235222,4
RETIRED,10,MAINTENANCE,503,4
RETIRED,10,SHOP,317,4
RETIRED,10,VISITING,104,4
RETIRED,11,DISCRETIONARY,1284,4
RETIRED,11,EATING OUT,243,4
RETIRED,11,ESCORT,99,4
RETIRED,11,HOME,233788,4
RETIRED,11,MAINTENANCE,1020,4
RETIRED,11,SHOP,469,4
RETIRED,11,VISITING,176,4
RETIRED,12,DISCRETIONARY,2020,4
RETIRED,12,EATING OUT,294,4
RETIRED,12,ESCORT,182,4
RETIRED,12,HOME,231698,4
RETIRED,12,MAINTENANCE,1905,4
RETIRED,12,SHOP,699,4
RETIRED,12,VISITING,281,4
RETIRED,13,DISCRETIONARY,3365,4
RETIRED,13,EATING OUT,361,4
RETIRED,13,ESCORT,671,4
RETIRED,13,HOME,227640,4
RETIRED,13,MAINTENANCE,3604,4
RETIRED,13,SHOP,1028,4
RETIRED,13,VISITING,410,4
RETIRED,14,DISCRETIONARY,5721,4
RETIRED,14,EATING OUT,493,4
RETIRED,14,ESCORT,2442,4
RETIRED,14,HOME,219306,4
RETIRED,14,MAINTENANCE,6979,4
RETIRED,14,SHOP,1532,4
RETIRED,14,VISITING,606,4
RETIRED,15,DISCRETIONARY,8034,4
RETIRED,15,EATING OUT,618,4
RETIRED,15,ESCORT,3365,4
RETIRED,15,HOME,211080,4
RETIRED,15,MAINTENANCE,10714,4
RETIRED,15,SHOP,2361,4
RETIRED,15,VISITING,907,4
RETIRED,16,DISCRETIONARY,10065,4
RETIRED,16,EATING OUT,775,4
RETIRED,16,ESCORT,2740,4
RETIRED,16,HOME,203745,4
RETIRED,16,MAINTENANCE,14526,4
RETIRED,16,SHOP,3815,4
RETIRED,16,VISITING,1413,4
RETIRED,17,DISCRETIONARY,11928,4
RETIRED,17,EATING OUT,994,4
RETIRED,17,ESCORT,1894,4
RETIRED,17,HOME,195796,4
RETIRED,17,MAINTENANCE,18263,4
RETIRED,17,SHOP,6112,4
RETIRED,17,VISITING,2092,4
RETIRED,18,DISCRETIONARY,13551,4
RETIRED,18,EATING OUT,1228,4
RETIRED,18,ESCORT,1694,4
RETIRED,18,HOME,185600,4
RETIRED,18,MAINTENANCE,22192,4
RETIRED,18,SHOP,10002,4
RETIRED,18,VISITING,2812,4
RETIRED,19,DISCRETIONARY,13798,4
RETIRED,19,EATING OUT,1539,4
RETIRED,19,ESCORT,1707,4
RETIRED,19,HOME,176113,4
RETIRED,19,MAINTENANCE,25430,4
RETIRED,19,SHOP,14971,4
RETIRED,19,VISITING,3521,4
RETIRED,20,DISCRETIONARY,13819,4
RETIRED,20,EATING OUT,1841,4
RETIRED,20,ESCORT,1732,4
RETIRED,20,HOME,168225,4
RETIRED,20,MAINTENANCE,27740,4
RETIRED,20,SHOP,19536,4
RETIRED,20,VISITING,4186,4
RETIRED,21,DISCRETIONARY,13846,4
RETIRED,21,EATING OUT,3362,4
RETIRED,21,ESCORT,1750,4
RETIRED,21,HOME,162881,4
RETIRED,21,MAINTENANCE,28825,4
RETIRED,21,SHOP,21692,4
RETIRED,21,VISITING,4723,4
RETIRED,22,DISCRETIONARY,13373,4
RETIRED,22,EATING OUT,4992,4
RETIRED,22,ESCORT,1730,4
RETIRED,22,HOME,162507,4
RETIRED,22,MAINTENANCE,27913,4
RETIRED,22,SHOP,21234,4
RETIRED,22,VISITING,5330,4
RETIRED,23,DISCRETIONARY,13006,4
RETIRED,23,EATING OUT,5510,4
RETIRED,23,ESCORT,1788,4
RETIRED,23,HOME,164559,4
RETIRED,23,MAINTENANCE,26424,4
RETIRED,23,SHOP,19859,4
RETIRED,23,VISITING,5933,4
RETIRED,24,DISCRETIONARY,12671,4
RETIRED,24,EATING OUT,5405,4
RETIRED,24,ESCORT,1817,4
RETIRED,24,HOME,167932,4
RETIRED,24,MAINTENANCE,24586,4
RETIRED,24,SHOP,18812,4
RETIRED,24,VISITING,5856,4
RETIRED,25,DISCRETIONARY,12474,4
RETIRED,25,EATING OUT,4755,4
RETIRED,25,ESCORT,1852,4
RETIRED,25,HOME,170348,4
RETIRED,25,MAINTENANCE,23614,4
RETIRED,25,SHOP,18231,4
RETIRED,25,VISITING,5805,4
RETIRED,26,DISCRETIONARY,12509,4
RETIRED,26,EATING OUT,3946,4
RETIRED,26,ESCORT,2665,4
RETIRED,26,HOME,171452,4
RETIRED,26,MAINTENANCE,22591,4
RETIRED,26,SHOP,18243,4
RETIRED,26,VISITING,5673,4
RETIRED,27,DISCRETIONARY,12452,4
RETIRED,27,EATING OUT,3116,4
RETIRED,27,ESCORT,3961,4
RETIRED,27,HOME,173851,4
RETIRED,27,MAINTENANCE,21536,4
RETIRED,27,SHOP,16719,4
RETIRED,27,VISITING,5444,4
RETIRED,28,DISCRETIONARY,12479,4
RETIRED,28,EATING OUT,2739,4
RETIRED,28,ESCORT,4064,4
RETIRED,28,HOME,176569,4
RETIRED,28,MAINTENANCE,20332,4
RETIRED,28,SHOP,15607,4
RETIRED,28,VISITING,5289,4
RETIRED,29,DISCRETIONARY,12521,4
RETIRED,29,EATING OUT,2423,4
RETIRED,29,ESCORT,3164,4
RETIRED,29,HOME,180340,4
RETIRED,29,MAINTENANCE,18873,4
RETIRED,29,SHOP,14572,4
RETIRED,29,VISITING,5186,4
RETIRED,30,DISCRETIONARY,13443,4
RETIRED,30,EATING OUT,2569,4
RETIRED,30,ESCORT,1896,4
RETIRED,30,HOME,183616,4
RETIRED,30,MAINTENANCE,17087,4
RETIRED,30,SHOP,13430,4
RETIRED,30,VISITING,5038,4
RETIRED,31,DISCRETIONARY,14527,4
RETIRED,31,EATING OUT,3341,4
RETIRED,31,ESCORT,1510,4
RETIRED,31,HOME,185514,4
RETIRED,31,MAINTENANCE,14951,4
RETIRED,31,SHOP,12183,4
RETIRED,31,VISITING,5053,4
RETIRED,32,DISCRETIONARY,16187,4
RETIRED,32,EATING OUT,3969,4
RETIRED,32,ESCORT,1013,4
RETIRED,32,HOME,187860,4
RETIRED,32,MAINTENANCE,12227,4
RETIRED,32,SHOP,10710,4
RETIRED,32,VISITING,5113,4
RETIRED,33,DISCRETIONARY,16940,4
RETIRED,33,EATING OUT,5754,4
RETIRED,33,ESCORT,758,4
RETIRED,33,HOME,188656,4
RETIRED,33,MAINTENANCE,10834,4
RETIRED,33,SHOP,8912,4
RETIRED,33,VISITING,5225,4
RETIRED,34,DISCRETIONARY,17752,4
RETIRED,34,EATING OUT,7794,4
RETIRED,34,ESCORT,646,4
RETIRED,34,HOME,187681,4
RETIRED,34,MAINTENANCE,9094,4
RETIRED,34,SHOP,8425,4
RETIRED,34,VISITING,5687,4
RETIRED,35,DISCRETIONARY,18421,4
RETIRED,35,EATING OUT,9495,4
RETIRED,35,ESCORT,529,4
RETIRED,35,HOME,185720,4
RETIRED,35,MAINTENANCE,8406,4
RETIRED,35,SHOP,7746,4
RETIRED,35,VISITING,6762,4
RETIRED,36,DISCRETIONARY,20100,4
RETIRED,36,EATING OUT,10296,4
RETIRED,36,ESCORT,433,4
RETIRED,36,HOME,184014,4
RETIRED,36,MAINTENANCE,7977,4
RETIRED,36,SHOP,6672,4
RETIRED,36,VISITING,7587,4
RETIRED,37,DISCRETIONARY,18190,4
RETIRED,37,EATING OUT,9604,4
RETIRED,37,ESCORT,384,4
RETIRED,37,HOME,187448,4
RETIRED,37,MAINTENANCE,6973,4
RETIRED,37,SHOP,6381,4
RETIRED,37,VISITING,8099,4
RETIRED,38,DISCRETIONARY,15638,4
RETIRED,38,EATING OUT,7968,4
RETIRED,38,ESCORT,346,4
