ZONE,CITY,TRIP MODE,QUANTITY
4379,National City,SCHOOLBUS,28
4379,National City,SOV,209
4379,National City,Total,731
4379,National City,WALK,155
4384,National City,BIKE,54
4384,National City,EXP,2
4384,National City,HOV2,242
4384,National City,HOV3,125
4384,National City,LOCAL,23
4384,National City,LRT,30
4384,National City,SOV,1194
4384,National City,Total,1829
4384,National City,WALK,159
4385,National City,BIKE,2
4385,National City,HOV2,250
4385,National City,HOV3,172
4385,National City,LOCAL,15
4385,National City,LRT,6
4385,National City,SCHOOLBUS,11
4385,National City,SOV,424
4385,National City,Total,958
4385,National City,WALK,78
4386,National City,BIKE,1
4386,National City,EXP,1
4386,National City,HOV2,142
4386,National City,HOV3,125
4386,National City,LOCAL,8
4386,National City,LRT,12
4386,National City,RAPID,1
4386,National City,SCHOOLBUS,10
4386,National City,SOV,248
4386,National City,Total,701
4386,National City,WALK,153
4387,National City,BIKE,3
4387,National City,HOV2,398
4387,National City,HOV3,272
4387,National City,LOCAL,28
4387,National City,LRT,38
4387,National City,RAPID,2
4387,National City,SCHOOLBUS,27
4387,National City,SOV,661
4387,National City,Total,1714
4387,National City,WALK,285
4388,National City,BIKE,10
4388,National City,EXP,2
4388,National City,HOV2,882
4388,National City,HOV3,783
4388,National City,LOCAL,39
4388,National City,LRT,20
4388,National City,SCHOOLBUS,116
4388,National City,SOV,1067
4388,National City,Total,3454
4388,National City,WALK,535
4389,National City,BIKE,3
4389,National City,HOV2,186
4389,National City,HOV3,114
4389,National City,LOCAL,17
4389,National City,LRT,24
4389,National City,RAPID,1
4389,National City,SCHOOLBUS,14
4389,National City,SOV,232
4389,National City,Total,849
4389,National City,WALK,258
4390,National City,BIKE,9
4390,National City,EXP,2
4390,National City,HOV2,486
4390,National City,HOV3,336
4390,National City,LOCAL,36
4390,National City,LRT,15
4390,National City,RAPID,2
4390,National City,SCHOOLBUS,38
4390,National City,SOV,673
4390,National City,Total,1867
4390,National City,WALK,270
4391,National City,BIKE,6
4391,National City,EXP,2
4391,National City,HOV2,202
4391,National City,HOV3,137
4391,National City,LOCAL,35
4391,National City,LRT,23
4391,National City,SCHOOLBUS,13
4391,National City,SOV,312
4391,National City,Total,975
4391,National City,WALK,245
4395,National City,BIKE,380
4395,National City,CR,3
4395,National City,EXP,1
4395,National City,HOV2,1298
4395,National City,HOV3,718
4395,National City,LOCAL,65
4395,National City,LRT,381
4395,National City,RAPID,4
4395,National City,SCHOOLBUS,1
4395,National City,SOV,6269
4395,National City,Total,11063
4395,National City,WALK,1943
4396,National City,BIKE,6
4396,National City,CR,1
4396,National City,HOV2,220
4396,National City,HOV3,199
4396,National City,LOCAL,23
4396,National City,LRT,28
4396,National City,RAPID,1
4396,National City,SCHOOLBUS,12
4396,National City,SOV,314
4396,National City,Total,1139
4396,National City,WALK,335
4397,National City,BIKE,6
4397,National City,EXP,1
4397,National City,HOV2,644
4397,National City,HOV3,489
4397,National City,LOCAL,35
4397,National City,LRT,17
4397,National City,RAPID,1
4397,National City,SCHOOLBUS,4
4397,National City,SOV,1079
4397,National City,Total,2548
4397,National City,WALK,272
4399,National City,BIKE,2
4399,National City,HOV2,200
4399,National City,HOV3,149
4399,National City,LOCAL,15
4399,National City,LRT,11
4399,National City,RAPID,2
4399,National City,SCHOOLBUS,6
4399,National City,SOV,330
4399,National City,Total,859
4399,National City,WALK,144
4401,National City,BIKE,10
4401,National City,HOV2,345
4401,National City,HOV3,291
4401,National City,LOCAL,20
4401,National City,LRT,40
4401,National City,SCHOOLBUS,23
4401,National City,SOV,602
4401,National City,Total,1784
4401,National City,WALK,453
4404,National City,BIKE,9
4404,National City,EXP,2
4404,National City,HOV2,1047
4404,National City,HOV3,762
4404,National City,LOCAL,61
4404,National City,LRT,25
4404,National City,RAPID,1
4404,National City,SCHOOLBUS,20
4404,National City,SOV,1813
4404,National City,Total,4239
4404,National City,WALK,499
4405,National City,BIKE,5
4405,National City,HOV2,464
4405,National City,HOV3,337
4405,National City,LOCAL,29
4405,National City,LRT,14
4405,National City,SCHOOLBUS,6
4405,National City,SOV,670
4405,National City,Total,1811
4405,National City,WALK,286
4409,National City,BIKE,4
4409,National City,HOV2,199
4409,National City,HOV3,142
4409,National City,LOCAL,15
4409,National City,LRT,14
4409,National City,SCHOOLBUS,13
4409,National City,SOV,359
4409,National City,Total,1071
4409,National City,WALK,325
4411,National City,BIKE,3
4411,National City,EXP,1
4411,National City,HOV2,435
4411,National City,HOV3,305
4411,National City,LOCAL,16
4411,National City,LRT,13
4411,National City,RAPID,1
4411,National City,SCHOOLBUS,38
4411,National City,SOV,540
4411,National City,Total,1573
4411,National City,WALK,221
4412,National City,BIKE,3
4412,National City,HOV2,413
4412,National City,HOV3,443
4412,National City,LOCAL,24
4412,National City,LRT,9
4412,National City,SCHOOLBUS,82
4412,National City,SOV,439
4412,National City,Total,2263
4412,National City,WALK,850
4414,National City,BIKE,5
4414,National City,EXP,1
4414,National City,HOV2,349
4414,National City,HOV3,202
4414,National City,LOCAL,34
4414,National City,LRT,31
4414,National City,SCHOOLBUS,2
4414,National City,SOV,565
4414,National City,Total,1475
4414,National City,WALK,286
4415,National City,BIKE,7
4415,National City,EXP,3
4415,National City,HOV2,613
4415,National City,HOV3,563
4415,National City,LOCAL,29
4415,National City,LRT,56
4415,National City,RAPID,4
4415,National City,SCHOOLBUS,64
4415,National City,SOV,631
4415,National City,Total,2284
4415,National City,WALK,314
4416,National City,BIKE,1
4416,National City,HOV2,226
4416,National City,HOV3,193
4416,National City,LOCAL,12
4416,National City,LRT,15
4416,National City,RAPID,1
4416,National City,SCHOOLBUS,53
4416,National City,SOV,306
4416,National City,Total,1049
4416,National City,WALK,242
4420,National City,BIKE,4
4420,National City,EXP,2
4420,National City,HOV2,851
4420,National City,HOV3,587
4420,National City,LOCAL,63
4420,National City,LRT,16
4420,National City,SCHOOLBUS,2
4420,National City,SOV,1406
4420,National City,Total,3387
4420,National City,WALK,456
4425,National City,BIKE,4
4425,National City,HOV2,147
4425,National City,HOV3,81
4425,National City,LOCAL,14
4425,National City,LRT,25
4425,National City,SCHOOLBUS,4
4425,National City,SOV,249
4425,National City,Total,710
4425,National City,WALK,186
4426,National City,BIKE,18
4426,National City,EXP,2
4426,National City,HOV2,1693
4426,National City,HOV3,1269
4426,National City,LOCAL,104
4426,National City,LRT,40
4426,National City,RAPID,3
4426,National City,SCHOOLBUS,18
4426,National City,SOV,3097
4426,National City,Total,7365
4426,National City,WALK,1121
4427,National City,BIKE,12
4427,National City,CR,1
4427,National City,HOV2,851
4427,National City,HOV3,682
4427,National City,LOCAL,139
4427,National City,LRT,100
4427,National City,RAPID,1
4427,National City,SCHOOLBUS,74
4427,National City,SOV,1277
4427,National City,Total,3910
4427,National City,WALK,773
4429,National City,BIKE,5
4429,National City,HOV2,189
4429,National City,HOV3,86
4429,National City,LOCAL,12
4429,National City,LRT,4
4429,National City,SOV,291
4429,National City,Total,693
4429,National City,WALK,106
4430,National City,BIKE,8
4430,National City,EXP,2
4430,National City,HOV2,873
4430,National City,HOV3,866
4430,National City,LOCAL,43
4430,National City,LRT,14
4430,National City,RAPID,2
4430,National City,SCHOOLBUS,218
4430,National City,SOV,969
4430,National City,Total,3689
4430,National City,WALK,694
4431,National City,BIKE,1
4431,National City,HOV2,76
4431,National City,HOV3,58
4431,National City,LRT,7
4431,National City,SCHOOLBUS,2
4431,National City,SOV,81
4431,National City,Total,286
4431,National City,WALK,61
4432,National City,BIKE,19
4432,National City,EXP,1
4432,National City,HOV2,168
4432,National City,HOV3,97
4432,National City,LOCAL,3
4432,National City,LRT,66
4432,National City,SOV,639
4432,National City,Total,1123
4432,National City,WALK,130
4433,National City,BIKE,3
4433,National City,EXP,1
4433,National City,HOV2,41
4433,National City,HOV3,28
4433,National City,LOCAL,9
4433,National City,LRT,5
4433,National City,SCHOOLBUS,9
4433,National City,SOV,73
4433,National City,Total,237
4433,National City,WALK,68
4434,National City,BIKE,5
4434,National City,EXP,2
4434,National City,HOV2,1009
4434,National City,HOV3,884
4434,National City,LOCAL,27
4434,National City,LRT,39
4434,National City,RAPID,2
4434,National City,SCHOOLBUS,192
4434,National City,SOV,1064
4434,National City,Total,3888
4434,National City,WALK,664
4437,National City,BIKE,7
4437,National City,HOV2,358
4437,National City,HOV3,201
4437,National City,LOCAL,13
4437,National City,LRT,19
4437,National City,RAPID,1
4437,National City,SCHOOLBUS,48
4437,National City,SOV,524
4437,National City,Total,1465
4437,National City,WALK,294
4438,National City,BIKE,5
4438,National City,CR,1
4438,National City,EXP,4
4438,National City,HOV2,344
4438,National City,HOV3,250
4438,National City,LOCAL,26
4438,National City,LRT,14
4438,National City,SCHOOLBUS,30
4438,National City,SOV,461
4438,National City,Total,1382
4438,National City,WALK,247
4439,National City,BIKE,15
4439,National City,EXP,2
4439,National City,HOV2,643
4439,National City,HOV3,450
4439,National City,LOCAL,55
4439,National City,LRT,37
4439,National City,RAPID,1
4439,National City,SCHOOLBUS,26
4439,National City,SOV,1106
4439,National City,Total,3062
4439,National City,WALK,727
4440,National City,BIKE,2
4440,National City,EXP,1
4440,National City,HOV2,275
4440,National City,HOV3,206
4440,National City,LOCAL,14
4440,National City,LRT,8
4440,National City,SCHOOLBUS,16
4440,National City,SOV,432
4440,National City,Total,1123
4440,National City,WALK,169
4441,National City,BIKE,3
4441,National City,HOV2,95
4441,National City,HOV3,66
4441,National City,LOCAL,9
4441,National City,LRT,12
4441,National City,SOV,208
4441,National City,Total,455
4441,National City,WALK,62
4444,National City,BIKE,9
4444,National City,EXP,1
4444,National City,HOV2,710
4444,National City,HOV3,642
4444,National City,LOCAL,14
4444,National City,LRT,12
4444,National City,RAPID,2
4444,National City,SCHOOLBUS,106
4444,National City,SOV,744
4444,National City,Total,2904
4444,National City,WALK,664
4445,National City,BIKE,1
4445,National City,HOV2,94
4445,National City,HOV3,79
4445,National City,LRT,7
4445,National City,SCHOOLBUS,6
4445,National City,SOV,148
4445,National City,Total,403
4445,National City,WALK,68
4447,National City,BIKE,9
4447,National City,CR,1
4447,National City,HOV2,229
4447,National City,HOV3,155
4447,National City,LOCAL,15
4447,National City,LRT,30
4447,National City,RAPID,1
4447,National City,SCHOOLBUS,2
4447,National City,SOV,389
4447,National City,Total,986
4447,National City,WALK,155
4449,National City,BIKE,4
4449,National City,HOV2,249
4449,National City,HOV3,168
4449,National City,LOCAL,10
4449,National City,LRT,15
4449,National City,SCHOOLBUS,14
4449,National City,SOV,441
4449,National City,Total,1124
4449,National City,WALK,223
4450,National City,BIKE,4
4450,National City,EXP,2
4450,National City,HOV2,399
4450,National City,HOV3,214
4450,National City,LOCAL,9
4450,National City,LRT,16
4450,National City,SCHOOLBUS,25
4450,National City,SOV,537
4450,National City,Total,1441
4450,National City,WALK,235
4451,National City,BIKE,4
4451,National City,CR,1
4451,National City,HOV2,151
4451,National City,HOV3,97
4451,National City,LOCAL,27
4451,National City,LRT,33
4451,National City,SOV,352
4451,National City,Total,787
4451,National City,WALK,122
4456,National City,BIKE,6
4456,National City,CR,1
4456,National City,EXP,1
4456,National City,HOV2,760
4456,National City,HOV3,847
4456,National City,LOCAL,23
4456,National City,LRT,10
4456,National City,SCHOOLBUS,113
4456,National City,SOV,951
4456,National City,Total,4056
4456,National City,WALK,1344
4457,National City,BIKE,1
4457,National City,HOV2,103
4457,National City,HOV3,50
4457,National City,LOCAL,6
4457,National City,LRT,9
4457,National City,RAPID,1
4457,National City,SCHOOLBUS,7
4457,National City,SOV,141
4457,National City,Total,363
4457,National City,WALK,45
4458,National City,BIKE,5
4458,National City,HOV2,201
4458,National City,HOV3,105
4458,National City,LOCAL,5
4458,National City,LRT,21
4458,National City,RAPID,1
4458,National City,SCHOOLBUS,2
4458,National City,SOV,320
4458,National City,Total,815
4458,National City,WALK,155
4461,National City,BIKE,7
4461,National City,EXP,4
4461,National City,HOV2,232
4461,National City,HOV3,168
4461,National City,LOCAL,36
4461,National City,LRT,36
4461,National City,SCHOOLBUS,20
4461,National City,SOV,357
4461,National City,Total,1261
4461,National City,WALK,401
4462,National City,BIKE,8
4462,National City,HOV2,129
4462,National City,HOV3,76
4462,National City,LOCAL,7
4462,National City,LRT,41
4462,National City,SOV,335
4462,National City,Total,644
4462,National City,WALK,48
4464,National City,BIKE,8
4464,National City,CR,1
4464,National City,EXP,3
4464,National City,HOV2,312
4464,National City,HOV3,197
4464,National City,LOCAL,27
4464,National City,LRT,32
4464,National City,SCHOOLBUS,25
4464,National City,SOV,481
4464,National City,Total,1360
4464,National City,WALK,274
4465,National City,BIKE,4
4465,National City,HOV2,141
4465,National City,HOV3,111
4465,National City,LOCAL,3
4465,National City,LRT,15
4465,National City,SCHOOLBUS,3
4465,National City,SOV,244
4465,National City,Total,557
4465,National City,WALK,36
4468,National City,BIKE,1
4468,National City,EXP,1
4468,National City,HOV2,225
4468,National City,HOV3,123
4468,National City,LOCAL,14
4468,National City,LRT,8
4468,National City,SOV,216
4468,National City,Total,761
4468,National City,WALK,173
4470,National City,BIKE,1
4470,National City,EXP,1
4470,National City,HOV2,100
4470,National City,HOV3,61
4470,National City,LOCAL,7
4470,National City,LRT,20
4470,National City,SCHOOLBUS,10
4470,National City,SOV,159
4470,National City,Total,597
4470,National City,WALK,238
4471,National City,BIKE,6
4471,National City,HOV2,242
4471,National City,HOV3,242
4471,National City,LOCAL,10
4471,National City,LRT,4
4471,National City,SCHOOLBUS,7
4471,National City,SOV,337
4471,National City,Total,1134
4471,National City,WALK,286
4472,National City,HOV2,29
4472,National City,HOV3,35
4472,National City,LOCAL,2
4472,National City,SCHOOLBUS,5
4472,National City,SOV,48
4472,National City,Total,132
4472,National City,WALK,13
4473,National City,BIKE,3
4473,National City,HOV2,338
4473,National City,HOV3,267
4473,National City,LOCAL,61
4473,National City,LRT,49
4473,National City,SCHOOLBUS,8
4473,National City,SOV,443
4473,National City,Total,1652
4473,National City,WALK,483
4474,National City,BIKE,4
4474,National City,EXP,1
4474,National City,HOV2,265
4474,National City,HOV3,198
4474,National City,LOCAL,23
4474,National City,LRT,25
4474,National City,SCHOOLBUS,10
4474,National City,SOV,432
4474,National City,Total,1259
4474,National City,WALK,301
4477,National City,BIKE,7
4477,National City,EXP,1
4477,National City,HOV2,210
4477,National City,HOV3,114
4477,National City,LOCAL,3
4477,National City,LRT,35
4477,National City,SOV,599
4477,National City,Total,1007
4477,National City,WALK,38
4479,National City,BIKE,9
4479,National City,HOV2,1043
4479,National City,HOV3,651
4479,National City,LOCAL,52
4479,National City,LRT,68
4479,National City,RAPID,1
4479,National City,SOV,1828
4479,National City,Total,4114
4479,National City,WALK,462
4481,National City,BIKE,24
4481,National City,EXP,1
4481,National City,HOV2,772
4481,National City,HOV3,429
4481,National City,LOCAL,60
4481,National City,LRT,87
4481,National City,RAPID,4
4481,National City,SCHOOLBUS,14
4481,National City,SOV,1179
4481,National City,Total,3437
4481,National City,WALK,867
4482,National City,BIKE,3
4482,National City,HOV2,98
4482,National City,HOV3,90
4482,National City,LOCAL,1
4482,National City,SCHOOLBUS,4
4482,National City,SOV,126
4482,National City,Total,350
4482,National City,WALK,28
4484,National City,HOV2,275
4484,National City,HOV3,267
4484,National City,LOCAL,7
4484,National City,LRT,16
4484,National City,SCHOOLBUS,69
4484,National City,SOV,325
4484,National City,Total,1205
4484,National City,WALK,246
4486,National City,BIKE,1
4486,National City,EXP,1
4486,National City,HOV2,210
4486,National City,HOV3,200
4486,National City,LOCAL,2
4486,National City,LRT,8
4486,National City,SCHOOLBUS,22
4486,National City,SOV,211
4486,National City,Total,757
4486,National City,WALK,102
4490,National City,BIKE,10
4490,National City,CR,1
4490,National City,HOV2,1200
4490,National City,HOV3,855
4490,National City,LOCAL,32
4490,National City,LRT,22
4490,National City,RAPID,1
4490,National City,SCHOOLBUS,148
4490,National City,SOV,1250
4490,National City,Total,3759
4490,National City,WALK,240
4491,National City,BIKE,2
4491,National City,HOV2,91
4491,National City,HOV3,59
4491,National City,LOCAL,10
4491,National City,LRT,16
4491,National City,SCHOOLBUS,5
4491,National City,SOV,223
4491,National City,Total,488
4491,National City,WALK,82
4492,National City,HOV2,3
4492,National City,HOV3,2
4492,National City,SOV,3
4492,National City,Total,8
4495,National City,HOV2,17
4495,National City,HOV3,10
4495,National City,LRT,3
4495,National City,SOV,69
4495,National City,Total,103
4495,National City,WALK,4
4497,National City,HOV2,190
4497,National City,HOV3,141
4497,National City,LOCAL,12
4497,National City,LRT,9
4497,National City,RAPID,1
4497,National City,SCHOOLBUS,14
4497,National City,SOV,279
4497,National City,Total,794
4497,National City,WALK,148
4499,National City,BIKE,6
4499,National City,HOV2,432
4499,National City,HOV3,501
4499,National City,LOCAL,19
4499,National City,LRT,19
4499,National City,RAPID,1
4499,National City,SCHOOLBUS,31
4499,National City,SOV,458
4499,National City,Total,1579
4499,National City,WALK,112
4501,National City,BIKE,35
4501,National City,EXP,1
4501,National City,HOV2,2712
4501,National City,HOV3,2530
4501,National City,LOCAL,405
4501,National City,LRT,72
4501,National City,SCHOOLBUS,380
4501,National City,SOV,3735
4501,National City,Total,12137
4501,National City,WALK,2267
4502,National City,BIKE,4
4502,National City,HOV2,143
4502,National City,HOV3,91
4502,National City,LOCAL,4
4502,National City,LRT,20
4502,National City,RAPID,1
4502,National City,SCHOOLBUS,2
4502,National City,SOV,397
4502,National City,Total,682
4502,National City,WALK,20
4503,National City,BIKE,6
4503,National City,HOV2,118
4503,National City,HOV3,49
4503,National City,LOCAL,4
4503,National City,LRT,16
4503,National City,SOV,353
4503,National City,Total,562
4503,National City,WALK,16
4505,National City,BIKE,4
4505,National City,HOV2,343
4505,National City,HOV3,239
4505,National City,LOCAL,16
4505,National City,LRT,41
4505,National City,SOV,793
4505,National City,Total,1549
4505,National City,WALK,113
4507,National City,BIKE,11
4507,National City,EXP,1
4507,National City,HOV2,511
4507,National City,HOV3,379
4507,National City,LOCAL,48
4507,National City,LRT,67
4507,National City,RAPID,3
4507,National City,SCHOOLBUS,30
4507,National City,SOV,840
4507,National City,Total,2519
4507,National City,WALK,629
4508,National City,BIKE,48
4508,National City,EXP,2
4508,National City,HOV2,1870
4508,National City,HOV3,1300
4508,National City,LOCAL,183
4508,National City,LRT,105
4508,National City,RAPID,2
4508,National City,SCHOOLBUS,176
4508,National City,SOV,2863
4508,National City,Total,7328
4508,National City,WALK,779
4509,National City,BIKE,11
4509,National City,HOV2,836
4509,National City,HOV3,523
4509,National City,LOCAL,40
4509,National City,LRT,48
4509,National City,SOV,1538
4509,National City,Total,3323
4509,National City,WALK,327
4518,National City,BIKE,6
4518,National City,EXP,2
4518,National City,HOV2,743
4518,National City,HOV3,544
4518,National City,LOCAL,54
4518,National City,LRT,20
4518,National City,SCHOOLBUS,1
4518,National City,SOV,1450
4518,National City,Total,3069
4518,National City,WALK,249
4519,National City,BIKE,9
4519,National City,HOV2,197
4519,National City,HOV3,116
4519,National City,LOCAL,10
4519,National City,LRT,23
4519,National City,SOV,508
4519,National City,Total,926
4519,National City,WALK,63
4522,National City,BIKE,1
4522,National City,HOV2,24
4522,National City,HOV3,20
4522,National City,LOCAL,1
4522,National City,SOV,26
4522,National City,Total,76
4522,National City,WALK,4
4523,National City,BIKE,3
4523,National City,HOV2,125
4523,National City,HOV3,64
4523,National City,LOCAL,3
4523,National City,LRT,15
4523,National City,SOV,283
4523,National City,Total,515
4523,National City,WALK,22
4525,National City,BIKE,7
4525,National City,HOV2,265
4525,National City,HOV3,227
4525,National City,LRT,10
4525,National City,SCHOOLBUS,2
4525,National City,SOV,386
4525,National City,Total,907
4525,National City,WALK,10
4526,National City,BIKE,1
4526,National City,HOV2,111
4526,National City,HOV3,64
4526,National City,LOCAL,5
4526,National City,LRT,3
4526,National City,SOV,190
4526,National City,Total,412
4526,National City,WALK,38
4527,National City,BIKE,4
4527,National City,HOV2,96
4527,National City,HOV3,53
4527,National City,LOCAL,1
4527,National City,LRT,12
4527,National City,SOV,233
4527,National City,Total,421
4527,National City,WALK,22
4528,National City,BIKE,3
4528,National City,HOV2,79
4528,National City,HOV3,53
4528,National City,LOCAL,5
4528,National City,LRT,5
4528,National City,RAPID,1
4528,National City,SCHOOLBUS,1
4528,National City,SOV,138
4528,National City,Total,322
4528,National City,WALK,37
4532,National City,BIKE,9
4532,National City,HOV2,524
4532,National City,HOV3,353
4532,National City,LOCAL,28
4532,National City,LRT,18
4532,National City,RAPID,1
4532,National City,SCHOOLBUS,16
4532,National City,SOV,854
4532,National City,Total,1983
4532,National City,WALK,180
4536,National City,BIKE,2
4536,National City,EXP,1
4536,National City,HOV2,193
4536,National City,HOV3,91
4536,National City,LOCAL,4
4536,National City,LRT,7
4536,National City,SOV,343
4536,National City,Total,695
4536,National City,WALK,54
4544,National City,BIKE,5
4544,National City,HOV2,597
4544,National City,HOV3,430
4544,National City,LOCAL,37
4544,National City,LRT,6
4544,National City,SOV,1012
4544,National City,Total,2289
4544,National City,WALK,202
13,Oceanside,BIKE,9
13,Oceanside,HOV2,303
13,Oceanside,HOV3,190
13,Oceanside,LOCAL,28
13,Oceanside,LRT,1
13,Oceanside,SOV,569
13,Oceanside,Total,1242
13,Oceanside,WALK,142
198,Oceanside,BIKE,1
198,Oceanside,HOV2,74
198,Oceanside,HOV3,62
198,Oceanside,SCHOOLBUS,7
198,Oceanside,SOV,263
198,Oceanside,Total,408
198,Oceanside,WALK,1
201,Oceanside,HOV2,76
201,Oceanside,HOV3,53
201,Oceanside,SCHOOLBUS,14
201,Oceanside,SOV,150
201,Oceanside,Total,293
220,Oceanside,BIKE,44
220,Oceanside,CR,3
220,Oceanside,HOV2,1681
220,Oceanside,HOV3,1320
220,Oceanside,LOCAL,100
220,Oceanside,LRT,23
220,Oceanside,SCHOOLBUS,156
220,Oceanside,SOV,3083
220,Oceanside,Total,6990
220,Oceanside,WALK,580
233,Oceanside,BIKE,22
233,Oceanside,CR,5
233,Oceanside,HOV2,677
233,Oceanside,HOV3,477
233,Oceanside,LOCAL,62
233,Oceanside,LRT,5
233,Oceanside,SCHOOLBUS,123
233,Oceanside,SOV,1057
233,Oceanside,Total,2499
233,Oceanside,WALK,71
239,Oceanside,BIKE,17
239,Oceanside,CR,4
239,Oceanside,HOV2,1293
239,Oceanside,HOV3,1063
239,Oceanside,LOCAL,180
239,Oceanside,LRT,21
239,Oceanside,RAPID,1
239,Oceanside,SCHOOLBUS,170
239,Oceanside,SOV,2077
239,Oceanside,Total,5131
239,Oceanside,WALK,305
242,Oceanside,BIKE,1
242,Oceanside,HOV2,67
242,Oceanside,HOV3,66
242,Oceanside,LRT,2
242,Oceanside,SCHOOLBUS,7
242,Oceanside,SOV,182
242,Oceanside,Total,328
242,Oceanside,WALK,3
260,Oceanside,BIKE,18
260,Oceanside,CR,3
260,Oceanside,HOV2,1058
260,Oceanside,HOV3,1057
260,Oceanside,LOCAL,44
260,Oceanside,LRT,5
260,Oceanside,SCHOOLBUS,93
260,Oceanside,SOV,1542
260,Oceanside,Total,4227
260,Oceanside,WALK,407
261,Oceanside,BIKE,2
261,Oceanside,HOV2,6
261,Oceanside,SOV,3
261,Oceanside,Total,11
263,Oceanside,BIKE,12
263,Oceanside,HOV2,656
263,Oceanside,HOV3,764
263,Oceanside,SCHOOLBUS,194
263,Oceanside,SOV,782
263,Oceanside,Total,2498
263,Oceanside,WALK,90
265,Oceanside,BIKE,10
265,Oceanside,CR,2
265,Oceanside,HOV2,572
265,Oceanside,HOV3,545
265,Oceanside,LOCAL,31
265,Oceanside,LRT,3
265,Oceanside,RAPID,1
265,Oceanside,SCHOOLBUS,32
265,Oceanside,SOV,971
265,Oceanside,Total,2338
265,Oceanside,WALK,171
266,Oceanside,BIKE,101
266,Oceanside,CR,6
266,Oceanside,HOV2,2371
266,Oceanside,HOV3,2342
266,Oceanside,LOCAL,252
266,Oceanside,LRT,68
266,Oceanside,RAPID,1
266,Oceanside,SCHOOLBUS,159
266,Oceanside,SOV,3346
266,Oceanside,Total,9875
266,Oceanside,WALK,1229
268,Oceanside,BIKE,5
268,Oceanside,HOV2,587
268,Oceanside,HOV3,472
268,Oceanside,LRT,6
268,Oceanside,SCHOOLBUS,39
268,Oceanside,SOV,933
268,Oceanside,Total,2120
268,Oceanside,WALK,78
269,Oceanside,BIKE,95
269,Oceanside,CR,12
269,Oceanside,HOV2,2797
269,Oceanside,HOV3,2654
269,Oceanside,LOCAL,166
269,Oceanside,LRT,25
269,Oceanside,RAPID,1
269,Oceanside,SCHOOLBUS,185
269,Oceanside,SOV,3734
269,Oceanside,Total,10926
269,Oceanside,WALK,1257
275,Oceanside,HOV2,6
275,Oceanside,HOV3,6
275,Oceanside,SOV,15
275,Oceanside,Total,35
275,Oceanside,WALK,8
276,Oceanside,BIKE,3
276,Oceanside,CR,2
276,Oceanside,HOV2,261
276,Oceanside,HOV3,245
276,Oceanside,LOCAL,23
276,Oceanside,LRT,4
276,Oceanside,SCHOOLBUS,18
276,Oceanside,SOV,464
276,Oceanside,Total,1146
276,Oceanside,WALK,126
279,Oceanside,BIKE,23
279,Oceanside,CR,2
279,Oceanside,HOV2,976
279,Oceanside,HOV3,833
279,Oceanside,LOCAL,24
279,Oceanside,LRT,6
279,Oceanside,SCHOOLBUS,78
279,Oceanside,SOV,1568
279,Oceanside,Total,3808
279,Oceanside,WALK,298
280,Oceanside,BIKE,1
280,Oceanside,CR,2
280,Oceanside,HOV2,410
280,Oceanside,HOV3,352
280,Oceanside,LOCAL,1
280,Oceanside,LRT,1
280,Oceanside,SCHOOLBUS,27
280,Oceanside,SOV,734
280,Oceanside,Total,1628
280,Oceanside,WALK,100
296,Oceanside,BIKE,12
296,Oceanside,HOV2,1241
296,Oceanside,HOV3,1128
296,Oceanside,LOCAL,1
296,Oceanside,LRT,4
296,Oceanside,SCHOOLBUS,159
296,Oceanside,SOV,2060
296,Oceanside,Total,4927
296,Oceanside,WALK,322
297,Oceanside,BIKE,56
297,Oceanside,CR,5
297,Oceanside,HOV2,1524
297,Oceanside,HOV3,1643
297,Oceanside,LOCAL,73
297,Oceanside,LRT,11
297,Oceanside,RAPID,1
297,Oceanside,SCHOOLBUS,138
297,Oceanside,SOV,1883
297,Oceanside,Total,5759
297,Oceanside,WALK,425
302,Oceanside,BIKE,1
302,Oceanside,HOV2,21
302,Oceanside,HOV3,14
302,Oceanside,SOV,35
302,Oceanside,Total,72
302,Oceanside,WALK,1
303,Oceanside,BIKE,13
303,Oceanside,CR,1
303,Oceanside,HOV2,301
303,Oceanside,HOV3,164
303,Oceanside,LOCAL,28
303,Oceanside,LRT,4
303,Oceanside,SOV,600
303,Oceanside,Total,1271
303,Oceanside,WALK,160
305,Oceanside,HOV2,297
305,Oceanside,HOV3,240
305,Oceanside,SCHOOLBUS,22
305,Oceanside,SOV,428
305,Oceanside,Total,1042
305,Oceanside,WALK,55
306,Oceanside,BIKE,33
306,Oceanside,HOV2,1312
306,Oceanside,HOV3,1008
306,Oceanside,LOCAL,31
306,Oceanside,LRT,2
306,Oceanside,SCHOOLBUS,6
306,Oceanside,SOV,2693
306,Oceanside,Total,5282
306,Oceanside,WALK,197
307,Oceanside,BIKE,3
307,Oceanside,CR,1
307,Oceanside,HOV2,217
307,Oceanside,HOV3,133
307,Oceanside,LOCAL,23
307,Oceanside,LRT,11
307,Oceanside,RAPID,1
307,Oceanside,SCHOOLBUS,19
307,Oceanside,SOV,363
307,Oceanside,Total,809
307,Oceanside,WALK,38
310,Oceanside,BIKE,2
310,Oceanside,HOV2,1385
310,Oceanside,HOV3,1691
310,Oceanside,LOCAL,11
310,Oceanside,LRT,5
310,Oceanside,SCHOOLBUS,425
310,Oceanside,SOV,1289
310,Oceanside,Total,5189
310,Oceanside,WALK,381
311,Oceanside,BIKE,45
