"STATION","MODE","LAT","LONG","TIMEOFDAY","BOARDINGS","ALIGHTINGS"
"84029","BUS",33.7913297994844,-84.3927451707271,"MD",25,0
"84030","BUS",33.791317431964,-84.3975079957143,"MD",0,16
"84031","BUS",33.7913459723955,-84.3987190416646,"MD",0,0
"84032","BUS",33.7897743459676,-84.4028363311454,"MD",70,41
"84034","BUS",33.790054993544,-84.4044341648991,"MD",0,0
"84035","BUS",33.7894975037821,-84.4027909836098,"MD",0,1
"84036","BUS",33.7900321611988,-84.4006329744164,"MD",0,0
"84037","BUS",33.7911062327709,-84.3987283779219,"MD",0,15
"84038","BUS",33.7910910112075,-84.3975186657227,"MD",1,0
"84039","BUS",33.7908179744128,-84.4012318286363,"MD",60,44
"84051","BUS",33.6319904731184,-84.4679900697701,"MD",2,3
"84061","BUS",33.6853201720705,-84.4442199586182,"MD",6,0
"84063","BUS",33.6860003856879,-84.4420206031424,"MD",0,1
"84064","BUS",33.6838198967214,-84.4431702965445,"MD",3,2
"84070","BUS",33.6599600959878,-84.5087094892217,"MD",19.99,16.99
"84083","BUS",34.2853798903032,-83.7956795109728,"MD",2,0
"84088","BUS",34.2842401757386,-83.8321495995901,"MD",3,0
"84105","BUS",33.7913050644437,-84.39509390632,"MD",80,187
"84106","BUS",34.0252214896654,-84.5753530277654,"MD",21,24
"84888","BUS",33.8884490824861,-84.3054524984804,"MD",161,157
"84982","BUS",33.6588394083776,-84.4190053950829,"MD",0,0
"84997","BUS",33.578510461227,-84.386930016164,"MD",2,1
"84999","BUS",34.3004045247922,-83.8189908117647,"MD",0,1
"85000","BUS",33.7927891668817,-84.3182791822952,"MD",101.01,117.03
"85003","BUS",33.8029800036224,-84.3174029078576,"MD",0,0
"85004","BUS",33.5747811781778,-85.1042466702765,"MD",0,0
"85005","BUS",33.5759313575672,-85.1107567091348,"MD",0,0
"85006","BUS",33.5791469128495,-85.1190566418976,"MD",0,0
"85007","BUS",33.5750951229242,-85.0942408699252,"MD",48,45
"85011","BUS",33.7320988906458,-84.4055638520356,"MD",0,0
"89941","BUS",33.9715730892282,-84.540512782927,"MD",0,0
"89970","BUS",33.9842222084688,-84.5648564070289,"MD",0,0
"89991","BUS",33.8476020169241,-84.3674279083612,"MD",224,158
"90001","BUS",33.3817232346906,-84.3001841818465,"MD",0,0
"90003","BUS",33.8109294651427,-84.1830901762154,"MD",1,0
"90005","BUS",34.0754450383227,-83.9214228921409,"MD",0,0
"90007","BUS",33.9986912558913,-83.906989038315,"MD",0,0
"90009","BUS",33.4037145885087,-84.7231046349528,"MD",0,0
"90011","BUS",34.0677210462113,-83.9828007815528,"MD",0,0
"90013","BUS",33.8224360157756,-84.1100312951377,"MD",0,0
"90015","BUS",33.5241742363907,-84.362067562905,"MD",12,8
"90017","BUS",33.7232304272312,-84.7735844445632,"MD",0,0
"99339","BUS",33.7910577140374,-84.3950805688096,"MD",112,24
"99497","BUS",33.6398524106488,-84.464407614459,"MD",123,100
"99498","BUS",33.6438423629724,-84.4567118709203,"MD",29,45
"99499","BUS",33.6408208826243,-84.4467487506025,"MD",140,147
"99538","BUS",33.5738640789789,-84.3497450369858,"MD",34,34
"7501","BUS",33.7445196864344,-84.4175396026827,"PM",1,1
"7502","BUS",33.7511001585905,-84.417519596417,"PM",0,0
"7503","BUS",33.7522103813758,-84.417519596417,"PM",0,1
"7511","BUS",33.727280314461,-84.4174702476283,"PM",0,0
"7512","BUS",33.7308202793147,-84.423249390913,"PM",0,0
"7514","BUS",33.7332300430809,-84.427230637787,"PM",0,4
"7521","BUS",33.7435597765883,-84.4039900258006,"PM",1,0
"7524","BUS",33.7415600436879,-84.4029496999843,"PM",0,0
"7525","BUS",33.7381199703445,-84.4016306201993,"PM",0,1
"7526","BUS",33.7305196534362,-84.4016706327307,"PM",0,0
"7527","BUS",33.7221496962251,-84.4016599627223,"PM",0,0
"7528","BUS",33.7397696072852,-84.3549199910465,"PM",44,41
"7529","BUS",33.739760093808,-84.3582703736754,"PM",4,14
"7541","BUS",33.7419396314268,-84.3945097233617,"PM",2,2
"7542","BUS",33.7419900528558,-84.3982095487648,"PM",1,1
"7543","BUS",33.7365902032161,-84.3736298507277,"PM",1,0
"7544","BUS",33.7366501381223,-84.3764494004401,"PM",17,16
"7545","BUS",33.7367100730284,-84.3784193507359,"PM",13,19
"7548","BUS",33.7367595431097,-84.3823099025387,"PM",42,97
"7550","BUS",33.7368404076656,-84.3945897484245,"PM",2,24
"7552","BUS",33.7370202123841,-84.4016306201993,"PM",0,0
"7553","BUS",33.7365797383912,-84.4047502638972,"PM",0,0
"7554","BUS",33.7381799052507,-84.4101799644077,"PM",17,13
"7555","BUS",33.7382198618548,-84.4123606473689,"PM",9,3
"7556","BUS",33.7382398401568,-84.4140598462022,"PM",374,274
"7557","BUS",33.7382398401568,-84.4156803537238,"PM",21,12
"7558","BUS",33.7380001005322,-84.4177103228166,"PM",22,27
"7559","BUS",33.7385804226394,-84.4272106315213,"PM",71,104
"7562","BUS",33.7429604275268,-84.4373604769857,"PM",0,8
"7563","BUS",33.7451399651457,-84.4395905087355,"PM",0,0
"7564","BUS",33.7458801136692,-84.4403294068154,"PM",1,0
"7565","BUS",33.7474298590996,-84.4418205404854,"PM",0,0
"7566","BUS",33.7506701494225,-84.4461098838512,"PM",0,0
"7569","BUS",33.7303997836239,-84.3879396657063,"PM",1,34
"7570","BUS",33.7303303352406,-84.3799504969374,"PM",2,0
"7572","BUS",33.7302399572075,-84.3736205144704,"PM",11,38
"7576","BUS",33.7368698994448,-84.3908405742326,"PM",1,0
"7577","BUS",33.7555296335592,-84.3794103277635,"PM",0,0
"7578","BUS",33.7497597096577,-84.3795196953493,"PM",35,20
"7579","BUS",33.7444702163531,-84.3792996264266,"PM",24,26
"7581","BUS",33.7428396063668,-84.3792996264266,"PM",9,2
"7586","BUS",33.7314995415843,-84.378479369533,"PM",0,0
"7587","BUS",33.7303103569385,-84.3784993757987,"PM",1,1
"7588","BUS",33.7265097228105,-84.3785300520728,"PM",21,6
"7589","BUS",33.7220602695398,-84.3786300834012,"PM",14,5
"7590","BUS",33.7201604281496,-84.378710108464,"PM",2,14
"7595","BUS",33.7336895440281,-84.3648897801195,"PM",13,22
"7596","BUS",33.7293304687904,-84.3644403060168,"PM",13,26
"7601","BUS",33.7639500121992,-84.3678000249031,"PM",7,18
"7604","BUS",33.7506796628997,-84.3735698319306,"PM",0,0
"King Historical","RAIL",33.7554896769551,-84.3743594125501,"PM",2,1
"7610","BUS",33.7731600094441,-84.3727895875683,"PM",4,4
"7611","BUS",33.7794997906278,-84.372809593834,"PM",0,0
"7615","BUS",33.7725501955577,-84.3776804526561,"PM",3,3
"7619","BUS",33.7468200452133,-84.3766601331055,"PM",3,0
"7620","BUS",33.7481300510191,-84.3766294568314,"PM",0,0
"Edgewood/Hillia","RAIL",33.7543804055175,-84.3765801080427,"PM",1,3
"7622","BUS",33.7555096552571,-84.3765694380343,"PM",0,0
"7623","BUS",33.7273297845423,-84.3928798795828,"PM",4,1
"7625","BUS",33.724990420507,-84.3908005617012,"PM",0,0
"7627","BUS",33.7176802646523,-84.381829752162,"PM",0,0
"7628","BUS",33.7169001595247,-84.3785100458071,"PM",0,0
"7629","BUS",33.7140004516843,-84.3736898695248,"PM",2,0
"7632","BUS",33.7293200039655,-84.4016199501909,"PM",0,0
"7636","BUS",33.7486199950932,-84.4024001945531,"PM",0,0
"7637","BUS",33.7488901778447,-84.4045195249661,"PM",15,8
"7638","BUS",33.7491498957713,-84.4065601640674,"PM",0,0
"7640","BUS",33.749030025959,-84.417519596417,"PM",3,0
"7641","BUS",33.749060469086,-84.4213901419541,"PM",3,2
"7643","BUS",33.7422497707825,-84.4232693971787,"PM",1,0
"7644","BUS",33.7383796882712,-84.4233400859842,"PM",4,7
"7645","BUS",33.7357996332636,-84.4233494222415,"PM",0,0
"7648","BUS",33.7390199452845,-84.4324095931008,"PM",23,27
"7649","BUS",33.7422802139094,-84.4323695805694,"PM",2,0
"7652","BUS",33.7497397313556,-84.444099921024,"PM",0,0
"7653","BUS",33.7593902025933,-84.4437104657184,"PM",0,2
"7654","BUS",33.7680398560331,-84.4409896135834,"PM",0,0
"7655","BUS",33.733700008853,-84.447450303653,"PM",0,0
"7656","BUS",33.7339197701755,-84.4530693968121,"PM",20,49
"7657","BUS",33.7297395483086,-84.4608505004178,"PM",1,1
"7658","BUS",33.744430259749,-84.4788601407996,"PM",0,0
"7659","BUS",33.7484002337706,-84.4737705468059,"PM",0,0
"7664","BUS",33.7602197778022,-84.4694798696891,"PM",14,4
"7665","BUS",33.765169639972,-84.4700093688545,"PM",9,37
"7666","BUS",33.7683604602136,-84.4712097447965,"PM",0,1
"7667","BUS",33.7691301005164,-84.4719499766273,"PM",1,2
"7668","BUS",33.7702698150809,-84.473030314975,"PM",0,0
"7669","BUS",33.7717796039072,-84.4734997953434,"PM",12,21
"7670","BUS",33.7779500451974,-84.4744600960969,"PM",4,8
"7672","BUS",33.799019543078,-84.4753803843191,"PM",0,0
"7673","BUS",33.8021199852866,-84.4756404657732,"PM",1,0
"7674","BUS",33.8080297573024,-84.4759605660243,"PM",0,0
"7675","BUS",33.7388096974391,-84.4335406139883,"PM",3,8
"7676","BUS",33.7380495706135,-84.4352904953614,"PM",35,77
"7677","BUS",33.7353201540144,-84.4365695626151,"PM",53,118
"7678","BUS",33.7334003343222,-84.437540533377,"PM",1,0
"7679","BUS",33.7296101650191,-84.4409896135834,"PM",97,221
"7680","BUS",33.726689527529,-84.4450202092461,"PM",0,0
"7681","BUS",33.7220298264128,-84.4519503796841,"PM",1,1
"7682","BUS",33.7214904122575,-84.4563504243867,"PM",0,0
"7683","BUS",33.722140182748,-84.4641595367643,"PM",4,1
"7684","BUS",33.7201604281496,-84.4715098387819,"PM",0,0
"7685","BUS",33.7199796720835,-84.4723194256672,"PM",0,0
"7686","BUS",33.7199397154794,-84.4836603108161,"PM",0,0
"7687","BUS",33.7198997588753,-84.4846899666241,"PM",0,2
"7688","BUS",33.7198598022712,-84.48629046788,"PM",12,31
"7689","BUS",33.7201604281496,-84.4902703810029,"PM",0,0
"7690","BUS",33.7117600278116,-84.3822098712102,"PM",37,36
"7691","BUS",33.7151097231219,-84.3833302220893,"PM",16,40
"7692","BUS",33.7191396320497,-84.3850200846653,"PM",0,3
"7693","BUS",33.7157899367393,-84.3530994208679,"PM",2,2
"7694","BUS",33.7165101069608,-84.3551894087579,"PM",16,4
"7696","BUS",33.7250103988091,-84.3894801481651,"PM",4,5
"7699","BUS",33.7182995920159,-84.4180704355992,"PM",0,0
"7702","BUS",33.7138396739202,-84.4181397906536,"PM",1,0
"7703","BUS",33.7222200959562,-84.4180104168021,"PM",0,0
"7707","BUS",33.7223599440705,-84.430810425596,"PM",1,0
"7708","BUS",33.7224997921849,-84.4375898821657,"PM",0,0
"7709","BUS",33.7232304272312,-84.4502698533654,"PM",33,86
"7710","BUS",33.7144999092356,-84.434019430614,"PM",9,17
"7711","BUS",33.7145902872686,-84.4376605709712,"PM",0,0
"7712","BUS",33.7181502304243,-84.4468594519393,"PM",2,3
"7714","BUS",33.7147700919871,-84.4535001984002,"PM",0,0
"7715","BUS",33.7115497799662,-84.4436904594527,"PM",1,2
"7764","BUS",33.74068004705,-84.4176796465426,"PM",0,0
"7842","BUS",33.74987957947,-84.3830194580955,"PM",79.99,19
"7914","BUS",33.7828704155879,-84.458680487465,"PM",0,0
"7915","BUS",33.7886603177914,-84.4658293930746,"PM",3,15
"7916","BUS",33.7932096625725,-84.4692504645091,"PM",2,3
"7918","BUS",33.7974802624725,-84.4698199762059,"PM",0,0
"7919","BUS",33.803740130448,-84.4703001265827,"PM",13,11
"7920","BUS",33.8049397799187,-84.4705695442941,"PM",2,4
"7921","BUS",33.7221297179231,-84.3992498745811,"PM",2,1
"7922","BUS",33.7422802139094,-84.4270999301845,"PM",2,4
"7928","BUS",33.716570041867,-84.4297901060454,"PM",9,11
"8064","BUS",33.7593102893851,-84.3698406640044,"PM",3,1
"8069","BUS",33.7662893762345,-84.4573547389247,"PM",0,0
"8088","BUS",33.734169974625,-84.3878796469092,"PM",2,0
"8182","BUS",33.613710326743,-84.4490601411662,"PM",0,1
"8189","BUS",33.6015397354039,-84.4296393921771,"PM",0,2
"8193","BUS",33.5833100104575,-84.3393604513372,"PM",4,9
"8208","BUS",33.6197799251752,-84.3832995458153,"PM",21,44.98
"8211","BUS",33.6272499074463,-84.3857403102305,"PM",0,0
"8213","BUS",33.640130204182,-84.3905498165044,"PM",10,6
"8218","BUS",33.5787435414176,-84.3407155424005,"PM",0,3
"8219","BUS",33.5882998292313,-84.3380600440668,"PM",5,9
"8220","BUS",33.5995904239325,-84.338980332289,"PM",4,6
"8221","BUS",33.6074904153716,-84.3438298510943,"PM",1,0
"8222","BUS",33.61181999883,-84.3479004592884,"PM",4,5
"8223","BUS",33.6142896975024,-84.3492995641362,"PM",16.99,11
"8224","BUS",33.6170600220533,-84.3499104221156,"PM",1,1
"8225","BUS",33.6187695939001,-84.3508000340636,"PM",0,6
"8226","BUS",33.623829812405,-84.3541304104269,"PM",1,1
"8227","BUS",33.6342803670724,-84.358430423801,"PM",6,16
"8229","BUS",33.6398904645574,-84.3614193598964,"PM",1,5
"8230","BUS",33.647520273245,-84.3652005441134,"PM",15,3
"8231","BUS",33.5787302225496,-84.4119605220549,"PM",33,50
"8233","BUS",33.6008100517052,-84.4058306022449,"PM",1,0
"8234","BUS",33.6066104187337,-84.4040393745894,"PM",0,0
"8238","BUS",33.5787701791537,-84.4154802910668,"PM",1,6
"8241","BUS",33.6281203906071,-84.4580602932284,"PM",4,0
"8330","BUS",33.6154303634147,-84.3514202283003,"PM",10.98,24
"8331","BUS",33.6178001705769,-84.3571593590537,"PM",18,28
"8332","BUS",33.6191501329868,-84.3619795353359,"PM",11,20
"8333","BUS",33.6214904483697,-84.3693205010962,"PM",15,12
"8334","BUS",33.62056954378,-84.3798904781403,"PM",27,47
"8336","BUS",33.6184499410673,-84.3913300608666,"PM",24,5
"8337","BUS",33.6180303967243,-84.3960301995547,"PM",0,1
"8339","BUS",33.6151297375362,-84.4029003511956,"PM",5,10
"8340","BUS",33.6164996782482,-84.404630226303,"PM",8,2
"8341","BUS",33.6176403441605,-84.4101906344161,"PM",2,3
"8345","BUS",33.604319573432,-84.3410103013818,"PM",1,0
"8346","BUS",33.5933600477362,-84.3368396618592,"PM",0,0
"8349","BUS",33.6193204242281,-84.3564498034969,"PM",0,0
"8360","BUS",33.6148195981806,-84.4447094452523,"PM",48,5
"8361","BUS",33.6146797500663,-84.4382594251911,"PM",49,16.02
"8374","BUS",33.6410396925991,-84.4030697375785,"PM",0,0
"8376","BUS",33.6407238451572,-84.4192054577398,"PM",24,8
"8377","BUS",33.640999735995,-84.4148094142904,"PM",0,0
"8386","BUS",33.5971397522144,-84.4289698491518,"PM",51,100
"8387","BUS",33.604389973163,-84.434190150748,"PM",14,76
"8392","BUS",33.6246403606596,-84.458480424808,"PM",37,6
"8394","BUS",33.6412699187466,-84.4563997731754,"PM",29,22.02
"8400","BUS",33.6401701607861,-84.3957701181007,"PM",0,0
"8469","BUS",33.6921698756304,-84.3495102968016,"PM",3,6
"8470","BUS",33.6986799480554,-84.349550309333,"PM",0,1
"8471","BUS",33.7044099153528,-84.3495196330589,"PM",2,1
"8472","BUS",33.7092598860123,-84.3495303030673,"PM",1,1
"8475","BUS",33.6598497396527,-84.4105800897217,"PM",0,0
"8476","BUS",33.6653104755463,-84.4085994694176,"PM",20,49
"8477","BUS",33.677099576451,-84.408470095566,"PM",14,12
"8480","BUS",33.685499976789,-84.408239356635,"PM",2,5
"8481","BUS",33.6916095318253,-84.4081793378379,"PM",11,16
"8482","BUS",33.700340049821,-84.4080899765178,"PM",74,102
"8483","BUS",33.7072896448911,-84.4080299577207,"PM",74,61
"8484","BUS",33.7100904125689,-84.393489403811,"PM",0,0
"8485","BUS",33.708639607301,-84.3943496732361,"PM",0,0
"8486","BUS",33.7078100320921,-84.3959701807576,"PM",0,0
"8487","BUS",33.7069804568832,-84.3975693482625,"PM",0,0
"8488","BUS",33.700410449552,-84.3989497805957,"PM",0,1
"8489","BUS",33.700309606694,-84.3945403996357,"PM",0,0
"8490","BUS",33.6993496968479,-84.3920596226891,"PM",25,30
"8491","BUS",33.6890104498634,-84.39048046145,"PM",0,1
"8492","BUS",33.6810800152974,-84.3887505863426,"PM",14,6
"8496","BUS",33.6852003022582,-84.4402200392295,"PM",0,0
"8498","BUS",33.6815899376736,-84.440320070558,"PM",3,1
"8501","BUS",33.6741703768314,-84.4421406407366,"PM",0,0
"8502","BUS",33.6703602292262,-84.4435597518501,"PM",0,1
"8506","BUS",33.6533796238318,-84.4494802727458,"PM",0,1
"8511","BUS",33.7113899535498,-84.3630998862151,"PM",17,55
"8512","BUS",33.7090201463877,-84.3595601109375,"PM",0,3
"8513","BUS",33.7080098151126,-84.3583197224642,"PM",17,39
"8514","BUS",33.7053498468968,-84.3552894400864,"PM",2,8
"8515","BUS",33.7044203801777,-84.3511201343148,"PM",3,2
"8517","BUS",33.6483802915808,-84.365560656896,"PM",9,5
"8518","BUS",33.6500004367423,-84.35819968487,"PM",5,9
"8519","BUS",33.6659697595139,-84.3554294839463,"PM",2,1
"8520","BUS",33.6874302613061,-84.3602203177055,"PM",0,0
"8521","BUS",33.692930002456,-84.3568405925535,"PM",2,8
"8522","BUS",33.6932201635096,-84.3601296226343,"PM",0,2
"8523","BUS",33.6932401418116,-84.3668597304153,"PM",2,5
"8528","BUS",33.6718795315297,-84.372349449723,"PM",1,3
"8529","BUS",33.6766895455851,-84.3699593678475,"PM",8,19
"8530","BUS",33.6802599535657,-84.3673998995892,"PM",19,19
"8532","BUS",33.6968600198735,-84.369859336519,"PM",14,18
"8533","BUS",33.703170309278,-84.3767401581683,"PM",10,23
"8534","BUS",33.707300109716,-84.3800398582575,"PM",1,6
"8535","BUS",33.688729802287,-84.3639894981631,"PM",4,16
"8536","BUS",33.6888296937972,-84.3699593678475,"PM",15,49
"8537","BUS",33.6842299275873,-84.3802399209145,"PM",0,11
"8538","BUS",33.6763698927523,-84.3841598152403,"PM",0,0
"8539","BUS",33.6734996766912,-84.3834302534178,"PM",4,57
"8540","BUS",33.6681302701784,-84.3798197893348,"PM",3,7
"8542","BUS",33.6649099581576,-84.38017056586,"PM",0,0
"8543","BUS",33.6559596788393,-84.3805000023685,"PM",0,0
"8544","BUS",33.6521495312342,-84.3806093699544,"PM",3,2
"8547","BUS",33.6689598453873,-84.3933000111624,"PM",9,12
"8548","BUS",33.6806395413046,-84.3803599585086,"PM",12,23
"8549","BUS",33.6810295938685,-84.3843198653659,"PM",7,9
"8550","BUS",33.6810895287746,-84.393689466468,"PM",26,81
"8553","BUS",33.6812103499346,-84.4028403323985,"PM",72,150
"8554","BUS",33.6812797983179,-84.4077098574695,"PM",48,36
"8555","BUS",33.6814500895592,-84.4234894661014,"PM",26,38
"8556","BUS",33.6814700678613,-84.4261102869079,"PM",0,1
"8557","BUS",33.6814500895592,-84.4266797986048,"PM",87.01,53.01
"8558","BUS",33.6794703349609,-84.4334499189172,"PM",0,0
"8567","BUS",33.6742502900396,-84.4188493462104,"PM",3,2
"8568","BUS",33.6813796898282,-84.4186106047731,"PM",5.99,7.02
"8570","BUS",33.6856103331241,-84.4184999034362,"PM",5,4.01
"8571","BUS",33.6892597029652,-84.4184198783734,"PM",0,0
"8572","BUS",33.6957802402151,-84.418350523319,"PM",0,0
"8573","BUS",33.6972500724373,-84.4183105107876,"PM",0,0
"8575","BUS",33.7018098820432,-84.4182504919905,"PM",0,0
"8576","BUS",33.705930169004,-84.4181904731934,"PM",11,3
"8577","BUS",33.7091799728041,-84.4181704669277,"PM",3,5
"8578","BUS",33.7014398077814,-84.3862404668729,"PM",0,0
"8579","BUS",33.7041501974262,-84.3815803407163,"PM",0,0
"8580","BUS",33.7050596858433,-84.3803106097199,"PM",1,0
"8581","BUS",33.710130369173,-84.3798704718746,"PM",3,9
"8582","BUS",33.6972101158332,-84.4081206527919,"PM",0,1
"8585","BUS",33.7014398077814,-84.4182504919905,"PM",25,46
"8586","BUS",33.7070603700914,-84.4215395220713,"PM",0,0
"8587","BUS",33.7071497967767,-84.4556195288132,"PM",2,1
"8588","BUS",33.7023502475462,-84.4573400676632,"PM",11,5
"8589","BUS",33.7007196375599,-84.4573600739289,"PM",0,1
"8592","BUS",33.6949297353564,-84.4573293976549,"PM",6,5
"8593","BUS",33.6892701677901,-84.4573494039206,"PM",17,16
"8594","BUS",33.6862601036146,-84.4582296796113,"PM",0,4
"8595","BUS",33.6777398334643,-84.4576294916403,"PM",1,1
"8597","BUS",33.6722695840936,-84.45782021804,"PM",12,19
"8599","BUS",33.673470184912,-84.4423793821739,"PM",0,2
"8600","BUS",33.6735700764222,-84.4547005743421,"PM",1,3
"8603","BUS",33.6903404339713,-84.4833602168307,"PM",3,10
"8605","BUS",33.7064201130781,-84.4885098296215,"PM",2,0
"8609","BUS",33.6654198805337,-84.4283403186578,"PM",20,6
"8610","BUS",33.6726196800533,-84.4264197171507,"PM",1,0
"8614","BUS",33.6858900293528,-84.4473996211132,"PM",0,0
"8615","BUS",33.6907000434082,-84.4662095121229,"PM",54,97
"8616","BUS",33.6910996094492,-84.47194064037,"PM",1,2
"8617","BUS",33.704939816031,-84.4440198959612,"PM",0,0
"8618","BUS",33.6984202301288,-84.4484599531952,"PM",0,1
"8621","BUS",33.7023797393255,-84.4761499586729,"PM",2,3
"8624","BUS",33.691090095972,-84.4741399958458,"PM",0,3
"8627","BUS",33.6619598288882,-84.4719006278386,"PM",17,30
"8629","BUS",33.6501802414607,-84.4712497573279,"PM",15.01,37.99
"8714","BUS",33.6659497812119,-84.4661601633342,"PM",4,11
"8720","BUS",33.6850100327149,-84.4923403626272,"PM",5,4
"8721","BUS",33.6863400168228,-84.4912893668025,"PM",40.01,87
"8722","BUS",33.6896002854477,-84.4890499987953,"PM",30,22
"8726","BUS",33.6755403175434,-84.4429102150904,"PM",11,3
"8728","BUS",33.6755897876247,-84.4447801340577,"PM",1,2
"8729","BUS",33.6758399920741,-84.448940103572,"PM",33,93
"8730","BUS",33.6682396751658,-84.4645196495469,"PM",0,0
"8731","BUS",33.6596699349343,-84.4776904411317,"PM",0,0
"8733","BUS",33.6526499401331,-84.4883804557699,"PM",0,0
"8737","BUS",33.627130037634,-84.4919602435789,"PM",17,50
"8738","BUS",33.6228404107797,-84.4921603062359,"PM",6,11
"8739","BUS",33.6613804581288,-84.4139304723507,"PM",16,2
"8741","BUS",33.6589002946315,-84.4228999481388,"PM",197,20
"8743","BUS",33.6591295694312,-84.434590276062,"PM",0,1
"8744","BUS",33.6592703688933,-84.4391703771559,"PM",0,0
"8746","BUS",33.668819997273,-84.4343502008736,"PM",1,1
"8749","BUS",33.663719822164,-84.4183105107876,"PM",2,0
"8750","BUS",33.6622699682439,-84.4154202722697,"PM",56,22
"8751","BUS",33.659519621995,-84.410789488636,"PM",17,7
"8752","BUS",33.6585701769738,-84.4090596135286,"PM",78,29
"8754","BUS",33.6533396672277,-84.3996900124265,"PM",0,0
"8755","BUS",33.6528697014557,-84.3976400370679,"PM",0,1
"8757","BUS",33.6641098747279,-84.4182998407792,"PM",0,0
"8761","BUS",33.6559701436642,-84.4039793557923,"PM",0,1
"8762","BUS",33.7033900706005,-84.4080499639864,"PM",15,11
"8763","BUS",33.7026204302978,-84.3989097680643,"PM",0,0
"8764","BUS",33.6162399603216,-84.4630805321677,"PM",1,0
"8765","BUS",33.6162504251464,-84.4640101566471,"PM",37,76
"8767","BUS",33.6283696437088,-84.4725101520669,"PM",36.01,121
"8768","BUS",33.6237204074176,-84.4826199849998,"PM",0,1
"8770","BUS",33.6256297622849,-84.4759298897503,"PM",1,3
"8771","BUS",33.6246898307408,-84.4742693696973,"PM",8,11
"8773","BUS",33.6163503166567,-84.4727702335209,"PM",13,41.01
"8774","BUS",33.6042101684445,-84.4719606466357,"PM",69,194
"8775","BUS",33.600209751296,-84.4712204148048,"PM",3,5
"8776","BUS",33.596560381455,-84.4690704081178,"PM",0,2
"8777","BUS",33.5887498167013,-84.4689503705236,"PM",19,51
"8778","BUS",33.6246498741367,-84.4606504377608,"PM",127,102
"8784","BUS",33.5889296214197,-84.475749833359,"PM",2,3
"8785","BUS",33.588109559688,-84.4770595768867,"PM",0,1
"8786","BUS",33.5858796006402,-84.4804499720471,"PM",0,0
"8787","BUS",33.5825803267588,-84.4889899799982,"PM",0,1
"8788","BUS",33.5796901323957,-84.495629392708,"PM",5,2
"8789","BUS",33.7090496381669,-84.4507006549534,"PM",114,313
"8790","BUS",33.7074199795283,-84.4549499857878,"PM",4,1
"8791","BUS",33.7064201130781,-84.457449435249,"PM",29,55
"8792","BUS",33.7043100238425,-84.4645303195553,"PM",121,367
"8793","BUS",33.7012999596671,-84.4790895459796,"PM",26,61
"8794","BUS",33.6960199798397,-84.4862104428172,"PM",11,15
"8795","BUS",33.6925903713212,-84.49055980498,"PM",34,47
"8836","BUS",33.6970198462899,-84.4296193859114,"PM",0,1
"8838","BUS",33.667399635132,-84.4343595371309,"PM",44,4
"8839","BUS",33.6700900464747,-84.4427595012222,"PM",2,4
"8879","BUS",33.6968400415714,-84.4139704848821,"PM",0,1
"8911","BUS",33.7003448065596,-84.3551000474378,"PM",2,1
"8914","BUS",33.89648035991,-84.2421500063083,"PM",0,2
"8915","BUS",33.7026603869019,-84.3522604914596,"PM",0,0
"8943","BUS",33.7089878005653,-84.3525419129304,"PM",0,0
"8948","BUS",33.6913203221194,-84.3567605674907,"PM",0,0
"8950","BUS",33.6983698086998,-84.3588198791066,"PM",0,0
"8951","BUS",33.6975002768868,-84.3578995908845,"PM",0,0
"9030","BUS",33.7146302438727,-84.3051897495242,"PM",0,0
"9110","BUS",33.8398999058101,-84.3128894943161,"PM",1,5
"9111","BUS",33.8414601160654,-84.308820219873,"PM",0,0
"9114","BUS",33.7515996161417,-84.2922496968705,"PM",5.01,7
"9115","BUS",33.7514702328522,-84.2960695598678,"PM",0,0
"9117","BUS",33.7511096720676,-84.3161998644136,"PM",0,0
"9118","BUS",33.7520695819137,-84.3236501977597,"PM",0,0
"9123","BUS",33.7299003260727,-84.329929497687,"PM",13,28
"9125","BUS",33.7234102319497,-84.3184699086949,"PM",1,1
"9126","BUS",33.7196400409486,-84.3102900135263,"PM",1,3
"9130","BUS",33.7398000504121,-84.3262003297608,"PM",3,4
"9132","BUS",33.7397001589019,-84.3220697027696,"PM",11,7
"9133","BUS",33.740159659849,-84.313889807601,"PM",24,17
"9134","BUS",33.7400797466408,-84.3111302766856,"PM",2,0
"9135","BUS",33.7400397900367,-84.3096698192897,"PM",6,3
"9136","BUS",33.7388001839619,-84.2880897273562,"PM",58,73
"9137","BUS",33.7383597099691,-84.2744094428716,"PM",13,23
"9138","BUS",33.7382702832837,-84.2707496299998,"PM",0,1
"9139","BUS",33.7380495706135,-84.2580803288085,"PM",0,0
"9140","BUS",33.7379297008012,-84.2519904215299,"PM",22,23
"9141","BUS",33.7373198869148,-84.2342795413826,"PM",2,3
"9144","BUS",33.7369203208738,-84.2229599962504,"PM",13,16
"9145","BUS",33.7368299428407,-84.21956960109,"PM",0,0
"9146","BUS",33.7368299428407,-84.216790063909,"PM",2,3
"9147","BUS",33.7473699241935,-84.3242997345194,"PM",17,51
"9148","BUS",33.7473699241935,-84.3228699533975,"PM",0,0
"9149","BUS",33.7471796546501,-84.2860797645291,"PM",6,7
"9152","BUS",33.7499699575031,-84.2758605640103,"PM",0,1
"9153","BUS",33.7505797713894,-84.2747002005998,"PM",0,1
"9154","BUS",33.7548598847666,-84.2677393538877,"PM",11,8
