ZONE,COUNTY,TRIP MODE,QUANTITY
1467,DeKalb,BIKE,9
1467,DeKalb,DRIVEALONEFREE,1506
1467,DeKalb,KNR_ALLTRN,6
1467,DeKalb,KNR_PRMTRN,2
1467,DeKalb,PNR_ALLTRN,2
1467,DeKalb,PNR_PRMTRN,11
1467,DeKalb,SCHOOL_BUS,146
1467,DeKalb,SHARED2FREE,697
1467,DeKalb,SHARED3FREE,575
1467,DeKalb,TOTAL,3083
1467,DeKalb,WALK,82
1467,DeKalb,WALK_ALLTRN,47
1468,DeKalb,BIKE,5
1468,DeKalb,DRIVEALONEFREE,722
1468,DeKalb,PNR_ALLTRN,2
1468,DeKalb,SCHOOL_BUS,3
1468,DeKalb,SHARED2FREE,245
1468,DeKalb,SHARED3FREE,147
1468,DeKalb,TOTAL,1185
1468,DeKalb,WALK,48
1468,DeKalb,WALK_ALLTRN,13
1469,DeKalb,BIKE,7
1469,DeKalb,DRIVEALONEFREE,935
1469,DeKalb,KNR_ALLTRN,12
1469,DeKalb,PNR_ALLTRN,2
1469,DeKalb,SCHOOL_BUS,8
1469,DeKalb,SHARED2FREE,465
1469,DeKalb,SHARED3FREE,275
1469,DeKalb,TOTAL,1817
1469,DeKalb,WALK,73
1469,DeKalb,WALK_ALLTRN,40
1470,DeKalb,BIKE,5
1470,DeKalb,DRIVEALONEFREE,934
1470,DeKalb,KNR_ALLTRN,6
1470,DeKalb,SCHOOL_BUS,2
1470,DeKalb,SHARED2FREE,299
1470,DeKalb,SHARED3FREE,172
1470,DeKalb,TOTAL,1501
1470,DeKalb,WALK,68
1470,DeKalb,WALK_ALLTRN,15
1471,DeKalb,BIKE,29
1471,DeKalb,DRIVEALONEFREE,3508
1471,DeKalb,DRIVEALONEPAY,1
1471,DeKalb,KNR_ALLTRN,6
1471,DeKalb,KNR_PRMTRN,2
1471,DeKalb,PNR_ALLTRN,3
1471,DeKalb,PNR_PRMTRN,29
1471,DeKalb,SCHOOL_BUS,435
1471,DeKalb,SHARED2FREE,1844
1471,DeKalb,SHARED3FREE,1368
1471,DeKalb,SHARED3PAY,1
1471,DeKalb,TOTAL,7553
1471,DeKalb,WALK,235
1471,DeKalb,WALK_ALLTRN,92
1472,DeKalb,BIKE,10
1472,DeKalb,DRIVEALONEFREE,1460
1472,DeKalb,KNR_ALLTRN,6
1472,DeKalb,PNR_PRMTRN,15
1472,DeKalb,SCHOOL_BUS,112
1472,DeKalb,SHARED2FREE,744
1472,DeKalb,SHARED3FREE,539
1472,DeKalb,TOTAL,3009
1472,DeKalb,WALK,108
1472,DeKalb,WALK_ALLTRN,15
1473,DeKalb,BIKE,30
1473,DeKalb,DRIVEALONEFREE,4205
1473,DeKalb,KNR_ALLTRN,14
1473,DeKalb,KNR_PRMTRN,1
1473,DeKalb,PNR_ALLTRN,2
1473,DeKalb,PNR_PRMTRN,2
1473,DeKalb,SCHOOL_BUS,63
1473,DeKalb,SHARED2FREE,1479
1473,DeKalb,SHARED3FREE,1002
1473,DeKalb,TOTAL,7236
1473,DeKalb,WALK,381
1473,DeKalb,WALK_ALLTRN,57
1474,DeKalb,BIKE,29
1474,DeKalb,DRIVEALONEFREE,3464
1474,DeKalb,KNR_ALLTRN,14
1474,DeKalb,KNR_PRMTRN,1
1474,DeKalb,PNR_ALLTRN,2
1474,DeKalb,PNR_PRMTRN,21
1474,DeKalb,SCHOOL_BUS,133
1474,DeKalb,SHARED2FREE,1208
1474,DeKalb,SHARED3FREE,750
1474,DeKalb,TOTAL,5861
1474,DeKalb,WALK,171
1474,DeKalb,WALK_ALLTRN,68
1475,DeKalb,BIKE,34
1475,DeKalb,DRIVEALONEFREE,3562
1475,DeKalb,KNR_ALLTRN,22
1475,DeKalb,PNR_ALLTRN,5
1475,DeKalb,PNR_PRMTRN,5
1475,DeKalb,SCHOOL_BUS,31
1475,DeKalb,SHARED2FREE,1545
1475,DeKalb,SHARED3FREE,947
1475,DeKalb,TOTAL,6455
1475,DeKalb,WALK,198
1475,DeKalb,WALK_ALLTRN,106
1476,DeKalb,BIKE,49
1476,DeKalb,DRIVEALONEFREE,4939
1476,DeKalb,KNR_ALLTRN,24
1476,DeKalb,KNR_PRMTRN,3
1476,DeKalb,PNR_ALLTRN,2
1476,DeKalb,PNR_PRMTRN,21
1476,DeKalb,SCHOOL_BUS,253
1476,DeKalb,SHARED2FREE,2240
1476,DeKalb,SHARED3FREE,1594
1476,DeKalb,TOTAL,9809
1476,DeKalb,WALK,512
1476,DeKalb,WALK_ALLTRN,172
1477,DeKalb,BIKE,12
1477,DeKalb,DRIVEALONEFREE,1623
1477,DeKalb,KNR_ALLTRN,8
1477,DeKalb,KNR_PRMTRN,4
1477,DeKalb,PNR_PRMTRN,7
1477,DeKalb,SCHOOL_BUS,67
1477,DeKalb,SHARED2FREE,812
1477,DeKalb,SHARED3FREE,429
1477,DeKalb,TOTAL,3041
1477,DeKalb,WALK,52
1477,DeKalb,WALK_ALLTRN,27
1478,DeKalb,BIKE,21
1478,DeKalb,DRIVEALONEFREE,3113
1478,DeKalb,KNR_ALLTRN,11
1478,DeKalb,KNR_PRMTRN,2
1478,DeKalb,PNR_PRMTRN,6
1478,DeKalb,SCHOOL_BUS,51
1478,DeKalb,SHARED2FREE,1126
1478,DeKalb,SHARED3FREE,656
1478,DeKalb,TOTAL,5133
1478,DeKalb,WALK,116
1478,DeKalb,WALK_ALLTRN,31
1479,DeKalb,BIKE,6
1479,DeKalb,DRIVEALONEFREE,915
1479,DeKalb,KNR_ALLTRN,4
1479,DeKalb,PNR_ALLTRN,2
1479,DeKalb,SCHOOL_BUS,8
1479,DeKalb,SHARED2FREE,274
1479,DeKalb,SHARED3FREE,162
1479,DeKalb,TOTAL,1425
1479,DeKalb,WALK,35
1479,DeKalb,WALK_ALLTRN,19
1480,DeKalb,BIKE,7
1480,DeKalb,DRIVEALONEFREE,1130
1480,DeKalb,KNR_ALLTRN,4
1480,DeKalb,KNR_PRMTRN,2
1480,DeKalb,PNR_ALLTRN,2
1480,DeKalb,PNR_PRMTRN,13
1480,DeKalb,SCHOOL_BUS,108
1480,DeKalb,SHARED2FREE,548
1480,DeKalb,SHARED3FREE,339
1480,DeKalb,TOTAL,2169
1480,DeKalb,WALK,14
1480,DeKalb,WALK_ALLTRN,2
1481,DeKalb,BIKE,15
1481,DeKalb,DRIVEALONEFREE,1433
1481,DeKalb,KNR_ALLTRN,3
1481,DeKalb,KNR_PRMTRN,2
1481,DeKalb,PNR_PRMTRN,15
1481,DeKalb,SCHOOL_BUS,181
1481,DeKalb,SHARED2FREE,772
1481,DeKalb,SHARED3FREE,585
1481,DeKalb,TOTAL,3046
1481,DeKalb,WALK,40
1482,DeKalb,BIKE,1
1482,DeKalb,DRIVEALONEFREE,489
1482,DeKalb,KNR_ALLTRN,2
1482,DeKalb,KNR_PRMTRN,3
1482,DeKalb,PNR_PRMTRN,6
1482,DeKalb,SCHOOL_BUS,36
1482,DeKalb,SHARED2FREE,244
1482,DeKalb,SHARED3FREE,165
1482,DeKalb,TOTAL,954
1482,DeKalb,WALK,8
1483,DeKalb,BIKE,1
1483,DeKalb,DRIVEALONEFREE,391
1483,DeKalb,PNR_ALLTRN,1
1483,DeKalb,PNR_PRMTRN,1
1483,DeKalb,SCHOOL_BUS,27
1483,DeKalb,SHARED2FREE,184
1483,DeKalb,SHARED3FREE,100
1483,DeKalb,TOTAL,710
1483,DeKalb,WALK,5
1484,DeKalb,BIKE,11
1484,DeKalb,DRIVEALONEFREE,1646
1484,DeKalb,SHARED2FREE,852
1484,DeKalb,SHARED3FREE,686
1484,DeKalb,TOTAL,3220
1484,DeKalb,WALK,25
1485,DeKalb,BIKE,15
1485,DeKalb,DRIVEALONEFREE,1251
1485,DeKalb,KNR_ALLTRN,3
1485,DeKalb,KNR_PRMTRN,3
1485,DeKalb,PNR_PRMTRN,7
1485,DeKalb,SCHOOL_BUS,29
1485,DeKalb,SHARED2FREE,429
1485,DeKalb,SHARED3FREE,388
1485,DeKalb,TOTAL,2203
1485,DeKalb,WALK,78
1486,DeKalb,BIKE,9
1486,DeKalb,DRIVEALONEFREE,1225
1486,DeKalb,KNR_ALLTRN,8
1486,DeKalb,PNR_ALLTRN,2
1486,DeKalb,PNR_PRMTRN,9
1486,DeKalb,SCHOOL_BUS,171
1486,DeKalb,SHARED2FREE,779
1486,DeKalb,SHARED3FREE,635
1486,DeKalb,TOTAL,2872
1486,DeKalb,WALK,34
1487,DeKalb,BIKE,4
1487,DeKalb,DRIVEALONEFREE,1000
1487,DeKalb,KNR_ALLTRN,3
1487,DeKalb,KNR_PRMTRN,5
1487,DeKalb,PNR_ALLTRN,2
1487,DeKalb,PNR_PRMTRN,21
1487,DeKalb,SCHOOL_BUS,160
1487,DeKalb,SHARED2FREE,622
1487,DeKalb,SHARED3FREE,550
1487,DeKalb,TOTAL,2384
1487,DeKalb,WALK,17
1488,DeKalb,BIKE,3
1488,DeKalb,DRIVEALONEFREE,532
1488,DeKalb,KNR_ALLTRN,3
1488,DeKalb,KNR_PRMTRN,1
1488,DeKalb,PNR_ALLTRN,1
1488,DeKalb,PNR_PRMTRN,10
1488,DeKalb,SCHOOL_BUS,58
1488,DeKalb,SHARED2FREE,299
1488,DeKalb,SHARED3FREE,251
1488,DeKalb,TOTAL,1168
1488,DeKalb,WALK,7
1488,DeKalb,WALK_ALLTRN,3
1489,DeKalb,BIKE,21
1489,DeKalb,DRIVEALONEFREE,1835
1489,DeKalb,KNR_ALLTRN,5
1489,DeKalb,KNR_PRMTRN,8
1489,DeKalb,PNR_ALLTRN,1
1489,DeKalb,PNR_PRMTRN,46
1489,DeKalb,SCHOOL_BUS,233
1489,DeKalb,SHARED2FREE,955
1489,DeKalb,SHARED3FREE,816
1489,DeKalb,TOTAL,3990
1489,DeKalb,WALK,40
1489,DeKalb,WALK_ALLTRN,30
1490,DeKalb,BIKE,5
1490,DeKalb,DRIVEALONEFREE,716
1490,DeKalb,KNR_ALLTRN,2
1490,DeKalb,PNR_PRMTRN,4
1490,DeKalb,SCHOOL_BUS,45
1490,DeKalb,SHARED2FREE,307
1490,DeKalb,SHARED3FREE,217
1490,DeKalb,TOTAL,1370
1490,DeKalb,WALK,48
1490,DeKalb,WALK_ALLTRN,26
1491,DeKalb,BIKE,5
1491,DeKalb,DRIVEALONEFREE,333
1491,DeKalb,PNR_PRMTRN,2
1491,DeKalb,SCHOOL_BUS,86
1491,DeKalb,SHARED2FREE,235
1491,DeKalb,SHARED3FREE,196
1491,DeKalb,TOTAL,882
1491,DeKalb,WALK,15
1491,DeKalb,WALK_ALLTRN,10
1492,DeKalb,BIKE,2
1492,DeKalb,DRIVEALONEFREE,208
1492,DeKalb,KNR_ALLTRN,1
1492,DeKalb,PNR_PRMTRN,5
1492,DeKalb,SCHOOL_BUS,13
1492,DeKalb,SHARED2FREE,96
1492,DeKalb,SHARED3FREE,54
1492,DeKalb,TOTAL,395
1492,DeKalb,WALK,8
1492,DeKalb,WALK_ALLTRN,8
1493,DeKalb,BIKE,1
1493,DeKalb,DRIVEALONEFREE,199
1493,DeKalb,KNR_ALLTRN,1
1493,DeKalb,PNR_PRMTRN,2
1493,DeKalb,SCHOOL_BUS,5
1493,DeKalb,SHARED2FREE,87
1493,DeKalb,SHARED3FREE,67
1493,DeKalb,TOTAL,374
1493,DeKalb,WALK,8
1493,DeKalb,WALK_ALLTRN,4
1494,DeKalb,BIKE,14
1494,DeKalb,DRIVEALONEFREE,1070
1494,DeKalb,KNR_ALLTRN,3
1494,DeKalb,KNR_PRMTRN,2
1494,DeKalb,PNR_ALLTRN,1
1494,DeKalb,PNR_PRMTRN,15
1494,DeKalb,SCHOOL_BUS,100
1494,DeKalb,SHARED2FREE,642
1494,DeKalb,SHARED3FREE,547
1494,DeKalb,TOTAL,2544
1494,DeKalb,WALK,108
1494,DeKalb,WALK_ALLTRN,42
1495,DeKalb,BIKE,34
1495,DeKalb,DRIVEALONEFREE,2666
1495,DeKalb,KNR_ALLTRN,13
1495,DeKalb,KNR_PRMTRN,7
1495,DeKalb,PNR_ALLTRN,4
1495,DeKalb,PNR_PRMTRN,27
1495,DeKalb,SCHOOL_BUS,536
1495,DeKalb,SHARED2FREE,1625
1495,DeKalb,SHARED3FREE,1324
1495,DeKalb,TOTAL,6832
1495,DeKalb,WALK,467
1495,DeKalb,WALK_ALLTRN,129
1496,DeKalb,BIKE,21
1496,DeKalb,DRIVEALONEFREE,1655
1496,DeKalb,KNR_ALLTRN,11
1496,DeKalb,KNR_PRMTRN,4
1496,DeKalb,PNR_ALLTRN,3
1496,DeKalb,PNR_PRMTRN,18
1496,DeKalb,SCHOOL_BUS,254
1496,DeKalb,SHARED2FREE,1067
1496,DeKalb,SHARED3FREE,822
1496,DeKalb,TOTAL,4103
1496,DeKalb,WALK,135
1496,DeKalb,WALK_ALLTRN,113
1497,DeKalb,BIKE,26
1497,DeKalb,DRIVEALONEFREE,1889
1497,DeKalb,KNR_ALLTRN,11
1497,DeKalb,KNR_PRMTRN,8
1497,DeKalb,PNR_ALLTRN,1
1497,DeKalb,PNR_PRMTRN,9
1497,DeKalb,SCHOOL_BUS,284
1497,DeKalb,SHARED2FREE,1177
1497,DeKalb,SHARED3FREE,919
1497,DeKalb,TOTAL,4656
1497,DeKalb,WALK,248
1497,DeKalb,WALK_ALLTRN,84
1498,DeKalb,BIKE,36
1498,DeKalb,DRIVEALONEFREE,2724
1498,DeKalb,KNR_ALLTRN,22
1498,DeKalb,KNR_PRMTRN,7
1498,DeKalb,PNR_ALLTRN,4
1498,DeKalb,PNR_PRMTRN,16
1498,DeKalb,SCHOOL_BUS,529
1498,DeKalb,SHARED2FREE,1674
1498,DeKalb,SHARED3FREE,1363
1498,DeKalb,TOTAL,6986
1498,DeKalb,WALK,425
1498,DeKalb,WALK_ALLTRN,186
1499,DeKalb,BIKE,28
1499,DeKalb,DRIVEALONEFREE,2105
1499,DeKalb,KNR_ALLTRN,10
1499,DeKalb,KNR_PRMTRN,3
1499,DeKalb,PNR_ALLTRN,3
1499,DeKalb,PNR_PRMTRN,17
1499,DeKalb,SCHOOL_BUS,210
1499,DeKalb,SHARED2FREE,1163
1499,DeKalb,SHARED3FREE,907
1499,DeKalb,TOTAL,5003
1499,DeKalb,WALK,334
1499,DeKalb,WALK_ALLTRN,223
1500,DeKalb,BIKE,13
1500,DeKalb,DRIVEALONEFREE,1166
1500,DeKalb,KNR_ALLTRN,4
1500,DeKalb,KNR_PRMTRN,1
1500,DeKalb,PNR_PRMTRN,9
1500,DeKalb,SCHOOL_BUS,88
1500,DeKalb,SHARED2FREE,514
1500,DeKalb,SHARED3FREE,353
1500,DeKalb,TOTAL,2349
1500,DeKalb,WALK,135
1500,DeKalb,WALK_ALLTRN,66
1501,DeKalb,BIKE,70
1501,DeKalb,DRIVEALONEFREE,5877
1501,DeKalb,KNR_ALLTRN,32
1501,DeKalb,KNR_PRMTRN,4
1501,DeKalb,PNR_ALLTRN,5
1501,DeKalb,PNR_PRMTRN,43
1501,DeKalb,SCHOOL_BUS,293
1501,DeKalb,SHARED2FREE,2249
1501,DeKalb,SHARED3FREE,1609
1501,DeKalb,TOTAL,11033
1501,DeKalb,WALK,601
1501,DeKalb,WALK_ALLTRN,250
1502,DeKalb,BIKE,5
1502,DeKalb,DRIVEALONEFREE,498
1502,DeKalb,KNR_ALLTRN,5
1502,DeKalb,SHARED2FREE,175
1502,DeKalb,SHARED3FREE,99
1502,DeKalb,TOTAL,831
1502,DeKalb,WALK,38
1502,DeKalb,WALK_ALLTRN,11
1503,DeKalb,BIKE,17
1503,DeKalb,DRIVEALONEFREE,2489
1503,DeKalb,KNR_ALLTRN,18
1503,DeKalb,KNR_PRMTRN,2
1503,DeKalb,PNR_ALLTRN,3
1503,DeKalb,PNR_PRMTRN,18
1503,DeKalb,SCHOOL_BUS,378
1503,DeKalb,SHARED2FREE,1441
1503,DeKalb,SHARED3FREE,1236
1503,DeKalb,TOTAL,6268
1503,DeKalb,WALK,302
1503,DeKalb,WALK_ALLTRN,364
1504,DeKalb,BIKE,35
1504,DeKalb,DRIVEALONEFREE,3057
1504,DeKalb,KNR_ALLTRN,14
1504,DeKalb,KNR_PRMTRN,3
1504,DeKalb,PNR_ALLTRN,2
1504,DeKalb,PNR_PRMTRN,33
1504,DeKalb,SCHOOL_BUS,293
1504,DeKalb,SHARED2FREE,1435
1504,DeKalb,SHARED3FREE,1084
1504,DeKalb,TOTAL,6315
1504,DeKalb,WALK,242
1504,DeKalb,WALK_ALLTRN,117
1505,DeKalb,BIKE,21
1505,DeKalb,DRIVEALONEFREE,3277
1505,DeKalb,KNR_ALLTRN,20
1505,DeKalb,KNR_PRMTRN,7
1505,DeKalb,PNR_ALLTRN,2
1505,DeKalb,PNR_PRMTRN,23
1505,DeKalb,SCHOOL_BUS,191
1505,DeKalb,SHARED2FREE,1280
1505,DeKalb,SHARED3FREE,964
1505,DeKalb,TOTAL,6022
1505,DeKalb,WALK,121
1505,DeKalb,WALK_ALLTRN,116
1506,DeKalb,BIKE,24
1506,DeKalb,DRIVEALONEFREE,1780
1506,DeKalb,KNR_ALLTRN,6
1506,DeKalb,KNR_PRMTRN,2
1506,DeKalb,PNR_ALLTRN,2
1506,DeKalb,PNR_PRMTRN,12
1506,DeKalb,SCHOOL_BUS,182
1506,DeKalb,SHARED2FREE,899
1506,DeKalb,SHARED3FREE,658
1506,DeKalb,TOTAL,3884
1506,DeKalb,WALK,193
1506,DeKalb,WALK_ALLTRN,126
1507,DeKalb,BIKE,47
1507,DeKalb,DRIVEALONEFREE,2973
1507,DeKalb,KNR_ALLTRN,21
1507,DeKalb,KNR_PRMTRN,8
1507,DeKalb,PNR_ALLTRN,5
1507,DeKalb,PNR_PRMTRN,27
1507,DeKalb,SCHOOL_BUS,518
1507,DeKalb,SHARED2FREE,1744
1507,DeKalb,SHARED3FREE,1307
1507,DeKalb,TOTAL,7505
1507,DeKalb,WALK,456
1507,DeKalb,WALK_ALLTRN,399
1508,DeKalb,BIKE,1
1508,DeKalb,DRIVEALONEFREE,204
1508,DeKalb,KNR_ALLTRN,2
1508,DeKalb,SHARED2FREE,84
1508,DeKalb,SHARED3FREE,37
1508,DeKalb,TOTAL,353
1508,DeKalb,WALK,16
1508,DeKalb,WALK_ALLTRN,9
1509,DeKalb,BIKE,31
1509,DeKalb,DRIVEALONEFREE,2845
1509,DeKalb,KNR_ALLTRN,17
1509,DeKalb,KNR_PRMTRN,6
1509,DeKalb,PNR_ALLTRN,3
1509,DeKalb,PNR_PRMTRN,18
1509,DeKalb,SCHOOL_BUS,489
1509,DeKalb,SHARED2FREE,1723
1509,DeKalb,SHARED3FREE,1429
1509,DeKalb,TOTAL,7384
1509,DeKalb,WALK,588
1509,DeKalb,WALK_ALLTRN,235
1510,DeKalb,BIKE,24
1510,DeKalb,DRIVEALONEFREE,1162
1510,DeKalb,KNR_ALLTRN,13
1510,DeKalb,KNR_PRMTRN,11
1510,DeKalb,PNR_ALLTRN,3
1510,DeKalb,PNR_PRMTRN,13
1510,DeKalb,SCHOOL_BUS,323
1510,DeKalb,SHARED2FREE,915
1510,DeKalb,SHARED3FREE,787
1510,DeKalb,TOTAL,3696
1510,DeKalb,WALK,265
1510,DeKalb,WALK_ALLTRN,180
1511,DeKalb,BIKE,19
1511,DeKalb,DRIVEALONEFREE,1047
1511,DeKalb,KNR_ALLTRN,7
1511,DeKalb,KNR_PRMTRN,9
1511,DeKalb,PNR_PRMTRN,8
1511,DeKalb,SCHOOL_BUS,332
1511,DeKalb,SHARED2FREE,744
1511,DeKalb,SHARED3FREE,637
1511,DeKalb,TOTAL,3221
1511,DeKalb,WALK,282
1511,DeKalb,WALK_ALLTRN,136
1512,DeKalb,BIKE,51
1512,DeKalb,DRIVEALONEFREE,2410
1512,DeKalb,KNR_ALLTRN,22
1512,DeKalb,KNR_PRMTRN,13
1512,DeKalb,PNR_ALLTRN,4
1512,DeKalb,PNR_PRMTRN,26
1512,DeKalb,SCHOOL_BUS,481
1512,DeKalb,SHARED2FREE,1607
1512,DeKalb,SHARED3FREE,1202
1512,DeKalb,TOTAL,6712
1512,DeKalb,WALK,615
1512,DeKalb,WALK_ALLTRN,281
1513,DeKalb,BIKE,22
1513,DeKalb,DRIVEALONEFREE,1657
1513,DeKalb,KNR_ALLTRN,13
1513,DeKalb,KNR_PRMTRN,3
1513,DeKalb,PNR_ALLTRN,1
1513,DeKalb,PNR_PRMTRN,15
1513,DeKalb,SCHOOL_BUS,373
1513,DeKalb,SHARED2FREE,1009
1513,DeKalb,SHARED3FREE,856
1513,DeKalb,TOTAL,4319
1513,DeKalb,WALK,254
1513,DeKalb,WALK_ALLTRN,116
1514,DeKalb,BIKE,21
1514,DeKalb,DRIVEALONEFREE,2015
1514,DeKalb,KNR_ALLTRN,5
1514,DeKalb,KNR_PRMTRN,8
1514,DeKalb,PNR_ALLTRN,1
1514,DeKalb,PNR_PRMTRN,7
1514,DeKalb,SCHOOL_BUS,199
1514,DeKalb,SHARED2FREE,1195
1514,DeKalb,SHARED3FREE,969
1514,DeKalb,TOTAL,4823
1514,DeKalb,WALK,293
1514,DeKalb,WALK_ALLTRN,110
1515,DeKalb,BIKE,6
1515,DeKalb,DRIVEALONEFREE,553
1515,DeKalb,KNR_ALLTRN,3
1515,DeKalb,KNR_PRMTRN,2
1515,DeKalb,PNR_PRMTRN,10
1515,DeKalb,SCHOOL_BUS,95
1515,DeKalb,SHARED2FREE,363
1515,DeKalb,SHARED3FREE,282
1515,DeKalb,TOTAL,1397
1515,DeKalb,WALK,62
1515,DeKalb,WALK_ALLTRN,21
1516,DeKalb,BIKE,4
1516,DeKalb,DRIVEALONEFREE,719
1516,DeKalb,KNR_ALLTRN,3
1516,DeKalb,KNR_PRMTRN,5
1516,DeKalb,PNR_ALLTRN,2
1516,DeKalb,PNR_PRMTRN,7
1516,DeKalb,SCHOOL_BUS,129
1516,DeKalb,SHARED2FREE,401
1516,DeKalb,SHARED3FREE,415
1516,DeKalb,TOTAL,1772
1516,DeKalb,WALK,58
1516,DeKalb,WALK_ALLTRN,29
1517,DeKalb,BIKE,22
1517,DeKalb,DRIVEALONEFREE,2015
1517,DeKalb,KNR_ALLTRN,5
1517,DeKalb,KNR_PRMTRN,11
1517,DeKalb,PNR_ALLTRN,3
1517,DeKalb,PNR_PRMTRN,20
1517,DeKalb,SCHOOL_BUS,264
1517,DeKalb,SHARED2FREE,1218
1517,DeKalb,SHARED3FREE,989
1517,DeKalb,TOTAL,4865
1517,DeKalb,WALK,252
1517,DeKalb,WALK_ALLTRN,66
1518,DeKalb,BIKE,13
1518,DeKalb,DRIVEALONEFREE,2452
1518,DeKalb,KNR_ALLTRN,15
1518,DeKalb,KNR_PRMTRN,16
1518,DeKalb,PNR_ALLTRN,1
1518,DeKalb,PNR_PRMTRN,13
1518,DeKalb,SCHOOL_BUS,294
1518,DeKalb,SHARED2FREE,1300
1518,DeKalb,SHARED3FREE,1007
1518,DeKalb,TOTAL,5600
1518,DeKalb,WALK,243
1518,DeKalb,WALK_ALLTRN,246
1519,DeKalb,BIKE,18
1519,DeKalb,DRIVEALONEFREE,1413
1519,DeKalb,KNR_ALLTRN,14
1519,DeKalb,KNR_PRMTRN,6
1519,DeKalb,PNR_ALLTRN,2
1519,DeKalb,PNR_PRMTRN,10
1519,DeKalb,SCHOOL_BUS,346
1519,DeKalb,SHARED2FREE,968
1519,DeKalb,SHARED3FREE,797
1519,DeKalb,TOTAL,3856
1519,DeKalb,WALK,184
1519,DeKalb,WALK_ALLTRN,98
1520,DeKalb,BIKE,17
1520,DeKalb,DRIVEALONEFREE,1514
1520,DeKalb,KNR_ALLTRN,7
1520,DeKalb,KNR_PRMTRN,13
1520,DeKalb,PNR_ALLTRN,2
1520,DeKalb,PNR_PRMTRN,26
1520,DeKalb,SCHOOL_BUS,241
1520,DeKalb,SHARED2FREE,908
1520,DeKalb,SHARED3FREE,681
1520,DeKalb,TOTAL,3802
1520,DeKalb,WALK,99
1520,DeKalb,WALK_ALLTRN,294
1521,DeKalb,BIKE,2
1521,DeKalb,DRIVEALONEFREE,164
1521,DeKalb,KNR_ALLTRN,1
1521,DeKalb,KNR_PRMTRN,2
1521,DeKalb,PNR_ALLTRN,2
1521,DeKalb,SCHOOL_BUS,29
1521,DeKalb,SHARED2FREE,113
1521,DeKalb,SHARED3FREE,111
1521,DeKalb,TOTAL,482
1521,DeKalb,WALK,25
1521,DeKalb,WALK_ALLTRN,33
1522,DeKalb,BIKE,2
1522,DeKalb,DRIVEALONEFREE,282
1522,DeKalb,KNR_ALLTRN,1
1522,DeKalb,SCHOOL_BUS,11
1522,DeKalb,SHARED2FREE,140
1522,DeKalb,SHARED3FREE,94
1522,DeKalb,TOTAL,572
1522,DeKalb,WALK,26
1522,DeKalb,WALK_ALLTRN,16
1523,DeKalb,BIKE,23
1523,DeKalb,DRIVEALONEFREE,1862
1523,DeKalb,KNR_ALLTRN,8
1523,DeKalb,KNR_PRMTRN,9
1523,DeKalb,PNR_ALLTRN,1
1523,DeKalb,PNR_PRMTRN,16
1523,DeKalb,SCHOOL_BUS,161
1523,DeKalb,SHARED2FREE,975
1523,DeKalb,SHARED3FREE,703
1523,DeKalb,TOTAL,4163
1523,DeKalb,WALK,263
1523,DeKalb,WALK_ALLTRN,142
1524,DeKalb,BIKE,111
1524,DeKalb,DRIVEALONEFREE,7095
1524,DeKalb,KNR_ALLTRN,81
1524,DeKalb,KNR_PRMTRN,1
1524,DeKalb,PNR_ALLTRN,168
1524,DeKalb,PNR_PRMTRN,1
1524,DeKalb,SCHOOL_BUS,2035
1524,DeKalb,SHARED2FREE,4221
1524,DeKalb,SHARED3FREE,3319
1524,DeKalb,TOTAL,19033
1524,DeKalb,WALK,857
1524,DeKalb,WALK_ALLTRN,1144
1525,DeKalb,BIKE,80
1525,DeKalb,DRIVEALONEFREE,7789
1525,DeKalb,KNR_ALLTRN,51
1525,DeKalb,KNR_PRMTRN,10
1525,DeKalb,PNR_ALLTRN,6
1525,DeKalb,PNR_PRMTRN,9
1525,DeKalb,SCHOOL_BUS,2765
1525,DeKalb,SHARED2FREE,5434
1525,DeKalb,SHARED3FREE,4604
1525,DeKalb,TOTAL,22205
1525,DeKalb,WALK,1118
1525,DeKalb,WALK_ALLTRN,338
1525,DeKalb,WALK_PRMTRN,1
1526,DeKalb,BIKE,1
1526,DeKalb,DRIVEALONEFREE,103
1526,DeKalb,KNR_ALLTRN,1
1526,DeKalb,KNR_PRMTRN,1
1526,DeKalb,SCHOOL_BUS,12
1526,DeKalb,SHARED2FREE,68
1526,DeKalb,SHARED3FREE,42
1526,DeKalb,TOTAL,249
1526,DeKalb,WALK,11
1526,DeKalb,WALK_ALLTRN,10
1527,DeKalb,BIKE,2
1527,DeKalb,DRIVEALONEFREE,367
1527,DeKalb,KNR_ALLTRN,3
1527,DeKalb,KNR_PRMTRN,2
1527,DeKalb,PNR_PRMTRN,1
1527,DeKalb,SCHOOL_BUS,69
1527,DeKalb,SHARED2FREE,227
1527,DeKalb,SHARED3FREE,178
1527,DeKalb,TOTAL,941
1527,DeKalb,WALK,45
1527,DeKalb,WALK_ALLTRN,47
1528,DeKalb,BIKE,6
1528,DeKalb,DRIVEALONEFREE,307
1528,DeKalb,KNR_ALLTRN,3
1528,DeKalb,KNR_PRMTRN,4
1528,DeKalb,PNR_ALLTRN,1
1528,DeKalb,PNR_PRMTRN,3
1528,DeKalb,SCHOOL_BUS,33
1528,DeKalb,SHARED2FREE,152
1528,DeKalb,SHARED3FREE,103
1528,DeKalb,TOTAL,671
1528,DeKalb,WALK,39
1528,DeKalb,WALK_ALLTRN,20
1529,DeKalb,BIKE,24
