ZONE,COUNTY,TRIP MODE,QUANTITY
325,Sacramento,WALKTRANSIT,230
326,Sacramento,BIKE,200
326,Sacramento,HOV2,4590
326,Sacramento,HOV3PLUS,3360
326,Sacramento,SCHBUS,190
326,Sacramento,SOV,5990
326,Sacramento,WALK,840
326,Sacramento,WALKTRANSIT,100
327,Sacramento,BIKE,220
327,Sacramento,HOV2,6230
327,Sacramento,HOV3PLUS,4310
327,Sacramento,SCHBUS,330
327,Sacramento,SOV,10780
327,Sacramento,WALK,960
327,Sacramento,WALKTRANSIT,130
328,Sacramento,BIKE,60
328,Sacramento,HOV2,2650
328,Sacramento,HOV3PLUS,1690
328,Sacramento,SCHBUS,230
328,Sacramento,SOV,3160
328,Sacramento,WALK,240
328,Sacramento,WALKTRANSIT,40
331,Sacramento,BIKE,240
331,Sacramento,HOV2,6350
331,Sacramento,HOV3PLUS,4620
331,Sacramento,SCHBUS,390
331,Sacramento,SOV,8130
331,Sacramento,WALK,1110
331,Sacramento,WALKTRANSIT,480
332,Sacramento,BIKE,100
332,Sacramento,HOV2,3290
332,Sacramento,HOV3PLUS,3100
332,Sacramento,SCHBUS,170
332,Sacramento,SOV,3790
332,Sacramento,WALK,440
332,Sacramento,WALKTRANSIT,80
333,Sacramento,BIKE,80
333,Sacramento,HOV2,4950
333,Sacramento,HOV3PLUS,3450
333,Sacramento,SCHBUS,150
333,Sacramento,SOV,6150
333,Sacramento,WALK,500
333,Sacramento,WALKTRANSIT,260
334,Sacramento,BIKE,210
334,Sacramento,HOV2,1810
334,Sacramento,HOV3PLUS,930
334,Sacramento,SCHBUS,20
334,Sacramento,SOV,5520
334,Sacramento,WALK,460
334,Sacramento,WALKTRANSIT,390
335,Sacramento,BIKE,60
335,Sacramento,HOV2,1480
335,Sacramento,HOV3PLUS,1130
335,Sacramento,SCHBUS,60
335,Sacramento,SOV,3020
335,Sacramento,WALK,270
335,Sacramento,WALKTRANSIT,50
336,Sacramento,BIKE,40
336,Sacramento,HOV2,510
336,Sacramento,HOV3PLUS,250
336,Sacramento,SCHBUS,10
336,Sacramento,SOV,1530
336,Sacramento,WALK,60
336,Sacramento,WALKTRANSIT,30
337,Sacramento,BIKE,70
337,Sacramento,HOV2,1930
337,Sacramento,HOV3PLUS,1190
337,Sacramento,SOV,3050
337,Sacramento,WALK,180
337,Sacramento,WALKTRANSIT,220
341,Sacramento,BIKE,80
341,Sacramento,HOV2,840
341,Sacramento,HOV3PLUS,430
341,Sacramento,SCHBUS,40
341,Sacramento,SOV,1830
341,Sacramento,WALK,340
341,Sacramento,WALKTRANSIT,220
342,Sacramento,HOV2,50
342,Sacramento,HOV3PLUS,40
342,Sacramento,SOV,90
342,Sacramento,WALK,30
343,Sacramento,BIKE,10
343,Sacramento,HOV2,30
343,Sacramento,HOV3PLUS,90
343,Sacramento,SOV,170
344,Sacramento,BIKE,230
344,Sacramento,HOV2,2730
344,Sacramento,HOV3PLUS,2420
344,Sacramento,SCHBUS,230
344,Sacramento,SOV,3870
344,Sacramento,WALK,740
344,Sacramento,WALKTRANSIT,180
345,Sacramento,BIKE,220
345,Sacramento,HOV2,2040
345,Sacramento,HOV3PLUS,1310
345,Sacramento,SCHBUS,80
345,Sacramento,SOV,4210
345,Sacramento,WALK,800
345,Sacramento,WALKTRANSIT,330
346,Sacramento,BIKE,130
346,Sacramento,HOV2,720
346,Sacramento,HOV3PLUS,360
346,Sacramento,SCHBUS,20
346,Sacramento,SOV,1890
346,Sacramento,WALK,420
346,Sacramento,WALKTRANSIT,110
347,Sacramento,BIKE,180
347,Sacramento,HOV2,1720
347,Sacramento,HOV3PLUS,990
347,Sacramento,SCHBUS,110
347,Sacramento,SOV,2740
347,Sacramento,WALK,460
347,Sacramento,WALKTRANSIT,120
348,Sacramento,BIKE,720
348,Sacramento,HOV2,5540
348,Sacramento,HOV3PLUS,3150
348,Sacramento,SCHBUS,200
348,Sacramento,SOV,10830
348,Sacramento,WALK,1590
348,Sacramento,WALKTRANSIT,900
349,Sacramento,BIKE,340
349,Sacramento,HOV2,2070
349,Sacramento,HOV3PLUS,1310
349,Sacramento,SCHBUS,140
349,Sacramento,SOV,5880
349,Sacramento,WALK,590
349,Sacramento,WALKTRANSIT,330
350,Sacramento,BIKE,80
350,Sacramento,HOV2,1780
350,Sacramento,HOV3PLUS,1120
350,Sacramento,SCHBUS,230
350,Sacramento,SOV,2680
350,Sacramento,WALK,630
350,Sacramento,WALKTRANSIT,160
351,Sacramento,BIKE,80
351,Sacramento,HOV2,590
351,Sacramento,HOV3PLUS,170
351,Sacramento,SOV,810
351,Sacramento,WALK,140
351,Sacramento,WALKTRANSIT,60
352,Sacramento,BIKE,20
352,Sacramento,HOV2,1250
352,Sacramento,HOV3PLUS,540
352,Sacramento,SCHBUS,30
352,Sacramento,SOV,2200
352,Sacramento,WALK,150
352,Sacramento,WALKTRANSIT,140
353,Sacramento,BIKE,50
353,Sacramento,HOV2,2520
353,Sacramento,HOV3PLUS,1120
353,Sacramento,SCHBUS,90
353,Sacramento,SOV,6350
353,Sacramento,WALK,510
353,Sacramento,WALKTRANSIT,210
354,Sacramento,BIKE,150
354,Sacramento,HOV2,800
354,Sacramento,HOV3PLUS,600
354,Sacramento,SOV,1370
354,Sacramento,WALK,220
354,Sacramento,WALKTRANSIT,110
355,Sacramento,BIKE,140
355,Sacramento,HOV2,1040
355,Sacramento,HOV3PLUS,900
355,Sacramento,SCHBUS,40
355,Sacramento,SOV,1840
355,Sacramento,WALK,230
355,Sacramento,WALKTRANSIT,120
356,Sacramento,BIKE,70
356,Sacramento,HOV2,2510
356,Sacramento,HOV3PLUS,2030
356,Sacramento,SCHBUS,160
356,Sacramento,SOV,4050
356,Sacramento,WALK,520
356,Sacramento,WALKTRANSIT,80
357,Sacramento,BIKE,60
357,Sacramento,HOV2,530
357,Sacramento,HOV3PLUS,360
357,Sacramento,SCHBUS,30
357,Sacramento,SOV,1400
357,Sacramento,WALK,80
357,Sacramento,WALKTRANSIT,90
359,Sacramento,BIKE,90
359,Sacramento,HOV2,2670
359,Sacramento,HOV3PLUS,2080
359,Sacramento,SCHBUS,140
359,Sacramento,SOV,3410
359,Sacramento,WALK,310
359,Sacramento,WALKTRANSIT,100
360,Sacramento,BIKE,10
360,Sacramento,HOV2,2760
360,Sacramento,HOV3PLUS,1780
360,Sacramento,SCHBUS,100
360,Sacramento,SOV,5200
360,Sacramento,WALK,250
360,Sacramento,WALKTRANSIT,70
361,Sacramento,BIKE,70
361,Sacramento,HOV2,2430
361,Sacramento,HOV3PLUS,1530
361,Sacramento,SCHBUS,210
361,Sacramento,SOV,5190
361,Sacramento,WALK,410
361,Sacramento,WALKTRANSIT,70
362,Sacramento,BIKE,30
362,Sacramento,HOV2,2080
362,Sacramento,HOV3PLUS,2240
362,Sacramento,SCHBUS,180
362,Sacramento,SOV,4520
362,Sacramento,WALK,540
363,Sacramento,HOV2,610
363,Sacramento,HOV3PLUS,400
363,Sacramento,SCHBUS,20
363,Sacramento,SOV,1280
363,Sacramento,WALK,40
364,Sacramento,BIKE,10
364,Sacramento,HOV2,1450
364,Sacramento,HOV3PLUS,720
364,Sacramento,SCHBUS,30
364,Sacramento,SOV,2970
364,Sacramento,WALK,110
365,Sacramento,BIKE,30
365,Sacramento,HOV2,1740
365,Sacramento,HOV3PLUS,1440
365,Sacramento,SCHBUS,120
365,Sacramento,SOV,2970
365,Sacramento,WALK,150
365,Sacramento,WALKTRANSIT,20
366,Sacramento,HOV2,1210
366,Sacramento,HOV3PLUS,480
366,Sacramento,SCHBUS,40
366,Sacramento,SOV,2070
366,Sacramento,WALK,30
367,Sacramento,BIKE,280
367,Sacramento,HOV2,2710
367,Sacramento,HOV3PLUS,1720
367,Sacramento,SCHBUS,100
367,Sacramento,SOV,4880
367,Sacramento,WALK,310
367,Sacramento,WALKTRANSIT,180
368,Sacramento,BIKE,110
368,Sacramento,HOV2,3340
368,Sacramento,HOV3PLUS,1440
368,Sacramento,SCHBUS,220
368,Sacramento,SOV,5440
368,Sacramento,WALK,400
368,Sacramento,WALKTRANSIT,150
369,Sacramento,BIKE,220
369,Sacramento,HOV2,2570
369,Sacramento,HOV3PLUS,2200
369,Sacramento,SCHBUS,180
369,Sacramento,SOV,5720
369,Sacramento,WALK,790
369,Sacramento,WALKTRANSIT,130
370,Sacramento,BIKE,130
370,Sacramento,HOV2,3440
370,Sacramento,HOV3PLUS,1680
370,Sacramento,SCHBUS,140
370,Sacramento,SOV,6390
370,Sacramento,WALK,500
370,Sacramento,WALKTRANSIT,210
371,Sacramento,BIKE,330
371,Sacramento,HOV2,2790
371,Sacramento,HOV3PLUS,1780
371,Sacramento,SCHBUS,80
371,Sacramento,SOV,4420
371,Sacramento,WALK,800
371,Sacramento,WALKTRANSIT,310
373,Sacramento,BIKE,110
373,Sacramento,HOV2,1920
373,Sacramento,HOV3PLUS,1140
373,Sacramento,SCHBUS,50
373,Sacramento,SOV,4780
373,Sacramento,WALK,360
373,Sacramento,WALKTRANSIT,100
374,Sacramento,BIKE,120
374,Sacramento,HOV2,1900
374,Sacramento,HOV3PLUS,1180
374,Sacramento,SCHBUS,100
374,Sacramento,SOV,2550
374,Sacramento,WALK,530
374,Sacramento,WALKTRANSIT,200
375,Sacramento,BIKE,170
375,Sacramento,HOV2,1340
375,Sacramento,HOV3PLUS,510
375,Sacramento,SCHBUS,10
375,Sacramento,SOV,2050
375,Sacramento,WALK,220
375,Sacramento,WALKTRANSIT,150
376,Sacramento,BIKE,130
376,Sacramento,HOV2,2430
376,Sacramento,HOV3PLUS,1610
376,Sacramento,SCHBUS,170
376,Sacramento,SOV,4150
376,Sacramento,WALK,420
376,Sacramento,WALKTRANSIT,310
377,Sacramento,BIKE,170
377,Sacramento,HOV2,2180
377,Sacramento,HOV3PLUS,1170
377,Sacramento,SCHBUS,240
377,Sacramento,SOV,5110
377,Sacramento,WALK,550
377,Sacramento,WALKTRANSIT,400
378,Sacramento,BIKE,70
378,Sacramento,HOV2,3730
378,Sacramento,HOV3PLUS,1940
378,Sacramento,SCHBUS,230
378,Sacramento,SOV,6640
378,Sacramento,WALK,620
378,Sacramento,WALKTRANSIT,330
379,Sacramento,BIKE,120
379,Sacramento,HOV2,1940
379,Sacramento,HOV3PLUS,1370
379,Sacramento,SCHBUS,50
379,Sacramento,SOV,3760
379,Sacramento,WALK,660
379,Sacramento,WALKTRANSIT,390
380,Sacramento,BIKE,160
380,Sacramento,HOV2,1990
380,Sacramento,HOV3PLUS,1080
380,Sacramento,SOV,2840
380,Sacramento,WALK,290
380,Sacramento,WALKTRANSIT,220
381,Sacramento,BIKE,60
381,Sacramento,HOV2,1260
381,Sacramento,HOV3PLUS,930
381,Sacramento,SCHBUS,80
381,Sacramento,SOV,1760
381,Sacramento,WALK,210
381,Sacramento,WALKTRANSIT,170
382,Sacramento,BIKE,100
382,Sacramento,HOV2,2210
382,Sacramento,HOV3PLUS,1500
382,Sacramento,SCHBUS,110
382,Sacramento,SOV,3680
382,Sacramento,WALK,490
382,Sacramento,WALKTRANSIT,180
383,Sacramento,SOV,20
383,Sacramento,WALK,20
384,Sacramento,BIKE,150
384,Sacramento,HOV2,2060
384,Sacramento,HOV3PLUS,1220
384,Sacramento,SCHBUS,140
384,Sacramento,SOV,2400
384,Sacramento,WALK,260
384,Sacramento,WALKTRANSIT,70
385,Sacramento,HOV2,210
385,Sacramento,HOV3PLUS,130
385,Sacramento,SCHBUS,40
385,Sacramento,SOV,350
385,Sacramento,WALKTRANSIT,40
386,Sacramento,BIKE,120
386,Sacramento,HOV2,1080
386,Sacramento,HOV3PLUS,790
386,Sacramento,SCHBUS,100
386,Sacramento,SOV,2720
386,Sacramento,WALK,300
386,Sacramento,WALKTRANSIT,100
387,Sacramento,BIKE,80
387,Sacramento,HOV2,2840
387,Sacramento,HOV3PLUS,1980
387,Sacramento,SCHBUS,230
387,Sacramento,SOV,4120
387,Sacramento,WALK,530
387,Sacramento,WALKTRANSIT,120
388,Sacramento,BIKE,60
388,Sacramento,HOV2,2860
388,Sacramento,HOV3PLUS,1950
388,Sacramento,SCHBUS,210
388,Sacramento,SOV,5370
388,Sacramento,WALK,590
388,Sacramento,WALKTRANSIT,110
389,Sacramento,BIKE,40
389,Sacramento,HOV2,1170
389,Sacramento,HOV3PLUS,1110
389,Sacramento,SCHBUS,40
389,Sacramento,SOV,1770
389,Sacramento,WALK,130
389,Sacramento,WALKTRANSIT,30
390,Sacramento,BIKE,100
390,Sacramento,HOV2,2630
390,Sacramento,HOV3PLUS,1660
390,Sacramento,SCHBUS,170
390,Sacramento,SOV,4380
390,Sacramento,WALK,370
390,Sacramento,WALKTRANSIT,100
391,Sacramento,BIKE,220
391,Sacramento,HOV2,3160
391,Sacramento,HOV3PLUS,2440
391,Sacramento,SCHBUS,120
391,Sacramento,SOV,5950
391,Sacramento,WALK,510
391,Sacramento,WALKTRANSIT,60
392,Sacramento,BIKE,120
392,Sacramento,HOV2,2790
392,Sacramento,HOV3PLUS,1330
392,Sacramento,SCHBUS,90
392,Sacramento,SOV,5200
392,Sacramento,WALK,410
392,Sacramento,WALKTRANSIT,240
393,Sacramento,HOV2,1470
393,Sacramento,HOV3PLUS,540
393,Sacramento,SCHBUS,70
393,Sacramento,SOV,2610
393,Sacramento,WALK,150
393,Sacramento,WALKTRANSIT,50
394,Sacramento,BIKE,100
394,Sacramento,HOV2,2940
394,Sacramento,HOV3PLUS,1700
394,Sacramento,SCHBUS,190
394,Sacramento,SOV,4540
394,Sacramento,WALK,450
394,Sacramento,WALKTRANSIT,40
395,Sacramento,BIKE,180
395,Sacramento,HOV2,2700
395,Sacramento,HOV3PLUS,1550
395,Sacramento,SCHBUS,120
395,Sacramento,SOV,4140
395,Sacramento,WALK,500
395,Sacramento,WALKTRANSIT,120
396,Sacramento,BIKE,30
396,Sacramento,HOV2,1230
396,Sacramento,HOV3PLUS,660
396,Sacramento,SCHBUS,10
396,Sacramento,SOV,2710
396,Sacramento,WALK,110
397,Sacramento,BIKE,60
397,Sacramento,HOV2,2440
397,Sacramento,HOV3PLUS,1350
397,Sacramento,SCHBUS,70
397,Sacramento,SOV,4050
397,Sacramento,WALK,360
397,Sacramento,WALKTRANSIT,110
398,Sacramento,BIKE,20
398,Sacramento,HOV2,2160
398,Sacramento,HOV3PLUS,1270
398,Sacramento,SCHBUS,90
398,Sacramento,SOV,3760
398,Sacramento,WALK,220
398,Sacramento,WALKTRANSIT,90
400,Sacramento,BIKE,10
400,Sacramento,HOV2,1780
400,Sacramento,HOV3PLUS,880
400,Sacramento,SCHBUS,60
400,Sacramento,SOV,3490
400,Sacramento,WALK,390
400,Sacramento,WALKTRANSIT,30
401,Sacramento,BIKE,70
401,Sacramento,HOV2,2790
401,Sacramento,HOV3PLUS,1790
401,Sacramento,SCHBUS,160
401,Sacramento,SOV,4770
401,Sacramento,WALK,460
401,Sacramento,WALKTRANSIT,20
402,Sacramento,BIKE,140
402,Sacramento,HOV2,3400
402,Sacramento,HOV3PLUS,2080
402,Sacramento,SCHBUS,170
402,Sacramento,SOV,6660
402,Sacramento,WALK,590
402,Sacramento,WALKTRANSIT,150
403,Sacramento,BIKE,70
403,Sacramento,HOV2,3970
403,Sacramento,HOV3PLUS,2350
403,Sacramento,SCHBUS,150
403,Sacramento,SOV,7000
403,Sacramento,WALK,260
403,Sacramento,WALKTRANSIT,70
404,Sacramento,BIKE,30
404,Sacramento,HOV2,2950
404,Sacramento,HOV3PLUS,1670
404,Sacramento,SCHBUS,130
404,Sacramento,SOV,3710
404,Sacramento,WALK,450
404,Sacramento,WALKTRANSIT,60
405,Sacramento,BIKE,10
405,Sacramento,HOV2,1550
405,Sacramento,HOV3PLUS,840
405,Sacramento,SCHBUS,70
405,Sacramento,SOV,2810
405,Sacramento,WALK,250
405,Sacramento,WALKTRANSIT,40
406,Sacramento,BIKE,30
406,Sacramento,HOV2,2490
406,Sacramento,HOV3PLUS,1550
406,Sacramento,SCHBUS,50
406,Sacramento,SOV,3730
406,Sacramento,WALK,440
406,Sacramento,WALKTRANSIT,60
407,Sacramento,BIKE,80
407,Sacramento,HOV2,3560
407,Sacramento,HOV3PLUS,2070
407,Sacramento,SCHBUS,190
407,Sacramento,SOV,5820
407,Sacramento,WALK,480
407,Sacramento,WALKTRANSIT,140
408,Sacramento,BIKE,40
408,Sacramento,HOV2,640
408,Sacramento,HOV3PLUS,350
408,Sacramento,SCHBUS,40
408,Sacramento,SOV,2200
408,Sacramento,WALK,50
409,Sacramento,BIKE,30
409,Sacramento,HOV2,1400
409,Sacramento,HOV3PLUS,1120
409,Sacramento,SOV,2220
409,Sacramento,WALK,40
410,Sacramento,BIKE,10
410,Sacramento,HOV2,1700
410,Sacramento,HOV3PLUS,820
410,Sacramento,SCHBUS,30
410,Sacramento,SOV,2500
410,Sacramento,WALK,180
410,Sacramento,WALKTRANSIT,50
411,Sacramento,BIKE,90
411,Sacramento,HOV2,3850
411,Sacramento,HOV3PLUS,2260
411,Sacramento,SCHBUS,240
411,Sacramento,SOV,8130
411,Sacramento,WALK,370
411,Sacramento,WALKTRANSIT,60
412,Sacramento,HOV2,1840
412,Sacramento,HOV3PLUS,1200
412,Sacramento,SCHBUS,40
412,Sacramento,SOV,2430
412,Sacramento,WALK,70
413,Sacramento,BIKE,40
413,Sacramento,HOV2,1860
413,Sacramento,HOV3PLUS,1180
413,Sacramento,SCHBUS,80
413,Sacramento,SOV,3830
413,Sacramento,WALK,130
414,Sacramento,BIKE,50
414,Sacramento,HOV2,2060
414,Sacramento,HOV3PLUS,1040
414,Sacramento,SCHBUS,30
414,Sacramento,SOV,2940
414,Sacramento,WALK,270
414,Sacramento,WALKTRANSIT,90
415,Sacramento,BIKE,120
415,Sacramento,HOV2,2020
415,Sacramento,HOV3PLUS,1250
415,Sacramento,SCHBUS,90
415,Sacramento,SOV,4830
415,Sacramento,WALK,180
415,Sacramento,WALKTRANSIT,70
416,Sacramento,BIKE,20
416,Sacramento,HOV2,1690
416,Sacramento,HOV3PLUS,1030
416,Sacramento,SCHBUS,90
416,Sacramento,SOV,2550
416,Sacramento,WALK,200
416,Sacramento,WALKTRANSIT,10
417,Sacramento,BIKE,10
417,Sacramento,HOV2,540
417,Sacramento,HOV3PLUS,370
417,Sacramento,SCHBUS,70
417,Sacramento,SOV,1230
417,Sacramento,WALK,50
418,Sacramento,BIKE,90
418,Sacramento,HOV2,2940
418,Sacramento,HOV3PLUS,1910
418,Sacramento,SCHBUS,110
418,Sacramento,SOV,6050
418,Sacramento,WALK,390
418,Sacramento,WALKTRANSIT,30
419,Sacramento,BIKE,150
419,Sacramento,HOV2,3280
419,Sacramento,HOV3PLUS,1740
419,Sacramento,SCHBUS,50
419,Sacramento,SOV,5500
419,Sacramento,WALK,450
419,Sacramento,WALKTRANSIT,110
420,Sacramento,BIKE,50
420,Sacramento,HOV2,3250
420,Sacramento,HOV3PLUS,1510
420,Sacramento,SCHBUS,110
420,Sacramento,SOV,4840
420,Sacramento,WALK,410
420,Sacramento,WALKTRANSIT,80
421,Sacramento,HOV2,900
421,Sacramento,HOV3PLUS,530
421,Sacramento,SCHBUS,60
421,Sacramento,SOV,2260
421,Sacramento,WALK,110
422,Sacramento,BIKE,30
422,Sacramento,HOV2,1140
422,Sacramento,HOV3PLUS,900
422,Sacramento,SCHBUS,80
422,Sacramento,SOV,2350
422,Sacramento,WALK,160
422,Sacramento,WALKTRANSIT,80
423,Sacramento,BIKE,10
423,Sacramento,HOV2,620
423,Sacramento,HOV3PLUS,480
423,Sacramento,SCHBUS,30
423,Sacramento,SOV,1020
423,Sacramento,WALK,60
423,Sacramento,WALKTRANSIT,50
424,Sacramento,BIKE,30
424,Sacramento,HOV2,4630
424,Sacramento,HOV3PLUS,2650
424,Sacramento,SCHBUS,220
424,Sacramento,SOV,7990
424,Sacramento,WALK,370
425,Sacramento,BIKE,130
425,Sacramento,HOV2,4800
425,Sacramento,HOV3PLUS,2530
425,Sacramento,SCHBUS,150
425,Sacramento,SOV,10460
425,Sacramento,WALK,570
425,Sacramento,WALKTRANSIT,50
426,Sacramento,BIKE,50
426,Sacramento,HOV2,3770
426,Sacramento,HOV3PLUS,2410
426,Sacramento,SCHBUS,80
426,Sacramento,SOV,6260
426,Sacramento,WALK,390
426,Sacramento,WALKTRANSIT,210
427,Sacramento,BIKE,160
427,Sacramento,HOV2,8250
427,Sacramento,HOV3PLUS,5900
427,Sacramento,SCHBUS,410
427,Sacramento,SOV,13310
427,Sacramento,WALK,790
427,Sacramento,WALKTRANSIT,70
428,Sacramento,BIKE,90
428,Sacramento,HOV2,4040
428,Sacramento,HOV3PLUS,2890
428,Sacramento,SCHBUS,190
428,Sacramento,SOV,6280
428,Sacramento,WALK,420
428,Sacramento,WALKTRANSIT,180
429,Sacramento,BIKE,30
429,Sacramento,HOV2,3230
429,Sacramento,HOV3PLUS,2490
429,Sacramento,SCHBUS,140
429,Sacramento,SOV,5350
429,Sacramento,WALK,130
429,Sacramento,WALKTRANSIT,30
430,Sacramento,BIKE,130
430,Sacramento,HOV2,3950
430,Sacramento,HOV3PLUS,3220
430,Sacramento,SCHBUS,270
430,Sacramento,SOV,5960
430,Sacramento,WALK,620
430,Sacramento,WALKTRANSIT,60
431,Sacramento,BIKE,180
431,Sacramento,HOV2,4190
431,Sacramento,HOV3PLUS,2510
431,Sacramento,SCHBUS,60
431,Sacramento,SOV,6740
431,Sacramento,WALK,510
431,Sacramento,WALKTRANSIT,30
432,Sacramento,BIKE,70
432,Sacramento,HOV2,3220
432,Sacramento,HOV3PLUS,1850
432,Sacramento,SCHBUS,150
432,Sacramento,SOV,5150
432,Sacramento,WALK,390
432,Sacramento,WALKTRANSIT,50
433,Sacramento,BIKE,60
433,Sacramento,HOV2,2190
433,Sacramento,HOV3PLUS,1610
433,Sacramento,SCHBUS,230
433,Sacramento,SOV,4370
433,Sacramento,WALK,240
433,Sacramento,WALKTRANSIT,90
434,Sacramento,BIKE,130
434,Sacramento,HOV2,2890
434,Sacramento,HOV3PLUS,2090
434,Sacramento,SCHBUS,160
434,Sacramento,SOV,4360
434,Sacramento,WALK,460
434,Sacramento,WALKTRANSIT,270
435,Sacramento,BIKE,40
435,Sacramento,HOV2,3330
435,Sacramento,HOV3PLUS,2050
435,Sacramento,SCHBUS,180
435,Sacramento,SOV,6630
435,Sacramento,WALK,210
435,Sacramento,WALKTRANSIT,70
436,Sacramento,BIKE,130
436,Sacramento,HOV2,5140
436,Sacramento,HOV3PLUS,2760
436,Sacramento,SCHBUS,260
436,Sacramento,SOV,6870
436,Sacramento,WALK,560
436,Sacramento,WALKTRANSIT,180
437,Sacramento,BIKE,80
437,Sacramento,HOV2,1560
437,Sacramento,HOV3PLUS,1020
437,Sacramento,SCHBUS,60
437,Sacramento,SOV,4480
437,Sacramento,WALK,420
437,Sacramento,WALKTRANSIT,40
438,Sacramento,BIKE,180
438,Sacramento,HOV2,2400
438,Sacramento,HOV3PLUS,1460
438,Sacramento,SCHBUS,90
438,Sacramento,SOV,4220
438,Sacramento,WALK,520
438,Sacramento,WALKTRANSIT,130
439,Sacramento,BIKE,80
439,Sacramento,HOV2,3450
439,Sacramento,HOV3PLUS,1930
439,Sacramento,SCHBUS,80
439,Sacramento,SOV,6050
439,Sacramento,WALK,590
439,Sacramento,WALKTRANSIT,130
440,Sacramento,BIKE,80
440,Sacramento,HOV2,4450
440,Sacramento,HOV3PLUS,2370
440,Sacramento,SCHBUS,130
440,Sacramento,SOV,8390
440,Sacramento,WALK,340
440,Sacramento,WALKTRANSIT,270
441,Sacramento,BIKE,100
441,Sacramento,HOV2,3080
441,Sacramento,HOV3PLUS,1520
441,Sacramento,SCHBUS,130
441,Sacramento,SOV,4400
441,Sacramento,WALK,640
441,Sacramento,WALKTRANSIT,170
442,Sacramento,BIKE,20
442,Sacramento,HOV2,2040
442,Sacramento,HOV3PLUS,1300
442,Sacramento,SCHBUS,100
442,Sacramento,SOV,4340
442,Sacramento,WALK,270
442,Sacramento,WALKTRANSIT,40
443,Sacramento,BIKE,280
443,Sacramento,HOV2,2120
443,Sacramento,HOV3PLUS,1290
443,Sacramento,SCHBUS,50
443,Sacramento,SOV,4670
443,Sacramento,WALK,160
443,Sacramento,WALKTRANSIT,70
444,Sacramento,BIKE,270
444,Sacramento,HOV2,6530
444,Sacramento,HOV3PLUS,4160
444,Sacramento,SCHBUS,220
444,Sacramento,SOV,11430
444,Sacramento,WALK,1050
444,Sacramento,WALKTRANSIT,180
445,Sacramento,BIKE,60
445,Sacramento,HOV2,3390
445,Sacramento,HOV3PLUS,1970
445,Sacramento,SCHBUS,220
445,Sacramento,SOV,6450
445,Sacramento,WALK,480
445,Sacramento,WALKTRANSIT,110
446,Sacramento,BIKE,280
446,Sacramento,HOV2,2670
446,Sacramento,HOV3PLUS,1940
446,Sacramento,SCHBUS,50
446,Sacramento,SOV,6250
446,Sacramento,WALK,720
446,Sacramento,WALKTRANSIT,110
447,Sacramento,BIKE,120
447,Sacramento,HOV2,3530
447,Sacramento,HOV3PLUS,1770
447,Sacramento,SCHBUS,60
447,Sacramento,SOV,5910
447,Sacramento,WALK,370
447,Sacramento,WALKTRANSIT,70
448,Sacramento,BIKE,90
448,Sacramento,HOV2,1820
448,Sacramento,HOV3PLUS,1230
448,Sacramento,SCHBUS,70
448,Sacramento,SOV,3720
448,Sacramento,WALK,300
448,Sacramento,WALKTRANSIT,370
449,Sacramento,BIKE,70
449,Sacramento,HOV2,3040
449,Sacramento,HOV3PLUS,1880
449,Sacramento,SCHBUS,160
449,Sacramento,SOV,5270
449,Sacramento,WALK,340
449,Sacramento,WALKTRANSIT,50
450,Sacramento,BIKE,80
450,Sacramento,HOV2,1860
450,Sacramento,HOV3PLUS,1430
450,Sacramento,SCHBUS,110
450,Sacramento,SOV,3760
450,Sacramento,WALK,200
451,Sacramento,HOV2,800
451,Sacramento,HOV3PLUS,610
451,Sacramento,SCHBUS,50
451,Sacramento,SOV,1450
451,Sacramento,WALK,70
451,Sacramento,WALKTRANSIT,20
452,Sacramento,BIKE,60
452,Sacramento,HOV2,3090
452,Sacramento,HOV3PLUS,1870
452,Sacramento,SCHBUS,100
452,Sacramento,SOV,4170
452,Sacramento,WALK,240
452,Sacramento,WALKTRANSIT,40
453,Sacramento,HOV2,1090
453,Sacramento,HOV3PLUS,710
453,Sacramento,SCHBUS,30
453,Sacramento,SOV,2070
453,Sacramento,WALK,130
454,Sacramento,BIKE,40
454,Sacramento,HOV2,1910
454,Sacramento,HOV3PLUS,820
454,Sacramento,SCHBUS,20
454,Sacramento,SOV,2910
454,Sacramento,WALK,90
454,Sacramento,WALKTRANSIT,50
455,Sacramento,BIKE,50
455,Sacramento,HOV2,2720
455,Sacramento,HOV3PLUS,1490
455,Sacramento,SCHBUS,140
455,Sacramento,SOV,5190
455,Sacramento,WALK,420
455,Sacramento,WALKTRANSIT,20
456,Sacramento,HOV2,930
456,Sacramento,HOV3PLUS,450
456,Sacramento,SCHBUS,20
456,Sacramento,SOV,1510
456,Sacramento,WALK,70
457,Sacramento,BIKE,50
457,Sacramento,HOV2,1940
457,Sacramento,HOV3PLUS,1250
457,Sacramento,SCHBUS,40
457,Sacramento,SOV,2640
457,Sacramento,WALK,290
458,Sacramento,BIKE,150
458,Sacramento,HOV2,2580
458,Sacramento,HOV3PLUS,1940
458,Sacramento,SCHBUS,220
458,Sacramento,SOV,3880
458,Sacramento,WALK,320
458,Sacramento,WALKTRANSIT,20
459,Sacramento,BIKE,40
459,Sacramento,HOV2,2690
459,Sacramento,HOV3PLUS,2020
459,Sacramento,SCHBUS,100
459,Sacramento,SOV,5240
459,Sacramento,WALK,230
459,Sacramento,WALKTRANSIT,50
