ZONE,PER,PERSONS NOT AT HOME
257,PER01,1
257,PER02,1
257,PER03,1
257,PER04,4
257,PER05,2
257,PER06,4
257,PER07,2
257,PER08,1
257,PER09,2
257,PER10,4
257,PER11,4
257,PER12,5
257,PER13,2
257,PER14,2
257,PER15,3
257,PER16,2
257,PER17,3
257,PER18,3
257,PER19,4
257,PER20,3
257,PER21,5
257,PER22,2
257,PER23,3
257,PER24,2
257,PER25,3
257,PER26,2
257,PER27,5
257,PER28,2
257,PER29,3
257,PER30,4
257,PER31,2
257,PER32,2
257,PER33,3
257,PER34,3
257,PER35,4
257,PER36,1
257,PER37,3
257,PER38,2
257,PER39,1
257,PER40,2
257,PER41,2
257,PER42,1
257,PER43,0
257,PER44,0
257,PER45,1
257,PER46,1
257,PER47,2
257,PER48,2
257,PER49,0
258,PER01,7
258,PER02,7
258,PER03,4
258,PER04,5
258,PER05,2
258,PER06,2
258,PER07,4
258,PER08,3
258,PER09,4
258,PER10,4
258,PER11,4
258,PER12,5
258,PER13,2
258,PER14,3
258,PER15,8
258,PER16,8
258,PER17,8
258,PER18,5
258,PER19,11
258,PER20,3
258,PER21,5
258,PER22,5
258,PER23,4
258,PER24,4
258,PER25,8
258,PER26,6
258,PER27,4
258,PER28,4
258,PER29,8
258,PER30,3
258,PER31,4
258,PER32,10
258,PER33,11
258,PER34,9
258,PER35,13
258,PER36,8
258,PER37,11
258,PER38,13
258,PER39,7
258,PER40,7
258,PER41,8
258,PER42,9
258,PER43,7
258,PER44,6
258,PER45,3
258,PER46,7
258,PER47,3
258,PER48,5
258,PER49,0
259,PER01,2
259,PER02,3
259,PER03,2
259,PER04,2
259,PER05,1
259,PER06,3
259,PER07,2
259,PER08,1
259,PER09,1
259,PER10,4
259,PER11,5
259,PER12,6
259,PER13,1
259,PER14,3
259,PER15,9
259,PER16,19
259,PER17,15
259,PER18,17
259,PER19,16
259,PER20,16
259,PER21,14
259,PER22,12
259,PER23,17
259,PER24,16
259,PER25,16
259,PER26,13
259,PER27,15
259,PER28,15
259,PER29,9
259,PER30,14
259,PER31,12
259,PER32,2
259,PER33,8
259,PER34,3
259,PER35,3
259,PER36,2
259,PER37,8
259,PER38,2
259,PER39,2
259,PER40,3
259,PER41,2
259,PER42,1
259,PER43,2
259,PER44,1
259,PER45,1
259,PER46,3
259,PER47,2
259,PER48,3
259,PER49,0
260,PER01,7
260,PER02,7
260,PER03,7
260,PER04,4
260,PER05,5
260,PER06,7
260,PER07,6
260,PER08,1
260,PER09,2
260,PER10,1
260,PER11,3
260,PER12,3
260,PER13,7
260,PER14,13
260,PER15,14
260,PER16,15
260,PER17,18
260,PER18,18
260,PER19,10
260,PER20,11
260,PER21,13
260,PER22,11
260,PER23,16
260,PER24,14
260,PER25,11
260,PER26,10
260,PER27,9
260,PER28,14
260,PER29,11
260,PER30,13
260,PER31,14
260,PER32,8
260,PER33,8
260,PER34,7
260,PER35,8
260,PER36,9
260,PER37,13
260,PER38,12
260,PER39,9
260,PER40,16
260,PER41,11
260,PER42,6
260,PER43,9
260,PER44,5
260,PER45,7
260,PER46,5
260,PER47,5
260,PER48,3
260,PER49,0
261,PER01,4
261,PER02,0
261,PER03,2
261,PER04,0
261,PER05,2
261,PER06,2
261,PER07,4
261,PER08,1
261,PER09,1
261,PER10,3
261,PER11,2
261,PER12,2
261,PER13,1
261,PER14,5
261,PER15,11
261,PER16,12
261,PER17,20
261,PER18,21
261,PER19,26
261,PER20,24
261,PER21,28
261,PER22,19
261,PER23,25
261,PER24,23
261,PER25,23
261,PER26,22
261,PER27,28
261,PER28,30
261,PER29,27
261,PER30,24
261,PER31,25
261,PER32,19
261,PER33,19
261,PER34,20
261,PER35,14
261,PER36,12
261,PER37,14
261,PER38,11
261,PER39,10
261,PER40,6
261,PER41,8
261,PER42,5
261,PER43,3
261,PER44,3
261,PER45,2
261,PER46,2
261,PER47,1
261,PER48,3
261,PER49,0
262,PER01,3
262,PER02,3
262,PER03,4
262,PER04,2
262,PER05,2
262,PER06,2
262,PER07,2
262,PER08,1
262,PER09,3
262,PER10,1
262,PER11,2
262,PER12,1
262,PER13,3
262,PER14,0
262,PER15,2
262,PER16,6
262,PER17,6
262,PER18,8
262,PER19,10
262,PER20,12
262,PER21,9
262,PER22,11
262,PER23,15
262,PER24,21
262,PER25,16
262,PER26,15
262,PER27,21
262,PER28,20
262,PER29,19
262,PER30,16
262,PER31,19
262,PER32,17
262,PER33,18
262,PER34,23
262,PER35,37
262,PER36,25
262,PER37,23
262,PER38,32
262,PER39,20
262,PER40,20
262,PER41,24
262,PER42,14
262,PER43,14
262,PER44,10
262,PER45,11
262,PER46,6
262,PER47,3
262,PER48,5
262,PER49,0
263,PER01,5
263,PER02,4
263,PER03,2
263,PER04,3
263,PER05,4
263,PER06,2
263,PER07,2
263,PER08,0
263,PER09,0
263,PER10,2
263,PER11,10
263,PER12,6
263,PER13,10
263,PER14,15
263,PER15,23
263,PER16,18
263,PER17,22
263,PER18,26
263,PER19,34
263,PER20,34
263,PER21,31
263,PER22,25
263,PER23,28
263,PER24,30
263,PER25,28
263,PER26,29
263,PER27,32
263,PER28,29
263,PER29,27
263,PER30,29
263,PER31,26
263,PER32,27
263,PER33,22
263,PER34,17
263,PER35,13
263,PER36,6
263,PER37,6
263,PER38,2
263,PER39,5
263,PER40,5
263,PER41,3
263,PER42,0
263,PER43,1
263,PER44,2
263,PER45,5
263,PER46,0
263,PER47,1
263,PER48,7
263,PER49,0
264,PER01,7
264,PER02,5
264,PER03,6
264,PER04,3
264,PER05,4
264,PER06,4
264,PER07,4
264,PER08,7
264,PER09,2
264,PER10,6
264,PER11,3
264,PER12,7
264,PER13,2
264,PER14,1
264,PER15,8
264,PER16,1
264,PER17,10
264,PER18,4
264,PER19,2
264,PER20,6
264,PER21,1
264,PER22,2
264,PER23,6
264,PER24,6
264,PER25,2
264,PER26,2
264,PER27,8
264,PER28,5
264,PER29,6
264,PER30,7
264,PER31,4
264,PER32,7
264,PER33,8
264,PER34,12
264,PER35,12
264,PER36,7
264,PER37,8
264,PER38,12
264,PER39,5
264,PER40,8
264,PER41,4
264,PER42,3
264,PER43,6
264,PER44,3
264,PER45,5
264,PER46,4
264,PER47,6
264,PER48,7
264,PER49,0
265,PER01,1
265,PER02,1
265,PER03,1
265,PER04,2
265,PER05,2
265,PER06,2
265,PER07,4
265,PER08,1
265,PER09,2
265,PER10,2
265,PER11,3
265,PER12,3
265,PER13,2
265,PER14,3
265,PER15,4
265,PER16,9
265,PER17,5
265,PER18,2
265,PER19,1
265,PER20,3
265,PER21,2
265,PER22,3
265,PER23,3
265,PER24,5
265,PER25,2
265,PER26,2
265,PER27,6
265,PER28,2
265,PER29,4
265,PER30,3
265,PER31,4
265,PER32,2
265,PER33,2
265,PER34,4
265,PER35,4
265,PER36,5
265,PER37,7
265,PER38,2
265,PER39,6
265,PER40,6
265,PER41,3
265,PER42,0
265,PER43,3
265,PER44,4
265,PER45,5
265,PER46,4
265,PER47,5
265,PER48,4
265,PER49,0
266,PER01,1
266,PER02,1
266,PER03,0
266,PER04,0
266,PER05,0
266,PER06,0
266,PER07,0
266,PER08,1
266,PER09,0
266,PER10,0
266,PER11,0
266,PER12,1
266,PER13,0
266,PER14,0
266,PER15,0
266,PER16,1
266,PER17,0
266,PER18,2
266,PER19,1
266,PER20,0
266,PER21,0
266,PER22,0
266,PER23,0
266,PER24,0
266,PER25,1
266,PER26,1
266,PER27,0
266,PER28,0
266,PER29,0
266,PER30,0
266,PER31,0
266,PER32,1
266,PER33,0
266,PER34,1
266,PER35,2
266,PER36,3
266,PER37,0
266,PER38,1
266,PER39,0
266,PER40,1
266,PER41,0
266,PER42,0
266,PER43,1
266,PER44,1
266,PER45,1
266,PER46,0
266,PER47,1
266,PER48,0
266,PER49,0
267,PER01,2
267,PER02,0
267,PER03,3
267,PER04,1
267,PER05,1
267,PER06,2
267,PER07,2
267,PER08,2
267,PER09,2
267,PER10,2
267,PER11,4
267,PER12,2
267,PER13,1
267,PER14,1
267,PER15,7
267,PER16,22
267,PER17,13
267,PER18,11
267,PER19,11
267,PER20,12
267,PER21,13
267,PER22,15
267,PER23,14
267,PER24,11
267,PER25,16
267,PER26,11
267,PER27,16
267,PER28,21
267,PER29,14
267,PER30,13
267,PER31,15
267,PER32,10
267,PER33,8
267,PER34,14
267,PER35,8
267,PER36,9
267,PER37,8
267,PER38,7
267,PER39,10
267,PER40,6
267,PER41,9
267,PER42,10
267,PER43,5
267,PER44,5
267,PER45,6
267,PER46,2
267,PER47,3
267,PER48,3
267,PER49,0
268,PER01,3
268,PER02,1
268,PER03,1
268,PER04,2
268,PER05,0
268,PER06,0
268,PER07,1
268,PER08,1
268,PER09,1
268,PER10,2
268,PER11,2
268,PER12,3
268,PER13,2
268,PER14,2
268,PER15,6
268,PER16,3
268,PER17,3
268,PER18,5
268,PER19,2
268,PER20,1
268,PER21,0
268,PER22,2
268,PER23,1
268,PER24,2
268,PER25,1
268,PER26,0
268,PER27,1
268,PER28,2
268,PER29,2
268,PER30,4
268,PER31,3
268,PER32,4
268,PER33,5
268,PER34,4
268,PER35,3
268,PER36,1
268,PER37,4
268,PER38,2
268,PER39,1
268,PER40,1
268,PER41,2
268,PER42,0
268,PER43,2
268,PER44,4
268,PER45,2
268,PER46,1
268,PER47,1
268,PER48,4
268,PER49,0
269,PER01,0
269,PER02,0
269,PER03,0
269,PER04,0
269,PER05,0
269,PER06,0
269,PER07,0
269,PER08,0
269,PER09,0
269,PER10,0
269,PER11,0
269,PER12,0
269,PER13,1
269,PER14,0
269,PER15,0
269,PER16,0
269,PER17,0
269,PER18,0
269,PER19,0
269,PER20,0
269,PER21,0
269,PER22,0
269,PER23,0
269,PER24,0
269,PER25,0
269,PER26,0
269,PER27,0
269,PER28,1
269,PER29,0
269,PER30,0
269,PER31,0
269,PER32,0
269,PER33,0
269,PER34,0
269,PER35,0
269,PER36,0
269,PER37,0
269,PER38,0
269,PER39,0
269,PER40,0
269,PER41,0
269,PER42,0
269,PER43,0
269,PER44,0
269,PER45,0
269,PER46,0
269,PER47,0
269,PER48,1
269,PER49,0
270,PER01,1
270,PER02,2
270,PER03,2
270,PER04,2
270,PER05,2
270,PER06,2
270,PER07,2
270,PER08,2
270,PER09,2
270,PER10,3
270,PER11,3
270,PER12,2
270,PER13,1
270,PER14,1
270,PER15,2
270,PER16,1
270,PER17,1
270,PER18,1
270,PER19,3
270,PER20,3
270,PER21,2
270,PER22,3
270,PER23,2
270,PER24,2
270,PER25,3
270,PER26,2
270,PER27,4
270,PER28,3
270,PER29,6
270,PER30,4
270,PER31,3
270,PER32,3
270,PER33,4
270,PER34,3
270,PER35,2
270,PER36,3
270,PER37,2
270,PER38,0
270,PER39,1
270,PER40,2
270,PER41,1
270,PER42,2
270,PER43,1
270,PER44,2
270,PER45,2
270,PER46,1
270,PER47,1
270,PER48,3
270,PER49,0
271,PER01,2
271,PER02,2
271,PER03,1
271,PER04,2
271,PER05,2
271,PER06,2
271,PER07,3
271,PER08,2
271,PER09,2
271,PER10,2
271,PER11,2
271,PER12,3
271,PER13,5
271,PER14,3
271,PER15,3
271,PER16,2
271,PER17,5
271,PER18,1
271,PER19,2
271,PER20,3
271,PER21,5
271,PER22,4
271,PER23,3
271,PER24,5
271,PER25,6
271,PER26,1
271,PER27,4
271,PER28,2
271,PER29,3
271,PER30,6
271,PER31,6
271,PER32,5
271,PER33,6
271,PER34,7
271,PER35,1
271,PER36,7
271,PER37,9
271,PER38,6
271,PER39,4
271,PER40,5
271,PER41,2
271,PER42,1
271,PER43,5
271,PER44,4
271,PER45,3
271,PER46,5
271,PER47,4
271,PER48,2
271,PER49,0
272,PER01,11
272,PER02,7
272,PER03,6
272,PER04,5
272,PER05,7
272,PER06,5
272,PER07,6
272,PER08,4
272,PER09,6
272,PER10,5
272,PER11,6
272,PER12,7
272,PER13,2
272,PER14,4
272,PER15,10
272,PER16,23
272,PER17,29
272,PER18,19
272,PER19,16
272,PER20,19
272,PER21,19
272,PER22,22
272,PER23,14
272,PER24,22
272,PER25,19
272,PER26,18
272,PER27,22
272,PER28,20
272,PER29,21
272,PER30,18
272,PER31,19
272,PER32,26
272,PER33,16
272,PER34,15
272,PER35,15
272,PER36,9
272,PER37,16
272,PER38,13
272,PER39,11
272,PER40,11
272,PER41,8
272,PER42,13
272,PER43,17
272,PER44,7
272,PER45,9
272,PER46,7
272,PER47,10
272,PER48,7
272,PER49,0
273,PER01,4
273,PER02,1
273,PER03,5
273,PER04,4
273,PER05,2
273,PER06,1
273,PER07,1
273,PER08,1
273,PER09,3
273,PER10,4
273,PER11,4
273,PER12,3
273,PER13,2
273,PER14,6
273,PER15,8
273,PER16,34
273,PER17,35
273,PER18,28
273,PER19,41
273,PER20,33
273,PER21,33
273,PER22,35
273,PER23,40
273,PER24,33
273,PER25,39
273,PER26,39
273,PER27,39
273,PER28,24
273,PER29,35
273,PER30,35
273,PER31,51
273,PER32,26
273,PER33,24
273,PER34,25
273,PER35,24
273,PER36,35
273,PER37,28
273,PER38,31
273,PER39,24
273,PER40,20
273,PER41,13
273,PER42,15
273,PER43,8
273,PER44,4
273,PER45,3
273,PER46,1
273,PER47,4
273,PER48,4
273,PER49,0
274,PER01,0
274,PER02,1
274,PER03,0
274,PER04,1
274,PER05,1
274,PER06,2
274,PER07,2
274,PER08,2
274,PER09,1
274,PER10,1
274,PER11,1
274,PER12,1
274,PER13,2
274,PER14,2
274,PER15,6
274,PER16,6
274,PER17,5
274,PER18,5
274,PER19,2
274,PER20,5
274,PER21,7
274,PER22,8
274,PER23,9
274,PER24,3
274,PER25,5
274,PER26,2
274,PER27,5
274,PER28,3
274,PER29,3
274,PER30,7
274,PER31,9
274,PER32,9
274,PER33,7
274,PER34,9
274,PER35,5
274,PER36,8
274,PER37,6
274,PER38,7
274,PER39,6
274,PER40,4
274,PER41,4
274,PER42,5
274,PER43,2
274,PER44,2
274,PER45,3
274,PER46,1
274,PER47,2
274,PER48,7
274,PER49,0
275,PER01,5
275,PER02,1
275,PER03,6
275,PER04,5
275,PER05,1
275,PER06,4
275,PER07,4
275,PER08,2
275,PER09,3
275,PER10,4
275,PER11,0
275,PER12,4
275,PER13,4
275,PER14,2
275,PER15,9
275,PER16,0
275,PER17,4
275,PER18,0
275,PER19,2
275,PER20,4
275,PER21,3
275,PER22,4
275,PER23,3
275,PER24,3
275,PER25,2
275,PER26,4
275,PER27,5
275,PER28,4
275,PER29,5
275,PER30,4
275,PER31,5
275,PER32,8
275,PER33,14
275,PER34,23
275,PER35,10
275,PER36,15
275,PER37,14
275,PER38,7
275,PER39,9
275,PER40,4
275,PER41,6
275,PER42,5
275,PER43,5
275,PER44,2
275,PER45,3
275,PER46,5
275,PER47,6
275,PER48,7
275,PER49,0
276,PER01,2
276,PER02,8
276,PER03,5
276,PER04,4
276,PER05,2
276,PER06,1
276,PER07,2
276,PER08,1
276,PER09,1
276,PER10,2
276,PER11,5
276,PER12,5
276,PER13,4
276,PER14,5
276,PER15,12
276,PER16,8
276,PER17,6
276,PER18,7
276,PER19,11
276,PER20,9
276,PER21,7
276,PER22,7
276,PER23,8
276,PER24,3
276,PER25,3
276,PER26,7
276,PER27,4
276,PER28,6
276,PER29,4
276,PER30,5
276,PER31,6
276,PER32,5
276,PER33,5
276,PER34,5
276,PER35,7
276,PER36,4
276,PER37,7
276,PER38,7
276,PER39,8
276,PER40,8
276,PER41,9
276,PER42,6
276,PER43,9
276,PER44,7
276,PER45,8
276,PER46,9
276,PER47,9
276,PER48,5
276,PER49,0
277,PER01,6
277,PER02,9
277,PER03,8
277,PER04,6
277,PER05,5
277,PER06,7
277,PER07,6
277,PER08,9
277,PER09,4
277,PER10,6
277,PER11,5
277,PER12,7
277,PER13,6
277,PER14,7
277,PER15,7
277,PER16,4
277,PER17,4
277,PER18,16
277,PER19,8
277,PER20,6
277,PER21,7
277,PER22,4
277,PER23,6
277,PER24,7
277,PER25,6
277,PER26,7
277,PER27,9
277,PER28,6
277,PER29,3
277,PER30,2
277,PER31,10
277,PER32,8
277,PER33,12
277,PER34,20
277,PER35,11
277,PER36,10
277,PER37,17
277,PER38,8
277,PER39,11
277,PER40,12
277,PER41,7
277,PER42,9
277,PER43,8
277,PER44,9
277,PER45,6
277,PER46,8
277,PER47,8
277,PER48,8
277,PER49,0
278,PER01,0
278,PER02,0
278,PER03,0
278,PER04,0
278,PER05,0
278,PER06,0
278,PER07,0
278,PER08,1
278,PER09,0
278,PER10,0
278,PER11,0
278,PER12,0
278,PER13,0
278,PER14,2
278,PER15,4
278,PER16,5
278,PER17,3
278,PER18,5
278,PER19,8
278,PER20,7
278,PER21,9
278,PER22,7
278,PER23,7
278,PER24,5
278,PER25,5
278,PER26,5
278,PER27,3
278,PER28,3
278,PER29,3
278,PER30,3
278,PER31,5
278,PER32,4
278,PER33,3
278,PER34,4
278,PER35,2
278,PER36,6
278,PER37,4
278,PER38,1
278,PER39,0
278,PER40,0
278,PER41,0
278,PER42,0
278,PER43,0
278,PER44,0
278,PER45,0
278,PER46,0
278,PER47,0
278,PER48,0
278,PER49,0
279,PER01,1
279,PER02,0
279,PER03,0
279,PER04,0
279,PER05,1
279,PER06,0
279,PER07,0
279,PER08,1
279,PER09,0
279,PER10,0
279,PER11,0
279,PER12,0
279,PER13,0
279,PER14,1
279,PER15,0
279,PER16,0
279,PER17,0
279,PER18,0
279,PER19,0
279,PER20,1
279,PER21,1
279,PER22,0
279,PER23,0
279,PER24,0
279,PER25,0
279,PER26,0
279,PER27,0
279,PER28,1
279,PER29,0
279,PER30,1
279,PER31,0
279,PER32,2
279,PER33,1
279,PER34,0
279,PER35,3
279,PER36,2
279,PER37,0
279,PER38,2
279,PER39,0
279,PER40,1
279,PER41,0
279,PER42,0
279,PER43,0
279,PER44,0
279,PER45,0
279,PER46,0
279,PER47,0
279,PER48,0
279,PER49,0
280,PER01,0
280,PER02,0
280,PER03,0
280,PER04,0
280,PER05,0
280,PER06,0
280,PER07,0
280,PER08,0
280,PER09,0
280,PER10,1
280,PER11,1
280,PER12,1
280,PER13,1
280,PER14,4
280,PER15,1
280,PER16,0
280,PER17,1
280,PER18,2
280,PER19,0
280,PER20,0
280,PER21,0
280,PER22,0
280,PER23,0
280,PER24,0
280,PER25,1
280,PER26,0
280,PER27,1
280,PER28,0
280,PER29,0
280,PER30,0
280,PER31,1
280,PER32,1
280,PER33,0
280,PER34,0
280,PER35,0
280,PER36,0
280,PER37,0
280,PER38,0
280,PER39,1
280,PER40,0
280,PER41,0
280,PER42,0
280,PER43,1
280,PER44,0
280,PER45,0
280,PER46,0
280,PER47,0
280,PER48,0
280,PER49,0
281,PER01,0
281,PER02,0
281,PER03,0
281,PER04,0
281,PER05,0
281,PER06,0
281,PER07,1
281,PER08,0
281,PER09,0
281,PER10,0
281,PER11,0
281,PER12,0
281,PER13,0
281,PER14,0
281,PER15,0
281,PER16,0
281,PER17,0
281,PER18,0
281,PER19,0
281,PER20,0
281,PER21,0
281,PER22,0
281,PER23,0
281,PER24,0
281,PER25,0
281,PER26,0
281,PER27,0
281,PER28,0
281,PER29,0
281,PER30,0
281,PER31,0
281,PER32,0
281,PER33,1
281,PER34,0
281,PER35,0
281,PER36,0
281,PER37,0
281,PER38,0
281,PER39,0
281,PER40,0
281,PER41,0
281,PER42,0
281,PER43,0
281,PER44,0
281,PER45,0
281,PER46,0
281,PER47,0
281,PER48,0
281,PER49,0
282,PER01,0
282,PER02,0
282,PER03,1
282,PER04,0
282,PER05,0
282,PER06,0
282,PER07,0
282,PER08,0
282,PER09,0
282,PER10,0
282,PER11,0
282,PER12,1
282,PER13,0
282,PER14,5
282,PER15,1
282,PER16,1
282,PER17,3
282,PER18,0
282,PER19,0
282,PER20,0
282,PER21,0
282,PER22,0
282,PER23,1
282,PER24,0
282,PER25,1
282,PER26,1
282,PER27,0
282,PER28,0
282,PER29,2
282,PER30,2
282,PER31,0
282,PER32,1
282,PER33,1
282,PER34,1
282,PER35,0
282,PER36,1
282,PER37,0
282,PER38,0
282,PER39,0
282,PER40,0
282,PER41,0
282,PER42,0
282,PER43,0
282,PER44,0
282,PER45,0
282,PER46,0
282,PER47,0
282,PER48,1
282,PER49,0
283,PER01,1
283,PER02,2
283,PER03,1
283,PER04,0
283,PER05,1
283,PER06,1
283,PER07,0
283,PER08,1
283,PER09,0
283,PER10,0
283,PER11,2
283,PER12,0
283,PER13,0
283,PER14,1
283,PER15,0
283,PER16,1
283,PER17,1
283,PER18,1
283,PER19,0
283,PER20,0
283,PER21,0
283,PER22,0
283,PER23,0
283,PER24,0
283,PER25,1
283,PER26,0
283,PER27,0
283,PER28,1
283,PER29,0
283,PER30,1
283,PER31,1
283,PER32,0
283,PER33,0
283,PER34,1
283,PER35,0
283,PER36,0
283,PER37,1
283,PER38,0
283,PER39,0
283,PER40,0
283,PER41,0
283,PER42,0
283,PER43,0
283,PER44,0
283,PER45,0
283,PER46,0
283,PER47,0
283,PER48,0
283,PER49,0
284,PER01,0
284,PER02,0
284,PER03,0
284,PER04,0
284,PER05,0
284,PER06,0
284,PER07,0
284,PER08,0
284,PER09,0
284,PER10,0
284,PER11,1
284,PER12,0
284,PER13,0
284,PER14,0
284,PER15,0
284,PER16,2
284,PER17,2
284,PER18,0
284,PER19,1
284,PER20,1
284,PER21,1
284,PER22,3
284,PER23,2
284,PER24,1
284,PER25,0
284,PER26,0
284,PER27,1
284,PER28,1
284,PER29,1
284,PER30,1
284,PER31,2
284,PER32,1
284,PER33,0
284,PER34,0
284,PER35,0
284,PER36,0
284,PER37,0
284,PER38,0
284,PER39,0
284,PER40,0
284,PER41,1
284,PER42,1
284,PER43,0
284,PER44,0
284,PER45,0
284,PER46,0
284,PER47,0
284,PER48,0
284,PER49,0
285,PER01,24
285,PER02,19
285,PER03,9
285,PER04,10
285,PER05,11
285,PER06,7
285,PER07,18
285,PER08,16
285,PER09,23
285,PER10,42
285,PER11,47
285,PER12,43
285,PER13,32
285,PER14,43
285,PER15,36
285,PER16,41
285,PER17,30
285,PER18,41
285,PER19,44
285,PER20,53
285,PER21,59
285,PER22,63
285,PER23,64
285,PER24,63
285,PER25,63
285,PER26,63
285,PER27,66
285,PER28,68
285,PER29,54
285,PER30,55
285,PER31,54
285,PER32,52
285,PER33,53
285,PER34,55
285,PER35,56
285,PER36,45
285,PER37,50
285,PER38,46
285,PER39,43
285,PER40,52
285,PER41,64
285,PER42,51
285,PER43,54
285,PER44,36
285,PER45,34
285,PER46,37
285,PER47,35
285,PER48,30
285,PER49,0
286,PER01,0
286,PER02,0
286,PER03,0
286,PER04,0
286,PER05,0
286,PER06,0
286,PER07,0
286,PER08,0
286,PER09,0
286,PER10,0
286,PER11,0
286,PER12,2
286,PER13,0
286,PER14,1
286,PER15,1
286,PER16,0
286,PER17,0
286,PER18,0
286,PER19,0
286,PER20,0
286,PER21,0
286,PER22,1
286,PER23,0
286,PER24,0
286,PER25,0
286,PER26,1
286,PER27,0
286,PER28,2
286,PER29,2
286,PER30,1
286,PER31,0
286,PER32,2
286,PER33,0
286,PER34,0
286,PER35,0
286,PER36,0
286,PER37,0
286,PER38,1
286,PER39,0
286,PER40,0
286,PER41,0
286,PER42,0
286,PER43,0
286,PER44,0
286,PER45,0
286,PER46,0
286,PER47,0
286,PER48,0
286,PER49,0
287,PER01,0
287,PER02,2
287,PER03,0
287,PER04,0
287,PER05,2
287,PER06,0
287,PER07,0
287,PER08,0
287,PER09,0
287,PER10,1
287,PER11,0
287,PER12,0
287,PER13,1
287,PER14,0
287,PER15,2
287,PER16,2
287,PER17,1
287,PER18,0
287,PER19,2
287,PER20,0
287,PER21,1
287,PER22,0
287,PER23,0
287,PER24,0
287,PER25,1
287,PER26,1
287,PER27,0
287,PER28,1
287,PER29,0
287,PER30,1
287,PER31,0
287,PER32,0
287,PER33,3
287,PER34,0
287,PER35,2
287,PER36,0
287,PER37,0
287,PER38,0
287,PER39,0
287,PER40,1
287,PER41,1
287,PER42,0
287,PER43,0
287,PER44,0
287,PER45,0
287,PER46,0
287,PER47,0
287,PER48,0
287,PER49,0
288,PER01,2
288,PER02,3
288,PER03,4
288,PER04,3
288,PER05,4
288,PER06,4
288,PER07,1
288,PER08,2
288,PER09,2
288,PER10,0
288,PER11,6
288,PER12,2
288,PER13,3
288,PER14,5
288,PER15,10
288,PER16,11
288,PER17,13
288,PER18,9
288,PER19,7
288,PER20,9
288,PER21,10
288,PER22,9
288,PER23,7
288,PER24,12
288,PER25,6
288,PER26,11
288,PER27,5
288,PER28,4
288,PER29,7
288,PER30,4
288,PER31,6
288,PER32,6
288,PER33,4
288,PER34,6
288,PER35,10
288,PER36,9
288,PER37,8
288,PER38,9
288,PER39,10
288,PER40,7
288,PER41,7
288,PER42,8
288,PER43,3
288,PER44,2
288,PER45,1
288,PER46,4
288,PER47,2
288,PER48,2
288,PER49,0
289,PER01,1
289,PER02,0
289,PER03,0
289,PER04,0
289,PER05,0
289,PER06,0
289,PER07,0
289,PER08,0
289,PER09,0
289,PER10,0
289,PER11,0
289,PER12,0
289,PER13,0
289,PER14,0
289,PER15,0
289,PER16,0
289,PER17,0
289,PER18,0
289,PER19,0
289,PER20,1
289,PER21,1
289,PER22,1
289,PER23,1
289,PER24,0
289,PER25,0
289,PER26,0
289,PER27,1
289,PER28,0
289,PER29,0
289,PER30,0
289,PER31,0
289,PER32,0
289,PER33,1
289,PER34,0
289,PER35,0
289,PER36,1
289,PER37,1
289,PER38,0
289,PER39,1
289,PER40,1
289,PER41,0
289,PER42,0
289,PER43,0
289,PER44,0
289,PER45,0
289,PER46,0
289,PER47,0
289,PER48,0
289,PER49,0
290,PER01,0
290,PER02,1
290,PER03,1
290,PER04,1
290,PER05,0
290,PER06,1
290,PER07,0
290,PER08,0
290,PER09,1
290,PER10,1
290,PER11,1
290,PER12,0
290,PER13,1
290,PER14,1
290,PER15,3
290,PER16,2
290,PER17,1
290,PER18,0
290,PER19,4
290,PER20,4
290,PER21,1
290,PER22,2
290,PER23,0
290,PER24,0
290,PER25,1
290,PER26,3
290,PER27,4
290,PER28,4
290,PER29,4
290,PER30,3
290,PER31,5
290,PER32,3
290,PER33,5
290,PER34,5
290,PER35,6
290,PER36,3
290,PER37,1
290,PER38,2
290,PER39,2
290,PER40,2
290,PER41,0
290,PER42,1
290,PER43,2
290,PER44,2
290,PER45,0
290,PER46,0
290,PER47,1
290,PER48,2
290,PER49,0
291,PER01,1
291,PER02,0
291,PER03,0
291,PER04,1
291,PER05,0
291,PER06,0
291,PER07,0
291,PER08,1
291,PER09,2
291,PER10,0
291,PER11,1
291,PER12,2
291,PER13,1
291,PER14,1
291,PER15,1
291,PER16,1
291,PER17,1
291,PER18,3
291,PER19,2
291,PER20,2
291,PER21,2
291,PER22,3
291,PER23,3
291,PER24,3
291,PER25,4
291,PER26,4
291,PER27,4
291,PER28,3
291,PER29,2
291,PER30,2
291,PER31,3
291,PER32,1
291,PER33,1
291,PER34,1
291,PER35,2
291,PER36,0
291,PER37,0
291,PER38,0
291,PER39,1
291,PER40,0
291,PER41,0
291,PER42,2
291,PER43,2
291,PER44,0
291,PER45,1
291,PER46,1
291,PER47,0
291,PER48,1
291,PER49,0
292,PER01,1
292,PER02,1
292,PER03,1
292,PER04,0
292,PER05,0
292,PER06,0
292,PER07,1
292,PER08,1
292,PER09,1
292,PER10,0
292,PER11,0
292,PER12,1
292,PER13,0
292,PER14,0
292,PER15,2
292,PER16,0
292,PER17,0
292,PER18,0
292,PER19,0
292,PER20,0
292,PER21,1
292,PER22,0
292,PER23,2
292,PER24,2
292,PER25,3
292,PER26,1
292,PER27,4
292,PER28,2
292,PER29,1
292,PER30,0
292,PER31,0
292,PER32,0
