PERSON_TYPE,PER,PURPOSE,QUANTITY,person_order
PART-TIME WORKER,30,HOME,151269,2
PART-TIME WORKER,30,MAINTENANCE,7860,2
PART-TIME WORKER,30,SHOP,5707,2
PART-TIME WORKER,30,VISITING,2640,2
PART-TIME WORKER,30,WORK,90536,2
PART-TIME WORKER,30,WORK-BASED,512,2
PART-TIME WORKER,31,DISCRETIONARY,8297,2
PART-TIME WORKER,31,EATING OUT,1298,2
PART-TIME WORKER,31,ESCORT,6228,2
PART-TIME WORKER,31,HOME,155678,2
PART-TIME WORKER,31,MAINTENANCE,7510,2
PART-TIME WORKER,31,SHOP,5712,2
PART-TIME WORKER,31,VISITING,2794,2
PART-TIME WORKER,31,WORK,86166,2
PART-TIME WORKER,31,WORK-BASED,471,2
PART-TIME WORKER,32,DISCRETIONARY,10129,2
PART-TIME WORKER,32,EATING OUT,1633,2
PART-TIME WORKER,32,ESCORT,4132,2
PART-TIME WORKER,32,HOME,163167,2
PART-TIME WORKER,32,MAINTENANCE,6852,2
PART-TIME WORKER,32,SHOP,5442,2
PART-TIME WORKER,32,VISITING,2978,2
PART-TIME WORKER,32,WORK,79426,2
PART-TIME WORKER,32,WORK-BASED,395,2
PART-TIME WORKER,33,DISCRETIONARY,11615,2
PART-TIME WORKER,33,EATING OUT,2658,2
PART-TIME WORKER,33,ESCORT,3320,2
PART-TIME WORKER,33,HOME,172304,2
PART-TIME WORKER,33,MAINTENANCE,6665,2
PART-TIME WORKER,33,SHOP,5001,2
PART-TIME WORKER,33,VISITING,3188,2
PART-TIME WORKER,33,WORK,69064,2
PART-TIME WORKER,33,WORK-BASED,339,2
PART-TIME WORKER,34,DISCRETIONARY,13164,2
PART-TIME WORKER,34,EATING OUT,4003,2
PART-TIME WORKER,34,ESCORT,2963,2
PART-TIME WORKER,34,HOME,181815,2
PART-TIME WORKER,34,MAINTENANCE,6276,2
PART-TIME WORKER,34,SHOP,5189,2
PART-TIME WORKER,34,VISITING,3804,2
PART-TIME WORKER,34,WORK,56651,2
PART-TIME WORKER,34,WORK-BASED,289,2
PART-TIME WORKER,35,DISCRETIONARY,14994,2
PART-TIME WORKER,35,EATING OUT,5226,2
PART-TIME WORKER,35,ESCORT,2711,2
PART-TIME WORKER,35,HOME,188340,2
PART-TIME WORKER,35,MAINTENANCE,6670,2
PART-TIME WORKER,35,SHOP,5246,2
PART-TIME WORKER,35,VISITING,5244,2
PART-TIME WORKER,35,WORK,45455,2
PART-TIME WORKER,35,WORK-BASED,268,2
PART-TIME WORKER,36,DISCRETIONARY,18338,2
PART-TIME WORKER,36,EATING OUT,6098,2
PART-TIME WORKER,36,ESCORT,2516,2
PART-TIME WORKER,36,HOME,190944,2
PART-TIME WORKER,36,MAINTENANCE,7162,2
PART-TIME WORKER,36,SHOP,5153,2
PART-TIME WORKER,36,VISITING,6365,2
PART-TIME WORKER,36,WORK,37318,2
PART-TIME WORKER,36,WORK-BASED,260,2
PART-TIME WORKER,37,DISCRETIONARY,17145,2
PART-TIME WORKER,37,EATING OUT,6106,2
PART-TIME WORKER,37,ESCORT,2256,2
PART-TIME WORKER,37,HOME,196514,2
PART-TIME WORKER,37,MAINTENANCE,6706,2
PART-TIME WORKER,37,SHOP,5508,2
PART-TIME WORKER,37,VISITING,7446,2
PART-TIME WORKER,37,WORK,32214,2
PART-TIME WORKER,37,WORK-BASED,259,2
PART-TIME WORKER,38,DISCRETIONARY,15189,2
PART-TIME WORKER,38,EATING OUT,5263,2
PART-TIME WORKER,38,ESCORT,1993,2
PART-TIME WORKER,38,HOME,206589,2
PART-TIME WORKER,38,MAINTENANCE,5661,2
PART-TIME WORKER,38,SHOP,5291,2
PART-TIME WORKER,38,VISITING,7051,2
PART-TIME WORKER,38,WORK,26865,2
PART-TIME WORKER,38,WORK-BASED,252,2
PART-TIME WORKER,39,DISCRETIONARY,12547,2
PART-TIME WORKER,39,EATING OUT,4158,2
PART-TIME WORKER,39,ESCORT,1762,2
PART-TIME WORKER,39,HOME,216755,2
PART-TIME WORKER,39,MAINTENANCE,4418,2
PART-TIME WORKER,39,SHOP,4493,2
PART-TIME WORKER,39,VISITING,6515,2
PART-TIME WORKER,39,WORK,23251,2
PART-TIME WORKER,39,WORK-BASED,255,2
PART-TIME WORKER,40,DISCRETIONARY,9581,2
PART-TIME WORKER,40,EATING OUT,3234,2
PART-TIME WORKER,40,ESCORT,1542,2
PART-TIME WORKER,40,HOME,227469,2
PART-TIME WORKER,40,MAINTENANCE,3285,2
PART-TIME WORKER,40,SHOP,3071,2
PART-TIME WORKER,40,VISITING,5425,2
PART-TIME WORKER,40,WORK,20332,2
PART-TIME WORKER,40,WORK-BASED,215,2
PART-TIME WORKER,41,DISCRETIONARY,6362,2
PART-TIME WORKER,41,EATING OUT,2263,2
PART-TIME WORKER,41,ESCORT,1387,2
PART-TIME WORKER,41,HOME,237578,2
PART-TIME WORKER,41,MAINTENANCE,2392,2
PART-TIME WORKER,41,SHOP,2085,2
PART-TIME WORKER,41,VISITING,4256,2
PART-TIME WORKER,41,WORK,17637,2
PART-TIME WORKER,41,WORK-BASED,194,2
PART-TIME WORKER,42,DISCRETIONARY,2836,2
PART-TIME WORKER,42,EATING OUT,1221,2
PART-TIME WORKER,42,ESCORT,1140,2
PART-TIME WORKER,42,HOME,247357,2
PART-TIME WORKER,42,MAINTENANCE,1703,2
PART-TIME WORKER,42,SHOP,1426,2
PART-TIME WORKER,42,VISITING,2976,2
PART-TIME WORKER,42,WORK,15331,2
PART-TIME WORKER,42,WORK-BASED,164,2
PART-TIME WORKER,43,DISCRETIONARY,2038,2
PART-TIME WORKER,43,EATING OUT,613,2
PART-TIME WORKER,43,ESCORT,1019,2
PART-TIME WORKER,43,HOME,252974,2
PART-TIME WORKER,43,MAINTENANCE,1152,2
PART-TIME WORKER,43,SHOP,969,2
PART-TIME WORKER,43,VISITING,2111,2
PART-TIME WORKER,43,WORK,13120,2
PART-TIME WORKER,43,WORK-BASED,158,2
PART-TIME WORKER,44,DISCRETIONARY,1410,2
PART-TIME WORKER,44,EATING OUT,461,2
PART-TIME WORKER,44,ESCORT,823,2
PART-TIME WORKER,44,HOME,257548,2
PART-TIME WORKER,44,MAINTENANCE,778,2
PART-TIME WORKER,44,SHOP,643,2
PART-TIME WORKER,44,VISITING,1270,2
PART-TIME WORKER,44,WORK,11099,2
PART-TIME WORKER,44,WORK-BASED,122,2
PART-TIME WORKER,45,DISCRETIONARY,971,2
PART-TIME WORKER,45,EATING OUT,341,2
PART-TIME WORKER,45,ESCORT,696,2
PART-TIME WORKER,45,HOME,261434,2
PART-TIME WORKER,45,MAINTENANCE,510,2
PART-TIME WORKER,45,SHOP,433,2
PART-TIME WORKER,45,VISITING,804,2
PART-TIME WORKER,45,WORK,8867,2
PART-TIME WORKER,45,WORK-BASED,98,2
PART-TIME WORKER,46,DISCRETIONARY,586,2
PART-TIME WORKER,46,EATING OUT,213,2
PART-TIME WORKER,46,ESCORT,623,2
PART-TIME WORKER,46,HOME,265179,2
PART-TIME WORKER,46,MAINTENANCE,289,2
PART-TIME WORKER,46,SHOP,235,2
PART-TIME WORKER,46,VISITING,287,2
PART-TIME WORKER,46,WORK,6680,2
PART-TIME WORKER,46,WORK-BASED,62,2
PART-TIME WORKER,47,DISCRETIONARY,270,2
PART-TIME WORKER,47,EATING OUT,139,2
PART-TIME WORKER,47,ESCORT,434,2
PART-TIME WORKER,47,HOME,268654,2
PART-TIME WORKER,47,MAINTENANCE,119,2
PART-TIME WORKER,47,SHOP,105,2
PART-TIME WORKER,47,VISITING,174,2
PART-TIME WORKER,47,WORK,4225,2
PART-TIME WORKER,47,WORK-BASED,34,2
NON-WORKER,8,DISCRETIONARY,285,3
NON-WORKER,8,EATING OUT,89,3
NON-WORKER,8,ESCORT,45,3
NON-WORKER,8,HOME,417328,3
NON-WORKER,8,MAINTENANCE,193,3
NON-WORKER,8,SHOP,145,3
NON-WORKER,8,VISITING,64,3
NON-WORKER,9,DISCRETIONARY,643,3
NON-WORKER,9,EATING OUT,165,3
NON-WORKER,9,ESCORT,240,3
NON-WORKER,9,HOME,416129,3
NON-WORKER,9,MAINTENANCE,494,3
NON-WORKER,9,SHOP,356,3
NON-WORKER,9,VISITING,122,3
NON-WORKER,10,DISCRETIONARY,1107,3
NON-WORKER,10,EATING OUT,256,3
NON-WORKER,10,ESCORT,774,3
NON-WORKER,10,HOME,414138,3
NON-WORKER,10,MAINTENANCE,1040,3
NON-WORKER,10,SHOP,636,3
NON-WORKER,10,VISITING,198,3
NON-WORKER,11,DISCRETIONARY,1653,3
NON-WORKER,11,EATING OUT,327,3
NON-WORKER,11,ESCORT,1975,3
NON-WORKER,11,HOME,410982,3
NON-WORKER,11,MAINTENANCE,1911,3
NON-WORKER,11,SHOP,1004,3
NON-WORKER,11,VISITING,297,3
NON-WORKER,12,DISCRETIONARY,2436,3
NON-WORKER,12,EATING OUT,392,3
NON-WORKER,12,ESCORT,3419,3
NON-WORKER,12,HOME,406783,3
NON-WORKER,12,MAINTENANCE,3320,3
NON-WORKER,12,SHOP,1390,3
NON-WORKER,12,VISITING,409,3
NON-WORKER,13,DISCRETIONARY,3519,3
NON-WORKER,13,EATING OUT,423,3
NON-WORKER,13,ESCORT,11162,3
NON-WORKER,13,HOME,394826,3
NON-WORKER,13,MAINTENANCE,5754,3
NON-WORKER,13,SHOP,1894,3
NON-WORKER,13,VISITING,571,3
NON-WORKER,14,DISCRETIONARY,5528,3
NON-WORKER,14,EATING OUT,540,3
NON-WORKER,14,ESCORT,36719,3
NON-WORKER,14,HOME,361290,3
NON-WORKER,14,MAINTENANCE,10609,3
NON-WORKER,14,SHOP,2665,3
NON-WORKER,14,VISITING,798,3
NON-WORKER,15,DISCRETIONARY,7444,3
NON-WORKER,15,EATING OUT,639,3
NON-WORKER,15,ESCORT,42848,3
NON-WORKER,15,HOME,346513,3
NON-WORKER,15,MAINTENANCE,15559,3
NON-WORKER,15,SHOP,3944,3
NON-WORKER,15,VISITING,1202,3
NON-WORKER,16,DISCRETIONARY,9245,3
NON-WORKER,16,EATING OUT,794,3
NON-WORKER,16,ESCORT,29782,3
NON-WORKER,16,HOME,349526,3
NON-WORKER,16,MAINTENANCE,20863,3
NON-WORKER,16,SHOP,6082,3
NON-WORKER,16,VISITING,1857,3
NON-WORKER,17,DISCRETIONARY,10972,3
NON-WORKER,17,EATING OUT,1016,3
NON-WORKER,17,ESCORT,14626,3
NON-WORKER,17,HOME,352902,3
NON-WORKER,17,MAINTENANCE,26026,3
NON-WORKER,17,SHOP,9809,3
NON-WORKER,17,VISITING,2798,3
NON-WORKER,18,DISCRETIONARY,12277,3
NON-WORKER,18,EATING OUT,1327,3
NON-WORKER,18,ESCORT,11390,3
NON-WORKER,18,HOME,342094,3
NON-WORKER,18,MAINTENANCE,31427,3
NON-WORKER,18,SHOP,15861,3
NON-WORKER,18,VISITING,3773,3
NON-WORKER,19,DISCRETIONARY,12330,3
NON-WORKER,19,EATING OUT,1659,3
NON-WORKER,19,ESCORT,10869,3
NON-WORKER,19,HOME,329218,3
NON-WORKER,19,MAINTENANCE,35855,3
NON-WORKER,19,SHOP,23571,3
NON-WORKER,19,VISITING,4647,3
NON-WORKER,20,DISCRETIONARY,12137,3
NON-WORKER,20,EATING OUT,1979,3
NON-WORKER,20,ESCORT,11138,3
NON-WORKER,20,HOME,317119,3
NON-WORKER,20,MAINTENANCE,39004,3
NON-WORKER,20,SHOP,31163,3
NON-WORKER,20,VISITING,5609,3
NON-WORKER,21,DISCRETIONARY,12005,3
NON-WORKER,21,EATING OUT,3611,3
NON-WORKER,21,ESCORT,11418,3
NON-WORKER,21,HOME,309616,3
NON-WORKER,21,MAINTENANCE,40475,3
NON-WORKER,21,SHOP,34707,3
NON-WORKER,21,VISITING,6317,3
NON-WORKER,22,DISCRETIONARY,11434,3
NON-WORKER,22,EATING OUT,5210,3
NON-WORKER,22,ESCORT,11604,3
NON-WORKER,22,HOME,309247,3
NON-WORKER,22,MAINTENANCE,39274,3
NON-WORKER,22,SHOP,34316,3
NON-WORKER,22,VISITING,7064,3
NON-WORKER,23,DISCRETIONARY,10963,3
NON-WORKER,23,EATING OUT,5775,3
NON-WORKER,23,ESCORT,12008,3
NON-WORKER,23,HOME,312230,3
NON-WORKER,23,MAINTENANCE,37132,3
NON-WORKER,23,SHOP,32340,3
NON-WORKER,23,VISITING,7701,3
NON-WORKER,24,DISCRETIONARY,10686,3
NON-WORKER,24,EATING OUT,5615,3
NON-WORKER,24,ESCORT,12444,3
NON-WORKER,24,HOME,316374,3
NON-WORKER,24,MAINTENANCE,34771,3
NON-WORKER,24,SHOP,30779,3
NON-WORKER,24,VISITING,7480,3
NON-WORKER,25,DISCRETIONARY,10390,3
NON-WORKER,25,EATING OUT,4889,3
NON-WORKER,25,ESCORT,12994,3
NON-WORKER,25,HOME,319576,3
NON-WORKER,25,MAINTENANCE,33050,3
NON-WORKER,25,SHOP,30056,3
NON-WORKER,25,VISITING,7194,3
NON-WORKER,26,DISCRETIONARY,10195,3
NON-WORKER,26,EATING OUT,3945,3
NON-WORKER,26,ESCORT,23005,3
NON-WORKER,26,HOME,312508,3
NON-WORKER,26,MAINTENANCE,31814,3
NON-WORKER,26,SHOP,29735,3
NON-WORKER,26,VISITING,6947,3
NON-WORKER,27,DISCRETIONARY,10012,3
NON-WORKER,27,EATING OUT,3094,3
NON-WORKER,27,ESCORT,40274,3
NON-WORKER,27,HOME,300448,3
NON-WORKER,27,MAINTENANCE,30484,3
NON-WORKER,27,SHOP,27284,3
NON-WORKER,27,VISITING,6553,3
NON-WORKER,28,DISCRETIONARY,9859,3
NON-WORKER,28,EATING OUT,2712,3
NON-WORKER,28,ESCORT,44937,3
NON-WORKER,28,HOME,299785,3
NON-WORKER,28,MAINTENANCE,29105,3
NON-WORKER,28,SHOP,25418,3
NON-WORKER,28,VISITING,6333,3
NON-WORKER,29,DISCRETIONARY,10034,3
NON-WORKER,29,EATING OUT,2343,3
NON-WORKER,29,ESCORT,38153,3
NON-WORKER,29,HOME,309771,3
NON-WORKER,29,MAINTENANCE,27486,3
NON-WORKER,29,SHOP,24162,3
NON-WORKER,29,VISITING,6200,3
NON-WORKER,30,DISCRETIONARY,11503,3
NON-WORKER,30,EATING OUT,2633,3
NON-WORKER,30,ESCORT,22529,3
NON-WORKER,30,HOME,326552,3
NON-WORKER,30,MAINTENANCE,25701,3
NON-WORKER,30,SHOP,22981,3
NON-WORKER,30,VISITING,6250,3
NON-WORKER,31,DISCRETIONARY,13138,3
NON-WORKER,31,EATING OUT,3693,3
NON-WORKER,31,ESCORT,17734,3
NON-WORKER,31,HOME,332521,3
NON-WORKER,31,MAINTENANCE,23386,3
NON-WORKER,31,SHOP,21317,3
NON-WORKER,31,VISITING,6360,3
NON-WORKER,32,DISCRETIONARY,15288,3
NON-WORKER,32,EATING OUT,4491,3
NON-WORKER,32,ESCORT,11115,3
NON-WORKER,32,HOME,341437,3
NON-WORKER,32,MAINTENANCE,20182,3
NON-WORKER,32,SHOP,19115,3
NON-WORKER,32,VISITING,6521,3
NON-WORKER,33,DISCRETIONARY,16794,3
NON-WORKER,33,EATING OUT,6933,3
NON-WORKER,33,ESCORT,8679,3
NON-WORKER,33,HOME,344236,3
NON-WORKER,33,MAINTENANCE,18344,3
NON-WORKER,33,SHOP,16409,3
NON-WORKER,33,VISITING,6754,3
NON-WORKER,34,DISCRETIONARY,18405,3
NON-WORKER,34,EATING OUT,9734,3
NON-WORKER,34,ESCORT,7180,3
NON-WORKER,34,HOME,343413,3
NON-WORKER,34,MAINTENANCE,16009,3
NON-WORKER,34,SHOP,15709,3
NON-WORKER,34,VISITING,7699,3
NON-WORKER,35,DISCRETIONARY,20182,3
NON-WORKER,35,EATING OUT,12087,3
NON-WORKER,35,ESCORT,6082,3
NON-WORKER,35,HOME,340104,3
NON-WORKER,35,MAINTENANCE,15266,3
NON-WORKER,35,SHOP,14529,3
NON-WORKER,35,VISITING,9899,3
NON-WORKER,36,DISCRETIONARY,23440,3
NON-WORKER,36,EATING OUT,13528,3
NON-WORKER,36,ESCORT,5140,3
NON-WORKER,36,HOME,336774,3
NON-WORKER,36,MAINTENANCE,14824,3
NON-WORKER,36,SHOP,12915,3
NON-WORKER,36,VISITING,11528,3
NON-WORKER,37,DISCRETIONARY,21267,3
NON-WORKER,37,EATING OUT,12907,3
NON-WORKER,37,ESCORT,4395,3
NON-WORKER,37,HOME,341134,3
NON-WORKER,37,MAINTENANCE,13009,3
NON-WORKER,37,SHOP,12707,3
NON-WORKER,37,VISITING,12730,3
NON-WORKER,38,DISCRETIONARY,17997,3
NON-WORKER,38,EATING OUT,10805,3
NON-WORKER,38,ESCORT,3775,3
NON-WORKER,38,HOME,351688,3
NON-WORKER,38,MAINTENANCE,10720,3
NON-WORKER,38,SHOP,11504,3
NON-WORKER,38,VISITING,11660,3
NON-WORKER,39,DISCRETIONARY,14254,3
NON-WORKER,39,EATING OUT,8033,3
NON-WORKER,39,ESCORT,3265,3
NON-WORKER,39,HOME,364566,3
NON-WORKER,39,MAINTENANCE,8342,3
NON-WORKER,39,SHOP,9198,3
NON-WORKER,39,VISITING,10491,3
NON-WORKER,40,DISCRETIONARY,10469,3
NON-WORKER,40,EATING OUT,5830,3
NON-WORKER,40,ESCORT,2839,3
NON-WORKER,40,HOME,378481,3
NON-WORKER,40,MAINTENANCE,6221,3
NON-WORKER,40,SHOP,5907,3
NON-WORKER,40,VISITING,8402,3
NON-WORKER,41,DISCRETIONARY,6735,3
NON-WORKER,41,EATING OUT,3805,3
NON-WORKER,41,ESCORT,2492,3
NON-WORKER,41,HOME,390355,3
NON-WORKER,41,MAINTENANCE,4566,3
NON-WORKER,41,SHOP,3960,3
NON-WORKER,41,VISITING,6236,3
NON-WORKER,42,DISCRETIONARY,2834,3
NON-WORKER,42,EATING OUT,1929,3
NON-WORKER,42,ESCORT,2075,3
NON-WORKER,42,HOME,401372,3
NON-WORKER,42,MAINTENANCE,3259,3
NON-WORKER,42,SHOP,2541,3
NON-WORKER,42,VISITING,4139,3
NON-WORKER,43,DISCRETIONARY,2056,3
NON-WORKER,43,EATING OUT,920,3
NON-WORKER,43,ESCORT,1825,3
NON-WORKER,43,HOME,406658,3
NON-WORKER,43,MAINTENANCE,2291,3
NON-WORKER,43,SHOP,1625,3
NON-WORKER,43,VISITING,2774,3
NON-WORKER,44,DISCRETIONARY,1378,3
NON-WORKER,44,EATING OUT,646,3
NON-WORKER,44,ESCORT,1525,3
NON-WORKER,44,HOME,410466,3
NON-WORKER,44,MAINTENANCE,1591,3
NON-WORKER,44,SHOP,1022,3
NON-WORKER,44,VISITING,1521,3
NON-WORKER,45,DISCRETIONARY,916,3
NON-WORKER,45,EATING OUT,407,3
NON-WORKER,45,ESCORT,1277,3
NON-WORKER,45,HOME,412998,3
NON-WORKER,45,MAINTENANCE,1042,3
NON-WORKER,45,SHOP,643,3
NON-WORKER,45,VISITING,866,3
NON-WORKER,46,DISCRETIONARY,582,3
NON-WORKER,46,EATING OUT,262,3
NON-WORKER,46,ESCORT,1150,3
NON-WORKER,46,HOME,414912,3
NON-WORKER,46,MAINTENANCE,624,3
NON-WORKER,46,SHOP,339,3
NON-WORKER,46,VISITING,280,3
NON-WORKER,47,DISCRETIONARY,249,3
NON-WORKER,47,EATING OUT,140,3
NON-WORKER,47,ESCORT,763,3
NON-WORKER,47,HOME,416444,3
NON-WORKER,47,MAINTENANCE,269,3
NON-WORKER,47,SHOP,130,3
NON-WORKER,47,VISITING,154,3
RETIRED,8,DISCRETIONARY,204,4
RETIRED,8,EATING OUT,71,4
RETIRED,8,ESCORT,2,4
RETIRED,8,HOME,329308,4
RETIRED,8,MAINTENANCE,114,4
RETIRED,8,SHOP,76,4
RETIRED,8,VISITING,27,4
RETIRED,9,DISCRETIONARY,517,4
RETIRED,9,EATING OUT,138,4
RETIRED,9,ESCORT,13,4
RETIRED,9,HOME,328536,4
RETIRED,9,MAINTENANCE,310,4
RETIRED,9,SHOP,206,4
RETIRED,9,VISITING,82,4
RETIRED,10,DISCRETIONARY,1051,4
RETIRED,10,EATING OUT,219,4
RETIRED,10,ESCORT,57,4
RETIRED,10,HOME,327308,4
RETIRED,10,MAINTENANCE,674,4
RETIRED,10,SHOP,349,4
RETIRED,10,VISITING,144,4
RETIRED,11,DISCRETIONARY,1876,4
RETIRED,11,EATING OUT,316,4
RETIRED,11,ESCORT,150,4
RETIRED,11,HOME,325357,4
RETIRED,11,MAINTENANCE,1306,4
RETIRED,11,SHOP,569,4
RETIRED,11,VISITING,228,4
RETIRED,12,DISCRETIONARY,3131,4
RETIRED,12,EATING OUT,419,4
RETIRED,12,ESCORT,258,4
RETIRED,12,HOME,322165,4
RETIRED,12,MAINTENANCE,2567,4
RETIRED,12,SHOP,924,4
RETIRED,12,VISITING,338,4
RETIRED,13,DISCRETIONARY,4938,4
RETIRED,13,EATING OUT,534,4
RETIRED,13,ESCORT,900,4
RETIRED,13,HOME,316532,4
RETIRED,13,MAINTENANCE,4965,4
RETIRED,13,SHOP,1404,4
RETIRED,13,VISITING,529,4
RETIRED,14,DISCRETIONARY,8335,4
RETIRED,14,EATING OUT,699,4
RETIRED,14,ESCORT,3349,4
RETIRED,14,HOME,304547,4
RETIRED,14,MAINTENANCE,9902,4
RETIRED,14,SHOP,2172,4
RETIRED,14,VISITING,798,4
RETIRED,15,DISCRETIONARY,11678,4
RETIRED,15,EATING OUT,900,4
RETIRED,15,ESCORT,4571,4
RETIRED,15,HOME,292597,4
RETIRED,15,MAINTENANCE,15353,4
RETIRED,15,SHOP,3467,4
RETIRED,15,VISITING,1236,4
RETIRED,16,DISCRETIONARY,14639,4
RETIRED,16,EATING OUT,1111,4
RETIRED,16,ESCORT,3823,4
RETIRED,16,HOME,281964,4
RETIRED,16,MAINTENANCE,20930,4
RETIRED,16,SHOP,5397,4
RETIRED,16,VISITING,1938,4
RETIRED,17,DISCRETIONARY,17368,4
RETIRED,17,EATING OUT,1383,4
RETIRED,17,ESCORT,2530,4
RETIRED,17,HOME,270516,4
RETIRED,17,MAINTENANCE,26353,4
RETIRED,17,SHOP,8675,4
RETIRED,17,VISITING,2977,4
RETIRED,18,DISCRETIONARY,19487,4
RETIRED,18,EATING OUT,1711,4
RETIRED,18,ESCORT,2292,4
RETIRED,18,HOME,256436,4
RETIRED,18,MAINTENANCE,31754,4
RETIRED,18,SHOP,14171,4
RETIRED,18,VISITING,3951,4
RETIRED,19,DISCRETIONARY,19625,4
RETIRED,19,EATING OUT,2217,4
RETIRED,19,ESCORT,2260,4
RETIRED,19,HOME,243621,4
RETIRED,19,MAINTENANCE,36176,4
RETIRED,19,SHOP,20901,4
RETIRED,19,VISITING,5002,4
RETIRED,20,DISCRETIONARY,19766,4
RETIRED,20,EATING OUT,2737,4
RETIRED,20,ESCORT,2307,4
RETIRED,20,HOME,232375,4
RETIRED,20,MAINTENANCE,39258,4
RETIRED,20,SHOP,27461,4
RETIRED,20,VISITING,5898,4
RETIRED,21,DISCRETIONARY,19733,4
RETIRED,21,EATING OUT,4918,4
RETIRED,21,ESCORT,2343,4
RETIRED,21,HOME,224689,4
RETIRED,21,MAINTENANCE,40858,4
RETIRED,21,SHOP,30617,4
RETIRED,21,VISITING,6644,4
RETIRED,22,DISCRETIONARY,19009,4
RETIRED,22,EATING OUT,7215,4
RETIRED,22,ESCORT,2398,4
RETIRED,22,HOME,224319,4
RETIRED,22,MAINTENANCE,39551,4
RETIRED,22,SHOP,29886,4
RETIRED,22,VISITING,7424,4
RETIRED,23,DISCRETIONARY,18527,4
RETIRED,23,EATING OUT,7927,4
RETIRED,23,ESCORT,2426,4
RETIRED,23,HOME,227305,4
RETIRED,23,MAINTENANCE,37447,4
RETIRED,23,SHOP,27947,4
RETIRED,23,VISITING,8223,4
RETIRED,24,DISCRETIONARY,18174,4
RETIRED,24,EATING OUT,7686,4
RETIRED,24,ESCORT,2452,4
RETIRED,24,HOME,231767,4
RETIRED,24,MAINTENANCE,35063,4
RETIRED,24,SHOP,26595,4
RETIRED,24,VISITING,8065,4
RETIRED,25,DISCRETIONARY,17862,4
RETIRED,25,EATING OUT,6882,4
RETIRED,25,ESCORT,2452,4
RETIRED,25,HOME,235033,4
RETIRED,25,MAINTENANCE,33578,4
RETIRED,25,SHOP,26085,4
RETIRED,25,VISITING,7910,4
RETIRED,26,DISCRETIONARY,17789,4
RETIRED,26,EATING OUT,5733,4
RETIRED,26,ESCORT,3611,4
RETIRED,26,HOME,236440,4
RETIRED,26,MAINTENANCE,32341,4
RETIRED,26,SHOP,26125,4
RETIRED,26,VISITING,7763,4
RETIRED,27,DISCRETIONARY,17583,4
RETIRED,27,EATING OUT,4595,4
RETIRED,27,ESCORT,5405,4
RETIRED,27,HOME,239968,4
RETIRED,27,MAINTENANCE,30957,4
RETIRED,27,SHOP,23864,4
RETIRED,27,VISITING,7430,4
RETIRED,28,DISCRETIONARY,17483,4
RETIRED,28,EATING OUT,4097,4
RETIRED,28,ESCORT,5613,4
RETIRED,28,HOME,243597,4
RETIRED,28,MAINTENANCE,29249,4
RETIRED,28,SHOP,22571,4
RETIRED,28,VISITING,7192,4
RETIRED,29,DISCRETIONARY,17551,4
RETIRED,29,EATING OUT,3624,4
RETIRED,29,ESCORT,4379,4
RETIRED,29,HOME,249097,4
RETIRED,29,MAINTENANCE,27074,4
RETIRED,29,SHOP,21090,4
RETIRED,29,VISITING,6987,4
RETIRED,30,DISCRETIONARY,18995,4
RETIRED,30,EATING OUT,3780,4
RETIRED,30,ESCORT,2656,4
RETIRED,30,HOME,253370,4
RETIRED,30,MAINTENANCE,24443,4
RETIRED,30,SHOP,19562,4
RETIRED,30,VISITING,6996,4
RETIRED,31,DISCRETIONARY,20879,4
RETIRED,31,EATING OUT,4934,4
RETIRED,31,ESCORT,2038,4
RETIRED,31,HOME,255633,4
RETIRED,31,MAINTENANCE,21517,4
RETIRED,31,SHOP,17677,4
RETIRED,31,VISITING,7124,4
RETIRED,32,DISCRETIONARY,23194,4
RETIRED,32,EATING OUT,5765,4
RETIRED,32,ESCORT,1376,4
RETIRED,32,HOME,259171,4
RETIRED,32,MAINTENANCE,17792,4
RETIRED,32,SHOP,15323,4
RETIRED,32,VISITING,7181,4
RETIRED,33,DISCRETIONARY,24525,4
RETIRED,33,EATING OUT,8308,4
RETIRED,33,ESCORT,1050,4
RETIRED,33,HOME,260336,4
RETIRED,33,MAINTENANCE,15569,4
RETIRED,33,SHOP,12699,4
RETIRED,33,VISITING,7315,4
RETIRED,34,DISCRETIONARY,25786,4
RETIRED,34,EATING OUT,11403,4
RETIRED,34,ESCORT,836,4
RETIRED,34,HOME,258971,4
RETIRED,34,MAINTENANCE,12969,4
RETIRED,34,SHOP,11876,4
RETIRED,34,VISITING,7961,4
RETIRED,35,DISCRETIONARY,26863,4
RETIRED,35,EATING OUT,13886,4
RETIRED,35,ESCORT,678,4
RETIRED,35,HOME,256160,4
RETIRED,35,MAINTENANCE,11984,4
RETIRED,35,SHOP,10700,4
RETIRED,35,VISITING,9531,4
RETIRED,36,DISCRETIONARY,29514,4
RETIRED,36,EATING OUT,15175,4
RETIRED,36,ESCORT,573,4
RETIRED,36,HOME,253404,4
RETIRED,36,MAINTENANCE,11230,4
RETIRED,36,SHOP,9263,4
RETIRED,36,VISITING,10643,4
RETIRED,37,DISCRETIONARY,26904,4
RETIRED,37,EATING OUT,14287,4
RETIRED,37,ESCORT,502,4
RETIRED,37,HOME,257983,4
RETIRED,37,MAINTENANCE,9794,4
RETIRED,37,SHOP,8855,4
RETIRED,37,VISITING,11477,4
RETIRED,38,DISCRETIONARY,23191,4
RETIRED,38,EATING OUT,11858,4
