ZONE,CITY,TRIP MODE,QUANTITY
3340,San Diego,EXP,37
3340,San Diego,HOV2,1856
3340,San Diego,HOV3,1410
3340,San Diego,LOCAL,241
3340,San Diego,LRT,52
3340,San Diego,RAPID,231
3340,San Diego,SCHOOLBUS,411
3340,San Diego,SOV,3294
3340,San Diego,Total,9898
3340,San Diego,WALK,2178
3342,San Diego,BIKE,134
3342,San Diego,CR,1
3342,San Diego,EXP,20
3342,San Diego,HOV2,1190
3342,San Diego,HOV3,597
3342,San Diego,LOCAL,39
3342,San Diego,LRT,29
3342,San Diego,RAPID,81
3342,San Diego,SCHOOLBUS,45
3342,San Diego,SOV,2277
3342,San Diego,Total,5401
3342,San Diego,WALK,988
3343,San Diego,BIKE,46
3343,San Diego,CR,1
3343,San Diego,EXP,4
3343,San Diego,HOV2,619
3343,San Diego,HOV3,277
3343,San Diego,LOCAL,11
3343,San Diego,LRT,23
3343,San Diego,RAPID,64
3343,San Diego,SCHOOLBUS,119
3343,San Diego,SOV,1180
3343,San Diego,Total,3129
3343,San Diego,WALK,785
3344,San Diego,BIKE,7
3344,San Diego,CR,4
3344,San Diego,EXP,6
3344,San Diego,HOV2,209
3344,San Diego,HOV3,88
3344,San Diego,LOCAL,4
3344,San Diego,LRT,29
3344,San Diego,SOV,562
3344,San Diego,Total,961
3344,San Diego,WALK,52
3345,San Diego,BIKE,41
3345,San Diego,EXP,13
3345,San Diego,HOV2,608
3345,San Diego,HOV3,298
3345,San Diego,LOCAL,33
3345,San Diego,LRT,14
3345,San Diego,RAPID,32
3345,San Diego,SCHOOLBUS,34
3345,San Diego,SOV,941
3345,San Diego,Total,2254
3345,San Diego,WALK,240
3346,San Diego,BIKE,20
3346,San Diego,CR,5
3346,San Diego,EXP,6
3346,San Diego,HOV2,253
3346,San Diego,HOV3,86
3346,San Diego,LOCAL,10
3346,San Diego,LRT,23
3346,San Diego,SOV,624
3346,San Diego,Total,1099
3346,San Diego,WALK,72
3347,San Diego,BIKE,45
3347,San Diego,EXP,8
3347,San Diego,HOV2,1078
3347,San Diego,HOV3,802
3347,San Diego,LOCAL,20
3347,San Diego,LRT,24
3347,San Diego,RAPID,43
3347,San Diego,SCHOOLBUS,164
3347,San Diego,SOV,1542
3347,San Diego,Total,4968
3347,San Diego,WALK,1242
3348,San Diego,BIKE,60
3348,San Diego,CR,5
3348,San Diego,EXP,5
3348,San Diego,HOV2,614
3348,San Diego,HOV3,233
3348,San Diego,LOCAL,37
3348,San Diego,LRT,22
3348,San Diego,RAPID,3
3348,San Diego,SCHOOLBUS,64
3348,San Diego,SOV,1282
3348,San Diego,Total,2583
3348,San Diego,WALK,258
3349,San Diego,BIKE,11
3349,San Diego,CR,5
3349,San Diego,EXP,30
3349,San Diego,HOV2,404
3349,San Diego,HOV3,246
3349,San Diego,LOCAL,5
3349,San Diego,LRT,21
3349,San Diego,RAPID,3
3349,San Diego,SCHOOLBUS,155
3349,San Diego,SOV,723
3349,San Diego,Total,1879
3349,San Diego,WALK,276
3351,San Diego,BIKE,97
3351,San Diego,CR,7
3351,San Diego,EXP,10
3351,San Diego,HOV2,582
3351,San Diego,HOV3,160
3351,San Diego,LOCAL,60
3351,San Diego,LRT,18
3351,San Diego,RAPID,4
3351,San Diego,SCHOOLBUS,30
3351,San Diego,SOV,1316
3351,San Diego,Total,2602
3351,San Diego,WALK,318
3358,San Diego,BIKE,12
3358,San Diego,CR,2
3358,San Diego,EXP,18
3358,San Diego,HOV2,179
3358,San Diego,HOV3,127
3358,San Diego,LOCAL,2
3358,San Diego,LRT,11
3358,San Diego,RAPID,1
3358,San Diego,SCHOOLBUS,24
3358,San Diego,SOV,240
3358,San Diego,Total,691
3358,San Diego,WALK,75
3359,San Diego,BIKE,20
3359,San Diego,CR,1
3359,San Diego,EXP,7
3359,San Diego,HOV2,294
3359,San Diego,HOV3,92
3359,San Diego,LOCAL,8
3359,San Diego,LRT,3
3359,San Diego,RAPID,20
3359,San Diego,SCHOOLBUS,1
3359,San Diego,SOV,540
3359,San Diego,Total,1160
3359,San Diego,WALK,174
3360,San Diego,BIKE,79
3360,San Diego,CR,2
3360,San Diego,EXP,11
3360,San Diego,HOV2,627
3360,San Diego,HOV3,278
3360,San Diego,LOCAL,37
3360,San Diego,LRT,36
3360,San Diego,RAPID,2
3360,San Diego,SOV,1868
3360,San Diego,Total,3224
3360,San Diego,WALK,284
3362,San Diego,BIKE,39
3362,San Diego,CR,2
3362,San Diego,EXP,43
3362,San Diego,HOV2,304
3362,San Diego,HOV3,155
3362,San Diego,LOCAL,10
3362,San Diego,LRT,27
3362,San Diego,RAPID,7
3362,San Diego,SCHOOLBUS,1
3362,San Diego,SOV,915
3362,San Diego,Total,1817
3362,San Diego,WALK,314
3363,San Diego,BIKE,121
3363,San Diego,CR,3
3363,San Diego,EXP,59
3363,San Diego,HOV2,1429
3363,San Diego,HOV3,741
3363,San Diego,LOCAL,85
3363,San Diego,LRT,75
3363,San Diego,RAPID,157
3363,San Diego,SCHOOLBUS,79
3363,San Diego,SOV,2307
3363,San Diego,Total,6794
3363,San Diego,WALK,1738
3365,San Diego,BIKE,28
3365,San Diego,CR,12
3365,San Diego,EXP,5
3365,San Diego,HOV2,475
3365,San Diego,HOV3,243
3365,San Diego,LOCAL,2
3365,San Diego,LRT,107
3365,San Diego,SOV,1631
3365,San Diego,Total,2654
3365,San Diego,WALK,151
3366,San Diego,BIKE,57
3366,San Diego,CR,5
3366,San Diego,EXP,42
3366,San Diego,HOV2,659
3366,San Diego,HOV3,296
3366,San Diego,LOCAL,22
3366,San Diego,LRT,20
3366,San Diego,RAPID,43
3366,San Diego,SCHOOLBUS,117
3366,San Diego,SOV,1478
3366,San Diego,Total,3519
3366,San Diego,WALK,780
3370,San Diego,BIKE,54
3370,San Diego,CR,1
3370,San Diego,EXP,4
3370,San Diego,HOV2,150
3370,San Diego,HOV3,59
3370,San Diego,LOCAL,8
3370,San Diego,LRT,7
3370,San Diego,SCHOOLBUS,2
3370,San Diego,SOV,228
3370,San Diego,Total,589
3370,San Diego,WALK,76
3371,San Diego,BIKE,1
3371,San Diego,EXP,8
3371,San Diego,HOV2,62
3371,San Diego,HOV3,26
3371,San Diego,LRT,2
3371,San Diego,SCHOOLBUS,2
3371,San Diego,SOV,150
3371,San Diego,Total,299
3371,San Diego,WALK,48
3373,San Diego,BIKE,20
3373,San Diego,CR,2
3373,San Diego,EXP,58
3373,San Diego,HOV2,297
3373,San Diego,HOV3,139
3373,San Diego,LOCAL,6
3373,San Diego,LRT,23
3373,San Diego,RAPID,10
3373,San Diego,SOV,1297
3373,San Diego,Total,2096
3373,San Diego,WALK,244
3374,San Diego,BIKE,24
3374,San Diego,CR,2
3374,San Diego,EXP,2
3374,San Diego,HOV2,192
3374,San Diego,HOV3,75
3374,San Diego,LOCAL,18
3374,San Diego,LRT,8
3374,San Diego,SOV,491
3374,San Diego,Total,927
3374,San Diego,WALK,115
3375,San Diego,BIKE,155
3375,San Diego,CR,4
3375,San Diego,EXP,79
3375,San Diego,HOV2,1388
3375,San Diego,HOV3,934
3375,San Diego,LOCAL,86
3375,San Diego,LRT,94
3375,San Diego,RAPID,131
3375,San Diego,SCHOOLBUS,133
3375,San Diego,SOV,2023
3375,San Diego,Total,6840
3375,San Diego,WALK,1813
3376,San Diego,BIKE,26
3376,San Diego,EXP,17
3376,San Diego,HOV2,550
3376,San Diego,HOV3,345
3376,San Diego,LOCAL,21
3376,San Diego,LRT,21
3376,San Diego,RAPID,14
3376,San Diego,SCHOOLBUS,22
3376,San Diego,SOV,787
3376,San Diego,Total,1945
3376,San Diego,WALK,142
3378,San Diego,BIKE,88
3378,San Diego,CR,1
3378,San Diego,EXP,28
3378,San Diego,HOV2,938
3378,San Diego,HOV3,625
3378,San Diego,LOCAL,27
3378,San Diego,LRT,38
3378,San Diego,RAPID,122
3378,San Diego,SCHOOLBUS,96
3378,San Diego,SOV,1650
3378,San Diego,Total,5089
3378,San Diego,WALK,1476
3379,San Diego,BIKE,7
3379,San Diego,CR,4
3379,San Diego,EXP,2
3379,San Diego,HOV2,181
3379,San Diego,HOV3,71
3379,San Diego,LOCAL,4
3379,San Diego,LRT,34
3379,San Diego,SCHOOLBUS,7
3379,San Diego,SOV,421
3379,San Diego,Total,846
3379,San Diego,WALK,115
3382,San Diego,BIKE,23
3382,San Diego,CR,3
3382,San Diego,EXP,5
3382,San Diego,HOV2,424
3382,San Diego,HOV3,142
3382,San Diego,LOCAL,21
3382,San Diego,LRT,31
3382,San Diego,RAPID,1
3382,San Diego,SOV,839
3382,San Diego,Total,1596
3382,San Diego,WALK,107
3383,San Diego,BIKE,152
3383,San Diego,CR,2
3383,San Diego,EXP,46
3383,San Diego,HOV2,1253
3383,San Diego,HOV3,719
3383,San Diego,LOCAL,65
3383,San Diego,LRT,63
3383,San Diego,RAPID,153
3383,San Diego,SCHOOLBUS,74
3383,San Diego,SOV,2296
3383,San Diego,Total,6593
3383,San Diego,WALK,1770
3385,San Diego,BIKE,18
3385,San Diego,CR,3
3385,San Diego,HOV2,295
3385,San Diego,HOV3,138
3385,San Diego,LOCAL,6
3385,San Diego,LRT,34
3385,San Diego,SCHOOLBUS,1
3385,San Diego,SOV,801
3385,San Diego,Total,1394
3385,San Diego,WALK,98
3386,San Diego,BIKE,135
3386,San Diego,CR,2
3386,San Diego,EXP,1
3386,San Diego,HOV2,512
3386,San Diego,HOV3,178
3386,San Diego,LOCAL,8
3386,San Diego,LRT,5
3386,San Diego,RAPID,1
3386,San Diego,SOV,884
3386,San Diego,Total,2041
3386,San Diego,WALK,315
3387,San Diego,BIKE,70
3387,San Diego,CR,6
3387,San Diego,EXP,9
3387,San Diego,HOV2,856
3387,San Diego,HOV3,345
3387,San Diego,LOCAL,46
3387,San Diego,LRT,45
3387,San Diego,RAPID,3
3387,San Diego,SCHOOLBUS,25
3387,San Diego,SOV,1661
3387,San Diego,Total,3529
3387,San Diego,WALK,463
3388,San Diego,BIKE,36
3388,San Diego,CR,8
3388,San Diego,EXP,21
3388,San Diego,HOV2,588
3388,San Diego,HOV3,234
3388,San Diego,LOCAL,22
3388,San Diego,LRT,79
3388,San Diego,RAPID,2
3388,San Diego,SOV,1724
3388,San Diego,Total,2873
3388,San Diego,WALK,159
3389,San Diego,BIKE,32
3389,San Diego,CR,2
3389,San Diego,EXP,20
3389,San Diego,HOV2,256
3389,San Diego,HOV3,125
3389,San Diego,LOCAL,6
3389,San Diego,LRT,6
3389,San Diego,RAPID,27
3389,San Diego,SCHOOLBUS,6
3389,San Diego,SOV,761
3389,San Diego,Total,1534
3389,San Diego,WALK,293
3390,San Diego,BIKE,113
3390,San Diego,CR,3
3390,San Diego,EXP,42
3390,San Diego,HOV2,1277
3390,San Diego,HOV3,523
3390,San Diego,LOCAL,53
3390,San Diego,LRT,43
3390,San Diego,RAPID,101
3390,San Diego,SCHOOLBUS,75
3390,San Diego,SOV,2976
3390,San Diego,Total,6303
3390,San Diego,WALK,1097
3392,San Diego,BIKE,137
3392,San Diego,CR,4
3392,San Diego,EXP,57
3392,San Diego,HOV2,1240
3392,San Diego,HOV3,560
3392,San Diego,LOCAL,66
3392,San Diego,LRT,41
3392,San Diego,RAPID,112
3392,San Diego,SCHOOLBUS,130
3392,San Diego,SOV,2886
3392,San Diego,Total,6788
3392,San Diego,WALK,1555
3393,San Diego,BIKE,103
3393,San Diego,CR,2
3393,San Diego,EXP,40
3393,San Diego,HOV2,952
3393,San Diego,HOV3,409
3393,San Diego,LOCAL,78
3393,San Diego,LRT,46
3393,San Diego,RAPID,117
3393,San Diego,SCHOOLBUS,13
3393,San Diego,SOV,1698
3393,San Diego,Total,4732
3393,San Diego,WALK,1274
3395,San Diego,BIKE,110
3395,San Diego,CR,5
3395,San Diego,EXP,66
3395,San Diego,HOV2,870
3395,San Diego,HOV3,430
3395,San Diego,LOCAL,113
3395,San Diego,LRT,55
3395,San Diego,RAPID,85
3395,San Diego,SCHOOLBUS,43
3395,San Diego,SOV,1943
3395,San Diego,Total,4554
3395,San Diego,WALK,834
3396,San Diego,BIKE,111
3396,San Diego,CR,7
3396,San Diego,EXP,70
3396,San Diego,HOV2,1288
3396,San Diego,HOV3,691
3396,San Diego,LOCAL,80
3396,San Diego,LRT,53
3396,San Diego,RAPID,162
3396,San Diego,SCHOOLBUS,40
3396,San Diego,SOV,2331
3396,San Diego,Total,6010
3396,San Diego,WALK,1177
3397,San Diego,BIKE,113
3397,San Diego,CR,2
3397,San Diego,EXP,85
3397,San Diego,HOV2,1254
3397,San Diego,HOV3,714
3397,San Diego,LOCAL,41
3397,San Diego,LRT,39
3397,San Diego,RAPID,133
3397,San Diego,SCHOOLBUS,62
3397,San Diego,SOV,2163
3397,San Diego,Total,6366
3397,San Diego,WALK,1760
3398,San Diego,BIKE,214
3398,San Diego,CR,6
3398,San Diego,EXP,150
3398,San Diego,HOV2,2101
3398,San Diego,HOV3,1237
3398,San Diego,LOCAL,135
3398,San Diego,LRT,127
3398,San Diego,RAPID,267
3398,San Diego,SCHOOLBUS,193
3398,San Diego,SOV,3707
3398,San Diego,Total,10989
3398,San Diego,WALK,2852
3399,San Diego,BIKE,72
3399,San Diego,EXP,31
3399,San Diego,HOV2,958
3399,San Diego,HOV3,739
3399,San Diego,LOCAL,40
3399,San Diego,LRT,25
3399,San Diego,RAPID,63
3399,San Diego,SCHOOLBUS,90
3399,San Diego,SOV,1526
3399,San Diego,Total,4912
3399,San Diego,WALK,1368
3400,San Diego,BIKE,117
3400,San Diego,CR,4
3400,San Diego,EXP,50
3400,San Diego,HOV2,932
3400,San Diego,HOV3,507
3400,San Diego,LOCAL,39
3400,San Diego,LRT,39
3400,San Diego,RAPID,115
3400,San Diego,SCHOOLBUS,47
3400,San Diego,SOV,1523
3400,San Diego,Total,4728
3400,San Diego,WALK,1355
3401,San Diego,BIKE,29
3401,San Diego,CR,12
3401,San Diego,EXP,9
3401,San Diego,HOV2,767
3401,San Diego,HOV3,417
3401,San Diego,LOCAL,20
3401,San Diego,LRT,113
3401,San Diego,RAPID,3
3401,San Diego,SCHOOLBUS,10
3401,San Diego,SOV,2436
3401,San Diego,Total,4085
3401,San Diego,WALK,269
3402,San Diego,BIKE,74
3402,San Diego,CR,1
3402,San Diego,EXP,98
3402,San Diego,HOV2,626
3402,San Diego,HOV3,292
3402,San Diego,LOCAL,83
3402,San Diego,LRT,118
3402,San Diego,RAPID,173
3402,San Diego,SCHOOLBUS,12
3402,San Diego,SOV,1032
3402,San Diego,Total,3354
3402,San Diego,WALK,845
3403,San Diego,BIKE,9
3403,San Diego,HOV2,75
3403,San Diego,HOV3,36
3403,San Diego,LOCAL,5
3403,San Diego,LRT,12
3403,San Diego,SOV,363
3403,San Diego,Total,551
3403,San Diego,WALK,51
3404,San Diego,BIKE,52
3404,San Diego,EXP,4
3404,San Diego,HOV2,506
3404,San Diego,HOV3,339
3404,San Diego,LOCAL,15
3404,San Diego,LRT,15
3404,San Diego,RAPID,1
3404,San Diego,SCHOOLBUS,138
3404,San Diego,SOV,964
3404,San Diego,Total,2173
3404,San Diego,WALK,139
3405,San Diego,BIKE,101
3405,San Diego,CR,1
3405,San Diego,EXP,4
3405,San Diego,HOV2,289
3405,San Diego,HOV3,96
3405,San Diego,LOCAL,14
3405,San Diego,LRT,14
3405,San Diego,RAPID,1
3405,San Diego,SCHOOLBUS,10
3405,San Diego,SOV,515
3405,San Diego,Total,1235
3405,San Diego,WALK,190
3406,San Diego,BIKE,75
3406,San Diego,CR,2
3406,San Diego,EXP,9
3406,San Diego,HOV2,702
3406,San Diego,HOV3,321
3406,San Diego,LOCAL,42
3406,San Diego,LRT,28
3406,San Diego,RAPID,2
3406,San Diego,SCHOOLBUS,10
3406,San Diego,SOV,1757
3406,San Diego,Total,3342
3406,San Diego,WALK,394
3407,San Diego,BIKE,4
3407,San Diego,CR,1
3407,San Diego,EXP,5
3407,San Diego,HOV2,190
3407,San Diego,HOV3,101
3407,San Diego,LOCAL,3
3407,San Diego,LRT,7
3407,San Diego,SCHOOLBUS,24
3407,San Diego,SOV,420
3407,San Diego,Total,842
3407,San Diego,WALK,87
3410,San Diego,BIKE,114
3410,San Diego,EXP,51
3410,San Diego,HOV2,1874
3410,San Diego,HOV3,1529
3410,San Diego,LOCAL,113
3410,San Diego,LRT,25
3410,San Diego,RAPID,46
3410,San Diego,SCHOOLBUS,199
3410,San Diego,SOV,3614
3410,San Diego,Total,8412
3410,San Diego,WALK,847
3412,San Diego,BIKE,50
3412,San Diego,EXP,16
3412,San Diego,HOV2,589
3412,San Diego,HOV3,331
3412,San Diego,LOCAL,23
3412,San Diego,LRT,11
3412,San Diego,RAPID,22
3412,San Diego,SCHOOLBUS,27
3412,San Diego,SOV,1181
3412,San Diego,Total,2492
3412,San Diego,WALK,242
3413,San Diego,BIKE,147
3413,San Diego,CR,4
3413,San Diego,EXP,7
3413,San Diego,HOV2,1572
3413,San Diego,HOV3,643
3413,San Diego,LOCAL,49
3413,San Diego,LRT,74
3413,San Diego,RAPID,1
3413,San Diego,SOV,4114
3413,San Diego,Total,7130
3413,San Diego,WALK,519
3415,San Diego,BIKE,121
3415,San Diego,CR,3
3415,San Diego,EXP,1
3415,San Diego,HOV2,207
3415,San Diego,HOV3,95
3415,San Diego,LOCAL,13
3415,San Diego,LRT,19
3415,San Diego,RAPID,1
3415,San Diego,SCHOOLBUS,10
3415,San Diego,SOV,586
3415,San Diego,Total,1215
3415,San Diego,WALK,159
3416,San Diego,BIKE,38
3416,San Diego,CR,1
3416,San Diego,EXP,3
3416,San Diego,HOV2,305
3416,San Diego,HOV3,171
3416,San Diego,LOCAL,9
3416,San Diego,LRT,3
3416,San Diego,SCHOOLBUS,52
3416,San Diego,SOV,532
3416,San Diego,Total,1326
3416,San Diego,WALK,212
3417,San Diego,BIKE,27
3417,San Diego,CR,2
3417,San Diego,EXP,17
3417,San Diego,HOV2,409
3417,San Diego,HOV3,163
3417,San Diego,LOCAL,24
3417,San Diego,LRT,18
3417,San Diego,RAPID,7
3417,San Diego,SOV,774
3417,San Diego,Total,1560
3417,San Diego,WALK,119
3418,San Diego,BIKE,103
3418,San Diego,CR,1
3418,San Diego,EXP,1
3418,San Diego,HOV2,308
3418,San Diego,HOV3,100
3418,San Diego,LOCAL,24
3418,San Diego,LRT,11
3418,San Diego,RAPID,1
3418,San Diego,SCHOOLBUS,3
3418,San Diego,SOV,725
3418,San Diego,Total,1515
3418,San Diego,WALK,238
3419,San Diego,BIKE,12
3419,San Diego,CR,1
3419,San Diego,EXP,21
3419,San Diego,HOV2,99
3419,San Diego,HOV3,51
3419,San Diego,LOCAL,3
3419,San Diego,LRT,7
3419,San Diego,RAPID,1
3419,San Diego,SCHOOLBUS,12
3419,San Diego,SOV,274
3419,San Diego,Total,606
3419,San Diego,WALK,125
3420,San Diego,BIKE,19
3420,San Diego,CR,2
3420,San Diego,EXP,14
3420,San Diego,HOV2,162
3420,San Diego,HOV3,46
3420,San Diego,LOCAL,10
3420,San Diego,LRT,11
3420,San Diego,RAPID,4
3420,San Diego,SCHOOLBUS,16
3420,San Diego,SOV,503
3420,San Diego,Total,1020
3420,San Diego,WALK,233
3421,San Diego,BIKE,58
3421,San Diego,CR,1
3421,San Diego,EXP,1
3421,San Diego,HOV2,68
3421,San Diego,HOV3,36
3421,San Diego,LOCAL,1
3421,San Diego,LRT,1
3421,San Diego,RAPID,1
3421,San Diego,SCHOOLBUS,8
3421,San Diego,SOV,152
3421,San Diego,Total,382
3421,San Diego,WALK,55
3425,San Diego,BIKE,39
3425,San Diego,CR,4
3425,San Diego,EXP,77
3425,San Diego,HOV2,627
3425,San Diego,HOV3,304
3425,San Diego,LOCAL,15
3425,San Diego,LRT,27
3425,San Diego,RAPID,8
3425,San Diego,SOV,3019
3425,San Diego,Total,4582
3425,San Diego,WALK,462
3426,San Diego,BIKE,50
3426,San Diego,CR,2
3426,San Diego,EXP,7
3426,San Diego,HOV2,531
3426,San Diego,HOV3,251
3426,San Diego,LOCAL,15
3426,San Diego,LRT,10
3426,San Diego,RAPID,1
3426,San Diego,SCHOOLBUS,3
3426,San Diego,SOV,1057
3426,San Diego,Total,2242
3426,San Diego,WALK,315
3427,San Diego,BIKE,16
3427,San Diego,EXP,28
3427,San Diego,HOV2,175
3427,San Diego,HOV3,62
3427,San Diego,LOCAL,3
3427,San Diego,LRT,13
3427,San Diego,RAPID,2
3427,San Diego,SCHOOLBUS,1
3427,San Diego,SOV,619
3427,San Diego,Total,1100
3427,San Diego,WALK,181
3428,San Diego,BIKE,52
3428,San Diego,CR,1
3428,San Diego,EXP,3
3428,San Diego,HOV2,361
3428,San Diego,HOV3,97
3428,San Diego,LOCAL,20
3428,San Diego,LRT,12
3428,San Diego,RAPID,4
3428,San Diego,SCHOOLBUS,5
3428,San Diego,SOV,798
3428,San Diego,Total,1567
3428,San Diego,WALK,214
3430,San Diego,BIKE,7
3430,San Diego,CR,1
3430,San Diego,EXP,24
3430,San Diego,HOV2,233
3430,San Diego,HOV3,82
3430,San Diego,LOCAL,7
3430,San Diego,LRT,12
3430,San Diego,RAPID,4
3430,San Diego,SCHOOLBUS,1
3430,San Diego,SOV,402
3430,San Diego,Total,945
3430,San Diego,WALK,172
3431,San Diego,BIKE,8
3431,San Diego,CR,1
3431,San Diego,EXP,17
3431,San Diego,HOV2,239
3431,San Diego,HOV3,157
3431,San Diego,LOCAL,5
3431,San Diego,LRT,21
3431,San Diego,RAPID,2
3431,San Diego,SCHOOLBUS,64
3431,San Diego,SOV,427
3431,San Diego,Total,1221
3431,San Diego,WALK,280
3432,San Diego,BIKE,15
3432,San Diego,CR,2
3432,San Diego,EXP,7
3432,San Diego,HOV2,438
3432,San Diego,HOV3,174
3432,San Diego,LOCAL,15
3432,San Diego,LRT,32
3432,San Diego,SCHOOLBUS,8
3432,San Diego,SOV,951
3432,San Diego,Total,1799
3432,San Diego,WALK,157
3433,San Diego,BIKE,67
3433,San Diego,EXP,32
3433,San Diego,HOV2,804
3433,San Diego,HOV3,581
3433,San Diego,LOCAL,30
3433,San Diego,LRT,21
3433,San Diego,RAPID,55
3433,San Diego,SCHOOLBUS,84
3433,San Diego,SOV,1589
3433,San Diego,Total,4683
3433,San Diego,WALK,1420
3436,San Diego,BIKE,129
3436,San Diego,CR,7
3436,San Diego,EXP,4
3436,San Diego,HOV2,797
3436,San Diego,HOV3,439
3436,San Diego,LOCAL,42
3436,San Diego,LRT,45
3436,San Diego,RAPID,2
3436,San Diego,SCHOOLBUS,170
3436,San Diego,SOV,1471
3436,San Diego,Total,3995
3436,San Diego,WALK,889
3437,San Diego,BIKE,89
3437,San Diego,EXP,81
3437,San Diego,HOV2,1130
3437,San Diego,HOV3,994
3437,San Diego,LOCAL,93
3437,San Diego,LRT,56
3437,San Diego,RAPID,106
3437,San Diego,SCHOOLBUS,58
3437,San Diego,SOV,1392
3437,San Diego,Total,5634
3437,San Diego,WALK,1635
3439,San Diego,BIKE,68
3439,San Diego,CR,2
3439,San Diego,EXP,13
3439,San Diego,HOV2,743
3439,San Diego,HOV3,323
3439,San Diego,LOCAL,21
3439,San Diego,LRT,36
3439,San Diego,RAPID,5
3439,San Diego,SCHOOLBUS,8
3439,San Diego,SOV,2141
3439,San Diego,Total,3663
3439,San Diego,WALK,303
3441,San Diego,BIKE,70
3441,San Diego,EXP,4
3441,San Diego,HOV2,197
3441,San Diego,HOV3,109
3441,San Diego,LOCAL,12
3441,San Diego,LRT,9
3441,San Diego,RAPID,1
3441,San Diego,SCHOOLBUS,8
3441,San Diego,SOV,547
3441,San Diego,Total,1145
3441,San Diego,WALK,188
3442,San Diego,BIKE,12
3442,San Diego,EXP,5
3442,San Diego,HOV2,240
3442,San Diego,HOV3,148
3442,San Diego,LOCAL,6
3442,San Diego,LRT,4
3442,San Diego,RAPID,3
3442,San Diego,SOV,557
3442,San Diego,Total,1027
3442,San Diego,WALK,52
3443,San Diego,BIKE,4
3443,San Diego,CR,2
3443,San Diego,EXP,2
3443,San Diego,HOV2,114
3443,San Diego,HOV3,54
3443,San Diego,LOCAL,24
3443,San Diego,LRT,11
3443,San Diego,SCHOOLBUS,2
3443,San Diego,SOV,281
3443,San Diego,Total,572
3443,San Diego,WALK,78
3444,San Diego,BIKE,84
3444,San Diego,CR,3
3444,San Diego,EXP,61
3444,San Diego,HOV2,680
3444,San Diego,HOV3,301
3444,San Diego,LOCAL,22
3444,San Diego,LRT,23
3444,San Diego,RAPID,52
3444,San Diego,SCHOOLBUS,6
3444,San Diego,SOV,1753
3444,San Diego,Total,3768
3444,San Diego,WALK,783
3445,San Diego,BIKE,138
3445,San Diego,CR,8
3445,San Diego,EXP,111
3445,San Diego,HOV2,1452
3445,San Diego,HOV3,606
3445,San Diego,LOCAL,95
3445,San Diego,LRT,78
3445,San Diego,RAPID,164
3445,San Diego,SCHOOLBUS,167
3445,San Diego,SOV,3391
3445,San Diego,Total,8115
3445,San Diego,WALK,1905
3446,San Diego,BIKE,131
3446,San Diego,CR,6
3446,San Diego,EXP,100
3446,San Diego,HOV2,1242
3446,San Diego,HOV3,514
3446,San Diego,LOCAL,105
3446,San Diego,LRT,63
3446,San Diego,RAPID,97
3446,San Diego,SCHOOLBUS,74
3446,San Diego,SOV,2404
3446,San Diego,Total,6299
3446,San Diego,WALK,1563
3447,San Diego,BIKE,119
3447,San Diego,CR,2
3447,San Diego,EXP,2
3447,San Diego,HOV2,142
3447,San Diego,HOV3,105
3447,San Diego,LOCAL,14
3447,San Diego,LRT,11
3447,San Diego,RAPID,1
3447,San Diego,SCHOOLBUS,2
3447,San Diego,SOV,310
3447,San Diego,Total,860
3447,San Diego,WALK,152
3448,San Diego,BIKE,24
3448,San Diego,CR,8
3448,San Diego,EXP,41
3448,San Diego,HOV2,374
3448,San Diego,HOV3,132
3448,San Diego,LOCAL,8
3448,San Diego,LRT,29
3448,San Diego,RAPID,7
3448,San Diego,SOV,847
3448,San Diego,Total,1834
3448,San Diego,WALK,364
3449,San Diego,BIKE,4
3449,San Diego,CR,1
3449,San Diego,EXP,19
3449,San Diego,HOV2,199
3449,San Diego,HOV3,96
3449,San Diego,LOCAL,5
3449,San Diego,LRT,7
3449,San Diego,RAPID,2
3449,San Diego,SOV,610
3449,San Diego,Total,1157
3449,San Diego,WALK,214
3450,San Diego,BIKE,13
3450,San Diego,CR,3
3450,San Diego,EXP,54
3450,San Diego,HOV2,256
3450,San Diego,HOV3,117
3450,San Diego,LOCAL,11
3450,San Diego,LRT,21
3450,San Diego,RAPID,3
3450,San Diego,SOV,929
3450,San Diego,Total,1785
3450,San Diego,WALK,378
3451,San Diego,BIKE,10
3451,San Diego,EXP,15
3451,San Diego,HOV2,161
3451,San Diego,HOV3,67
3451,San Diego,LOCAL,2
3451,San Diego,LRT,7
3451,San Diego,RAPID,2
3451,San Diego,SCHOOLBUS,2
3451,San Diego,SOV,479
3451,San Diego,Total,930
3451,San Diego,WALK,185
3452,San Diego,BIKE,50
3452,San Diego,CR,2
3452,San Diego,EXP,2
3452,San Diego,HOV2,260
3452,San Diego,HOV3,120
3452,San Diego,LOCAL,37
3452,San Diego,LRT,22
3452,San Diego,RAPID,1
3452,San Diego,SCHOOLBUS,16
3452,San Diego,SOV,429
3452,San Diego,Total,1128
3452,San Diego,WALK,189
3454,San Diego,BIKE,24
3454,San Diego,HOV2,109
3454,San Diego,HOV3,43
3454,San Diego,LOCAL,4
3454,San Diego,LRT,3
3454,San Diego,SOV,207
3454,San Diego,Total,481
3454,San Diego,WALK,91
3457,San Diego,BIKE,7
3457,San Diego,CR,1
3457,San Diego,EXP,1
3457,San Diego,HOV2,126
3457,San Diego,HOV3,61
3457,San Diego,LRT,2
