ZONE,CITY,TRIP MODE,QUANTITY
4502,National City,LRT,43
4502,National City,RAPID,5
4502,National City,SCHOOLBUS,3
4502,National City,SOV,441
4502,National City,Total,872
4502,National City,WALK,45
4503,National City,BIKE,6
4503,National City,HOV2,104
4503,National City,HOV3,49
4503,National City,LRT,22
4503,National City,RAPID,3
4503,National City,SOV,282
4503,National City,Total,483
4503,National City,WALK,17
4505,National City,BIKE,6
4505,National City,HOV2,278
4505,National City,HOV3,167
4505,National City,LOCAL,11
4505,National City,LRT,39
4505,National City,RAPID,5
4505,National City,SOV,649
4505,National City,Total,1237
4505,National City,WALK,82
4507,National City,BIKE,24
4507,National City,CR,1
4507,National City,HOV2,487
4507,National City,HOV3,282
4507,National City,LOCAL,32
4507,National City,LRT,98
4507,National City,RAPID,19
4507,National City,SCHOOLBUS,14
4507,National City,SOV,991
4507,National City,Total,2406
4507,National City,WALK,458
4508,National City,BIKE,26
4508,National City,CR,2
4508,National City,HOV2,1541
4508,National City,HOV3,1027
4508,National City,LOCAL,39
4508,National City,LRT,148
4508,National City,RAPID,34
4508,National City,SCHOOLBUS,96
4508,National City,SOV,2880
4508,National City,Total,6329
4508,National City,WALK,536
4509,National City,BIKE,15
4509,National City,HOV2,738
4509,National City,HOV3,408
4509,National City,LOCAL,26
4509,National City,LRT,88
4509,National City,RAPID,9
4509,National City,SCHOOLBUS,1
4509,National City,SOV,1249
4509,National City,Total,2828
4509,National City,WALK,294
4518,National City,BIKE,144
4518,National City,CR,3
4518,National City,HOV2,2201
4518,National City,HOV3,1151
4518,National City,LOCAL,83
4518,National City,LRT,512
4518,National City,RAPID,114
4518,National City,SCHOOLBUS,29
4518,National City,SOV,4795
4518,National City,Total,10105
4518,National City,WALK,1073
4519,National City,BIKE,12
4519,National City,HOV2,164
4519,National City,HOV3,88
4519,National City,LOCAL,5
4519,National City,LRT,45
4519,National City,RAPID,4
4519,National City,SOV,483
4519,National City,Total,871
4519,National City,WALK,70
4522,National City,BIKE,36
4522,National City,CR,1
4522,National City,HOV2,4440
4522,National City,HOV3,2764
4522,National City,LOCAL,152
4522,National City,LRT,92
4522,National City,RAPID,81
4522,National City,SOV,9450
4522,National City,Total,17749
4522,National City,WALK,733
4523,National City,BIKE,3
4523,National City,HOV2,130
4523,National City,HOV3,76
4523,National City,LOCAL,4
4523,National City,LRT,21
4523,National City,RAPID,1
4523,National City,SOV,368
4523,National City,Total,626
4523,National City,WALK,23
4525,National City,BIKE,12
4525,National City,HOV2,336
4525,National City,HOV3,262
4525,National City,LOCAL,3
4525,National City,LRT,27
4525,National City,RAPID,2
4525,National City,SCHOOLBUS,16
4525,National City,SOV,808
4525,National City,Total,1483
4525,National City,WALK,17
4526,National City,BIKE,2
4526,National City,HOV2,77
4526,National City,HOV3,50
4526,National City,LOCAL,1
4526,National City,LRT,22
4526,National City,RAPID,7
4526,National City,SOV,155
4526,National City,Total,345
4526,National City,WALK,31
4527,National City,BIKE,5
4527,National City,HOV2,93
4527,National City,HOV3,30
4527,National City,LOCAL,2
4527,National City,LRT,3
4527,National City,RAPID,1
4527,National City,SOV,169
4527,National City,Total,338
4527,National City,WALK,35
4528,National City,BIKE,1
4528,National City,HOV2,84
4528,National City,HOV3,51
4528,National City,LOCAL,1
4528,National City,LRT,14
4528,National City,RAPID,2
4528,National City,SOV,119
4528,National City,Total,308
4528,National City,WALK,36
4532,National City,BIKE,15
4532,National City,HOV2,462
4532,National City,HOV3,289
4532,National City,LOCAL,16
4532,National City,LRT,69
4532,National City,RAPID,15
4532,National City,SCHOOLBUS,9
4532,National City,SOV,841
4532,National City,Total,1911
4532,National City,WALK,195
4536,National City,BIKE,5
4536,National City,HOV2,136
4536,National City,HOV3,78
4536,National City,LOCAL,3
4536,National City,LRT,24
4536,National City,RAPID,4
4536,National City,SOV,284
4536,National City,Total,588
4536,National City,WALK,54
4544,National City,BIKE,6
4544,National City,HOV2,557
4544,National City,HOV3,274
4544,National City,LOCAL,16
4544,National City,LRT,55
4544,National City,RAPID,19
4544,National City,SOV,954
4544,National City,Total,2087
4544,National City,WALK,206
13,Oceanside,BIKE,13
13,Oceanside,CR,1
13,Oceanside,HOV2,269
13,Oceanside,HOV3,143
13,Oceanside,LOCAL,23
13,Oceanside,LRT,4
13,Oceanside,SOV,624
13,Oceanside,Total,1180
13,Oceanside,WALK,103
198,Oceanside,HOV2,103
198,Oceanside,HOV3,66
198,Oceanside,SCHOOLBUS,7
198,Oceanside,SOV,207
198,Oceanside,Total,383
201,Oceanside,HOV2,93
201,Oceanside,HOV3,55
201,Oceanside,SCHOOLBUS,3
201,Oceanside,SOV,239
201,Oceanside,Total,391
201,Oceanside,WALK,1
220,Oceanside,BIKE,45
220,Oceanside,CR,10
220,Oceanside,HOV2,1258
220,Oceanside,HOV3,940
220,Oceanside,LOCAL,98
220,Oceanside,LRT,97
220,Oceanside,RAPID,2
220,Oceanside,SCHOOLBUS,296
220,Oceanside,SOV,2644
220,Oceanside,Total,5774
220,Oceanside,WALK,384
233,Oceanside,BIKE,12
233,Oceanside,CR,13
233,Oceanside,HOV2,566
233,Oceanside,HOV3,288
233,Oceanside,LOCAL,47
233,Oceanside,LRT,33
233,Oceanside,SCHOOLBUS,71
233,Oceanside,SOV,1211
233,Oceanside,Total,2327
233,Oceanside,WALK,86
239,Oceanside,BIKE,9
239,Oceanside,CR,5
239,Oceanside,HOV2,1214
239,Oceanside,HOV3,1067
239,Oceanside,LOCAL,40
239,Oceanside,LRT,14
239,Oceanside,SCHOOLBUS,97
239,Oceanside,SOV,2222
239,Oceanside,Total,4910
239,Oceanside,WALK,242
242,Oceanside,HOV2,87
242,Oceanside,HOV3,62
242,Oceanside,LOCAL,1
242,Oceanside,LRT,1
242,Oceanside,SOV,229
242,Oceanside,Total,384
242,Oceanside,WALK,4
260,Oceanside,BIKE,9
260,Oceanside,CR,6
260,Oceanside,HOV2,1020
260,Oceanside,HOV3,961
260,Oceanside,LOCAL,52
260,Oceanside,LRT,14
260,Oceanside,SCHOOLBUS,126
260,Oceanside,SOV,1507
260,Oceanside,Total,3972
260,Oceanside,WALK,277
261,Oceanside,HOV2,4
261,Oceanside,HOV3,3
261,Oceanside,SOV,5
261,Oceanside,Total,12
263,Oceanside,BIKE,8
263,Oceanside,HOV2,565
263,Oceanside,HOV3,625
263,Oceanside,LOCAL,1
263,Oceanside,SCHOOLBUS,198
263,Oceanside,SOV,901
263,Oceanside,Total,2421
263,Oceanside,WALK,123
265,Oceanside,BIKE,22
265,Oceanside,CR,5
265,Oceanside,HOV2,492
265,Oceanside,HOV3,299
265,Oceanside,LOCAL,51
265,Oceanside,LRT,27
265,Oceanside,SCHOOLBUS,48
265,Oceanside,SOV,964
265,Oceanside,Total,2093
265,Oceanside,WALK,185
266,Oceanside,BIKE,65
266,Oceanside,CR,34
266,Oceanside,HOV2,1818
266,Oceanside,HOV3,1434
266,Oceanside,LOCAL,183
266,Oceanside,LRT,87
266,Oceanside,RAPID,3
266,Oceanside,SCHOOLBUS,155
266,Oceanside,SOV,3270
266,Oceanside,Total,7837
266,Oceanside,WALK,788
268,Oceanside,BIKE,1
268,Oceanside,CR,1
268,Oceanside,HOV2,474
268,Oceanside,HOV3,383
268,Oceanside,LOCAL,2
268,Oceanside,LRT,7
268,Oceanside,SCHOOLBUS,33
268,Oceanside,SOV,828
268,Oceanside,Total,1824
268,Oceanside,WALK,95
269,Oceanside,BIKE,41
269,Oceanside,CR,24
269,Oceanside,HOV2,2364
269,Oceanside,HOV3,1971
269,Oceanside,LOCAL,166
269,Oceanside,LRT,97
269,Oceanside,SCHOOLBUS,219
269,Oceanside,SOV,4324
269,Oceanside,Total,9958
269,Oceanside,WALK,752
275,Oceanside,BIKE,7
275,Oceanside,CR,1
275,Oceanside,HOV2,100
275,Oceanside,HOV3,76
275,Oceanside,LOCAL,25
275,Oceanside,LRT,8
275,Oceanside,SCHOOLBUS,6
275,Oceanside,SOV,212
275,Oceanside,Total,471
275,Oceanside,WALK,36
276,Oceanside,BIKE,10
276,Oceanside,CR,1
276,Oceanside,HOV2,235
276,Oceanside,HOV3,179
276,Oceanside,LOCAL,15
276,Oceanside,LRT,5
276,Oceanside,SCHOOLBUS,12
276,Oceanside,SOV,430
276,Oceanside,Total,946
276,Oceanside,WALK,59
279,Oceanside,BIKE,10
279,Oceanside,CR,3
279,Oceanside,HOV2,790
279,Oceanside,HOV3,603
279,Oceanside,LOCAL,54
279,Oceanside,LRT,12
279,Oceanside,SCHOOLBUS,30
279,Oceanside,SOV,1567
279,Oceanside,Total,3227
279,Oceanside,WALK,158
280,Oceanside,BIKE,3
280,Oceanside,HOV2,483
280,Oceanside,HOV3,370
280,Oceanside,LRT,4
280,Oceanside,SCHOOLBUS,12
280,Oceanside,SOV,776
280,Oceanside,Total,1753
280,Oceanside,WALK,105
296,Oceanside,BIKE,16
296,Oceanside,HOV2,1269
296,Oceanside,HOV3,961
296,Oceanside,LRT,22
296,Oceanside,SCHOOLBUS,135
296,Oceanside,SOV,2437
296,Oceanside,Total,5114
296,Oceanside,WALK,274
297,Oceanside,BIKE,48
297,Oceanside,CR,4
297,Oceanside,HOV2,1275
297,Oceanside,HOV3,1317
297,Oceanside,LOCAL,27
297,Oceanside,LRT,12
297,Oceanside,RAPID,1
297,Oceanside,SCHOOLBUS,129
297,Oceanside,SOV,1927
297,Oceanside,Total,4982
297,Oceanside,WALK,242
302,Oceanside,BIKE,1
302,Oceanside,HOV2,26
302,Oceanside,HOV3,18
302,Oceanside,SCHOOLBUS,1
302,Oceanside,SOV,26
302,Oceanside,Total,81
302,Oceanside,WALK,9
303,Oceanside,BIKE,5
303,Oceanside,CR,2
303,Oceanside,HOV2,79
303,Oceanside,HOV3,54
303,Oceanside,LOCAL,18
303,Oceanside,LRT,2
303,Oceanside,SOV,244
303,Oceanside,Total,467
303,Oceanside,WALK,63
305,Oceanside,BIKE,3
305,Oceanside,HOV2,259
305,Oceanside,HOV3,226
305,Oceanside,SOV,415
305,Oceanside,Total,928
305,Oceanside,WALK,25
306,Oceanside,BIKE,6
306,Oceanside,HOV2,1093
306,Oceanside,HOV3,697
306,Oceanside,LOCAL,32
306,Oceanside,SCHOOLBUS,9
306,Oceanside,SOV,2255
306,Oceanside,Total,4256
306,Oceanside,WALK,164
307,Oceanside,HOV2,202
307,Oceanside,HOV3,126
307,Oceanside,LOCAL,36
307,Oceanside,LRT,2
307,Oceanside,SCHOOLBUS,15
307,Oceanside,SOV,305
307,Oceanside,Total,709
307,Oceanside,WALK,23
310,Oceanside,BIKE,3
310,Oceanside,CR,1
310,Oceanside,HOV2,1260
310,Oceanside,HOV3,1621
310,Oceanside,LOCAL,29
310,Oceanside,LRT,13
310,Oceanside,SCHOOLBUS,353
310,Oceanside,SOV,1261
310,Oceanside,Total,4897
310,Oceanside,WALK,356
311,Oceanside,BIKE,83
311,Oceanside,CR,23
311,Oceanside,HOV2,1469
311,Oceanside,HOV3,1167
311,Oceanside,LOCAL,192
311,Oceanside,LRT,64
311,Oceanside,RAPID,1
311,Oceanside,SCHOOLBUS,202
311,Oceanside,SOV,2169
311,Oceanside,Total,6066
311,Oceanside,WALK,696
312,Oceanside,BIKE,6
312,Oceanside,HOV2,296
312,Oceanside,HOV3,283
312,Oceanside,LOCAL,11
312,Oceanside,LRT,3
312,Oceanside,RAPID,1
312,Oceanside,SCHOOLBUS,24
312,Oceanside,SOV,624
312,Oceanside,Total,1349
312,Oceanside,WALK,101
313,Oceanside,BIKE,2
313,Oceanside,CR,8
313,Oceanside,HOV2,821
313,Oceanside,HOV3,498
313,Oceanside,LOCAL,40
313,Oceanside,LRT,26
313,Oceanside,RAPID,1
313,Oceanside,SCHOOLBUS,12
313,Oceanside,SOV,1481
313,Oceanside,Total,3102
313,Oceanside,WALK,213
316,Oceanside,BIKE,5
316,Oceanside,CR,5
316,Oceanside,HOV2,1882
316,Oceanside,HOV3,1141
316,Oceanside,LOCAL,150
316,Oceanside,LRT,10
316,Oceanside,SOV,3950
316,Oceanside,Total,7656
316,Oceanside,WALK,513
320,Oceanside,BIKE,3
320,Oceanside,CR,5
320,Oceanside,HOV2,406
320,Oceanside,HOV3,295
320,Oceanside,LOCAL,18
320,Oceanside,LRT,8
320,Oceanside,SCHOOLBUS,7
320,Oceanside,SOV,644
320,Oceanside,Total,1500
320,Oceanside,WALK,114
321,Oceanside,BIKE,10
321,Oceanside,CR,3
321,Oceanside,HOV2,120
321,Oceanside,HOV3,77
321,Oceanside,LOCAL,6
321,Oceanside,LRT,3
321,Oceanside,SOV,253
321,Oceanside,Total,500
321,Oceanside,WALK,28
322,Oceanside,BIKE,22
322,Oceanside,CR,6
322,Oceanside,HOV2,901
322,Oceanside,HOV3,686
322,Oceanside,LOCAL,31
322,Oceanside,LRT,15
322,Oceanside,SCHOOLBUS,108
322,Oceanside,SOV,1204
322,Oceanside,Total,3154
322,Oceanside,WALK,181
328,Oceanside,BIKE,38
328,Oceanside,CR,8
328,Oceanside,HOV2,1544
328,Oceanside,HOV3,1645
328,Oceanside,LOCAL,40
328,Oceanside,LRT,12
328,Oceanside,RAPID,3
328,Oceanside,SCHOOLBUS,143
328,Oceanside,SOV,2166
328,Oceanside,Total,5989
328,Oceanside,WALK,390
330,Oceanside,BIKE,1
330,Oceanside,CR,2
330,Oceanside,HOV2,445
330,Oceanside,HOV3,475
330,Oceanside,LOCAL,27
330,Oceanside,LRT,19
330,Oceanside,SCHOOLBUS,17
330,Oceanside,SOV,618
330,Oceanside,Total,1661
330,Oceanside,WALK,57
333,Oceanside,BIKE,4
333,Oceanside,HOV2,721
333,Oceanside,HOV3,500
333,Oceanside,LOCAL,28
333,Oceanside,LRT,3
333,Oceanside,SCHOOLBUS,43
333,Oceanside,SOV,1338
333,Oceanside,Total,2767
333,Oceanside,WALK,130
334,Oceanside,BIKE,10
334,Oceanside,HOV2,340
334,Oceanside,HOV3,301
334,Oceanside,LOCAL,1
334,Oceanside,LRT,5
334,Oceanside,SCHOOLBUS,50
334,Oceanside,SOV,656
334,Oceanside,Total,1474
334,Oceanside,WALK,111
335,Oceanside,BIKE,10
335,Oceanside,CR,12
335,Oceanside,HOV2,314
335,Oceanside,HOV3,241
335,Oceanside,LOCAL,33
335,Oceanside,LRT,10
335,Oceanside,SCHOOLBUS,66
335,Oceanside,SOV,448
335,Oceanside,Total,1241
335,Oceanside,WALK,107
336,Oceanside,BIKE,47
336,Oceanside,CR,13
336,Oceanside,HOV2,2050
336,Oceanside,HOV3,1616
336,Oceanside,LOCAL,65
336,Oceanside,LRT,28
336,Oceanside,RAPID,1
336,Oceanside,SCHOOLBUS,37
336,Oceanside,SOV,3794
336,Oceanside,Total,8570
336,Oceanside,WALK,919
339,Oceanside,BIKE,18
339,Oceanside,HOV2,1369
339,Oceanside,HOV3,965
339,Oceanside,LOCAL,29
339,Oceanside,LRT,5
339,Oceanside,SCHOOLBUS,37
339,Oceanside,SOV,2601
339,Oceanside,Total,5413
339,Oceanside,WALK,389
340,Oceanside,BIKE,12
340,Oceanside,CR,9
340,Oceanside,HOV2,532
340,Oceanside,HOV3,351
340,Oceanside,LOCAL,44
340,Oceanside,LRT,13
340,Oceanside,SCHOOLBUS,24
340,Oceanside,SOV,1017
340,Oceanside,Total,2211
340,Oceanside,WALK,209
341,Oceanside,BIKE,3
341,Oceanside,CR,2
341,Oceanside,HOV2,803
341,Oceanside,HOV3,552
341,Oceanside,LOCAL,21
341,Oceanside,LRT,19
341,Oceanside,SCHOOLBUS,12
341,Oceanside,SOV,1462
341,Oceanside,Total,3054
341,Oceanside,WALK,180
343,Oceanside,BIKE,1
343,Oceanside,CR,2
343,Oceanside,HOV2,356
343,Oceanside,HOV3,267
343,Oceanside,LOCAL,18
343,Oceanside,LRT,14
343,Oceanside,SCHOOLBUS,41
343,Oceanside,SOV,622
343,Oceanside,Total,1406
343,Oceanside,WALK,85
344,Oceanside,BIKE,3
344,Oceanside,CR,1
344,Oceanside,HOV2,130
344,Oceanside,HOV3,147
344,Oceanside,SCHOOLBUS,43
344,Oceanside,SOV,255
344,Oceanside,Total,599
344,Oceanside,WALK,20
346,Oceanside,BIKE,1
346,Oceanside,HOV2,196
346,Oceanside,HOV3,124
346,Oceanside,LOCAL,13
346,Oceanside,LRT,3
346,Oceanside,SCHOOLBUS,10
346,Oceanside,SOV,318
346,Oceanside,Total,685
346,Oceanside,WALK,20
349,Oceanside,HOV2,284
349,Oceanside,HOV3,218
349,Oceanside,LOCAL,2
349,Oceanside,LRT,4
349,Oceanside,RAPID,1
349,Oceanside,SCHOOLBUS,21
349,Oceanside,SOV,415
349,Oceanside,Total,1015
349,Oceanside,WALK,70
350,Oceanside,CR,1
350,Oceanside,HOV2,620
350,Oceanside,HOV3,488
350,Oceanside,LOCAL,1
350,Oceanside,LRT,5
350,Oceanside,RAPID,1
350,Oceanside,SCHOOLBUS,27
350,Oceanside,SOV,990
350,Oceanside,Total,2242
350,Oceanside,WALK,109
359,Oceanside,BIKE,1
359,Oceanside,HOV2,629
359,Oceanside,HOV3,364
359,Oceanside,LOCAL,17
359,Oceanside,LRT,50
359,Oceanside,SCHOOLBUS,116
359,Oceanside,SOV,775
359,Oceanside,Total,2109
359,Oceanside,WALK,157
361,Oceanside,BIKE,30
361,Oceanside,CR,2
361,Oceanside,HOV2,887
361,Oceanside,HOV3,538
361,Oceanside,LOCAL,50
361,Oceanside,LRT,8
361,Oceanside,SOV,1984
361,Oceanside,Total,3684
361,Oceanside,WALK,185
364,Oceanside,BIKE,1
364,Oceanside,CR,1
364,Oceanside,HOV2,496
364,Oceanside,HOV3,446
364,Oceanside,LOCAL,1
364,Oceanside,LRT,8
364,Oceanside,SCHOOLBUS,43
364,Oceanside,SOV,833
364,Oceanside,Total,2000
364,Oceanside,WALK,171
365,Oceanside,BIKE,6
365,Oceanside,CR,1
365,Oceanside,HOV2,817
365,Oceanside,HOV3,606
365,Oceanside,LOCAL,15
365,Oceanside,LRT,4
365,Oceanside,SOV,1385
365,Oceanside,Total,3020
365,Oceanside,WALK,186
366,Oceanside,BIKE,15
366,Oceanside,CR,1
366,Oceanside,HOV2,456
366,Oceanside,HOV3,268
366,Oceanside,LOCAL,35
366,Oceanside,LRT,4
366,Oceanside,SOV,900
366,Oceanside,Total,1798
366,Oceanside,WALK,119
368,Oceanside,BIKE,3
368,Oceanside,CR,5
368,Oceanside,HOV2,490
368,Oceanside,HOV3,280
368,Oceanside,LOCAL,1
368,Oceanside,LRT,6
368,Oceanside,SCHOOLBUS,19
368,Oceanside,SOV,865
368,Oceanside,Total,1804
368,Oceanside,WALK,135
369,Oceanside,BIKE,8
369,Oceanside,CR,3
369,Oceanside,HOV2,1153
369,Oceanside,HOV3,765
369,Oceanside,LOCAL,11
369,Oceanside,LRT,15
369,Oceanside,SCHOOLBUS,28
369,Oceanside,SOV,1981
369,Oceanside,Total,4297
369,Oceanside,WALK,333
373,Oceanside,BIKE,17
373,Oceanside,CR,1
373,Oceanside,HOV2,920
373,Oceanside,HOV3,583
373,Oceanside,LOCAL,67
373,Oceanside,LRT,12
373,Oceanside,RAPID,1
373,Oceanside,SCHOOLBUS,40
373,Oceanside,SOV,1802
373,Oceanside,Total,3833
373,Oceanside,WALK,390
377,Oceanside,BIKE,10
377,Oceanside,CR,9
377,Oceanside,HOV2,919
377,Oceanside,HOV3,474
377,Oceanside,LOCAL,20
377,Oceanside,LRT,20
377,Oceanside,SCHOOLBUS,68
377,Oceanside,SOV,1745
377,Oceanside,Total,3447
377,Oceanside,WALK,182
378,Oceanside,CR,1
378,Oceanside,HOV2,11
378,Oceanside,HOV3,6
378,Oceanside,LOCAL,2
378,Oceanside,SOV,32
378,Oceanside,Total,56
378,Oceanside,WALK,4
381,Oceanside,BIKE,6
381,Oceanside,CR,3
381,Oceanside,HOV2,833
381,Oceanside,HOV3,836
381,Oceanside,LOCAL,25
381,Oceanside,LRT,23
381,Oceanside,RAPID,1
381,Oceanside,SCHOOLBUS,119
381,Oceanside,SOV,1249
381,Oceanside,Total,3632
381,Oceanside,WALK,537
382,Oceanside,BIKE,2
382,Oceanside,HOV2,400
382,Oceanside,HOV3,310
382,Oceanside,LOCAL,6
382,Oceanside,LRT,10
382,Oceanside,SCHOOLBUS,9
382,Oceanside,SOV,810
382,Oceanside,Total,1636
382,Oceanside,WALK,89
385,Oceanside,CR,1
385,Oceanside,HOV2,319
385,Oceanside,HOV3,209
385,Oceanside,LOCAL,28
385,Oceanside,LRT,88
385,Oceanside,SCHOOLBUS,32
385,Oceanside,SOV,573
385,Oceanside,Total,1347
385,Oceanside,WALK,97
392,Oceanside,BIKE,33
392,Oceanside,HOV2,606
392,Oceanside,HOV3,596
392,Oceanside,LOCAL,17
392,Oceanside,LRT,6
392,Oceanside,RAPID,1
392,Oceanside,SCHOOLBUS,62
392,Oceanside,SOV,724
392,Oceanside,Total,2258
392,Oceanside,WALK,213
395,Oceanside,BIKE,3
395,Oceanside,CR,1
395,Oceanside,HOV2,816
395,Oceanside,HOV3,535
395,Oceanside,LOCAL,13
395,Oceanside,LRT,10
395,Oceanside,SCHOOLBUS,29
395,Oceanside,SOV,1499
395,Oceanside,Total,3054
395,Oceanside,WALK,148
396,Oceanside,BIKE,38
396,Oceanside,CR,1
396,Oceanside,HOV2,1473
396,Oceanside,HOV3,1043
396,Oceanside,LOCAL,54
396,Oceanside,LRT,183
396,Oceanside,SCHOOLBUS,89
396,Oceanside,SOV,2553
396,Oceanside,Total,6070
396,Oceanside,WALK,636
397,Oceanside,BIKE,5
397,Oceanside,CR,4
397,Oceanside,HOV2,715
397,Oceanside,HOV3,402
397,Oceanside,LOCAL,23
397,Oceanside,LRT,16
397,Oceanside,SCHOOLBUS,47
397,Oceanside,SOV,989
397,Oceanside,Total,2397
397,Oceanside,WALK,196
399,Oceanside,BIKE,4
399,Oceanside,CR,2
399,Oceanside,HOV2,159
399,Oceanside,HOV3,123
399,Oceanside,LOCAL,1
399,Oceanside,LRT,2
399,Oceanside,SCHOOLBUS,3
399,Oceanside,SOV,202
399,Oceanside,Total,518
399,Oceanside,WALK,22
400,Oceanside,CR,1
400,Oceanside,HOV2,351
400,Oceanside,HOV3,217
400,Oceanside,LOCAL,6
400,Oceanside,LRT,8
400,Oceanside,SCHOOLBUS,11
400,Oceanside,SOV,523
400,Oceanside,Total,1203
400,Oceanside,WALK,86
403,Oceanside,BIKE,11
403,Oceanside,CR,1
403,Oceanside,HOV2,143
403,Oceanside,HOV3,81
403,Oceanside,LOCAL,4
403,Oceanside,SOV,586
403,Oceanside,Total,833
403,Oceanside,WALK,7
405,Oceanside,BIKE,3
405,Oceanside,CR,1
405,Oceanside,HOV2,362
405,Oceanside,HOV3,149
405,Oceanside,LOCAL,7
405,Oceanside,LRT,8
405,Oceanside,SOV,891
405,Oceanside,Total,1508
405,Oceanside,WALK,87
410,Oceanside,HOV3,2
410,Oceanside,SOV,8
410,Oceanside,Total,11
410,Oceanside,WALK,1
411,Oceanside,BIKE,3
411,Oceanside,CR,4
411,Oceanside,HOV2,1978
411,Oceanside,HOV3,1775
411,Oceanside,LOCAL,210
411,Oceanside,LRT,50
411,Oceanside,SCHOOLBUS,515
411,Oceanside,SOV,2529
411,Oceanside,Total,7343
411,Oceanside,WALK,279
413,Oceanside,BIKE,28
413,Oceanside,CR,14
413,Oceanside,HOV2,398
413,Oceanside,HOV3,324
413,Oceanside,LOCAL,4
413,Oceanside,LRT,9
413,Oceanside,SCHOOLBUS,29
413,Oceanside,SOV,876
413,Oceanside,Total,1724
413,Oceanside,WALK,42
414,Oceanside,BIKE,5
414,Oceanside,CR,2
414,Oceanside,HOV2,1614
414,Oceanside,HOV3,1925
414,Oceanside,LOCAL,4
414,Oceanside,LRT,5
414,Oceanside,SCHOOLBUS,410
414,Oceanside,SOV,1474
414,Oceanside,Total,5820
414,Oceanside,WALK,381
421,Oceanside,BIKE,14
421,Oceanside,CR,3
421,Oceanside,HOV2,811
421,Oceanside,HOV3,384
421,Oceanside,LOCAL,14
421,Oceanside,LRT,6
421,Oceanside,SCHOOLBUS,20
421,Oceanside,SOV,2081
421,Oceanside,Total,3457
421,Oceanside,WALK,124
422,Oceanside,BIKE,1
422,Oceanside,CR,3
422,Oceanside,HOV2,1830
422,Oceanside,HOV3,972
422,Oceanside,LOCAL,38
422,Oceanside,LRT,51
422,Oceanside,SCHOOLBUS,1
422,Oceanside,SOV,4214
422,Oceanside,Total,7539
422,Oceanside,WALK,429
424,Oceanside,BIKE,3
424,Oceanside,HOV2,88
424,Oceanside,HOV3,41
424,Oceanside,LOCAL,7
424,Oceanside,LRT,1
424,Oceanside,SOV,274
424,Oceanside,Total,439
424,Oceanside,WALK,25
425,Oceanside,BIKE,1
425,Oceanside,HOV2,390
425,Oceanside,HOV3,292
425,Oceanside,LOCAL,7
425,Oceanside,LRT,4
425,Oceanside,SCHOOLBUS,6
425,Oceanside,SOV,881
425,Oceanside,Total,1669
425,Oceanside,WALK,88
427,Oceanside,BIKE,1
427,Oceanside,HOV2,167
427,Oceanside,HOV3,81
427,Oceanside,LOCAL,5
427,Oceanside,LRT,26
427,Oceanside,SOV,505
427,Oceanside,Total,846
427,Oceanside,WALK,61
428,Oceanside,BIKE,10
428,Oceanside,CR,4
428,Oceanside,HOV2,340
428,Oceanside,HOV3,212
428,Oceanside,LOCAL,49
428,Oceanside,LRT,10
428,Oceanside,RAPID,1
428,Oceanside,SCHOOLBUS,13
428,Oceanside,SOV,697
428,Oceanside,Total,1428
428,Oceanside,WALK,92
429,Oceanside,HOV2,253
429,Oceanside,HOV3,174
429,Oceanside,LOCAL,3
429,Oceanside,LRT,1
429,Oceanside,SCHOOLBUS,5
429,Oceanside,SOV,379
429,Oceanside,Total,848
429,Oceanside,WALK,33
430,Oceanside,BIKE,3
430,Oceanside,HOV2,489
430,Oceanside,HOV3,260
430,Oceanside,LOCAL,19
430,Oceanside,LRT,8
430,Oceanside,SOV,1148
430,Oceanside,Total,2028
430,Oceanside,WALK,101
434,Oceanside,BIKE,24
434,Oceanside,CR,3
434,Oceanside,HOV2,451
434,Oceanside,HOV3,235
434,Oceanside,LOCAL,38
434,Oceanside,LRT,8
434,Oceanside,SOV,1173
434,Oceanside,Total,2001
434,Oceanside,WALK,69
435,Oceanside,BIKE,10
435,Oceanside,CR,1
435,Oceanside,HOV2,300
435,Oceanside,HOV3,287
435,Oceanside,LOCAL,8
435,Oceanside,LRT,1
435,Oceanside,SCHOOLBUS,3
435,Oceanside,SOV,511
435,Oceanside,Total,1162
435,Oceanside,WALK,41
437,Oceanside,BIKE,1
437,Oceanside,CR,1
437,Oceanside,HOV2,443
437,Oceanside,HOV3,234
437,Oceanside,LOCAL,14
437,Oceanside,LRT,13
437,Oceanside,SOV,1008
437,Oceanside,Total,1813
437,Oceanside,WALK,99
441,Oceanside,BIKE,3
441,Oceanside,HOV2,144
441,Oceanside,HOV3,61
441,Oceanside,LOCAL,8
441,Oceanside,LRT,22
441,Oceanside,SOV,453
441,Oceanside,Total,741
441,Oceanside,WALK,50
443,Oceanside,BIKE,4
443,Oceanside,HOV2,229
443,Oceanside,HOV3,125
443,Oceanside,LOCAL,6
443,Oceanside,LRT,8
443,Oceanside,SOV,583
443,Oceanside,Total,987
443,Oceanside,WALK,32
444,Oceanside,BIKE,4
444,Oceanside,CR,3
444,Oceanside,HOV2,565
444,Oceanside,HOV3,305
444,Oceanside,LOCAL,15
444,Oceanside,LRT,19
444,Oceanside,SCHOOLBUS,13
444,Oceanside,SOV,1107
444,Oceanside,Total,2176
444,Oceanside,WALK,145
445,Oceanside,BIKE,4
445,Oceanside,HOV2,175
445,Oceanside,HOV3,95
445,Oceanside,LOCAL,52
445,Oceanside,LRT,4
