ZONE,PER,PERSONS NOT AT HOME
831,PER25,2150
831,PER26,2147
831,PER27,2137
831,PER28,1980
831,PER29,1478
831,PER30,1041
831,PER31,731
831,PER32,586
831,PER33,489
831,PER34,389
831,PER35,289
831,PER36,260
831,PER37,222
831,PER38,178
831,PER39,148
831,PER40,119
831,PER41,91
831,PER42,49
831,PER43,43
831,PER44,33
831,PER45,28
831,PER46,19
831,PER47,9
831,PER8,7
831,PER9,16
832,PER10,32
832,PER11,46
832,PER12,62
832,PER13,100
832,PER14,169
832,PER15,199
832,PER16,218
832,PER17,233
832,PER18,262
832,PER19,267
832,PER20,286
832,PER21,289
832,PER22,306
832,PER23,303
832,PER24,304
832,PER25,295
832,PER26,286
832,PER27,278
832,PER28,264
832,PER29,263
832,PER30,273
832,PER31,278
832,PER32,263
832,PER33,237
832,PER34,199
832,PER35,192
832,PER36,186
832,PER37,164
832,PER38,139
832,PER39,121
832,PER40,98
832,PER41,63
832,PER42,43
832,PER43,29
832,PER44,22
832,PER45,18
832,PER46,16
832,PER47,6
832,PER8,9
832,PER9,12
833,PER10,4
833,PER11,5
833,PER12,8
833,PER13,24
833,PER14,58
833,PER15,82
833,PER16,77
833,PER17,70
833,PER18,82
833,PER19,81
833,PER20,82
833,PER21,83
833,PER22,83
833,PER23,90
833,PER24,85
833,PER25,80
833,PER26,81
833,PER27,90
833,PER28,90
833,PER29,71
833,PER30,57
833,PER31,70
833,PER32,75
833,PER33,78
833,PER34,88
833,PER35,92
833,PER36,107
833,PER37,121
833,PER38,112
833,PER39,96
833,PER40,74
833,PER41,52
833,PER42,29
833,PER43,22
833,PER44,15
833,PER45,11
833,PER46,10
833,PER47,3
833,PER8,2
833,PER9,2
834,PER10,2
834,PER11,5
834,PER12,7
834,PER13,9
834,PER14,27
834,PER15,39
834,PER16,44
834,PER17,47
834,PER18,55
834,PER19,60
834,PER20,62
834,PER21,64
834,PER22,62
834,PER23,69
834,PER24,58
834,PER25,55
834,PER26,57
834,PER27,57
834,PER28,60
834,PER29,59
834,PER30,53
834,PER31,55
834,PER32,46
834,PER33,53
834,PER34,59
834,PER35,64
834,PER36,69
834,PER37,73
834,PER38,60
834,PER39,47
834,PER40,32
834,PER41,25
834,PER42,10
834,PER43,6
834,PER44,8
834,PER45,4
834,PER46,3
834,PER47,1
834,PER8,1
834,PER9,2
835,PER10,13
835,PER11,21
835,PER12,35
835,PER13,65
835,PER14,107
835,PER15,138
835,PER16,151
835,PER17,172
835,PER18,187
835,PER19,188
835,PER20,195
835,PER21,205
835,PER22,197
835,PER23,191
835,PER24,189
835,PER25,183
835,PER26,183
835,PER27,185
835,PER28,183
835,PER29,180
835,PER30,172
835,PER31,164
835,PER32,139
835,PER33,131
835,PER34,124
835,PER35,121
835,PER36,131
835,PER37,127
835,PER38,109
835,PER39,94
835,PER40,69
835,PER41,50
835,PER42,38
835,PER43,27
835,PER44,17
835,PER45,12
835,PER46,3
835,PER47,3
835,PER8,6
835,PER9,8
836,PER10,6
836,PER11,12
836,PER12,21
836,PER13,37
836,PER14,76
836,PER15,88
836,PER16,91
836,PER17,91
836,PER18,92
836,PER19,104
836,PER20,105
836,PER21,100
836,PER22,108
836,PER23,106
836,PER24,103
836,PER25,104
836,PER26,97
836,PER27,97
836,PER28,97
836,PER29,85
836,PER30,80
836,PER31,88
836,PER32,84
836,PER33,82
836,PER34,92
836,PER35,116
836,PER36,127
836,PER37,121
836,PER38,110
836,PER39,99
836,PER40,75
836,PER41,55
836,PER42,35
836,PER43,22
836,PER44,16
836,PER45,8
836,PER46,8
836,PER47,3
836,PER8,3
836,PER9,4
837,PER12,2
837,PER13,8
837,PER14,23
837,PER15,31
837,PER16,29
837,PER17,28
837,PER18,31
837,PER19,35
837,PER20,31
837,PER21,33
837,PER22,36
837,PER23,32
837,PER24,33
837,PER25,34
837,PER26,29
837,PER27,30
837,PER28,31
837,PER29,28
837,PER30,20
837,PER31,24
837,PER32,27
837,PER33,28
837,PER34,37
837,PER35,47
837,PER36,43
837,PER37,42
837,PER38,36
837,PER39,32
837,PER40,27
837,PER41,18
837,PER42,13
837,PER43,11
837,PER44,9
837,PER45,6
837,PER46,5
837,PER47,3
838,PER10,3
838,PER11,4
838,PER12,5
838,PER13,9
838,PER14,19
838,PER15,25
838,PER16,29
838,PER17,29
838,PER18,28
838,PER19,29
838,PER20,29
838,PER21,29
838,PER22,32
838,PER23,33
838,PER24,34
838,PER25,33
838,PER26,33
838,PER27,35
838,PER28,33
838,PER29,27
838,PER30,24
838,PER31,20
838,PER32,18
838,PER33,18
838,PER34,19
838,PER35,28
838,PER36,28
838,PER37,27
838,PER38,28
838,PER39,20
838,PER40,17
838,PER41,11
838,PER42,3
838,PER43,2
838,PER44,1
839,PER10,5
839,PER11,5
839,PER12,5
839,PER13,11
839,PER14,18
839,PER15,21
839,PER16,23
839,PER17,24
839,PER18,26
839,PER19,26
839,PER20,25
839,PER21,27
839,PER22,25
839,PER23,23
839,PER24,25
839,PER25,25
839,PER26,25
839,PER27,24
839,PER28,21
839,PER29,24
839,PER30,25
839,PER31,33
839,PER32,41
839,PER33,41
839,PER34,40
839,PER35,53
839,PER36,57
839,PER37,56
839,PER38,46
839,PER39,39
839,PER40,23
839,PER41,14
839,PER42,8
839,PER43,9
839,PER44,3
839,PER45,2
839,PER8,1
839,PER9,3
840,PER10,15
840,PER11,29
840,PER12,84
840,PER13,240
840,PER14,443
840,PER15,565
840,PER16,593
840,PER17,578
840,PER18,581
840,PER19,588
840,PER20,602
840,PER21,599
840,PER22,600
840,PER23,597
840,PER24,581
840,PER25,570
840,PER26,577
840,PER27,582
840,PER28,550
840,PER29,437
840,PER30,320
840,PER31,251
840,PER32,210
840,PER33,178
840,PER34,168
840,PER35,143
840,PER36,154
840,PER37,154
840,PER38,128
840,PER39,105
840,PER40,75
840,PER41,64
840,PER42,35
840,PER43,27
840,PER44,24
840,PER45,14
840,PER46,11
840,PER47,7
840,PER8,4
840,PER9,11
841,PER10,17
841,PER11,35
841,PER12,49
841,PER13,84
841,PER14,138
841,PER15,191
841,PER16,227
841,PER17,238
841,PER18,260
841,PER19,294
841,PER20,320
841,PER21,324
841,PER22,310
841,PER23,314
841,PER24,311
841,PER25,304
841,PER26,291
841,PER27,289
841,PER28,289
841,PER29,277
841,PER30,253
841,PER31,233
841,PER32,199
841,PER33,199
841,PER34,188
841,PER35,179
841,PER36,176
841,PER37,173
841,PER38,146
841,PER39,116
841,PER40,99
841,PER41,74
841,PER42,50
841,PER43,40
841,PER44,24
841,PER45,17
841,PER46,11
841,PER47,9
841,PER8,4
841,PER9,7
842,PER10,30
842,PER11,59
842,PER12,90
842,PER13,140
842,PER14,221
842,PER15,291
842,PER16,327
842,PER17,347
842,PER18,379
842,PER19,382
842,PER20,388
842,PER21,388
842,PER22,400
842,PER23,404
842,PER24,401
842,PER25,391
842,PER26,394
842,PER27,392
842,PER28,382
842,PER29,371
842,PER30,355
842,PER31,334
842,PER32,297
842,PER33,254
842,PER34,211
842,PER35,166
842,PER36,159
842,PER37,139
842,PER38,121
842,PER39,97
842,PER40,79
842,PER41,58
842,PER42,46
842,PER43,37
842,PER44,28
842,PER45,24
842,PER46,14
842,PER47,10
842,PER8,9
842,PER9,17
843,PER10,1
843,PER11,1
843,PER12,1
843,PER13,9
843,PER14,29
843,PER15,43
843,PER16,38
843,PER17,46
843,PER18,43
843,PER19,41
843,PER20,41
843,PER21,40
843,PER22,37
843,PER23,37
843,PER24,37
843,PER25,36
843,PER26,40
843,PER27,36
843,PER28,34
843,PER29,29
843,PER30,20
843,PER31,24
843,PER32,28
843,PER33,42
843,PER34,44
843,PER35,51
843,PER36,55
843,PER37,54
843,PER38,50
843,PER39,40
843,PER40,33
843,PER41,23
843,PER42,15
843,PER43,7
843,PER44,5
843,PER45,2
843,PER46,1
843,PER47,1
844,PER10,2
844,PER11,2
844,PER12,2
844,PER13,9
844,PER14,18
844,PER15,23
844,PER16,24
844,PER17,20
844,PER18,23
844,PER19,24
844,PER20,23
844,PER21,21
844,PER22,21
844,PER23,28
844,PER24,28
844,PER25,29
844,PER26,26
844,PER27,28
844,PER28,23
844,PER29,22
844,PER30,31
844,PER31,30
844,PER32,27
844,PER33,28
844,PER34,34
844,PER35,34
844,PER36,47
844,PER37,48
844,PER38,44
844,PER39,35
844,PER40,28
844,PER41,20
844,PER42,12
844,PER43,5
844,PER44,4
844,PER8,1
844,PER9,1
845,PER10,33
845,PER11,48
845,PER12,109
845,PER13,349
845,PER14,759
845,PER15,941
845,PER16,995
845,PER17,974
845,PER18,985
845,PER19,996
845,PER20,1005
845,PER21,1018
845,PER22,1017
845,PER23,1012
845,PER24,996
845,PER25,955
845,PER26,971
845,PER27,984
845,PER28,915
845,PER29,716
845,PER30,483
845,PER31,386
845,PER32,346
845,PER33,324
845,PER34,288
845,PER35,247
845,PER36,274
845,PER37,249
845,PER38,222
845,PER39,174
845,PER40,132
845,PER41,85
845,PER42,54
845,PER43,41
845,PER44,28
845,PER45,19
845,PER46,11
845,PER47,5
845,PER8,8
845,PER9,21
846,PER13,5
846,PER14,8
846,PER15,8
846,PER16,9
846,PER17,9
846,PER18,9
846,PER19,10
846,PER20,11
846,PER21,12
846,PER22,13
846,PER23,10
846,PER24,10
846,PER25,10
846,PER26,10
846,PER27,12
846,PER28,10
846,PER29,9
846,PER30,6
846,PER31,6
846,PER32,5
846,PER33,3
846,PER34,2
846,PER36,2
846,PER37,3
846,PER38,3
846,PER39,3
846,PER40,3
846,PER41,1
846,PER42,1
846,PER43,1
846,PER44,1
847,PER10,1
847,PER11,2
847,PER12,5
847,PER13,16
847,PER14,37
847,PER15,51
847,PER16,44
847,PER17,46
847,PER18,46
847,PER19,45
847,PER20,50
847,PER21,50
847,PER22,51
847,PER23,56
847,PER24,56
847,PER25,52
847,PER26,52
847,PER27,54
847,PER28,52
847,PER29,48
847,PER30,44
847,PER31,36
847,PER32,47
847,PER33,38
847,PER34,35
847,PER35,53
847,PER36,58
847,PER37,57
847,PER38,41
847,PER39,34
847,PER40,25
847,PER41,22
847,PER42,13
847,PER43,11
847,PER44,9
847,PER45,4
847,PER46,2
848,PER10,10
848,PER11,16
848,PER12,31
848,PER13,57
848,PER14,79
848,PER15,91
848,PER16,106
848,PER17,121
848,PER18,127
848,PER19,139
848,PER20,142
848,PER21,147
848,PER22,148
848,PER23,150
848,PER24,154
848,PER25,157
848,PER26,147
848,PER27,147
848,PER28,151
848,PER29,154
848,PER30,138
848,PER31,131
848,PER32,132
848,PER33,112
848,PER34,107
848,PER35,106
848,PER36,100
848,PER37,99
848,PER38,78
848,PER39,70
848,PER40,54
848,PER41,39
848,PER42,28
848,PER43,18
848,PER44,17
848,PER45,12
848,PER46,11
848,PER47,3
848,PER8,3
848,PER9,7
849,PER10,38
849,PER11,66
849,PER12,106
849,PER13,170
849,PER14,260
849,PER15,331
849,PER16,391
849,PER17,421
849,PER18,452
849,PER19,468
849,PER20,486
849,PER21,501
849,PER22,527
849,PER23,548
849,PER24,550
849,PER25,526
849,PER26,509
849,PER27,504
849,PER28,505
849,PER29,484
849,PER30,456
849,PER31,452
849,PER32,433
849,PER33,404
849,PER34,365
849,PER35,331
849,PER36,315
849,PER37,284
849,PER38,232
849,PER39,196
849,PER40,154
849,PER41,123
849,PER42,87
849,PER43,76
849,PER44,51
849,PER45,38
849,PER46,27
849,PER47,18
849,PER8,8
849,PER9,22
850,PER10,23
850,PER11,36
850,PER12,98
850,PER13,339
850,PER14,717
850,PER15,886
850,PER16,919
850,PER17,895
850,PER18,894
850,PER19,896
850,PER20,899
850,PER21,894
850,PER22,888
850,PER23,887
850,PER24,878
850,PER25,859
850,PER26,863
850,PER27,886
850,PER28,807
850,PER29,596
850,PER30,410
850,PER31,305
850,PER32,261
850,PER33,182
850,PER34,139
850,PER35,126
850,PER36,113
850,PER37,94
850,PER38,72
850,PER39,64
850,PER40,44
850,PER41,30
850,PER42,25
850,PER43,24
850,PER44,13
850,PER45,13
850,PER46,15
850,PER47,12
850,PER8,6
850,PER9,13
851,PER10,18
851,PER11,31
851,PER12,48
851,PER13,79
851,PER14,112
851,PER15,144
851,PER16,148
851,PER17,163
851,PER18,172
851,PER19,175
851,PER20,180
851,PER21,187
851,PER22,186
851,PER23,190
851,PER24,190
851,PER25,189
851,PER26,183
851,PER27,174
851,PER28,170
851,PER29,170
851,PER30,170
851,PER31,163
851,PER32,147
851,PER33,136
851,PER34,118
851,PER35,117
851,PER36,112
851,PER37,112
851,PER38,95
851,PER39,89
851,PER40,74
851,PER41,57
851,PER42,33
851,PER43,28
851,PER44,19
851,PER45,14
851,PER46,12
851,PER47,8
851,PER8,5
851,PER9,9
852,PER10,1
852,PER11,3
852,PER12,6
852,PER13,12
852,PER14,24
852,PER15,28
852,PER16,29
852,PER17,26
852,PER18,26
852,PER19,30
852,PER20,27
852,PER21,35
852,PER22,38
852,PER23,40
852,PER24,38
852,PER25,31
852,PER26,28
852,PER27,30
852,PER28,31
852,PER29,27
852,PER30,28
852,PER31,23
852,PER32,27
852,PER33,28
852,PER34,36
852,PER35,52
852,PER36,57
852,PER37,62
852,PER38,37
852,PER39,33
852,PER40,16
852,PER41,15
852,PER42,8
852,PER43,3
852,PER44,2
852,PER45,1
852,PER46,1
853,PER10,36
853,PER11,60
853,PER12,189
853,PER13,728
853,PER14,1469
853,PER15,1843
853,PER16,1991
853,PER17,2011
853,PER18,2024
853,PER19,2035
853,PER20,2050
853,PER21,2054
853,PER22,2057
853,PER23,2050
853,PER24,2018
853,PER25,1949
853,PER26,1933
853,PER27,1936
853,PER28,1798
853,PER29,1418
853,PER30,1006
853,PER31,741
853,PER32,612
853,PER33,481
853,PER34,377
853,PER35,303
853,PER36,267
853,PER37,237
853,PER38,194
853,PER39,168
853,PER40,137
853,PER41,99
853,PER42,71
853,PER43,53
853,PER44,36
853,PER45,31
853,PER46,21
853,PER47,14
853,PER8,12
853,PER9,22
854,PER10,25
854,PER11,47
854,PER12,108
854,PER13,335
854,PER14,610
854,PER15,758
854,PER16,810
854,PER17,825
854,PER18,840
854,PER19,849
854,PER20,853
854,PER21,861
854,PER22,869
854,PER23,870
854,PER24,860
854,PER25,838
854,PER26,829
854,PER27,847
854,PER28,791
854,PER29,640
854,PER30,507
854,PER31,379
854,PER32,309
854,PER33,263
854,PER34,218
854,PER35,204
854,PER36,180
854,PER37,153
854,PER38,131
854,PER39,101
854,PER40,96
854,PER41,68
854,PER42,46
854,PER43,34
854,PER44,23
854,PER45,19
854,PER46,17
854,PER47,4
854,PER8,12
854,PER9,17
855,PER10,1
855,PER11,3
855,PER12,2
855,PER13,14
855,PER14,22
855,PER15,25
855,PER16,24
855,PER17,29
855,PER18,31
855,PER19,30
855,PER20,33
855,PER21,35
855,PER22,31
855,PER23,29
855,PER24,28
855,PER25,30
855,PER26,33
855,PER27,31
855,PER28,25
855,PER29,27
855,PER30,26
855,PER31,30
855,PER32,30
855,PER33,33
855,PER34,33
855,PER35,29
855,PER36,32
855,PER37,34
855,PER38,31
855,PER39,23
855,PER40,15
855,PER41,14
855,PER42,8
855,PER43,4
855,PER44,4
855,PER45,4
855,PER46,2
855,PER47,1
855,PER9,1
856,PER10,27
856,PER11,29
856,PER12,39
856,PER13,62
856,PER14,102
856,PER15,122
856,PER16,139
856,PER17,142
856,PER18,157
856,PER19,154
856,PER20,161
856,PER21,171
856,PER22,186
856,PER23,188
856,PER24,178
856,PER25,167
856,PER26,169
856,PER27,169
856,PER28,159
856,PER29,162
856,PER30,166
856,PER31,147
856,PER32,147
856,PER33,135
856,PER34,126
856,PER35,145
856,PER36,181
856,PER37,168
856,PER38,150
856,PER39,137
856,PER40,103
856,PER41,75
856,PER42,47
856,PER43,38
856,PER44,26
856,PER45,21
856,PER46,13
856,PER47,9
856,PER8,8
856,PER9,19
857,PER10,12
857,PER11,20
857,PER12,27
857,PER13,52
857,PER14,129
857,PER15,169
857,PER16,155
857,PER17,144
857,PER18,158
857,PER19,167
857,PER20,174
857,PER21,181
857,PER22,195
857,PER23,205
857,PER24,207
857,PER25,203
857,PER26,202
857,PER27,227
857,PER28,218
857,PER29,207
857,PER30,170
857,PER31,155
857,PER32,146
857,PER33,133
857,PER34,140
857,PER35,177
857,PER36,204
857,PER37,215
857,PER38,180
857,PER39,153
857,PER40,135
857,PER41,86
857,PER42,66
857,PER43,34
857,PER44,16
857,PER45,13
857,PER46,4
857,PER47,1
857,PER8,3
857,PER9,6
858,PER13,1
858,PER14,3
858,PER15,2
858,PER16,7
858,PER17,5
858,PER18,7
858,PER19,8
858,PER20,11
858,PER21,11
858,PER22,12
858,PER23,12
858,PER24,13
858,PER25,12
858,PER26,14
858,PER27,15
858,PER28,16
858,PER29,11
858,PER30,11
858,PER31,11
858,PER32,10
858,PER33,10
858,PER34,14
858,PER35,18
858,PER36,23
858,PER37,25
858,PER38,21
858,PER39,18
858,PER40,14
858,PER41,4
858,PER42,1
859,PER10,16
859,PER11,43
859,PER12,113
859,PER13,402
859,PER14,810
859,PER15,982
859,PER16,1037
859,PER17,1036
859,PER18,1056
859,PER19,1071
859,PER20,1097
859,PER21,1114
859,PER22,1119
859,PER23,1117
859,PER24,1108
859,PER25,1064
859,PER26,1061
859,PER27,1056
859,PER28,947
859,PER29,726
859,PER30,495
859,PER31,401
859,PER32,345
859,PER33,305
859,PER34,252
859,PER35,235
859,PER36,265
859,PER37,262
859,PER38,230
859,PER39,211
859,PER40,168
859,PER41,131
859,PER42,87
859,PER43,55
859,PER44,38
859,PER45,28
859,PER46,19
859,PER47,8
859,PER9,8
860,PER10,1
860,PER11,1
860,PER12,2
860,PER13,11
860,PER14,33
860,PER15,37
860,PER16,37
860,PER17,37
860,PER18,40
860,PER19,36
860,PER20,39
860,PER21,41
860,PER22,41
860,PER23,46
860,PER24,51
860,PER25,47
860,PER26,45
860,PER27,41
860,PER28,41
860,PER29,44
860,PER30,43
860,PER31,40
860,PER32,48
860,PER33,48
860,PER34,48
860,PER35,49
860,PER36,61
860,PER37,61
860,PER38,55
860,PER39,48
860,PER40,32
860,PER41,24
860,PER42,11
860,PER43,5
860,PER44,1
860,PER45,1
860,PER46,3
860,PER47,3
861,PER10,7
861,PER11,14
861,PER12,29
861,PER13,52
861,PER14,69
861,PER15,91
861,PER16,96
861,PER17,102
861,PER18,109
861,PER19,118
861,PER20,125
861,PER21,122
861,PER22,119
861,PER23,119
861,PER24,121
861,PER25,119
861,PER26,123
861,PER27,121
861,PER28,121
861,PER29,122
861,PER30,114
861,PER31,107
861,PER32,92
861,PER33,82
861,PER34,86
861,PER35,81
861,PER36,70
861,PER37,60
861,PER38,56
861,PER39,46
861,PER40,35
861,PER41,24
861,PER42,16
861,PER43,13
861,PER44,11
861,PER45,7
861,PER46,4
861,PER47,2
861,PER8,2
861,PER9,3
862,PER10,5
862,PER11,3
862,PER12,7
862,PER13,18
862,PER14,32
862,PER15,39
862,PER16,45
862,PER17,45
862,PER18,40
862,PER19,50
862,PER20,56
862,PER21,64
862,PER22,64
862,PER23,67
862,PER24,68
862,PER25,69
862,PER26,66
862,PER27,70
862,PER28,62
862,PER29,55
862,PER30,56
862,PER31,50
862,PER32,54
862,PER33,58
862,PER34,65
862,PER35,72
862,PER36,84
862,PER37,87
862,PER38,74
862,PER39,63
862,PER40,44
862,PER41,35
862,PER42,19
862,PER43,10
862,PER44,8
862,PER45,2
862,PER46,1
862,PER8,3
862,PER9,4
863,PER13,9
863,PER14,16
863,PER15,15
863,PER16,16
863,PER17,15
863,PER18,19
863,PER19,18
863,PER20,18
863,PER21,18
863,PER22,16
863,PER23,17
863,PER24,17
863,PER25,19
863,PER26,17
863,PER27,16
863,PER28,14
863,PER29,8
863,PER30,8
863,PER31,9
863,PER32,8
863,PER33,14
863,PER34,12
863,PER35,14
863,PER36,9
863,PER37,12
863,PER38,12
863,PER39,10
863,PER40,6
863,PER41,4
863,PER42,1
863,PER43,1
863,PER44,1
863,PER45,1
863,PER46,1
863,PER47,1
864,PER10,6
864,PER11,11
864,PER12,14
864,PER13,30
864,PER14,68
864,PER15,86
864,PER16,100
864,PER17,101
864,PER18,105
864,PER19,103
864,PER20,104
864,PER21,112
864,PER22,112
864,PER23,114
864,PER24,110
864,PER25,104
864,PER26,108
864,PER27,113
864,PER28,107
864,PER29,95
864,PER30,81
864,PER31,75
864,PER32,66
864,PER33,63
864,PER34,60
864,PER35,72
864,PER36,93
864,PER37,90
864,PER38,79
864,PER39,69
864,PER40,65
864,PER41,51
864,PER42,40
864,PER43,28
864,PER44,14
864,PER45,10
864,PER46,3
864,PER47,2
864,PER8,2
864,PER9,6
865,PER10,3
865,PER11,6
865,PER12,10
865,PER13,21
865,PER14,46
865,PER15,54
865,PER16,58
865,PER17,59
865,PER18,59
865,PER19,55
865,PER20,57
865,PER21,59
865,PER22,57
865,PER23,61
865,PER24,58
865,PER25,59
865,PER26,64
865,PER27,64
865,PER28,63
865,PER29,60
865,PER30,65
865,PER31,59
865,PER32,56
865,PER33,54
865,PER34,47
865,PER35,42
865,PER36,46
865,PER37,44
865,PER38,44
865,PER39,36
865,PER40,34
865,PER41,28
865,PER42,21
865,PER43,14
865,PER44,8
865,PER45,8
865,PER46,6
865,PER47,2
865,PER8,1
865,PER9,1
866,PER10,32
866,PER11,49
866,PER12,76
866,PER13,131
866,PER14,223
866,PER15,273
866,PER16,301
866,PER17,321
866,PER18,335
866,PER19,339
866,PER20,359
866,PER21,390
866,PER22,414
866,PER23,424
866,PER24,418
866,PER25,402
866,PER26,403
866,PER27,394
866,PER28,383
866,PER29,362
866,PER30,336
866,PER31,304
866,PER32,263
866,PER33,246
866,PER34,236
866,PER35,225
866,PER36,240
866,PER37,241
866,PER38,215
866,PER39,185
866,PER40,130
866,PER41,79
866,PER42,43
866,PER43,36
866,PER44,27
866,PER45,16
866,PER46,7
866,PER47,5
866,PER8,8
866,PER9,23
867,PER10,5
867,PER11,6
867,PER12,8
867,PER13,12
867,PER14,20
867,PER15,36
867,PER16,36
867,PER17,35
867,PER18,33
867,PER19,36
867,PER20,39
867,PER21,43
867,PER22,40
867,PER23,40
867,PER24,39
867,PER25,39
867,PER26,44
867,PER27,44
867,PER28,43
867,PER29,29
867,PER30,28
867,PER31,39
867,PER32,35
867,PER33,35
867,PER34,37
867,PER35,39
867,PER36,47
867,PER37,55
867,PER38,44
867,PER39,35
867,PER40,31
867,PER41,21
867,PER42,14
867,PER43,8
867,PER44,5
867,PER45,2
867,PER46,1
867,PER47,1
867,PER9,1
868,PER10,35
868,PER11,50
868,PER12,79
868,PER13,126
868,PER14,188
868,PER15,240
868,PER16,281
868,PER17,312
868,PER18,325
868,PER19,328
868,PER20,338
868,PER21,343
868,PER22,347
868,PER23,347
868,PER24,345
868,PER25,349
868,PER26,348
868,PER27,339
868,PER28,331
868,PER29,317
868,PER30,302
868,PER31,282
868,PER32,267
868,PER33,241
868,PER34,200
868,PER35,149
868,PER36,114
868,PER37,102
868,PER38,80
868,PER39,68
868,PER40,54
868,PER41,43
868,PER42,32
868,PER43,26
868,PER44,21
868,PER45,16
868,PER46,13
868,PER47,8
868,PER8,4
868,PER9,12
869,PER10,4
869,PER11,8
869,PER12,13
869,PER13,21
869,PER14,44
869,PER15,57
869,PER16,56
869,PER17,60
869,PER18,65
869,PER19,67
869,PER20,71
869,PER21,73
869,PER22,76
869,PER23,75
869,PER24,68
869,PER25,65
869,PER26,72
869,PER27,72
869,PER28,74
869,PER29,72
869,PER30,61
869,PER31,58
869,PER32,50
869,PER33,57
869,PER34,59
869,PER35,54
869,PER36,57
869,PER37,56
869,PER38,45
869,PER39,37
869,PER40,23
869,PER41,20
869,PER42,13
869,PER43,12
869,PER44,4
869,PER45,3
869,PER46,1
869,PER47,1
869,PER8,1
869,PER9,2
870,PER10,1
870,PER11,2
870,PER12,3
870,PER13,3
870,PER14,17
870,PER15,18
870,PER16,16
870,PER17,18
870,PER18,17
870,PER19,19
870,PER20,16
870,PER21,18
870,PER22,21
870,PER23,23
870,PER24,22
870,PER25,18
870,PER26,19
870,PER27,22
870,PER28,27
870,PER29,26
870,PER30,22
870,PER31,24
870,PER32,22
870,PER33,22
870,PER34,28
870,PER35,29
870,PER36,34
870,PER37,38
870,PER38,35
870,PER39,30
870,PER40,17
870,PER41,8
870,PER42,4
870,PER44,1
870,PER45,1
870,PER8,1
870,PER9,1
871,PER10,230
871,PER11,497
871,PER12,972
871,PER13,2214
871,PER14,3784
871,PER15,4929
871,PER16,6075
871,PER17,6979
871,PER18,7640
871,PER19,8143
871,PER20,8588
871,PER21,8843
871,PER22,8990
871,PER23,8974
871,PER24,8518
871,PER25,8175
871,PER26,7920
871,PER27,7663
871,PER28,7307
871,PER29,6900
871,PER30,6366
871,PER31,5815
871,PER32,5519
871,PER33,5023
871,PER34,4417
871,PER35,3850
871,PER36,3402
871,PER37,2909
871,PER38,2491
871,PER39,2100
871,PER40,1742
871,PER41,1380
871,PER42,1036
871,PER43,744
871,PER44,531
871,PER45,355
871,PER46,208
871,PER47,89
871,PER8,51
871,PER9,106
873,PER10,6
873,PER11,9
873,PER12,11
873,PER13,23
873,PER14,49
873,PER15,64
873,PER16,60
873,PER17,69
873,PER18,71
873,PER19,75
873,PER20,78
873,PER21,94
873,PER22,86
873,PER23,82
873,PER24,82
873,PER25,77
873,PER26,75
873,PER27,76
873,PER28,85
873,PER29,81
873,PER30,72
873,PER31,65
873,PER32,65
873,PER33,70
873,PER34,73
873,PER35,77
873,PER36,82
873,PER37,85
873,PER38,79
873,PER39,68
873,PER40,58
873,PER41,36
873,PER42,25
873,PER43,19
873,PER44,13
873,PER45,10
873,PER46,4
873,PER47,3
873,PER8,2
873,PER9,4
874,PER10,2
874,PER11,5
874,PER12,5
874,PER13,13
874,PER14,25
874,PER15,30
874,PER16,21
874,PER17,18
874,PER18,20
874,PER19,23
874,PER20,28
874,PER21,33
874,PER22,35
874,PER23,46
874,PER24,43
874,PER25,35
874,PER26,31
874,PER27,33
874,PER28,28
874,PER29,31
874,PER30,25
874,PER31,26
874,PER32,29
874,PER33,32
874,PER34,29
874,PER35,41
874,PER36,44
874,PER37,48
874,PER38,47
874,PER39,41
874,PER40,32
874,PER41,25
874,PER42,8
874,PER43,7
874,PER44,7
874,PER45,6
874,PER46,3
874,PER47,2
874,PER8,1
874,PER9,1
875,PER10,2
875,PER11,2
875,PER12,3
875,PER13,13
875,PER14,16
875,PER15,18
875,PER16,19
875,PER17,18
875,PER18,24
875,PER19,25
875,PER20,29
875,PER21,30
875,PER22,36
875,PER23,40
875,PER24,39
875,PER25,41
875,PER26,49
875,PER27,48
875,PER28,42
875,PER29,40
875,PER30,34
875,PER31,33
875,PER32,37
875,PER33,41
875,PER34,50
875,PER35,42
875,PER36,41
875,PER37,35
875,PER38,29
875,PER39,23
875,PER40,23
875,PER41,26
875,PER42,17
875,PER43,13
875,PER44,10
875,PER45,4
875,PER46,1
875,PER47,1
875,PER8,1
875,PER9,1
876,PER10,5
876,PER11,7
876,PER12,12
876,PER13,23
876,PER14,34
876,PER15,39
876,PER16,42
876,PER17,46
876,PER18,51
876,PER19,50
876,PER20,53
876,PER21,56
876,PER22,58
876,PER23,59
876,PER24,54
876,PER25,50
876,PER26,48
876,PER27,55
876,PER28,55
876,PER29,47
876,PER30,40
876,PER31,41
876,PER32,46
876,PER33,48
876,PER34,56
876,PER35,50
876,PER36,53
876,PER37,57
876,PER38,55
876,PER39,43
876,PER40,36
876,PER41,20
876,PER42,19
876,PER43,13
876,PER44,11
876,PER45,1
876,PER46,1
876,PER47,5
876,PER9,2
877,PER10,13
877,PER11,17
877,PER12,26
877,PER13,33
877,PER14,69
877,PER15,85
877,PER16,91
877,PER17,80
877,PER18,81
