PERSON_TYPE,PER,PURPOSE,QUANTITY,person_order
RETIRED,38,ESCORT,494,4
RETIRED,38,HOME,352759,4
RETIRED,38,MAINTENANCE,10412,4
RETIRED,38,SHOP,10449,4
RETIRED,38,VISITING,13787,4
RETIRED,39,DISCRETIONARY,24995,4
RETIRED,39,EATING OUT,11637,4
RETIRED,39,ESCORT,412,4
RETIRED,39,HOME,368160,4
RETIRED,39,MAINTENANCE,8202,4
RETIRED,39,SHOP,8407,4
RETIRED,39,VISITING,12521,4
RETIRED,40,DISCRETIONARY,19237,4
RETIRED,40,EATING OUT,8390,4
RETIRED,40,ESCORT,338,4
RETIRED,40,HOME,384426,4
RETIRED,40,MAINTENANCE,6282,4
RETIRED,40,SHOP,5401,4
RETIRED,40,VISITING,10260,4
RETIRED,41,DISCRETIONARY,13330,4
RETIRED,41,EATING OUT,5392,4
RETIRED,41,ESCORT,291,4
RETIRED,41,HOME,399277,4
RETIRED,41,MAINTENANCE,4667,4
RETIRED,41,SHOP,3573,4
RETIRED,41,VISITING,7804,4
RETIRED,42,DISCRETIONARY,6257,4
RETIRED,42,EATING OUT,2569,4
RETIRED,42,ESCORT,237,4
RETIRED,42,HOME,414116,4
RETIRED,42,MAINTENANCE,3433,4
RETIRED,42,SHOP,2375,4
RETIRED,42,VISITING,5347,4
RETIRED,43,DISCRETIONARY,4776,4
RETIRED,43,EATING OUT,1128,4
RETIRED,43,ESCORT,210,4
RETIRED,43,HOME,420550,4
RETIRED,43,MAINTENANCE,2489,4
RETIRED,43,SHOP,1559,4
RETIRED,43,VISITING,3622,4
RETIRED,44,DISCRETIONARY,3381,4
RETIRED,44,EATING OUT,765,4
RETIRED,44,ESCORT,177,4
RETIRED,44,HOME,425195,4
RETIRED,44,MAINTENANCE,1774,4
RETIRED,44,SHOP,1023,4
RETIRED,44,VISITING,2019,4
RETIRED,45,DISCRETIONARY,2298,4
RETIRED,45,EATING OUT,516,4
RETIRED,45,ESCORT,139,4
RETIRED,45,HOME,428402,4
RETIRED,45,MAINTENANCE,1220,4
RETIRED,45,SHOP,609,4
RETIRED,45,VISITING,1150,4
RETIRED,46,DISCRETIONARY,1482,4
RETIRED,46,EATING OUT,332,4
RETIRED,46,ESCORT,119,4
RETIRED,46,HOME,430907,4
RETIRED,46,MAINTENANCE,743,4
RETIRED,46,SHOP,337,4
RETIRED,46,VISITING,414,4
RETIRED,47,DISCRETIONARY,753,4
RETIRED,47,EATING OUT,194,4
RETIRED,47,ESCORT,79,4
RETIRED,47,HOME,432611,4
RETIRED,47,MAINTENANCE,368,4
RETIRED,47,SHOP,129,4
RETIRED,47,VISITING,200,4
COLLEGE STUDENT,8,DISCRETIONARY,191,5
COLLEGE STUDENT,8,EATING OUT,59,5
COLLEGE STUDENT,8,ESCORT,24,5
COLLEGE STUDENT,8,HOME,283398,5
COLLEGE STUDENT,8,MAINTENANCE,129,5
COLLEGE STUDENT,8,SHOP,142,5
COLLEGE STUDENT,8,UNIVERSITY,179,5
COLLEGE STUDENT,8,VISITING,88,5
COLLEGE STUDENT,8,WORK,168,5
COLLEGE STUDENT,8,WORK-BASED,3,5
COLLEGE STUDENT,9,DISCRETIONARY,422,5
COLLEGE STUDENT,9,EATING OUT,105,5
COLLEGE STUDENT,9,ESCORT,108,5
COLLEGE STUDENT,9,HOME,282199,5
COLLEGE STUDENT,9,MAINTENANCE,360,5
COLLEGE STUDENT,9,SHOP,321,5
COLLEGE STUDENT,9,UNIVERSITY,354,5
COLLEGE STUDENT,9,VISITING,189,5
COLLEGE STUDENT,9,WORK,319,5
COLLEGE STUDENT,9,WORK-BASED,4,5
COLLEGE STUDENT,10,DISCRETIONARY,727,5
COLLEGE STUDENT,10,EATING OUT,134,5
COLLEGE STUDENT,10,ESCORT,462,5
COLLEGE STUDENT,10,HOME,280377,5
COLLEGE STUDENT,10,MAINTENANCE,682,5
COLLEGE STUDENT,10,SHOP,539,5
COLLEGE STUDENT,10,UNIVERSITY,524,5
COLLEGE STUDENT,10,VISITING,290,5
COLLEGE STUDENT,10,WORK,639,5
COLLEGE STUDENT,10,WORK-BASED,7,5
COLLEGE STUDENT,11,DISCRETIONARY,1086,5
COLLEGE STUDENT,11,EATING OUT,155,5
COLLEGE STUDENT,11,ESCORT,984,5
COLLEGE STUDENT,11,HOME,276231,5
COLLEGE STUDENT,11,MAINTENANCE,1130,5
COLLEGE STUDENT,11,SHOP,770,5
COLLEGE STUDENT,11,UNIVERSITY,2648,5
COLLEGE STUDENT,11,VISITING,368,5
COLLEGE STUDENT,11,WORK,997,5
COLLEGE STUDENT,11,WORK-BASED,12,5
COLLEGE STUDENT,12,DISCRETIONARY,1504,5
COLLEGE STUDENT,12,EATING OUT,149,5
COLLEGE STUDENT,12,ESCORT,1485,5
COLLEGE STUDENT,12,HOME,270484,5
COLLEGE STUDENT,12,MAINTENANCE,1638,5
COLLEGE STUDENT,12,SHOP,955,5
COLLEGE STUDENT,12,UNIVERSITY,6195,5
COLLEGE STUDENT,12,VISITING,455,5
COLLEGE STUDENT,12,WORK,1501,5
COLLEGE STUDENT,12,WORK-BASED,15,5
COLLEGE STUDENT,13,DISCRETIONARY,1935,5
COLLEGE STUDENT,13,EATING OUT,126,5
COLLEGE STUDENT,13,ESCORT,3805,5
COLLEGE STUDENT,13,HOME,250314,5
COLLEGE STUDENT,13,MAINTENANCE,2370,5
COLLEGE STUDENT,13,SHOP,1155,5
COLLEGE STUDENT,13,UNIVERSITY,22002,5
COLLEGE STUDENT,13,VISITING,504,5
COLLEGE STUDENT,13,WORK,2154,5
COLLEGE STUDENT,13,WORK-BASED,16,5
COLLEGE STUDENT,14,DISCRETIONARY,2824,5
COLLEGE STUDENT,14,EATING OUT,146,5
COLLEGE STUDENT,14,ESCORT,11043,5
COLLEGE STUDENT,14,HOME,219442,5
COLLEGE STUDENT,14,MAINTENANCE,3589,5
COLLEGE STUDENT,14,SHOP,1329,5
COLLEGE STUDENT,14,UNIVERSITY,42419,5
COLLEGE STUDENT,14,VISITING,637,5
COLLEGE STUDENT,14,WORK,2931,5
COLLEGE STUDENT,14,WORK-BASED,21,5
COLLEGE STUDENT,15,DISCRETIONARY,3685,5
COLLEGE STUDENT,15,EATING OUT,166,5
COLLEGE STUDENT,15,ESCORT,12105,5
COLLEGE STUDENT,15,HOME,200663,5
COLLEGE STUDENT,15,MAINTENANCE,4692,5
COLLEGE STUDENT,15,SHOP,1672,5
COLLEGE STUDENT,15,UNIVERSITY,56963,5
COLLEGE STUDENT,15,VISITING,838,5
COLLEGE STUDENT,15,WORK,3562,5
COLLEGE STUDENT,15,WORK-BASED,35,5
COLLEGE STUDENT,16,DISCRETIONARY,4339,5
COLLEGE STUDENT,16,EATING OUT,173,5
COLLEGE STUDENT,16,ESCORT,8091,5
COLLEGE STUDENT,16,HOME,185369,5
COLLEGE STUDENT,16,MAINTENANCE,5666,5
COLLEGE STUDENT,16,SHOP,2174,5
COLLEGE STUDENT,16,UNIVERSITY,73289,5
COLLEGE STUDENT,16,VISITING,1193,5
COLLEGE STUDENT,16,WORK,4049,5
COLLEGE STUDENT,16,WORK-BASED,38,5
COLLEGE STUDENT,17,DISCRETIONARY,4892,5
COLLEGE STUDENT,17,EATING OUT,202,5
COLLEGE STUDENT,17,ESCORT,3653,5
COLLEGE STUDENT,17,HOME,172408,5
COLLEGE STUDENT,17,MAINTENANCE,6614,5
COLLEGE STUDENT,17,SHOP,3177,5
COLLEGE STUDENT,17,UNIVERSITY,87401,5
COLLEGE STUDENT,17,VISITING,1659,5
COLLEGE STUDENT,17,WORK,4333,5
COLLEGE STUDENT,17,WORK-BASED,42,5
COLLEGE STUDENT,18,DISCRETIONARY,5329,5
COLLEGE STUDENT,18,EATING OUT,220,5
COLLEGE STUDENT,18,ESCORT,2719,5
COLLEGE STUDENT,18,HOME,158847,5
COLLEGE STUDENT,18,MAINTENANCE,7489,5
COLLEGE STUDENT,18,SHOP,4713,5
COLLEGE STUDENT,18,UNIVERSITY,98408,5
COLLEGE STUDENT,18,VISITING,2116,5
COLLEGE STUDENT,18,WORK,4486,5
COLLEGE STUDENT,18,WORK-BASED,54,5
COLLEGE STUDENT,19,DISCRETIONARY,5183,5
COLLEGE STUDENT,19,EATING OUT,266,5
COLLEGE STUDENT,19,ESCORT,2505,5
COLLEGE STUDENT,19,HOME,147360,5
COLLEGE STUDENT,19,MAINTENANCE,8184,5
COLLEGE STUDENT,19,SHOP,6420,5
COLLEGE STUDENT,19,UNIVERSITY,107230,5
COLLEGE STUDENT,19,VISITING,2534,5
COLLEGE STUDENT,19,WORK,4640,5
COLLEGE STUDENT,19,WORK-BASED,59,5
COLLEGE STUDENT,20,DISCRETIONARY,5072,5
COLLEGE STUDENT,20,EATING OUT,330,5
COLLEGE STUDENT,20,ESCORT,2480,5
COLLEGE STUDENT,20,HOME,138131,5
COLLEGE STUDENT,20,MAINTENANCE,8554,5
COLLEGE STUDENT,20,SHOP,7907,5
COLLEGE STUDENT,20,UNIVERSITY,114029,5
COLLEGE STUDENT,20,VISITING,2963,5
COLLEGE STUDENT,20,WORK,4851,5
COLLEGE STUDENT,20,WORK-BASED,64,5
COLLEGE STUDENT,21,DISCRETIONARY,4972,5
COLLEGE STUDENT,21,EATING OUT,641,5
COLLEGE STUDENT,21,ESCORT,2480,5
COLLEGE STUDENT,21,HOME,132604,5
COLLEGE STUDENT,21,MAINTENANCE,8579,5
COLLEGE STUDENT,21,SHOP,8523,5
COLLEGE STUDENT,21,UNIVERSITY,118104,5
COLLEGE STUDENT,21,VISITING,3273,5
COLLEGE STUDENT,21,WORK,5141,5
COLLEGE STUDENT,21,WORK-BASED,64,5
COLLEGE STUDENT,22,DISCRETIONARY,4732,5
COLLEGE STUDENT,22,EATING OUT,931,5
COLLEGE STUDENT,22,ESCORT,2487,5
COLLEGE STUDENT,22,HOME,131217,5
COLLEGE STUDENT,22,MAINTENANCE,8049,5
COLLEGE STUDENT,22,SHOP,8089,5
COLLEGE STUDENT,22,UNIVERSITY,119713,5
COLLEGE STUDENT,22,VISITING,3580,5
COLLEGE STUDENT,22,WORK,5482,5
COLLEGE STUDENT,22,WORK-BASED,101,5
COLLEGE STUDENT,23,DISCRETIONARY,4524,5
COLLEGE STUDENT,23,EATING OUT,1042,5
COLLEGE STUDENT,23,ESCORT,2512,5
COLLEGE STUDENT,23,HOME,132281,5
COLLEGE STUDENT,23,MAINTENANCE,7391,5
COLLEGE STUDENT,23,SHOP,7435,5
COLLEGE STUDENT,23,UNIVERSITY,119195,5
COLLEGE STUDENT,23,VISITING,3945,5
COLLEGE STUDENT,23,WORK,5916,5
COLLEGE STUDENT,23,WORK-BASED,140,5
COLLEGE STUDENT,24,DISCRETIONARY,4317,5
COLLEGE STUDENT,24,EATING OUT,1007,5
COLLEGE STUDENT,24,ESCORT,2678,5
COLLEGE STUDENT,24,HOME,141683,5
COLLEGE STUDENT,24,MAINTENANCE,6917,5
COLLEGE STUDENT,24,SHOP,6997,5
COLLEGE STUDENT,24,UNIVERSITY,110389,5
COLLEGE STUDENT,24,VISITING,3824,5
COLLEGE STUDENT,24,WORK,6420,5
COLLEGE STUDENT,24,WORK-BASED,149,5
COLLEGE STUDENT,25,DISCRETIONARY,4223,5
COLLEGE STUDENT,25,EATING OUT,867,5
COLLEGE STUDENT,25,ESCORT,2781,5
COLLEGE STUDENT,25,HOME,146624,5
COLLEGE STUDENT,25,MAINTENANCE,6705,5
COLLEGE STUDENT,25,SHOP,6982,5
COLLEGE STUDENT,25,UNIVERSITY,105487,5
COLLEGE STUDENT,25,VISITING,3691,5
COLLEGE STUDENT,25,WORK,6911,5
COLLEGE STUDENT,25,WORK-BASED,110,5
COLLEGE STUDENT,26,DISCRETIONARY,4216,5
COLLEGE STUDENT,26,EATING OUT,698,5
COLLEGE STUDENT,26,ESCORT,5175,5
COLLEGE STUDENT,26,HOME,147920,5
COLLEGE STUDENT,26,MAINTENANCE,6605,5
COLLEGE STUDENT,26,SHOP,7174,5
COLLEGE STUDENT,26,UNIVERSITY,101484,5
COLLEGE STUDENT,26,VISITING,3598,5
COLLEGE STUDENT,26,WORK,7406,5
COLLEGE STUDENT,26,WORK-BASED,105,5
COLLEGE STUDENT,27,DISCRETIONARY,4152,5
COLLEGE STUDENT,27,EATING OUT,532,5
COLLEGE STUDENT,27,ESCORT,9343,5
COLLEGE STUDENT,27,HOME,149322,5
COLLEGE STUDENT,27,MAINTENANCE,6549,5
COLLEGE STUDENT,27,SHOP,6689,5
COLLEGE STUDENT,27,UNIVERSITY,96460,5
COLLEGE STUDENT,27,VISITING,3409,5
COLLEGE STUDENT,27,WORK,7837,5
COLLEGE STUDENT,27,WORK-BASED,88,5
COLLEGE STUDENT,28,DISCRETIONARY,4173,5
COLLEGE STUDENT,28,EATING OUT,446,5
COLLEGE STUDENT,28,ESCORT,10593,5
COLLEGE STUDENT,28,HOME,154130,5
COLLEGE STUDENT,28,MAINTENANCE,6443,5
COLLEGE STUDENT,28,SHOP,6541,5
COLLEGE STUDENT,28,UNIVERSITY,90524,5
COLLEGE STUDENT,28,VISITING,3313,5
COLLEGE STUDENT,28,WORK,8119,5
COLLEGE STUDENT,28,WORK-BASED,99,5
COLLEGE STUDENT,29,DISCRETIONARY,4302,5
COLLEGE STUDENT,29,EATING OUT,405,5
COLLEGE STUDENT,29,ESCORT,9449,5
COLLEGE STUDENT,29,HOME,161919,5
COLLEGE STUDENT,29,MAINTENANCE,6337,5
COLLEGE STUDENT,29,SHOP,6450,5
COLLEGE STUDENT,29,UNIVERSITY,83867,5
COLLEGE STUDENT,29,VISITING,3307,5
COLLEGE STUDENT,29,WORK,8232,5
COLLEGE STUDENT,29,WORK-BASED,113,5
COLLEGE STUDENT,30,DISCRETIONARY,4820,5
COLLEGE STUDENT,30,EATING OUT,478,5
COLLEGE STUDENT,30,ESCORT,5748,5
COLLEGE STUDENT,30,HOME,171714,5
COLLEGE STUDENT,30,MAINTENANCE,6140,5
COLLEGE STUDENT,30,SHOP,6525,5
COLLEGE STUDENT,30,UNIVERSITY,76609,5
COLLEGE STUDENT,30,VISITING,3348,5
COLLEGE STUDENT,30,WORK,8886,5
COLLEGE STUDENT,30,WORK-BASED,113,5
COLLEGE STUDENT,31,DISCRETIONARY,5538,5
COLLEGE STUDENT,31,EATING OUT,689,5
COLLEGE STUDENT,31,ESCORT,4787,5
COLLEGE STUDENT,31,HOME,178884,5
COLLEGE STUDENT,31,MAINTENANCE,5885,5
COLLEGE STUDENT,31,SHOP,6380,5
COLLEGE STUDENT,31,UNIVERSITY,69032,5
COLLEGE STUDENT,31,VISITING,3439,5
COLLEGE STUDENT,31,WORK,9624,5
COLLEGE STUDENT,31,WORK-BASED,123,5
COLLEGE STUDENT,32,DISCRETIONARY,6415,5
COLLEGE STUDENT,32,EATING OUT,832,5
COLLEGE STUDENT,32,ESCORT,3188,5
COLLEGE STUDENT,32,HOME,181078,5
COLLEGE STUDENT,32,MAINTENANCE,5282,5
COLLEGE STUDENT,32,SHOP,5959,5
COLLEGE STUDENT,32,UNIVERSITY,67768,5
COLLEGE STUDENT,32,VISITING,3592,5
COLLEGE STUDENT,32,WORK,10150,5
COLLEGE STUDENT,32,WORK-BASED,117,5
COLLEGE STUDENT,33,DISCRETIONARY,6935,5
COLLEGE STUDENT,33,EATING OUT,1277,5
COLLEGE STUDENT,33,ESCORT,2524,5
COLLEGE STUDENT,33,HOME,184838,5
COLLEGE STUDENT,33,MAINTENANCE,5090,5
COLLEGE STUDENT,33,SHOP,5437,5
COLLEGE STUDENT,33,UNIVERSITY,64525,5
COLLEGE STUDENT,33,VISITING,3772,5
COLLEGE STUDENT,33,WORK,9852,5
COLLEGE STUDENT,33,WORK-BASED,131,5
COLLEGE STUDENT,34,DISCRETIONARY,7610,5
COLLEGE STUDENT,34,EATING OUT,1897,5
COLLEGE STUDENT,34,ESCORT,2204,5
COLLEGE STUDENT,34,HOME,189094,5
COLLEGE STUDENT,34,MAINTENANCE,4581,5
COLLEGE STUDENT,34,SHOP,5541,5
COLLEGE STUDENT,34,UNIVERSITY,60446,5
COLLEGE STUDENT,34,VISITING,4433,5
COLLEGE STUDENT,34,WORK,8470,5
COLLEGE STUDENT,34,WORK-BASED,105,5
COLLEGE STUDENT,35,DISCRETIONARY,8330,5
COLLEGE STUDENT,35,EATING OUT,2460,5
COLLEGE STUDENT,35,ESCORT,1979,5
COLLEGE STUDENT,35,HOME,192864,5
COLLEGE STUDENT,35,MAINTENANCE,4634,5
COLLEGE STUDENT,35,SHOP,5375,5
COLLEGE STUDENT,35,UNIVERSITY,55959,5
COLLEGE STUDENT,35,VISITING,5798,5
COLLEGE STUDENT,35,WORK,6896,5
COLLEGE STUDENT,35,WORK-BASED,86,5
COLLEGE STUDENT,36,DISCRETIONARY,9767,5
COLLEGE STUDENT,36,EATING OUT,2874,5
COLLEGE STUDENT,36,ESCORT,1788,5
COLLEGE STUDENT,36,HOME,196127,5
COLLEGE STUDENT,36,MAINTENANCE,4863,5
COLLEGE STUDENT,36,SHOP,4973,5
COLLEGE STUDENT,36,UNIVERSITY,51239,5
COLLEGE STUDENT,36,VISITING,6907,5
COLLEGE STUDENT,36,WORK,5768,5
COLLEGE STUDENT,36,WORK-BASED,75,5
COLLEGE STUDENT,37,DISCRETIONARY,9112,5
COLLEGE STUDENT,37,EATING OUT,2844,5
COLLEGE STUDENT,37,ESCORT,1615,5
COLLEGE STUDENT,37,HOME,203514,5
COLLEGE STUDENT,37,MAINTENANCE,4478,5
COLLEGE STUDENT,37,SHOP,5118,5
COLLEGE STUDENT,37,UNIVERSITY,44783,5
COLLEGE STUDENT,37,VISITING,7855,5
COLLEGE STUDENT,37,WORK,5000,5
COLLEGE STUDENT,37,WORK-BASED,62,5
COLLEGE STUDENT,38,DISCRETIONARY,7925,5
COLLEGE STUDENT,38,EATING OUT,2393,5
COLLEGE STUDENT,38,ESCORT,1476,5
COLLEGE STUDENT,38,HOME,213840,5
COLLEGE STUDENT,38,MAINTENANCE,3756,5
COLLEGE STUDENT,38,SHOP,4841,5
COLLEGE STUDENT,38,UNIVERSITY,38614,5
COLLEGE STUDENT,38,VISITING,7409,5
COLLEGE STUDENT,38,WORK,4079,5
COLLEGE STUDENT,38,WORK-BASED,48,5
COLLEGE STUDENT,39,DISCRETIONARY,6513,5
COLLEGE STUDENT,39,EATING OUT,1828,5
COLLEGE STUDENT,39,ESCORT,1346,5
COLLEGE STUDENT,39,HOME,224635,5
COLLEGE STUDENT,39,MAINTENANCE,2993,5
COLLEGE STUDENT,39,SHOP,4111,5
COLLEGE STUDENT,39,UNIVERSITY,32676,5
COLLEGE STUDENT,39,VISITING,6822,5
COLLEGE STUDENT,39,WORK,3412,5
COLLEGE STUDENT,39,WORK-BASED,45,5
COLLEGE STUDENT,40,DISCRETIONARY,4993,5
COLLEGE STUDENT,40,EATING OUT,1343,5
COLLEGE STUDENT,40,ESCORT,1157,5
COLLEGE STUDENT,40,HOME,236560,5
COLLEGE STUDENT,40,MAINTENANCE,2215,5
COLLEGE STUDENT,40,SHOP,2798,5
COLLEGE STUDENT,40,UNIVERSITY,26678,5
COLLEGE STUDENT,40,VISITING,5699,5
COLLEGE STUDENT,40,WORK,2890,5
COLLEGE STUDENT,40,WORK-BASED,48,5
COLLEGE STUDENT,41,DISCRETIONARY,3403,5
COLLEGE STUDENT,41,EATING OUT,924,5
COLLEGE STUDENT,41,ESCORT,1053,5
COLLEGE STUDENT,41,HOME,247326,5
COLLEGE STUDENT,41,MAINTENANCE,1620,5
COLLEGE STUDENT,41,SHOP,1939,5
COLLEGE STUDENT,41,UNIVERSITY,21086,5
COLLEGE STUDENT,41,VISITING,4476,5
COLLEGE STUDENT,41,WORK,2510,5
COLLEGE STUDENT,41,WORK-BASED,44,5
COLLEGE STUDENT,42,DISCRETIONARY,1540,5
COLLEGE STUDENT,42,EATING OUT,510,5
COLLEGE STUDENT,42,ESCORT,953,5
COLLEGE STUDENT,42,HOME,257534,5
COLLEGE STUDENT,42,MAINTENANCE,1151,5
COLLEGE STUDENT,42,SHOP,1335,5
COLLEGE STUDENT,42,UNIVERSITY,16061,5
COLLEGE STUDENT,42,VISITING,3183,5
COLLEGE STUDENT,42,WORK,2079,5
COLLEGE STUDENT,42,WORK-BASED,35,5
COLLEGE STUDENT,43,DISCRETIONARY,1142,5
COLLEGE STUDENT,43,EATING OUT,243,5
COLLEGE STUDENT,43,ESCORT,797,5
COLLEGE STUDENT,43,HOME,264763,5
COLLEGE STUDENT,43,MAINTENANCE,797,5
COLLEGE STUDENT,43,SHOP,910,5
COLLEGE STUDENT,43,UNIVERSITY,11724,5
COLLEGE STUDENT,43,VISITING,2241,5
COLLEGE STUDENT,43,WORK,1738,5
COLLEGE STUDENT,43,WORK-BASED,26,5
COLLEGE STUDENT,44,DISCRETIONARY,790,5
COLLEGE STUDENT,44,EATING OUT,180,5
COLLEGE STUDENT,44,ESCORT,691,5
COLLEGE STUDENT,44,HOME,270722,5
COLLEGE STUDENT,44,MAINTENANCE,548,5
COLLEGE STUDENT,44,SHOP,650,5
COLLEGE STUDENT,44,UNIVERSITY,8009,5
COLLEGE STUDENT,44,VISITING,1301,5
COLLEGE STUDENT,44,WORK,1467,5
COLLEGE STUDENT,44,WORK-BASED,23,5
COLLEGE STUDENT,45,DISCRETIONARY,515,5
COLLEGE STUDENT,45,EATING OUT,135,5
COLLEGE STUDENT,45,ESCORT,606,5
COLLEGE STUDENT,45,HOME,275208,5
COLLEGE STUDENT,45,MAINTENANCE,353,5
COLLEGE STUDENT,45,SHOP,429,5
COLLEGE STUDENT,45,UNIVERSITY,5213,5
COLLEGE STUDENT,45,VISITING,767,5
COLLEGE STUDENT,45,WORK,1134,5
COLLEGE STUDENT,45,WORK-BASED,21,5
COLLEGE STUDENT,46,DISCRETIONARY,308,5
COLLEGE STUDENT,46,EATING OUT,84,5
COLLEGE STUDENT,46,ESCORT,628,5
COLLEGE STUDENT,46,HOME,278756,5
COLLEGE STUDENT,46,MAINTENANCE,188,5
COLLEGE STUDENT,46,SHOP,280,5
COLLEGE STUDENT,46,UNIVERSITY,3017,5
COLLEGE STUDENT,46,VISITING,273,5
COLLEGE STUDENT,46,WORK,838,5
COLLEGE STUDENT,46,WORK-BASED,9,5
COLLEGE STUDENT,47,DISCRETIONARY,154,5
COLLEGE STUDENT,47,EATING OUT,54,5
COLLEGE STUDENT,47,ESCORT,438,5
COLLEGE STUDENT,47,HOME,281515,5
COLLEGE STUDENT,47,MAINTENANCE,80,5
COLLEGE STUDENT,47,SHOP,115,5
COLLEGE STUDENT,47,UNIVERSITY,1337,5
COLLEGE STUDENT,47,VISITING,160,5
COLLEGE STUDENT,47,WORK,526,5
COLLEGE STUDENT,47,WORK-BASED,2,5
DRIVING AGE STUDENT,8,DISCRETIONARY,131,6
DRIVING AGE STUDENT,8,EATING OUT,26,6
DRIVING AGE STUDENT,8,ESCORT,4,6
DRIVING AGE STUDENT,8,HOME,135980,6
DRIVING AGE STUDENT,8,MAINTENANCE,47,6
DRIVING AGE STUDENT,8,SCHOOL,1052,6
DRIVING AGE STUDENT,8,SHOP,25,6
DRIVING AGE STUDENT,8,VISITING,31,6
DRIVING AGE STUDENT,8,WORK,6,6
DRIVING AGE STUDENT,9,DISCRETIONARY,311,6
DRIVING AGE STUDENT,9,EATING OUT,46,6
DRIVING AGE STUDENT,9,ESCORT,9,6
DRIVING AGE STUDENT,9,HOME,134358,6
DRIVING AGE STUDENT,9,MAINTENANCE,120,6
DRIVING AGE STUDENT,9,SCHOOL,2339,6
DRIVING AGE STUDENT,9,SHOP,52,6
DRIVING AGE STUDENT,9,VISITING,59,6
DRIVING AGE STUDENT,9,WORK,8,6
DRIVING AGE STUDENT,10,DISCRETIONARY,490,6
DRIVING AGE STUDENT,10,EATING OUT,58,6
DRIVING AGE STUDENT,10,ESCORT,32,6
DRIVING AGE STUDENT,10,HOME,132330,6
DRIVING AGE STUDENT,10,MAINTENANCE,193,6
DRIVING AGE STUDENT,10,SCHOOL,4029,6
DRIVING AGE STUDENT,10,SHOP,81,6
DRIVING AGE STUDENT,10,VISITING,66,6
DRIVING AGE STUDENT,10,WORK,23,6
DRIVING AGE STUDENT,11,DISCRETIONARY,601,6
DRIVING AGE STUDENT,11,EATING OUT,59,6
DRIVING AGE STUDENT,11,ESCORT,72,6
DRIVING AGE STUDENT,11,HOME,129962,6
DRIVING AGE STUDENT,11,MAINTENANCE,295,6
DRIVING AGE STUDENT,11,SCHOOL,6081,6
DRIVING AGE STUDENT,11,SHOP,116,6
DRIVING AGE STUDENT,11,VISITING,75,6
DRIVING AGE STUDENT,11,WORK,38,6
DRIVING AGE STUDENT,11,WORK-BASED,3,6
DRIVING AGE STUDENT,12,DISCRETIONARY,625,6
DRIVING AGE STUDENT,12,EATING OUT,41,6
DRIVING AGE STUDENT,12,ESCORT,73,6
DRIVING AGE STUDENT,12,HOME,111280,6
DRIVING AGE STUDENT,12,MAINTENANCE,318,6
DRIVING AGE STUDENT,12,SCHOOL,24750,6
DRIVING AGE STUDENT,12,SHOP,91,6
DRIVING AGE STUDENT,12,VISITING,66,6
DRIVING AGE STUDENT,12,WORK,55,6
DRIVING AGE STUDENT,12,WORK-BASED,3,6
DRIVING AGE STUDENT,13,DISCRETIONARY,590,6
DRIVING AGE STUDENT,13,EATING OUT,26,6
DRIVING AGE STUDENT,13,ESCORT,140,6
DRIVING AGE STUDENT,13,HOME,71333,6
DRIVING AGE STUDENT,13,MAINTENANCE,311,6
DRIVING AGE STUDENT,13,SCHOOL,64694,6
DRIVING AGE STUDENT,13,SHOP,70,6
DRIVING AGE STUDENT,13,VISITING,61,6
DRIVING AGE STUDENT,13,WORK,74,6
DRIVING AGE STUDENT,13,WORK-BASED,3,6
DRIVING AGE STUDENT,14,DISCRETIONARY,634,6
DRIVING AGE STUDENT,14,EATING OUT,11,6
DRIVING AGE STUDENT,14,ESCORT,211,6
DRIVING AGE STUDENT,14,HOME,45391,6
DRIVING AGE STUDENT,14,MAINTENANCE,280,6
DRIVING AGE STUDENT,14,SCHOOL,90562,6
DRIVING AGE STUDENT,14,SHOP,52,6
DRIVING AGE STUDENT,14,VISITING,61,6
DRIVING AGE STUDENT,14,WORK,99,6
DRIVING AGE STUDENT,14,WORK-BASED,1,6
DRIVING AGE STUDENT,15,DISCRETIONARY,647,6
DRIVING AGE STUDENT,15,EATING OUT,6,6
DRIVING AGE STUDENT,15,ESCORT,166,6
DRIVING AGE STUDENT,15,HOME,29624,6
DRIVING AGE STUDENT,15,MAINTENANCE,223,6
DRIVING AGE STUDENT,15,SCHOOL,106369,6
DRIVING AGE STUDENT,15,SHOP,48,6
DRIVING AGE STUDENT,15,VISITING,89,6
DRIVING AGE STUDENT,15,WORK,127,6
DRIVING AGE STUDENT,15,WORK-BASED,3,6
DRIVING AGE STUDENT,16,DISCRETIONARY,671,6
DRIVING AGE STUDENT,16,EATING OUT,8,6
DRIVING AGE STUDENT,16,ESCORT,87,6
DRIVING AGE STUDENT,16,HOME,20633,6
DRIVING AGE STUDENT,16,MAINTENANCE,217,6
DRIVING AGE STUDENT,16,SCHOOL,115370,6
DRIVING AGE STUDENT,16,SHOP,52,6
DRIVING AGE STUDENT,16,VISITING,120,6
DRIVING AGE STUDENT,16,WORK,143,6
DRIVING AGE STUDENT,16,WORK-BASED,1,6
DRIVING AGE STUDENT,17,DISCRETIONARY,751,6
DRIVING AGE STUDENT,17,EATING OUT,11,6
DRIVING AGE STUDENT,17,ESCORT,38,6
DRIVING AGE STUDENT,17,HOME,18933,6
DRIVING AGE STUDENT,17,MAINTENANCE,253,6
DRIVING AGE STUDENT,17,SCHOOL,116924,6
DRIVING AGE STUDENT,17,SHOP,75,6
